chrom,start,end,num,list,ENCFF042WXA_CTCF_sorted.bed,ENCFF090ZJH_CTCF_sorted.bed,ENCFF153CDM_CTCF_sorted.bed,ENCFF179UDP_CTCF_sorted.bed,ENCFF374VTS_CTCF_sorted.bed,ENCFF406IQL_CTCF_sorted.bed,ENCFF447AYX_CTCF_sorted.bed,ENCFF697VGB_CTCF_sorted.bed,ENCFF770ZIZ_CTCF_sorted.bed,ENCFF933UDR_CTCF_sorted.bed,ENCFF942DXM_CTCF_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr17,27332922,27332924,4,"5,10,11,12",0,0,0,0,1,0,0,0,0,1,1,1
chr17,27332924,27332938,5,"3,5,10,11,12",0,0,1,0,1,0,0,0,0,1,1,1
chr17,27332938,27332939,7,"3,5,6,7,10,11,12",0,0,1,0,1,1,1,0,0,1,1,1
chr17,27332939,27332952,8,"3,5,6,7,9,10,11,12",0,0,1,0,1,1,1,0,1,1,1,1
chr17,27332952,27332953,9,"3,5,6,7,8,9,10,11,12",0,0,1,0,1,1,1,1,1,1,1,1
chr17,27332953,27332955,10,"3,4,5,6,7,8,9,10,11,12",0,0,1,1,1,1,1,1,1,1,1,1
chr17,27332955,27332964,11,"2,3,4,5,6,7,8,9,10,11,12",0,1,1,1,1,1,1,1,1,1,1,1
chr17,27332964,27333045,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr17,27333045,27333057,11,"1,2,3,4,5,6,7,9,10,11,12",1,1,1,1,1,1,1,0,1,1,1,1
chr17,27333057,27333085,10,"2,3,4,5,6,7,9,10,11,12",0,1,1,1,1,1,1,0,1,1,1,1
chr17,27333085,27333101,9,"3,4,5,6,7,9,10,11,12",0,0,1,1,1,1,1,0,1,1,1,1
chr17,27333101,27333108,8,"3,5,6,7,9,10,11,12",0,0,1,0,1,1,1,0,1,1,1,1
chr17,27333108,27333119,7,"3,5,6,9,10,11,12",0,0,1,0,1,1,0,0,1,1,1,1
chr17,27333119,27333123,6,"5,6,9,10,11,12",0,0,0,0,1,1,0,0,1,1,1,1
chr17,27333123,27333134,5,"5,6,10,11,12",0,0,0,0,1,1,0,0,0,1,1,1
chr17,27333134,27333147,4,"5,6,10,12",0,0,0,0,1,1,0,0,0,1,0,1
chr17,27333147,27333167,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chr17,27333167,27333253,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr17,27353803,27353811,2,"1,12",1,0,0,0,0,0,0,0,0,0,0,1
chr17,27353811,27353827,3,"1,6,12",1,0,0,0,0,1,0,0,0,0,0,1
chr17,27353827,27353834,4,"1,5,6,12",1,0,0,0,1,1,0,0,0,0,0,1
chr17,27353834,27353836,5,"1,5,6,10,12",1,0,0,0,1,1,0,0,0,1,0,1
chr17,27353836,27353844,7,"1,3,5,6,8,10,12",1,0,1,0,1,1,0,1,0,1,0,1
chr17,27353844,27353862,8,"1,3,5,6,7,8,10,12",1,0,1,0,1,1,1,1,0,1,0,1
chr17,27353862,27353892,9,"1,3,5,6,7,8,9,10,12",1,0,1,0,1,1,1,1,1,1,0,1
chr17,27353892,27353897,10,"1,2,3,5,6,7,8,9,10,12",1,1,1,0,1,1,1,1,1,1,0,1
chr17,27353897,27353983,11,"1,2,3,5,6,7,8,9,10,11,12",1,1,1,0,1,1,1,1,1,1,1,1
chr17,27353983,27354014,10,"1,3,5,6,7,8,9,10,11,12",1,0,1,0,1,1,1,1,1,1,1,1
chr17,27354014,27354031,9,"1,3,5,6,8,9,10,11,12",1,0,1,0,1,1,0,1,1,1,1,1
chr17,27354031,27354036,8,"1,3,5,6,8,9,10,12",1,0,1,0,1,1,0,1,1,1,0,1
chr17,27354036,27354044,7,"1,3,5,6,9,10,12",1,0,1,0,1,1,0,0,1,1,0,1
chr17,27354044,27354053,6,"1,5,6,9,10,12",1,0,0,0,1,1,0,0,1,1,0,1
chr17,27354053,27354054,5,"5,6,9,10,12",0,0,0,0,1,1,0,0,1,1,0,1
chr17,27354054,27354078,4,"5,6,10,12",0,0,0,0,1,1,0,0,0,1,0,1
chr17,27354078,27354089,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chr17,27354089,27354093,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr17,27455891,27455894,8,"1,3,4,5,6,9,11,12",1,0,1,1,1,1,0,0,1,0,1,1
chr17,27455894,27455898,9,"1,3,4,5,6,8,9,11,12",1,0,1,1,1,1,0,1,1,0,1,1
chr17,27455898,27455907,10,"1,2,3,4,5,6,8,9,11,12",1,1,1,1,1,1,0,1,1,0,1,1
chr17,27455907,27455940,11,"1,2,3,4,5,6,7,8,9,11,12",1,1,1,1,1,1,1,1,1,0,1,1
chr17,27455940,27456073,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr17,27456073,27456077,11,"1,2,3,4,5,6,7,8,9,11,12",1,1,1,1,1,1,1,1,1,0,1,1
chr17,27456077,27456094,10,"1,2,3,4,5,6,8,9,11,12",1,1,1,1,1,1,0,1,1,0,1,1
chr17,27456094,27456100,8,"1,3,4,5,6,9,11,12",1,0,1,1,1,1,0,0,1,0,1,1
chr17,27456100,27456103,7,"1,4,5,6,9,11,12",1,0,0,1,1,1,0,0,1,0,1,1
chr17,27456103,27456104,6,"1,4,5,6,9,12",1,0,0,1,1,1,0,0,1,0,0,1
chr17,27456104,27456107,5,"1,4,5,6,12",1,0,0,1,1,1,0,0,0,0,0,1
chr17,27456107,27456110,4,"4,5,6,12",0,0,0,1,1,1,0,0,0,0,0,1
chr17,27456110,27456155,3,"4,6,12",0,0,0,1,0,1,0,0,0,0,0,1
chr17,27456155,27456159,2,"6,12",0,0,0,0,0,1,0,0,0,0,0,1
chr17,28041403,28041435,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr17,28041435,28041653,3,"3,11,12",0,0,1,0,0,0,0,0,0,0,1,1
chr17,28041653,28041671,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chr17,28319237,28319457,2,"9,12",0,0,0,0,0,0,0,0,1,0,0,1
chr17,28661753,28661892,5,"3,5,9,11,12",0,0,1,0,1,0,0,0,1,0,1,1
chr17,28661892,28661942,4,"3,5,9,12",0,0,1,0,1,0,0,0,1,0,0,1
chr17,28661942,28661957,3,"5,9,12",0,0,0,0,1,0,0,0,1,0,0,1
chr17,28661957,28661973,2,"5,12",0,0,0,0,1,0,0,0,0,0,0,1
chr17,28719476,28719704,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chr17,28719779,28719804,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chr17,28719804,28720015,3,"3,11,12",0,0,1,0,0,0,0,0,0,0,1,1
chr17,28720015,28720054,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr17,28726875,28726882,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr17,28726882,28726883,3,"1,10,12",1,0,0,0,0,0,0,0,0,1,0,1
chr17,28726883,28726894,4,"1,5,10,12",1,0,0,0,1,0,0,0,0,1,0,1
chr17,28726894,28726897,5,"1,5,9,10,12",1,0,0,0,1,0,0,0,1,1,0,1
chr17,28726897,28726898,6,"1,5,6,9,10,12",1,0,0,0,1,1,0,0,1,1,0,1
chr17,28726898,28726899,7,"1,5,6,9,10,11,12",1,0,0,0,1,1,0,0,1,1,1,1
chr17,28726899,28726904,8,"1,3,5,6,9,10,11,12",1,0,1,0,1,1,0,0,1,1,1,1
chr17,28726904,28726907,9,"1,3,4,5,6,9,10,11,12",1,0,1,1,1,1,0,0,1,1,1,1
chr17,28726907,28726912,10,"1,2,3,4,5,6,9,10,11,12",1,1,1,1,1,1,0,0,1,1,1,1
chr17,28726912,28726913,11,"1,2,3,4,5,6,8,9,10,11,12",1,1,1,1,1,1,0,1,1,1,1,1
chr17,28726913,28727086,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr17,28727086,28727087,11,"1,2,3,4,5,6,8,9,10,11,12",1,1,1,1,1,1,0,1,1,1,1,1
chr17,28727087,28727091,10,"1,3,4,5,6,8,9,10,11,12",1,0,1,1,1,1,0,1,1,1,1,1
chr17,28727091,28727114,9,"1,3,4,5,6,9,10,11,12",1,0,1,1,1,1,0,0,1,1,1,1
chr17,28727114,28727122,8,"1,3,5,6,9,10,11,12",1,0,1,0,1,1,0,0,1,1,1,1
chr17,28727122,28727144,7,"3,5,6,9,10,11,12",0,0,1,0,1,1,0,0,1,1,1,1
chr17,28727144,28727157,6,"5,6,9,10,11,12",0,0,0,0,1,1,0,0,1,1,1,1
chr17,28727157,28727173,5,"5,6,9,10,12",0,0,0,0,1,1,0,0,1,1,0,1
chr17,28727173,28727175,4,"5,9,10,12",0,0,0,0,1,0,0,0,1,1,0,1
chr17,28727175,28727182,3,"5,10,12",0,0,0,0,1,0,0,0,0,1,0,1
chr17,28727182,28727218,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr17,28728656,28728841,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chr17,28735257,28735302,5,"3,9,10,11,12",0,0,1,0,0,0,0,0,1,1,1,1
chr17,28735302,28735447,6,"3,5,9,10,11,12",0,0,1,0,1,0,0,0,1,1,1,1
chr17,28735447,28735486,5,"3,9,10,11,12",0,0,1,0,0,0,0,0,1,1,1,1
chr17,28735486,28735492,4,"3,9,10,12",0,0,1,0,0,0,0,0,1,1,0,1
chr17,28735492,28735495,3,"3,10,12",0,0,1,0,0,0,0,0,0,1,0,1
chr17,28735495,28735613,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr17,28743440,28743447,4,"3,9,11,12",0,0,1,0,0,0,0,0,1,0,1,1
chr17,28743447,28743491,3,"9,11,12",0,0,0,0,0,0,0,0,1,0,1,1
chr17,28743491,28743494,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chr17,28743888,28743892,2,"9,12",0,0,0,0,0,0,0,0,1,0,0,1
chr17,28743892,28743897,3,"3,9,12",0,0,1,0,0,0,0,0,1,0,0,1
chr17,28743897,28743911,4,"1,3,9,12",1,0,1,0,0,0,0,0,1,0,0,1
chr17,28743911,28743917,5,"1,3,9,11,12",1,0,1,0,0,0,0,0,1,0,1,1
chr17,28743917,28743921,6,"1,3,5,9,11,12",1,0,1,0,1,0,0,0,1,0,1,1
chr17,28743921,28743925,7,"1,3,5,8,9,11,12",1,0,1,0,1,0,0,1,1,0,1,1
chr17,28743925,28744062,8,"1,3,5,7,8,9,11,12",1,0,1,0,1,0,1,1,1,0,1,1
chr17,28744062,28744095,7,"1,3,7,8,9,11,12",1,0,1,0,0,0,1,1,1,0,1,1
chr17,28744095,28744119,6,"1,3,8,9,11,12",1,0,1,0,0,0,0,1,1,0,1,1
chr17,28750085,28750086,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chr17,28750086,28750092,4,"5,6,10,12",0,0,0,0,1,1,0,0,0,1,0,1
chr17,28750092,28750113,5,"5,6,9,10,12",0,0,0,0,1,1,0,0,1,1,0,1
chr17,28750113,28750116,6,"5,6,9,10,11,12",0,0,0,0,1,1,0,0,1,1,1,1
chr17,28750116,28750120,7,"1,5,6,9,10,11,12",1,0,0,0,1,1,0,0,1,1,1,1
chr17,28750120,28750145,9,"1,3,4,5,6,9,10,11,12",1,0,1,1,1,1,0,0,1,1,1,1
chr17,28750145,28750148,11,"1,2,3,4,5,6,7,9,10,11,12",1,1,1,1,1,1,1,0,1,1,1,1
chr17,28750148,28750354,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr17,28750354,28750357,11,"1,2,3,4,5,6,7,9,10,11,12",1,1,1,1,1,1,1,0,1,1,1,1
chr17,28750357,28750366,10,"1,3,4,5,6,7,9,10,11,12",1,0,1,1,1,1,1,0,1,1,1,1
chr17,28750366,28750393,8,"1,3,5,6,9,10,11,12",1,0,1,0,1,1,0,0,1,1,1,1
chr17,28750393,28750396,6,"5,6,9,10,11,12",0,0,0,0,1,1,0,0,1,1,1,1
chr17,28750396,28750409,5,"5,6,9,10,12",0,0,0,0,1,1,0,0,1,1,0,1
chr17,28750409,28750412,4,"5,6,10,12",0,0,0,0,1,1,0,0,0,1,0,1
chr17,28854944,28855124,2,"9,12",0,0,0,0,0,0,0,0,1,0,0,1
chr17,28902855,28902863,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr17,28902863,28902899,3,"5,10,12",0,0,0,0,1,0,0,0,0,1,0,1
chr17,28902899,28902909,4,"5,6,10,12",0,0,0,0,1,1,0,0,0,1,0,1
chr17,28902909,28902937,5,"3,5,6,10,12",0,0,1,0,1,1,0,0,0,1,0,1
chr17,28902937,28902967,6,"3,5,6,9,10,12",0,0,1,0,1,1,0,0,1,1,0,1
chr17,28902967,28903041,7,"3,5,6,9,10,11,12",0,0,1,0,1,1,0,0,1,1,1,1
chr17,28903041,28903065,8,"2,3,5,6,9,10,11,12",0,1,1,0,1,1,0,0,1,1,1,1
chr17,28903065,28903082,9,"2,3,5,6,8,9,10,11,12",0,1,1,0,1,1,0,1,1,1,1,1
chr17,28903082,28903100,10,"2,3,5,6,7,8,9,10,11,12",0,1,1,0,1,1,1,1,1,1,1,1
chr17,28903100,28903125,11,"1,2,3,5,6,7,8,9,10,11,12",1,1,1,0,1,1,1,1,1,1,1,1
chr17,28903125,28903277,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr17,28903277,28903278,11,"1,2,3,5,6,7,8,9,10,11,12",1,1,1,0,1,1,1,1,1,1,1,1
chr17,28903278,28903280,10,"1,2,3,5,6,8,9,10,11,12",1,1,1,0,1,1,0,1,1,1,1,1
chr17,28903280,28903283,9,"1,2,3,5,6,9,10,11,12",1,1,1,0,1,1,0,0,1,1,1,1
chr17,28903283,28903292,8,"1,3,5,6,9,10,11,12",1,0,1,0,1,1,0,0,1,1,1,1
chr17,28903292,28903293,7,"1,3,5,6,10,11,12",1,0,1,0,1,1,0,0,0,1,1,1
chr17,28903293,28903300,6,"1,5,6,10,11,12",1,0,0,0,1,1,0,0,0,1,1,1
chr17,28903300,28903314,5,"1,5,6,10,12",1,0,0,0,1,1,0,0,0,1,0,1
chr17,28903314,28903324,4,"5,6,10,12",0,0,0,0,1,1,0,0,0,1,0,1
chr17,28903324,28903327,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chr17,28952266,28952516,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr17,29148862,29148901,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr17,29148901,29148911,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chr17,29148911,29148916,4,"5,6,10,12",0,0,0,0,1,1,0,0,0,1,0,1
chr17,29148916,29148922,5,"1,5,6,10,12",1,0,0,0,1,1,0,0,0,1,0,1
chr17,29148922,29148941,6,"1,5,6,10,11,12",1,0,0,0,1,1,0,0,0,1,1,1
chr17,29148941,29148942,7,"1,5,6,9,10,11,12",1,0,0,0,1,1,0,0,1,1,1,1
chr17,29148942,29148956,8,"1,3,5,6,9,10,11,12",1,0,1,0,1,1,0,0,1,1,1,1
chr17,29148956,29148969,9,"1,2,3,5,6,9,10,11,12",1,1,1,0,1,1,0,0,1,1,1,1
chr17,29148969,29148975,10,"1,2,3,5,6,7,9,10,11,12",1,1,1,0,1,1,1,0,1,1,1,1
chr17,29148975,29148985,11,"1,2,3,5,6,7,8,9,10,11,12",1,1,1,0,1,1,1,1,1,1,1,1
chr17,29148985,29149084,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr17,29149084,29149093,11,"1,2,3,4,5,6,8,9,10,11,12",1,1,1,1,1,1,0,1,1,1,1,1
chr17,29149093,29149099,10,"1,3,4,5,6,8,9,10,11,12",1,0,1,1,1,1,0,1,1,1,1,1
chr17,29149099,29149106,9,"1,3,4,5,6,9,10,11,12",1,0,1,1,1,1,0,0,1,1,1,1
chr17,29149106,29149122,8,"1,3,5,6,9,10,11,12",1,0,1,0,1,1,0,0,1,1,1,1
chr17,29149122,29149130,7,"3,5,6,9,10,11,12",0,0,1,0,1,1,0,0,1,1,1,1
chr17,29149130,29149132,6,"3,5,6,9,10,12",0,0,1,0,1,1,0,0,1,1,0,1
chr17,29149132,29149141,5,"5,6,9,10,12",0,0,0,0,1,1,0,0,1,1,0,1
chr17,29149141,29149156,4,"5,9,10,12",0,0,0,0,1,0,0,0,1,1,0,1
chr17,29149156,29149164,3,"5,10,12",0,0,0,0,1,0,0,0,0,1,0,1
chr17,29149164,29149194,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr17,29294248,29294336,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr17,29294336,29294498,3,"3,11,12",0,0,1,0,0,0,0,0,0,0,1,1
chr17,29294498,29294515,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chr17,29390148,29390169,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr17,29390169,29390398,3,"3,11,12",0,0,1,0,0,0,0,0,0,0,1,1
chr17,29390398,29390405,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chr17,29615624,29615814,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr17,29639447,29639552,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr17,29639552,29639597,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chr17,29639597,29639616,4,"6,10,11,12",0,0,0,0,0,1,0,0,0,1,1,1
chr17,29639616,29639621,5,"1,6,10,11,12",1,0,0,0,0,1,0,0,0,1,1,1
chr17,29639621,29639630,6,"1,6,7,10,11,12",1,0,0,0,0,1,1,0,0,1,1,1
chr17,29639630,29639635,7,"1,6,7,8,10,11,12",1,0,0,0,0,1,1,1,0,1,1,1
chr17,29639635,29639636,8,"1,5,6,7,8,10,11,12",1,0,0,0,1,1,1,1,0,1,1,1
chr17,29639636,29639638,10,"1,2,5,6,7,8,9,10,11,12",1,1,0,0,1,1,1,1,1,1,1,1
chr17,29639638,29639640,11,"1,2,3,5,6,7,8,9,10,11,12",1,1,1,0,1,1,1,1,1,1,1,1
chr17,29639640,29639719,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr17,29639719,29639769,11,"1,2,3,5,6,7,8,9,10,11,12",1,1,1,0,1,1,1,1,1,1,1,1
chr17,29639769,29639773,10,"2,3,5,6,7,8,9,10,11,12",0,1,1,0,1,1,1,1,1,1,1,1
chr17,29639773,29639775,9,"2,3,5,6,8,9,10,11,12",0,1,1,0,1,1,0,1,1,1,1,1
chr17,29639775,29639784,8,"3,5,6,8,9,10,11,12",0,0,1,0,1,1,0,1,1,1,1,1
chr17,29639784,29639787,7,"3,5,6,9,10,11,12",0,0,1,0,1,1,0,0,1,1,1,1
chr17,29639787,29639794,6,"5,6,9,10,11,12",0,0,0,0,1,1,0,0,1,1,1,1
chr17,29639794,29639800,5,"5,6,9,10,12",0,0,0,0,1,1,0,0,1,1,0,1
chr17,29639800,29639806,3,"6,10,12",0,0,0,0,0,1,0,0,0,1,0,1
chr17,30477166,30477190,3,"4,10,12",0,0,0,1,0,0,0,0,0,1,0,1
chr17,30477190,30477204,4,"4,9,10,12",0,0,0,1,0,0,0,0,1,1,0,1
chr17,30477204,30477220,5,"1,4,9,10,12",1,0,0,1,0,0,0,0,1,1,0,1
chr17,30477220,30477221,6,"1,4,6,9,10,12",1,0,0,1,0,1,0,0,1,1,0,1
chr17,30477221,30477243,7,"1,4,6,7,9,10,12",1,0,0,1,0,1,1,0,1,1,0,1
chr17,30477243,30477244,8,"1,4,5,6,7,9,10,12",1,0,0,1,1,1,1,0,1,1,0,1
chr17,30477244,30477257,9,"1,3,4,5,6,7,9,10,12",1,0,1,1,1,1,1,0,1,1,0,1
chr17,30477257,30477261,10,"1,3,4,5,6,7,9,10,11,12",1,0,1,1,1,1,1,0,1,1,1,1
chr17,30477261,30477268,11,"1,2,3,4,5,6,7,9,10,11,12",1,1,1,1,1,1,1,0,1,1,1,1
chr17,30477268,30477370,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr17,30477370,30477383,11,"1,2,3,4,5,6,7,9,10,11,12",1,1,1,1,1,1,1,0,1,1,1,1
chr17,30477383,30477388,10,"1,2,3,4,5,6,7,9,10,12",1,1,1,1,1,1,1,0,1,1,0,1
chr17,30477388,30477391,8,"1,4,5,6,7,9,10,12",1,0,0,1,1,1,1,0,1,1,0,1
chr17,30477391,30477411,7,"1,4,5,6,9,10,12",1,0,0,1,1,1,0,0,1,1,0,1
chr17,30477411,30477422,6,"1,4,6,9,10,12",1,0,0,1,0,1,0,0,1,1,0,1
chr17,30477422,30477430,5,"1,4,9,10,12",1,0,0,1,0,0,0,0,1,1,0,1
chr17,30477430,30477454,4,"1,4,10,12",1,0,0,1,0,0,0,0,0,1,0,1
chr17,30477454,30477467,3,"4,10,12",0,0,0,1,0,0,0,0,0,1,0,1
chr17,30477467,30477487,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr17,30824486,30824567,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr17,30824567,30824568,3,"1,10,12",1,0,0,0,0,0,0,0,0,1,0,1
chr17,30824568,30824578,4,"1,9,10,12",1,0,0,0,0,0,0,0,1,1,0,1
chr17,30824578,30824590,5,"1,9,10,11,12",1,0,0,0,0,0,0,0,1,1,1,1
chr17,30824590,30824599,6,"1,3,9,10,11,12",1,0,1,0,0,0,0,0,1,1,1,1
chr17,30824599,30824765,7,"1,3,5,9,10,11,12",1,0,1,0,1,0,0,0,1,1,1,1
chr17,30824765,30824779,8,"1,3,5,8,9,10,11,12",1,0,1,0,1,0,0,1,1,1,1,1
chr17,30824779,30824796,9,"1,3,5,7,8,9,10,11,12",1,0,1,0,1,0,1,1,1,1,1,1
chr17,30824796,30824808,8,"1,3,7,8,9,10,11,12",1,0,1,0,0,0,1,1,1,1,1,1
chr17,30824808,30824814,7,"1,3,7,8,10,11,12",1,0,1,0,0,0,1,1,0,1,1,1
chr17,30824814,30824817,6,"1,3,7,8,10,12",1,0,1,0,0,0,1,1,0,1,0,1
chr17,30824817,30824840,5,"3,7,8,10,12",0,0,1,0,0,0,1,1,0,1,0,1
chr17,30824840,30824901,4,"7,8,10,12",0,0,0,0,0,0,1,1,0,1,0,1
chr17,30824901,30824949,3,"7,8,12",0,0,0,0,0,0,1,1,0,0,0,1
chr17,30824949,30824965,2,"8,12",0,0,0,0,0,0,0,1,0,0,0,1
chr17,31094816,31095066,2,"3,12",0,0,1,0,0,0,0,0,0,0,0,1
chr17,31558757,31558775,5,"1,5,6,8,12",1,0,0,0,1,1,0,1,0,0,0,1
chr17,31558775,31558784,6,"1,5,6,7,8,12",1,0,0,0,1,1,1,1,0,0,0,1
chr17,31558784,31558796,7,"1,5,6,7,8,9,12",1,0,0,0,1,1,1,1,1,0,0,1
chr17,31558796,31558816,8,"1,3,5,6,7,8,9,12",1,0,1,0,1,1,1,1,1,0,0,1
chr17,31558816,31558833,7,"1,3,5,7,8,9,12",1,0,1,0,1,0,1,1,1,0,0,1
chr17,31558833,31558842,8,"1,2,3,5,7,8,9,12",1,1,1,0,1,0,1,1,1,0,0,1
chr17,31558842,31558883,9,"1,2,3,5,7,8,9,11,12",1,1,1,0,1,0,1,1,1,0,1,1
chr17,31558883,31558919,8,"1,3,5,7,8,9,11,12",1,0,1,0,1,0,1,1,1,0,1,1
chr17,31558919,31558928,7,"1,3,5,7,8,11,12",1,0,1,0,1,0,1,1,0,0,1,1
chr17,31558928,31558932,6,"1,3,5,7,8,12",1,0,1,0,1,0,1,1,0,0,0,1
chr17,31558932,31558942,5,"1,5,7,8,12",1,0,0,0,1,0,1,1,0,0,0,1
chr17,31558942,31558945,4,"1,5,7,12",1,0,0,0,1,0,1,0,0,0,0,1
chr17,31558945,31558970,3,"1,5,12",1,0,0,0,1,0,0,0,0,0,0,1
chr17,31558970,31558980,2,"1,12",1,0,0,0,0,0,0,0,0,0,0,1
chr17,31858714,31858942,2,"11,12",0,0,0,0,0,0,0,0,0,0,1,1
chr17,32007171,32007212,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr17,32007212,32007229,3,"4,10,12",0,0,0,1,0,0,0,0,0,1,0,1
chr17,32007229,32007233,4,"4,5,10,12",0,0,0,1,1,0,0,0,0,1,0,1
chr17,32007233,32007237,5,"4,5,6,10,12",0,0,0,1,1,1,0,0,0,1,0,1
chr17,32007237,32007261,6,"4,5,6,7,10,12",0,0,0,1,1,1,1,0,0,1,0,1
chr17,32007261,32007265,7,"4,5,6,7,10,11,12",0,0,0,1,1,1,1,0,0,1,1,1
chr17,32007265,32007269,8,"1,4,5,6,7,10,11,12",1,0,0,1,1,1,1,0,0,1,1,1
chr17,32007269,32007270,9,"1,3,4,5,6,7,10,11,12",1,0,1,1,1,1,1,0,0,1,1,1
chr17,32007270,32007277,10,"1,3,4,5,6,7,9,10,11,12",1,0,1,1,1,1,1,0,1,1,1,1
chr17,32007277,32007283,11,"1,2,3,4,5,6,7,9,10,11,12",1,1,1,1,1,1,1,0,1,1,1,1
chr17,32007283,32007371,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr17,32007371,32007381,11,"1,2,4,5,6,7,8,9,10,11,12",1,1,0,1,1,1,1,1,1,1,1,1
chr17,32007381,32007387,10,"1,4,5,6,7,8,9,10,11,12",1,0,0,1,1,1,1,1,1,1,1,1
chr17,32007387,32007396,9,"1,4,5,6,7,9,10,11,12",1,0,0,1,1,1,1,0,1,1,1,1
chr17,32007396,32007398,8,"4,5,6,7,9,10,11,12",0,0,0,1,1,1,1,0,1,1,1,1
chr17,32007398,32007401,7,"4,5,6,7,9,10,12",0,0,0,1,1,1,1,0,1,1,0,1
chr17,32007401,32007407,6,"4,5,6,7,10,12",0,0,0,1,1,1,1,0,0,1,0,1
chr17,32007407,32007423,5,"4,5,6,10,12",0,0,0,1,1,1,0,0,0,1,0,1
chr17,32007423,32007430,4,"4,6,10,12",0,0,0,1,0,1,0,0,0,1,0,1
chr17,32007430,32007495,3,"4,10,12",0,0,0,1,0,0,0,0,0,1,0,1
chr17,32007495,32007516,2,"4,12",0,0,0,1,0,0,0,0,0,0,0,1
chr17,32444190,32444207,2,"10,12",0,0,0,0,0,0,0,0,0,1,0,1
chr17,32444207,32444212,3,"9,10,12",0,0,0,0,0,0,0,0,1,1,0,1
chr17,32444212,32444216,4,"5,9,10,12",0,0,0,0,1,0,0,0,1,1,0,1
chr17,32444216,32444220,5,"5,6,9,10,12",0,0,0,0,1,1,0,0,1,1,0,1
chr17,32444220,32444222,6,"5,6,9,10,11,12",0,0,0,0,1,1,0,0,1,1,1,1
chr17,32444222,32444228,7,"5,6,7,9,10,11,12",0,0,0,0,1,1,1,0,1,1,1,1
chr17,32444228,32444230,8,"4,5,6,7,9,10,11,12",0,0,0,1,1,1,1,0,1,1,1,1
chr17,32444230,32444237,9,"1,4,5,6,7,9,10,11,12",1,0,0,1,1,1,1,0,1,1,1,1
chr17,32444237,32444284,10,"1,3,4,5,6,7,9,10,11,12",1,0,1,1,1,1,1,0,1,1,1,1
chr17,32444284,32444334,12,"1,2,3,4,5,6,7,8,9,10,11,12",1,1,1,1,1,1,1,1,1,1,1,1
chr17,32444334,32444362,11,"1,2,3,4,5,6,7,9,10,11,12",1,1,1,1,1,1,1,0,1,1,1,1
