chrom,start,end,num,list,ENCFF046UEE_RFX5_sorted.bed,ENCFF404XDD_RFX5_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr9,89310774,89310786,2,"1,3",1,0,1
chr9,89310786,89311249,3,"1,2,3",1,1,1
chr9,89311249,89311268,2,"1,3",1,0,1
chr9,89318492,89318856,2,"1,3",1,0,1
chr9,90102296,90102593,2,"2,3",0,1,1
chr9,94030547,94030911,2,"1,3",1,0,1
chr9,94726467,94726831,2,"2,3",0,1,1
chr9,95875744,95876108,2,"1,3",1,0,1
chr9,96449860,96449925,2,"2,3",0,1,1
chr9,96449925,96450289,3,"1,2,3",1,1,1
chr9,96450289,96450424,2,"2,3",0,1,1
chr9,97238312,97238676,2,"1,3",1,0,1
chr9,97633251,97634063,2,"1,3",1,0,1
chr9,97922089,97922674,2,"2,3",0,1,1
chr9,99821592,99821956,2,"2,3",0,1,1
chr9,101398417,101398781,2,"1,3",1,0,1
chr9,101533547,101534111,2,"1,3",1,0,1
chr9,105244184,105244748,2,"2,3",0,1,1
chr9,110058318,110058589,3,"1,2,3",1,1,1
chr9,110058589,110058598,2,"1,3",1,0,1
chr9,111631249,111631613,2,"1,3",1,0,1
chr9,111896533,111896897,2,"2,3",0,1,1
chr9,113340104,113340132,2,"2,3",0,1,1
chr9,113340132,113340468,3,"1,2,3",1,1,1
chr9,113340468,113340658,2,"1,3",1,0,1
chr9,113401157,113401521,2,"2,3",0,1,1
chr9,121074787,121075151,2,"2,3",0,1,1
chr9,122828460,122828753,2,"1,3",1,0,1
chr9,124771214,124771233,2,"2,3",0,1,1
chr9,124771233,124771490,3,"1,2,3",1,1,1
chr9,124771547,124771783,3,"1,2,3",1,1,1
chr9,124852958,124853322,2,"2,3",0,1,1
chr9,125241306,125241316,2,"2,3",0,1,1
chr9,125241316,125241670,3,"1,2,3",1,1,1
chr9,125241670,125241680,2,"1,3",1,0,1
chr9,127396650,127396699,2,"2,3",0,1,1
chr9,127396699,127397014,3,"1,2,3",1,1,1
chr9,127397014,127397063,2,"1,3",1,0,1
chr9,127715569,127715933,2,"2,3",0,1,1
chr9,127735320,127735591,3,"1,2,3",1,1,1
chr9,128067491,128067631,2,"1,3",1,0,1
chr9,128067734,128067855,2,"1,3",1,0,1
chr9,128098279,128098643,2,"1,3",1,0,1
chr9,128723993,128724357,2,"1,3",1,0,1
chr9,128882038,128882402,2,"2,3",0,1,1
chr9,129036265,129036629,2,"1,3",1,0,1
chr9,129080765,129080925,2,"1,3",1,0,1
chr9,129080925,129081216,3,"1,2,3",1,1,1
chr9,129081216,129081375,2,"2,3",0,1,1
chr9,129110968,129111332,2,"2,3",0,1,1
chr9,129482958,129483322,2,"2,3",0,1,1
chr9,131125308,131125365,2,"2,3",0,1,1
chr9,131125365,131125672,3,"1,2,3",1,1,1
chr9,131125672,131125729,2,"1,3",1,0,1
chr9,132944498,132944862,2,"1,3",1,0,1
chr9,133030306,133030869,2,"2,3",0,1,1
chr9,136363687,136363957,2,"1,3",1,0,1
chr9,136849201,136849565,2,"1,3",1,0,1
chr9,136886133,136886339,2,"2,3",0,1,1
chr9,136944617,136944874,2,"1,3",1,0,1
chr9,137070437,137070801,2,"1,3",1,0,1
chr9,137085978,137086049,2,"1,3",1,0,1
chr9,137188472,137188773,2,"2,3",0,1,1
chr9,137240848,137240924,2,"1,3",1,0,1
chr9,137240924,137241288,3,"1,2,3",1,1,1
chr9,137241288,137241414,2,"1,3",1,0,1
chr9,137422972,137423336,2,"2,3",0,1,1
chrX,3814843,3815207,2,"2,3",0,1,1
chrX,15335591,15335829,2,"2,3",0,1,1
chrX,16719385,16719749,2,"2,3",0,1,1
chrX,18425186,18425550,2,"1,3",1,0,1
chrX,23782996,23783360,2,"2,3",0,1,1
chrX,40580678,40581042,2,"1,3",1,0,1
chrX,41084684,41084722,2,"1,3",1,0,1
chrX,41084722,41085048,3,"1,2,3",1,1,1
chrX,41085048,41085086,2,"2,3",0,1,1
chrX,41333402,41333412,2,"1,3",1,0,1
chrX,41333412,41333671,3,"1,2,3",1,1,1
chrX,47144918,47145282,2,"1,3",1,0,1
chrX,47361737,47361920,2,"1,3",1,0,1
chrX,47361920,47362438,3,"1,2,3",1,1,1
chrX,47362438,47362460,2,"1,3",1,0,1
chrX,47556083,47556433,2,"1,3",1,0,1
chrX,47650572,47650936,2,"1,3",1,0,1
chrX,48897709,48897777,2,"1,3",1,0,1
chrX,48897777,48897869,3,"1,2,3",1,1,1
chrX,48897869,48898073,2,"1,3",1,0,1
chrX,48958244,48958356,2,"2,3",0,1,1
chrX,48958356,48958526,3,"1,2,3",1,1,1
chrX,48958526,48958608,2,"2,3",0,1,1
chrX,49043572,49044055,2,"1,3",1,0,1
chrX,49191087,49191658,2,"2,3",0,1,1
chrX,49269152,49269190,2,"1,3",1,0,1
chrX,49269190,49269516,3,"1,2,3",1,1,1
chrX,49269516,49269554,2,"2,3",0,1,1
chrX,53081991,53082458,3,"1,2,3",1,1,1
chrX,53093898,53094262,2,"1,3",1,0,1
chrX,53422724,53423088,2,"1,3",1,0,1
chrX,77895404,77895760,2,"1,3",1,0,1
chrX,101097922,101098286,2,"1,3",1,0,1
chrX,101407820,101407861,2,"1,3",1,0,1
chrX,101407861,101408156,3,"1,2,3",1,1,1
chrX,101408156,101408234,2,"1,3",1,0,1
chrX,102768895,102768947,2,"1,3",1,0,1
chrX,102768947,102769259,3,"1,2,3",1,1,1
chrX,102769259,102769446,2,"2,3",0,1,1
chrX,103686577,103686621,2,"2,3",0,1,1
chrX,103686621,103686941,3,"1,2,3",1,1,1
chrX,103686941,103687191,2,"1,3",1,0,1
chrX,104156758,104157122,2,"1,3",1,0,1
chrX,107206286,107206295,2,"1,3",1,0,1
chrX,107206295,107206650,3,"1,2,3",1,1,1
chrX,107206650,107206721,2,"2,3",0,1,1
chrX,110086939,110087303,2,"1,3",1,0,1
chrX,130165912,130166276,2,"2,3",0,1,1
chrX,152830663,152830708,2,"1,3",1,0,1
chrX,152830708,152831027,3,"1,2,3",1,1,1
chrX,152831027,152831072,2,"2,3",0,1,1
chrX,153794347,153794711,2,"1,3",1,0,1
chrX,154378816,154378969,2,"2,3",0,1,1
chrX,154378969,154379180,3,"1,2,3",1,1,1
chrX,154379180,154379333,2,"1,3",1,0,1
chrX,154409262,154409299,2,"1,3",1,0,1
chrX,154409299,154409633,3,"1,2,3",1,1,1
chrX,154409633,154409661,2,"1,3",1,0,1
