chrom,start,end,num,list,ENCFF359DIP_MAX_sorted.bed,ENCFF545CNM_MAX_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr2,230327005,230327395,2,"2,3",0,1,1
chr2,230416015,230416360,2,"1,3",1,0,1
chr2,230589418,230589808,2,"2,3",0,1,1
chr2,230712585,230713009,2,"1,3",1,0,1
chr2,230950432,230950618,2,"1,3",1,0,1
chr2,230957105,230957179,2,"2,3",0,1,1
chr2,230957318,230957495,2,"2,3",0,1,1
chr2,230974368,230974467,3,"1,2,3",1,1,1
chr2,230974467,230974769,2,"1,3",1,0,1
chr2,230987105,230987495,2,"2,3",0,1,1
chr2,231056470,231056556,2,"2,3",0,1,1
chr2,231056556,231056860,3,"1,2,3",1,1,1
chr2,231056860,231056980,2,"1,3",1,0,1
chr2,231198368,231198402,2,"1,3",1,0,1
chr2,231198402,231198792,3,"1,2,3",1,1,1
chr2,231393606,231393913,2,"2,3",0,1,1
chr2,231463702,231463939,3,"1,2,3",1,1,1
chr2,231463939,231463941,2,"2,3",0,1,1
chr2,231464329,231464350,2,"1,3",1,0,1
chr2,231464350,231464740,3,"1,2,3",1,1,1
chr2,231464740,231464753,2,"1,3",1,0,1
chr2,231484026,231484263,2,"2,3",0,1,1
chr2,231514131,231514521,2,"2,3",0,1,1
chr2,231707055,231707275,2,"2,3",0,1,1
chr2,231707946,231708391,2,"1,3",1,0,1
chr2,231708391,231708569,3,"1,2,3",1,1,1
chr2,231708569,231708629,2,"2,3",0,1,1
chr2,231710229,231710385,3,"1,2,3",1,1,1
chr2,231710385,231710436,2,"1,3",1,0,1
chr2,231713826,231714108,2,"1,3",1,0,1
chr2,231786166,231786185,2,"1,3",1,0,1
chr2,231786185,231786575,3,"1,2,3",1,1,1
chr2,231786575,231786590,2,"1,3",1,0,1
chr2,232550479,232550496,2,"2,3",0,1,1
chr2,232550496,232550869,3,"1,2,3",1,1,1
chr2,232550869,232551120,2,"1,3",1,0,1
chr2,232697101,232697491,2,"2,3",0,1,1
chr2,233060205,233060495,2,"2,3",0,1,1
chr2,233061213,233061603,2,"2,3",0,1,1
chr2,233063353,233063385,2,"1,3",1,0,1
chr2,233063385,233063712,3,"1,2,3",1,1,1
chr2,233267892,233268316,2,"1,3",1,0,1
chr2,237058076,237058330,2,"1,3",1,0,1
chr2,237085658,237086082,2,"1,3",1,0,1
chr2,237966726,237967116,2,"2,3",0,1,1
chr2,238060482,238060906,2,"1,3",1,0,1
chr2,238107411,238107462,2,"2,3",0,1,1
chr2,238107462,238107886,3,"1,2,3",1,1,1
chr2,238107886,238108006,2,"2,3",0,1,1
chr2,238288710,238288766,2,"1,3",1,0,1
chr2,238288766,238289156,3,"1,2,3",1,1,1
chr2,238289156,238289472,2,"1,3",1,0,1
chr2,238320269,238320925,2,"1,3",1,0,1
chr2,239304371,239304668,2,"2,3",0,1,1
chr2,239401614,239401623,2,"1,3",1,0,1
chr2,239401623,239401721,3,"1,2,3",1,1,1
chr2,239401721,239401736,2,"1,3",1,0,1
chr2,240024915,240025156,2,"2,3",0,1,1
chr2,240025156,240025575,3,"1,2,3",1,1,1
chr2,240025575,240025580,2,"1,3",1,0,1
chr2,240560159,240560163,2,"2,3",0,1,1
chr2,240560163,240560344,3,"1,2,3",1,1,1
chr2,240560344,240560346,2,"1,3",1,0,1
chr2,240560743,240560809,2,"1,3",1,0,1
chr2,240560809,240561167,3,"1,2,3",1,1,1
chr2,240561167,240561199,2,"2,3",0,1,1
chr2,240565757,240566066,2,"2,3",0,1,1
chr2,240579692,240579874,2,"1,3",1,0,1
chr2,240579874,240579975,3,"1,2,3",1,1,1
chr2,240579975,240580041,2,"1,3",1,0,1
chr2,240584524,240584822,2,"2,3",0,1,1
chr2,240586160,240586254,2,"1,3",1,0,1
chr2,240586254,240586523,3,"1,2,3",1,1,1
chr2,240586523,240586886,2,"2,3",0,1,1
chr2,241102142,241102207,2,"1,3",1,0,1
chr2,241102207,241102566,3,"1,2,3",1,1,1
chr2,241102566,241102597,2,"2,3",0,1,1
chr2,241149397,241149894,2,"1,3",1,0,1
chr2,241309688,241310078,2,"2,3",0,1,1
chr2,241315088,241315508,2,"2,3",0,1,1
chr2,241315583,241315692,2,"2,3",0,1,1
chr2,241637198,241637588,2,"2,3",0,1,1
chr2,241686646,241686848,2,"2,3",0,1,1
chr2,241686848,241687036,3,"1,2,3",1,1,1
chr2,241687036,241687272,2,"1,3",1,0,1
chr2,241701332,241701377,2,"2,3",0,1,1
chr2,241701377,241701612,3,"1,2,3",1,1,1
chr2,241701773,241701801,2,"1,3",1,0,1
chr2,241702497,241702845,2,"1,3",1,0,1
chr2,241734641,241735031,2,"2,3",0,1,1
chr2,241735284,241735645,2,"1,3",1,0,1
chr2,241844215,241844532,2,"1,3",1,0,1
chr2,241881452,241882096,2,"1,3",1,0,1
chr2,241882271,241882652,2,"1,3",1,0,1
chr2,242088448,242088494,2,"1,3",1,0,1
chr2,242088494,242088828,3,"1,2,3",1,1,1
chr20,290521,290881,2,"1,3",1,0,1
chr20,297226,297322,2,"1,3",1,0,1
chr20,297322,297644,3,"1,2,3",1,1,1
chr20,297644,297712,2,"2,3",0,1,1
chr20,298350,298740,2,"2,3",0,1,1
chr20,324298,324475,2,"1,3",1,0,1
chr20,324475,324575,3,"1,2,3",1,1,1
chr20,324575,324722,2,"1,3",1,0,1
chr20,327084,327094,2,"1,3",1,0,1
chr20,327094,327484,3,"1,2,3",1,1,1
chr20,327484,327517,2,"1,3",1,0,1
chr20,346955,347245,2,"1,3",1,0,1
chr20,408327,408717,2,"2,3",0,1,1
chr20,645358,645768,2,"1,3",1,0,1
chr20,652901,653252,2,"1,3",1,0,1
chr20,1118315,1118700,2,"2,3",0,1,1
chr20,1325261,1325545,2,"2,3",0,1,1
chr20,1392857,1393281,2,"1,3",1,0,1
chr20,2101697,2101869,2,"1,3",1,0,1
chr20,2101869,2102259,3,"1,2,3",1,1,1
chr20,2102259,2102316,2,"1,3",1,0,1
chr20,2207307,2207970,2,"2,3",0,1,1
chr20,2652053,2652069,2,"2,3",0,1,1
chr20,2652824,2653214,2,"2,3",0,1,1
chr20,2840444,2840497,2,"1,3",1,0,1
chr20,2840497,2840868,3,"1,2,3",1,1,1
chr20,2840868,2840887,2,"2,3",0,1,1
chr20,2873264,2873911,2,"2,3",0,1,1
chr20,3209490,3209507,2,"1,3",1,0,1
chr20,3209507,3209897,3,"1,2,3",1,1,1
chr20,3209897,3209914,2,"1,3",1,0,1
chr20,3470679,3471069,2,"2,3",0,1,1
chr20,3767619,3767631,2,"1,3",1,0,1
chr20,3767631,3768007,3,"1,2,3",1,1,1
chr20,3768007,3768021,2,"2,3",0,1,1
chr20,3781228,3781618,2,"2,3",0,1,1
chr20,3820507,3820897,2,"2,3",0,1,1
chr20,3889209,3889509,2,"2,3",0,1,1
chr20,5112874,5112948,2,"1,3",1,0,1
chr20,5112948,5113298,3,"1,2,3",1,1,1
chr20,5113298,5113338,2,"2,3",0,1,1
chr20,5119345,5119613,3,"1,2,3",1,1,1
chr20,5119613,5119685,2,"1,3",1,0,1
chr20,5119814,5120204,2,"2,3",0,1,1
chr20,5126723,5126744,2,"1,3",1,0,1
chr20,5126744,5127134,3,"1,2,3",1,1,1
chr20,5127134,5127363,2,"1,3",1,0,1
chr20,5750066,5750092,2,"2,3",0,1,1
chr20,5750092,5750456,3,"1,2,3",1,1,1
chr20,5750456,5750516,2,"1,3",1,0,1
chr20,5950329,5950414,2,"1,3",1,0,1
chr20,5950414,5950630,3,"1,2,3",1,1,1
chr20,5950630,5950753,2,"1,3",1,0,1
chr20,6005741,6005901,2,"1,3",1,0,1
chr20,6005901,6006291,3,"1,2,3",1,1,1
chr20,6006291,6006369,2,"1,3",1,0,1
chr20,8018931,8019321,2,"2,3",0,1,1
chr20,8019549,8019591,2,"1,3",1,0,1
chr20,8019591,8019981,3,"1,2,3",1,1,1
chr20,8019981,8020053,2,"1,3",1,0,1
chr20,10433653,10434003,2,"1,3",1,0,1
chr20,10434003,10434077,3,"1,2,3",1,1,1
chr20,10434077,10434393,2,"2,3",0,1,1
chr20,10435122,10435475,2,"2,3",0,1,1
chr20,10671439,10671724,3,"1,2,3",1,1,1
chr20,10674174,10674564,2,"2,3",0,1,1
chr20,13784815,13784832,2,"2,3",0,1,1
chr20,13784832,13785009,3,"1,2,3",1,1,1
chr20,13785009,13785010,2,"2,3",0,1,1
chr20,16574919,16575240,2,"2,3",0,1,1
chr20,16729842,16730232,2,"2,3",0,1,1
chr20,17968565,17968579,2,"2,3",0,1,1
chr20,17968579,17968732,3,"1,2,3",1,1,1
chr20,17968732,17968747,2,"1,3",1,0,1
chr20,18005456,18005784,2,"2,3",0,1,1
chr20,18137615,18137650,2,"1,3",1,0,1
chr20,18137650,18138039,3,"1,2,3",1,1,1
chr20,18138039,18138040,2,"2,3",0,1,1
chr20,18287876,18288266,2,"2,3",0,1,1
chr20,18467123,18467513,2,"2,3",0,1,1
chr20,18507389,18507779,2,"2,3",0,1,1
chr20,18588179,18588563,2,"2,3",0,1,1
chr20,18793866,18794239,3,"1,2,3",1,1,1
chr20,18794239,18794264,2,"1,3",1,0,1
chr20,20017161,20017201,2,"1,3",1,0,1
chr20,20017201,20017585,3,"1,2,3",1,1,1
chr20,20017585,20017790,2,"2,3",0,1,1
chr20,20052335,20052365,2,"1,3",1,0,1
chr20,20052365,20052755,3,"1,2,3",1,1,1
chr20,20052755,20052759,2,"1,3",1,0,1
chr20,21125852,21126276,2,"1,3",1,0,1
chr20,21303229,21303379,3,"1,2,3",1,1,1
chr20,21303379,21303384,2,"2,3",0,1,1
chr20,23350070,23350091,2,"1,3",1,0,1
chr20,23350091,23350494,3,"1,2,3",1,1,1
chr20,23350494,23350755,2,"2,3",0,1,1
chr20,23350948,23350978,2,"2,3",0,1,1
chr20,23350978,23351338,3,"1,2,3",1,1,1
chr20,23351338,23351402,2,"1,3",1,0,1
chr20,23358190,23358490,2,"1,3",1,0,1
chr20,23361658,23361793,2,"1,3",1,0,1
chr20,23361793,23362082,3,"1,2,3",1,1,1
chr20,23362082,23362258,2,"2,3",0,1,1
chr20,25057383,25057773,2,"2,3",0,1,1
chr20,25058262,25058283,2,"1,3",1,0,1
chr20,25058283,25058686,3,"1,2,3",1,1,1
chr20,25058686,25058760,2,"2,3",0,1,1
chr20,25195504,25196118,2,"2,3",0,1,1
chr20,25248027,25248064,2,"2,3",0,1,1
chr20,25248064,25248417,3,"1,2,3",1,1,1
chr20,25248417,25248488,2,"1,3",1,0,1
chr20,25407527,25407531,2,"2,3",0,1,1
chr20,25407531,25407917,3,"1,2,3",1,1,1
chr20,25407917,25407955,2,"1,3",1,0,1
chr20,25623734,25624325,2,"2,3",0,1,1
chr20,31514309,31514699,2,"2,3",0,1,1
chr20,31739131,31739587,2,"2,3",0,1,1
chr20,31879642,31879706,2,"1,3",1,0,1
chr20,31879706,31880066,3,"1,2,3",1,1,1
chr20,31880066,31880323,2,"2,3",0,1,1
chr20,31968410,31968800,2,"2,3",0,1,1
chr20,32109322,32109517,2,"2,3",0,1,1
chr20,32109517,32109895,3,"1,2,3",1,1,1
chr20,32109895,32109941,2,"1,3",1,0,1
chr20,32207671,32208095,2,"1,3",1,0,1
chr20,32819651,32819943,3,"1,2,3",1,1,1
chr20,32819943,32819971,2,"1,3",1,0,1
chr20,32820253,32820551,2,"1,3",1,0,1
chr20,33401300,33401349,2,"1,3",1,0,1
chr20,33401349,33401724,3,"1,2,3",1,1,1
chr20,33489708,33490061,2,"2,3",0,1,1
chr20,33666622,33666626,2,"1,3",1,0,1
chr20,33666626,33667016,3,"1,2,3",1,1,1
chr20,33667016,33667232,2,"1,3",1,0,1
chr20,33667271,33667695,2,"1,3",1,0,1
chr20,33720100,33720524,2,"1,3",1,0,1
chr20,33732260,33732325,2,"1,3",1,0,1
chr20,33732325,33732684,3,"1,2,3",1,1,1
chr20,33732684,33732715,2,"2,3",0,1,1
chr20,33778983,33779368,2,"2,3",0,1,1
chr20,33810990,33811380,2,"2,3",0,1,1
chr20,33994327,33994644,2,"2,3",0,1,1
chr20,34022319,34022743,2,"1,3",1,0,1
chr20,34112470,34112595,2,"1,3",1,0,1
chr20,34249289,34249321,2,"1,3",1,0,1
chr20,34249321,34249633,3,"1,2,3",1,1,1
chr20,34708927,34709317,2,"2,3",0,1,1
chr20,34709822,34710208,2,"2,3",0,1,1
chr20,34825557,34825880,2,"2,3",0,1,1
chr20,34872742,34873034,3,"1,2,3",1,1,1
chr20,34873034,34873072,2,"1,3",1,0,1
chr20,35284597,35284987,2,"2,3",0,1,1
chr20,35541812,35542072,2,"2,3",0,1,1
chr20,35616049,35616439,2,"2,3",0,1,1
chr20,35664714,35664724,2,"1,3",1,0,1
chr20,35664724,35665114,3,"1,2,3",1,1,1
chr20,35665114,35665138,2,"1,3",1,0,1
chr20,35699542,35699911,2,"1,3",1,0,1
chr20,35768123,35768452,2,"1,3",1,0,1
chr20,35771788,35771937,2,"1,3",1,0,1
chr20,35771937,35772022,3,"1,2,3",1,1,1
chr20,35772022,35772049,2,"2,3",0,1,1
chr20,35954392,35954542,2,"1,3",1,0,1
chr20,35954542,35954703,3,"1,2,3",1,1,1
chr20,35954703,35954816,2,"1,3",1,0,1
chr20,36050895,36051285,2,"2,3",0,1,1
chr20,36236214,36236299,2,"1,3",1,0,1
chr20,36236299,36236638,3,"1,2,3",1,1,1
chr20,36236638,36236689,2,"2,3",0,1,1
chr20,36605462,36605479,2,"2,3",0,1,1
chr20,36605479,36605852,3,"1,2,3",1,1,1
chr20,36605852,36606123,2,"1,3",1,0,1
chr20,36745595,36745978,2,"2,3",0,1,1
chr20,36863876,36864300,2,"1,3",1,0,1
chr20,37096380,37096619,2,"1,3",1,0,1
chr20,37179197,37179587,2,"2,3",0,1,1
chr20,37289522,37289564,2,"1,3",1,0,1
chr20,37289564,37289946,3,"1,2,3",1,1,1
chr20,37289946,37289954,2,"2,3",0,1,1
chr20,37527761,37527790,2,"2,3",0,1,1
chr20,37527790,37527979,3,"1,2,3",1,1,1
chr20,37528063,37528214,3,"1,2,3",1,1,1
chr20,37528214,37528310,2,"2,3",0,1,1
chr20,37534534,37534911,2,"2,3",0,1,1
chr20,37693878,37694302,2,"1,3",1,0,1
chr20,37697355,37697658,2,"2,3",0,1,1
chr20,37990560,37990950,2,"2,3",0,1,1
chr20,38033027,38033364,2,"2,3",0,1,1
chr20,38033508,38033679,2,"1,3",1,0,1
chr20,38033679,38033932,3,"1,2,3",1,1,1
chr20,38033932,38034069,2,"2,3",0,1,1
chr20,38095110,38095393,2,"1,3",1,0,1
chr20,38435072,38435305,2,"1,3",1,0,1
chr20,38435305,38435417,3,"1,2,3",1,1,1
chr20,38435417,38435496,2,"1,3",1,0,1
chr20,38446461,38446851,2,"2,3",0,1,1
chr20,38748234,38748624,2,"2,3",0,1,1
chr20,38875598,38875988,2,"2,3",0,1,1
chr20,38926139,38926563,2,"1,3",1,0,1
chr20,38962095,38962108,2,"2,3",0,1,1
chr20,38962108,38962255,3,"1,2,3",1,1,1
chr20,38962255,38962583,2,"2,3",0,1,1
chr20,41028355,41028400,2,"1,3",1,0,1
chr20,41028400,41028584,3,"1,2,3",1,1,1
chr20,41028584,41028714,2,"1,3",1,0,1
chr20,41133928,41134247,3,"1,2,3",1,1,1
chr20,41134247,41134274,2,"1,3",1,0,1
chr20,41137610,41137802,2,"1,3",1,0,1
chr20,41692671,41692714,2,"1,3",1,0,1
chr20,41692714,41693095,3,"1,2,3",1,1,1
chr20,41693095,41693104,2,"2,3",0,1,1
chr20,41693411,41693801,2,"2,3",0,1,1
chr20,43457703,43458653,2,"2,3",0,1,1
chr20,43514357,43514980,2,"1,3",1,0,1
chr20,43590685,43591274,2,"2,3",0,1,1
chr20,43657350,43657774,2,"1,3",1,0,1
chr20,43666907,43666924,2,"1,3",1,0,1
chr20,43666924,43667314,3,"1,2,3",1,1,1
chr20,43667314,43667331,2,"1,3",1,0,1
chr20,44210874,44210920,2,"2,3",0,1,1
chr20,44210920,44211076,3,"1,2,3",1,1,1
chr20,44211076,44211081,2,"2,3",0,1,1
chr20,44310992,44311086,2,"1,3",1,0,1
chr20,44311086,44311416,3,"1,2,3",1,1,1
chr20,44311416,44311462,2,"2,3",0,1,1
chr20,44475675,44475697,2,"2,3",0,1,1
chr20,44475697,44476006,3,"1,2,3",1,1,1
chr20,44476006,44476121,2,"1,3",1,0,1
chr20,44646864,44647167,2,"2,3",0,1,1
chr20,44652071,44652665,2,"2,3",0,1,1
chr20,44910038,44910419,2,"2,3",0,1,1
chr20,44960324,44960333,2,"1,3",1,0,1
chr20,44960333,44960670,3,"1,2,3",1,1,1
chr20,44966226,44966588,3,"1,2,3",1,1,1
chr20,44966588,44966605,2,"2,3",0,1,1
chr20,45363312,45363321,2,"1,3",1,0,1
chr20,45363321,45363616,3,"1,2,3",1,1,1
chr20,45373375,45373671,2,"2,3",0,1,1
chr20,45415887,45415980,2,"2,3",0,1,1
chr20,45415980,45416277,3,"1,2,3",1,1,1
chr20,45416277,45416429,2,"1,3",1,0,1
chr20,45432300,45432677,3,"1,2,3",1,1,1
chr20,45432677,45432685,2,"1,3",1,0,1
chr20,45436880,45437217,2,"1,3",1,0,1
chr20,45812246,45812527,3,"1,2,3",1,1,1
chr20,45812527,45812557,2,"1,3",1,0,1
chr20,45891090,45891208,2,"1,3",1,0,1
chr20,45891208,45891307,3,"1,2,3",1,1,1
chr20,45891307,45891514,2,"1,3",1,0,1
chr20,45934241,45934843,2,"2,3",0,1,1
chr20,45935120,45935510,2,"2,3",0,1,1
chr20,45971842,45971856,2,"2,3",0,1,1
chr20,45971856,45972083,3,"1,2,3",1,1,1
chr20,45972083,45972086,2,"2,3",0,1,1
chr20,46089753,46090143,2,"2,3",0,1,1
chr20,46363795,46363899,2,"2,3",0,1,1
chr20,46363899,46364185,3,"1,2,3",1,1,1
chr20,46364185,46364530,2,"1,3",1,0,1
chr20,46689052,46689353,2,"2,3",0,1,1
chr20,47357280,47357492,2,"1,3",1,0,1
chr20,47357492,47357704,3,"1,2,3",1,1,1
chr20,47357704,47357987,2,"2,3",0,1,1
chr20,47501587,47501666,2,"1,3",1,0,1
chr20,47501666,47502011,3,"1,2,3",1,1,1
chr20,47502011,47502056,2,"2,3",0,1,1
chr20,48359692,48359735,2,"1,3",1,0,1
chr20,48359735,48360116,3,"1,2,3",1,1,1
chr20,48360116,48360400,2,"2,3",0,1,1
chr20,48823953,48824224,2,"2,3",0,1,1
chr20,48828200,48828590,2,"2,3",0,1,1
chr20,48921624,48921627,2,"1,3",1,0,1
chr20,48921627,48921725,3,"1,2,3",1,1,1
chr20,48921725,48921782,2,"1,3",1,0,1
chr20,49046629,49046723,2,"1,3",1,0,1
chr20,49046723,49046956,3,"1,2,3",1,1,1
chr20,49219215,49219639,2,"1,3",1,0,1
chr20,49278026,49278027,2,"2,3",0,1,1
chr20,49278027,49278416,3,"1,2,3",1,1,1
chr20,49278416,49278451,2,"1,3",1,0,1
chr20,50071291,50071644,2,"2,3",0,1,1
chr20,50113024,50113349,2,"2,3",0,1,1
chr20,50115875,50116195,2,"1,3",1,0,1
chr20,50153786,50154176,2,"2,3",0,1,1
chr20,50165849,50166239,2,"2,3",0,1,1
chr20,50509933,50510075,2,"1,3",1,0,1
chr20,50510075,50510565,3,"1,2,3",1,1,1
chr20,50510565,50510664,2,"2,3",0,1,1
chr20,50730891,50731237,2,"1,3",1,0,1
chr20,50731237,50731315,3,"1,2,3",1,1,1
chr20,50731315,50731627,2,"2,3",0,1,1
chr20,50794763,50794866,2,"1,3",1,0,1
chr20,50794866,50795256,3,"1,2,3",1,1,1
chr20,50795256,50795443,2,"1,3",1,0,1
chr20,50844707,50845116,2,"1,3",1,0,1
chr20,50929374,50929704,3,"1,2,3",1,1,1
chr20,50931648,50931711,2,"1,3",1,0,1
chr20,50931711,50931974,3,"1,2,3",1,1,1
chr20,50958219,50958805,2,"1,3",1,0,1
chr20,51460836,51461226,2,"2,3",0,1,1
chr20,51595023,51595325,2,"2,3",0,1,1
chr20,54207664,54207673,2,"1,3",1,0,1
chr20,54207673,54208063,3,"1,2,3",1,1,1
chr20,54208063,54208088,2,"1,3",1,0,1
chr20,56391929,56392300,2,"2,3",0,1,1
chr20,56392365,56392404,2,"1,3",1,0,1
chr20,56392404,56392789,3,"1,2,3",1,1,1
chr20,56392789,56392794,2,"2,3",0,1,1
chr20,56468353,56468743,2,"2,3",0,1,1
chr20,57381817,57382108,2,"2,3",0,1,1
chr20,57389890,57389892,2,"1,3",1,0,1
chr20,57389892,57390282,3,"1,2,3",1,1,1
chr20,57390282,57390314,2,"1,3",1,0,1
chr20,57391047,57391403,2,"2,3",0,1,1
chr20,57397865,57398080,2,"2,3",0,1,1
chr20,57398288,57398372,2,"1,3",1,0,1
chr20,57398372,57398762,3,"1,2,3",1,1,1
chr20,57398762,57398809,2,"1,3",1,0,1
chr20,57480738,57480756,2,"2,3",0,1,1
chr20,57480756,57481128,3,"1,2,3",1,1,1
chr20,57481128,57481180,2,"1,3",1,0,1
chr20,57483369,57483415,2,"1,3",1,0,1
chr20,57483415,57483793,3,"1,2,3",1,1,1
chr20,57483793,57483805,2,"2,3",0,1,1
chr20,57718475,57718523,2,"1,3",1,0,1
chr20,57718523,57718899,3,"1,2,3",1,1,1
chr20,57718899,57718913,2,"2,3",0,1,1
chr20,58309532,58309956,2,"1,3",1,0,1
chr20,58388968,58389007,2,"1,3",1,0,1
chr20,58389007,58389392,3,"1,2,3",1,1,1
chr20,58389392,58389397,2,"2,3",0,1,1
chr20,58458665,58459055,2,"2,3",0,1,1
chr20,58650995,58650999,2,"2,3",0,1,1
chr20,58650999,58651385,3,"1,2,3",1,1,1
chr20,58651385,58651423,2,"1,3",1,0,1
chr20,59004670,59004993,2,"2,3",0,1,1
chr20,59032141,59032159,2,"1,3",1,0,1
chr20,59032159,59032565,3,"1,2,3",1,1,1
chr20,59032565,59032824,2,"2,3",0,1,1
chr20,59042215,59042907,2,"2,3",0,1,1
chr20,59043051,59043145,2,"1,3",1,0,1
chr20,59940102,59941031,2,"2,3",0,1,1
chr20,62182752,62183142,2,"2,3",0,1,1
chr20,62238077,62238389,3,"1,2,3",1,1,1
chr20,62238389,62238396,2,"2,3",0,1,1
chr20,62302397,62302530,2,"1,3",1,0,1
chr20,62302530,62302821,3,"1,2,3",1,1,1
chr20,62302821,62302920,2,"2,3",0,1,1
chr20,62386759,62386924,2,"1,3",1,0,1
chr20,62386924,62387183,3,"1,2,3",1,1,1
chr20,62387183,62387314,2,"2,3",0,1,1
chr20,62623887,62624215,2,"1,3",1,0,1
chr20,62642043,62642467,2,"1,3",1,0,1
chr20,62652020,62652048,2,"1,3",1,0,1
chr20,62652048,62652438,3,"1,2,3",1,1,1
chr20,62652438,62652444,2,"1,3",1,0,1
chr20,62794166,62794556,2,"2,3",0,1,1
chr20,62796303,62796558,2,"1,3",1,0,1
chr20,62804729,62805107,2,"1,3",1,0,1
chr20,62805172,62805357,2,"1,3",1,0,1
chr20,62838415,62838798,2,"2,3",0,1,1
chr20,62862250,62862274,3,"1,2,3",1,1,1
chr20,62926313,62926737,2,"1,3",1,0,1
chr20,62937699,62937714,2,"1,3",1,0,1
chr20,62937714,62938104,3,"1,2,3",1,1,1
chr20,62938104,62938123,2,"1,3",1,0,1
chr20,62952519,62952909,2,"2,3",0,1,1
chr20,62954186,62954576,2,"2,3",0,1,1
chr20,63009078,63009468,2,"2,3",0,1,1
chr20,63010315,63010705,2,"2,3",0,1,1
chr20,63033039,63033463,2,"1,3",1,0,1
chr20,63216163,63216164,2,"1,3",1,0,1
chr20,63216164,63216554,3,"1,2,3",1,1,1
chr20,63216554,63216587,2,"1,3",1,0,1
chr20,63537735,63538327,2,"2,3",0,1,1
chr20,63627259,63627594,2,"2,3",0,1,1
chr20,63628286,63628545,2,"2,3",0,1,1
chr20,63635695,63635724,2,"1,3",1,0,1
chr20,63635724,63636114,3,"1,2,3",1,1,1
chr20,63636114,63636119,2,"1,3",1,0,1
chr20,63641949,63642339,2,"2,3",0,1,1
chr20,63658290,63658714,2,"1,3",1,0,1
chr20,63707770,63708160,2,"2,3",0,1,1
chr20,63728257,63728283,2,"1,3",1,0,1
chr20,63728283,63728673,3,"1,2,3",1,1,1
chr20,63728673,63728681,2,"1,3",1,0,1
chr20,63850821,63851211,2,"2,3",0,1,1
chr20,63864140,63864530,2,"2,3",0,1,1
chr20,63865004,63865022,2,"1,3",1,0,1
chr20,63865022,63865412,3,"1,2,3",1,1,1
chr20,63865412,63865424,2,"1,3",1,0,1
chr20,63949303,63949693,2,"2,3",0,1,1
chr20,63956431,63956438,2,"1,3",1,0,1
chr20,63956438,63956828,3,"1,2,3",1,1,1
chr20,63956828,63956855,2,"1,3",1,0,1
chr20,63957085,63957312,2,"1,3",1,0,1
chr20,63957312,63957571,3,"1,2,3",1,1,1
chr20,63973890,63974168,2,"2,3",0,1,1
chr20,63980795,63980813,2,"1,3",1,0,1
chr20,63980813,63981203,3,"1,2,3",1,1,1
chr20,63981203,63981219,2,"1,3",1,0,1
chr20,64037680,64038104,2,"1,3",1,0,1
chr20,64038673,64039097,2,"1,3",1,0,1
chr20,64057767,64058071,2,"1,3",1,0,1
chr20,64077864,64078070,2,"2,3",0,1,1
chr20,64255430,64255854,2,"1,3",1,0,1
chr20,64286006,64286316,2,"2,3",0,1,1
chr21,15729622,15730209,2,"2,3",0,1,1
chr21,17780471,17780923,2,"2,3",0,1,1
chr21,25509927,25510264,2,"2,3",0,1,1
chr21,25562014,25562177,2,"1,3",1,0,1
chr21,25562177,25562438,3,"1,2,3",1,1,1
chr21,25562438,25562567,2,"2,3",0,1,1
chr21,25734792,25734793,2,"2,3",0,1,1
chr21,25734793,25735182,3,"1,2,3",1,1,1
chr21,25735182,25735419,2,"1,3",1,0,1
chr21,26170546,26170936,2,"2,3",0,1,1
chr21,28885156,28885171,2,"1,3",1,0,1
chr21,28885171,28885343,3,"1,2,3",1,1,1
chr21,28885343,28885348,2,"2,3",0,1,1
chr21,28992640,28993064,2,"1,3",1,0,1
chr21,29002616,29002656,2,"1,3",1,0,1
chr21,29002656,29003040,3,"1,2,3",1,1,1
chr21,29003040,29003046,2,"2,3",0,1,1
chr21,29018906,29019330,2,"1,3",1,0,1
chr21,29024788,29025178,2,"2,3",0,1,1
chr21,29073420,29073463,2,"1,3",1,0,1
chr21,29073463,29073853,3,"1,2,3",1,1,1
chr21,29073853,29074043,2,"1,3",1,0,1
chr21,31659433,31659823,2,"2,3",0,1,1
chr21,31732389,31732664,2,"2,3",0,1,1
chr21,32278807,32278822,2,"2,3",0,1,1
chr21,32278822,32279197,3,"1,2,3",1,1,1
chr21,32279197,32279246,2,"1,3",1,0,1
chr21,32392781,32392901,2,"1,3",1,0,1
chr21,32392901,32393205,3,"1,2,3",1,1,1
chr21,32393205,32393368,2,"2,3",0,1,1
chr21,32612203,32612593,2,"2,3",0,1,1
chr21,32771618,32772258,2,"1,3",1,0,1
chr21,33403996,33404420,2,"1,3",1,0,1
chr21,33479399,33479823,2,"1,3",1,0,1
chr21,33541990,33541992,2,"2,3",0,1,1
chr21,33541992,33542310,3,"1,2,3",1,1,1
chr21,33542310,33542348,2,"1,3",1,0,1
chr21,33542646,33542651,2,"1,3",1,0,1
chr21,33542651,33543041,3,"1,2,3",1,1,1
chr21,33543041,33543333,2,"1,3",1,0,1
chr21,33975523,33976118,2,"2,3",0,1,1
chr21,36059893,36060277,2,"1,3",1,0,1
chr21,36060277,36060317,3,"1,2,3",1,1,1
chr21,36060317,36060667,2,"2,3",0,1,1
chr21,36069706,36070066,3,"1,2,3",1,1,1
