chrom,start,end,num,list,ENCFF148BUA_RFX5_sorted.bed,ENCFF752PVS_RFX5_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr2,119759861,119759891,2,"1,3",1,0,1
chr2,120465944,120466281,2,"1,3",1,0,1
chr2,120466281,120466448,3,"1,2,3",1,1,1
chr2,120466448,120466641,2,"2,3",0,1,1
chr2,120470340,120470348,2,"2,3",0,1,1
chr2,120470348,120470634,3,"1,2,3",1,1,1
chr2,120540435,120540739,2,"1,3",1,0,1
chr2,120546358,120546380,2,"2,3",0,1,1
chr2,120546380,120546601,3,"1,2,3",1,1,1
chr2,121530716,121531248,2,"1,3",1,0,1
chr2,121755388,121755692,2,"1,3",1,0,1
chr2,127387196,127387556,2,"2,3",0,1,1
chr2,127408427,127408959,2,"2,3",0,1,1
chr2,127455113,127455167,2,"2,3",0,1,1
chr2,127455167,127455473,3,"1,2,3",1,1,1
chr2,127455473,127455711,2,"1,3",1,0,1
chr2,127526375,127526425,2,"2,3",0,1,1
chr2,127526425,127526729,3,"1,2,3",1,1,1
chr2,127526729,127526735,2,"2,3",0,1,1
chr2,127701874,127702234,2,"2,3",0,1,1
chr2,128090943,128091001,2,"2,3",0,1,1
chr2,128091001,128091303,3,"1,2,3",1,1,1
chr2,128091303,128091305,2,"1,3",1,0,1
chr2,131101757,131101985,3,"1,2,3",1,1,1
chr2,131101985,131102002,2,"2,3",0,1,1
chr2,131105163,131105467,2,"1,3",1,0,1
chr2,135530648,135530952,2,"1,3",1,0,1
chr2,135741546,135741563,2,"2,3",0,1,1
chr2,135741563,135741867,3,"1,2,3",1,1,1
chr2,135741867,135741906,2,"2,3",0,1,1
chr2,149587289,149587649,2,"2,3",0,1,1
chr2,149587660,149587964,2,"1,3",1,0,1
chr2,151409691,151409995,2,"1,3",1,0,1
chr2,152717637,152717941,2,"1,3",1,0,1
chr2,157876236,157876540,2,"1,3",1,0,1
chr2,158456571,158456636,2,"2,3",0,1,1
chr2,158456636,158456931,3,"1,2,3",1,1,1
chr2,158456931,158456940,2,"1,3",1,0,1
chr2,158458036,158458340,2,"1,3",1,0,1
chr2,159712438,159712798,2,"2,3",0,1,1
chr2,161308184,161308244,2,"1,3",1,0,1
chr2,161308244,161308488,3,"1,2,3",1,1,1
chr2,161308488,161308604,2,"2,3",0,1,1
chr2,167292768,167293128,2,"2,3",0,1,1
chr2,169694288,169694373,2,"2,3",0,1,1
chr2,169694373,169694521,3,"1,2,3",1,1,1
chr2,169694521,169694648,2,"2,3",0,1,1
chr2,170714497,170714853,2,"2,3",0,1,1
chr2,170715116,170715192,2,"2,3",0,1,1
chr2,170715192,170715496,3,"1,2,3",1,1,1
chr2,170715496,170715678,2,"2,3",0,1,1
chr2,171922208,171922512,2,"1,3",1,0,1
chr2,172085266,172085570,2,"1,3",1,0,1
chr2,172102801,172102804,2,"1,3",1,0,1
chr2,172102804,172103105,3,"1,2,3",1,1,1
chr2,172103105,172103164,2,"2,3",0,1,1
chr2,174395593,174395897,2,"1,3",1,0,1
chr2,175168222,175168582,2,"2,3",0,1,1
chr2,176269350,176269654,2,"1,3",1,0,1
chr2,177168320,177168598,2,"1,3",1,0,1
chr2,177212303,177212370,2,"2,3",0,1,1
chr2,177212370,177212663,3,"1,2,3",1,1,1
chr2,177212663,177212674,2,"1,3",1,0,1
chr2,177213020,177213380,2,"2,3",0,1,1
chr2,177263454,177263757,2,"1,3",1,0,1
chr2,177552632,177552643,2,"2,3",0,1,1
chr2,177552643,177552947,3,"1,2,3",1,1,1
chr2,177552947,177552992,2,"2,3",0,1,1
chr2,177618587,177618891,2,"1,3",1,0,1
chr2,178112241,178112601,2,"2,3",0,1,1
chr2,178451001,178451305,2,"1,3",1,0,1
chr2,181892418,181892778,2,"2,3",0,1,1
chr2,182715986,182716346,2,"2,3",0,1,1
chr2,183078580,183078940,2,"2,3",0,1,1
chr2,183124189,183124493,2,"1,3",1,0,1
chr2,186485913,186485940,2,"2,3",0,1,1
chr2,186485940,186486244,3,"1,2,3",1,1,1
chr2,186486244,186486273,2,"2,3",0,1,1
chr2,189440908,189441212,2,"1,3",1,0,1
chr2,189674365,189674926,2,"2,3",0,1,1
chr2,189783729,189783996,2,"2,3",0,1,1
chr2,189784280,189784790,2,"1,3",1,0,1
chr2,190180176,190180735,2,"2,3",0,1,1
chr2,190880572,190880932,2,"2,3",0,1,1
chr2,191014190,191014494,2,"1,3",1,0,1
chr2,191020192,191020545,2,"2,3",0,1,1
chr2,191245296,191245656,2,"2,3",0,1,1
chr2,191677391,191677621,3,"1,2,3",1,1,1
chr2,191677621,191677686,2,"2,3",0,1,1
chr2,191677835,191677900,2,"1,3",1,0,1
chr2,191677900,191678139,3,"1,2,3",1,1,1
chr2,191678139,191678260,2,"2,3",0,1,1
chr2,191847093,191847397,2,"1,3",1,0,1
chr2,197453180,197453203,2,"2,3",0,1,1
chr2,197453203,197453507,3,"1,2,3",1,1,1
chr2,197453507,197453540,2,"2,3",0,1,1
chr2,197453781,197453784,2,"1,3",1,0,1
chr2,197453784,197454084,3,"1,2,3",1,1,1
chr2,197500086,197500390,2,"1,3",1,0,1
chr2,197515760,197516120,2,"2,3",0,1,1
chr2,197705019,197705586,2,"2,3",0,1,1
chr2,199911094,199911454,2,"2,3",0,1,1
chr2,199955289,199955649,2,"2,3",0,1,1
chr2,200302911,200303197,2,"1,3",1,0,1
chr2,200713034,200713074,2,"2,3",0,1,1
chr2,200713074,200713378,3,"1,2,3",1,1,1
chr2,200713378,200713394,2,"2,3",0,1,1
chr2,200811136,200811558,2,"2,3",0,1,1
chr2,200864523,200864883,2,"2,3",0,1,1
chr2,200889131,200889171,2,"2,3",0,1,1
chr2,200889171,200889475,3,"1,2,3",1,1,1
chr2,200889475,200889491,2,"2,3",0,1,1
chr2,200963370,200963730,2,"2,3",0,1,1
chr2,201182933,201183196,2,"1,3",1,0,1
chr2,201204853,201205157,2,"1,3",1,0,1
chr2,201780816,201781063,2,"2,3",0,1,1
chr2,201781063,201781176,3,"1,2,3",1,1,1
chr2,201781176,201781339,2,"1,3",1,0,1
chr2,202265606,202265966,2,"2,3",0,1,1
chr2,202634717,202634744,2,"1,3",1,0,1
chr2,202634744,202635021,3,"1,2,3",1,1,1
chr2,202635021,202635104,2,"2,3",0,1,1
chr2,202870775,202871073,2,"2,3",0,1,1
chr2,203014508,203014812,2,"1,3",1,0,1
chr2,203238774,203239078,2,"1,3",1,0,1
chr2,204545683,204546043,2,"2,3",0,1,1
chr2,207166070,207166374,2,"1,3",1,0,1
chr2,207529802,207530369,2,"2,3",0,1,1
chr2,207710931,207711432,2,"1,3",1,0,1
chr2,207711432,207711434,3,"1,2,3",1,1,1
chr2,207711434,207711792,2,"2,3",0,1,1
chr2,210002469,210002829,2,"2,3",0,1,1
chr2,213284143,213284447,2,"1,3",1,0,1
chr2,214810003,214810307,2,"1,3",1,0,1
chr2,215436120,215436424,2,"1,3",1,0,1
chr2,216109249,216109609,2,"2,3",0,1,1
chr2,216498468,216498772,2,"1,3",1,0,1
chr2,216636848,216637039,2,"1,3",1,0,1
chr2,217902769,217903073,2,"1,3",1,0,1
chr2,218323090,218323394,2,"1,3",1,0,1
chr2,218399688,218399875,2,"1,3",1,0,1
chr2,218710782,218710785,2,"1,3",1,0,1
chr2,218710785,218711086,3,"1,2,3",1,1,1
chr2,218711086,218711145,2,"2,3",0,1,1
chr2,218781931,218782291,2,"2,3",0,1,1
chr2,218847622,218847982,2,"2,3",0,1,1
chr2,219206612,219206621,2,"1,3",1,0,1
chr2,219206621,219206916,3,"1,2,3",1,1,1
chr2,219206916,219206981,2,"2,3",0,1,1
chr2,219218204,219218564,2,"2,3",0,1,1
chr2,219218912,219219216,2,"1,3",1,0,1
chr2,219229624,219229640,2,"1,3",1,0,1
chr2,219229640,219229928,3,"1,2,3",1,1,1
chr2,219229928,219229958,2,"2,3",0,1,1
chr2,219245321,219245625,2,"1,3",1,0,1
chr2,219269851,219270127,2,"1,3",1,0,1
chr2,219543819,219543838,2,"2,3",0,1,1
chr2,219543838,219544142,3,"1,2,3",1,1,1
chr2,219544142,219544312,2,"2,3",0,1,1
chr2,219552410,219552969,2,"2,3",0,1,1
chr2,219577029,219577333,2,"1,3",1,0,1
chr2,219642514,219642708,3,"1,2,3",1,1,1
chr2,219642708,219642724,2,"2,3",0,1,1
chr2,222860750,222860839,2,"2,3",0,1,1
chr2,222860839,222861110,3,"1,2,3",1,1,1
chr2,222861110,222861143,2,"1,3",1,0,1
chr2,227325049,227325343,3,"1,2,3",1,1,1
chr2,227325343,227325389,2,"2,3",0,1,1
chr2,227766602,227766629,2,"2,3",0,1,1
chr2,230411730,230412034,2,"1,3",1,0,1
chr2,231050399,231050759,2,"2,3",0,1,1
chr2,231052925,231053192,2,"2,3",0,1,1
chr2,231464309,231464368,2,"2,3",0,1,1
chr2,231464368,231464669,3,"1,2,3",1,1,1
chr2,231464669,231464672,2,"1,3",1,0,1
chr2,231786183,231786330,2,"2,3",0,1,1
chr2,231786330,231786543,3,"1,2,3",1,1,1
chr2,231786543,231786634,2,"1,3",1,0,1
chr2,231961603,231961907,2,"1,3",1,0,1
chr2,232550304,232550838,2,"1,3",1,0,1
chr2,232857189,232857287,2,"2,3",0,1,1
chr2,232857287,232857549,3,"1,2,3",1,1,1
chr2,232857549,232857591,2,"1,3",1,0,1
chr2,233063557,233063558,2,"1,3",1,0,1
chr2,233063558,233063693,3,"1,2,3",1,1,1
chr2,233063693,233063709,2,"1,3",1,0,1
chr2,235514670,235514697,2,"2,3",0,1,1
chr2,235514697,235515001,3,"1,2,3",1,1,1
chr2,235515001,235515030,2,"2,3",0,1,1
chr2,235779505,235779522,2,"2,3",0,1,1
chr2,235779522,235779779,3,"1,2,3",1,1,1
chr2,237076184,237076544,2,"2,3",0,1,1
chr2,237085700,237086004,2,"1,3",1,0,1
chr2,237475428,237475721,2,"2,3",0,1,1
chr2,237590372,237590375,2,"2,3",0,1,1
chr2,237590375,237590679,3,"1,2,3",1,1,1
chr2,237590679,237590732,2,"2,3",0,1,1
chr2,237966717,237967224,2,"2,3",0,1,1
chr2,238060697,238061057,2,"2,3",0,1,1
chr2,238288710,238288835,3,"1,2,3",1,1,1
chr2,238288835,238289010,2,"1,3",1,0,1
chr2,238320274,238320578,2,"1,3",1,0,1
chr2,238426507,238426577,3,"1,2,3",1,1,1
chr2,238426577,238426605,2,"2,3",0,1,1
chr2,238426799,238427159,2,"2,3",0,1,1
chr2,238449962,238449969,2,"2,3",0,1,1
chr2,238449969,238450171,3,"1,2,3",1,1,1
chr2,238450171,238450195,2,"2,3",0,1,1
chr2,239400973,239401277,2,"1,3",1,0,1
chr2,239401369,239401837,2,"2,3",0,1,1
chr2,240025224,240025228,2,"2,3",0,1,1
chr2,240025228,240025532,3,"1,2,3",1,1,1
chr2,240025532,240025584,2,"2,3",0,1,1
chr2,240251715,240251716,2,"2,3",0,1,1
chr2,240560175,240560274,3,"1,2,3",1,1,1
chr2,240560274,240560282,2,"2,3",0,1,1
chr2,240560997,240561301,2,"1,3",1,0,1
chr2,241102168,241102528,2,"2,3",0,1,1
chr2,241150267,241150571,2,"1,3",1,0,1
chr2,241314832,241314896,2,"2,3",0,1,1
chr2,241355999,241356359,2,"2,3",0,1,1
chr2,241637475,241637490,2,"2,3",0,1,1
chr2,241637490,241637794,3,"1,2,3",1,1,1
chr2,241637794,241637835,2,"2,3",0,1,1
chr2,241686794,241687154,2,"2,3",0,1,1
chr2,241702508,241702592,2,"2,3",0,1,1
chr2,241702592,241702868,3,"1,2,3",1,1,1
chr2,241702868,241702896,2,"1,3",1,0,1
chr2,241770495,241770830,2,"2,3",0,1,1
chr2,241808977,241809281,2,"1,3",1,0,1
chr2,241818737,241818825,2,"1,3",1,0,1
chr2,242080674,242080978,2,"1,3",1,0,1
chr2,242088474,242088778,2,"1,3",1,0,1
chr20,259022,259267,2,"1,3",1,0,1
chr20,297224,297285,2,"2,3",0,1,1
chr20,297285,297589,3,"1,2,3",1,1,1
chr20,297589,297787,2,"2,3",0,1,1
chr20,310390,310422,2,"1,3",1,0,1
chr20,310422,310675,3,"1,2,3",1,1,1
chr20,310675,310751,2,"2,3",0,1,1
chr20,324395,324507,2,"1,3",1,0,1
chr20,324507,324667,3,"1,2,3",1,1,1
chr20,324667,324699,2,"1,3",1,0,1
chr20,325163,325194,2,"2,3",0,1,1
chr20,325194,325575,3,"1,2,3",1,1,1
chr20,325575,325628,2,"2,3",0,1,1
chr20,327094,327143,2,"1,3",1,0,1
chr20,327143,327398,3,"1,2,3",1,1,1
chr20,327398,327503,2,"2,3",0,1,1
chr20,347662,347708,2,"2,3",0,1,1
chr20,347708,348012,3,"1,2,3",1,1,1
chr20,348012,348022,2,"2,3",0,1,1
chr20,362555,362875,2,"2,3",0,1,1
chr20,371020,371361,2,"2,3",0,1,1
chr20,401944,402248,2,"1,3",1,0,1
chr20,645556,645794,2,"1,3",1,0,1
chr20,1118358,1118461,2,"2,3",0,1,1
chr20,1118461,1118718,3,"1,2,3",1,1,1
chr20,1118718,1118765,2,"1,3",1,0,1
chr20,1325259,1325373,3,"1,2,3",1,1,1
chr20,1325373,1325474,2,"2,3",0,1,1
chr20,1325680,1325942,3,"1,2,3",1,1,1
chr20,1325942,1325979,2,"2,3",0,1,1
chr20,1466654,1466761,2,"2,3",0,1,1
chr20,1466761,1467014,3,"1,2,3",1,1,1
chr20,1467014,1467065,2,"1,3",1,0,1
chr20,1469988,1470254,2,"2,3",0,1,1
chr20,1900329,1900633,2,"1,3",1,0,1
chr20,2102298,2102306,2,"2,3",0,1,1
chr20,2102306,2102610,3,"1,2,3",1,1,1
chr20,2102610,2102658,2,"2,3",0,1,1
chr20,2476054,2476358,2,"1,3",1,0,1
chr20,2652355,2652715,2,"2,3",0,1,1
chr20,2873212,2873516,2,"1,3",1,0,1
chr20,3076844,3077105,2,"1,3",1,0,1
chr20,3159770,3160068,2,"1,3",1,0,1
chr20,3209380,3209684,2,"1,3",1,0,1
chr20,3222882,3222892,2,"2,3",0,1,1
chr20,3222892,3223203,3,"1,2,3",1,1,1
chr20,3223203,3223221,2,"2,3",0,1,1
chr20,3407149,3407473,2,"2,3",0,1,1
chr20,3407906,3408266,2,"2,3",0,1,1
chr20,3408671,3408691,2,"1,3",1,0,1
chr20,3408691,3408929,3,"1,2,3",1,1,1
chr20,3408929,3408948,2,"2,3",0,1,1
chr20,3658780,3659140,2,"2,3",0,1,1
chr20,3767566,3767714,2,"2,3",0,1,1
chr20,3767714,3767926,3,"1,2,3",1,1,1
chr20,3767926,3768018,2,"1,3",1,0,1
chr20,3820629,3820933,2,"1,3",1,0,1
chr20,3846602,3846962,2,"2,3",0,1,1
chr20,3888627,3888808,2,"1,3",1,0,1
chr20,3889099,3889119,2,"1,3",1,0,1
chr20,3889119,3889403,3,"1,2,3",1,1,1
chr20,3889403,3889479,2,"2,3",0,1,1
chr20,4720169,4720473,2,"1,3",1,0,1
chr20,5119355,5119659,2,"1,3",1,0,1
chr20,5119802,5119863,2,"2,3",0,1,1
chr20,5119863,5120162,3,"1,2,3",1,1,1
chr20,5120162,5120167,2,"1,3",1,0,1
chr20,5126458,5126510,2,"1,3",1,0,1
chr20,5126510,5126762,3,"1,2,3",1,1,1
chr20,5126762,5126870,2,"2,3",0,1,1
chr20,5911467,5911771,2,"1,3",1,0,1
chr20,5950391,5950695,2,"1,3",1,0,1
chr20,6005869,6006173,2,"1,3",1,0,1
chr20,8019759,8019790,2,"1,3",1,0,1
chr20,8019790,8019941,3,"1,2,3",1,1,1
chr20,8019941,8019948,2,"1,3",1,0,1
chr20,8131990,8132294,2,"1,3",1,0,1
chr20,9978421,9978710,2,"1,3",1,0,1
chr20,10370443,10370454,2,"2,3",0,1,1
chr20,10370454,10370758,3,"1,2,3",1,1,1
chr20,10370758,10370772,2,"2,3",0,1,1
chr20,10433941,10434301,2,"2,3",0,1,1
chr20,10435201,10435475,2,"1,3",1,0,1
chr20,10604568,10604872,2,"1,3",1,0,1
chr20,10673901,10674408,2,"1,3",1,0,1
chr20,11890599,11890959,2,"2,3",0,1,1
chr20,13245304,13245608,2,"1,3",1,0,1
chr20,13784831,13785135,2,"1,3",1,0,1
chr20,16573306,16573315,2,"1,3",1,0,1
chr20,16573315,16573610,3,"1,2,3",1,1,1
chr20,16573610,16573675,2,"2,3",0,1,1
chr20,16574795,16575099,2,"1,3",1,0,1
chr20,16729902,16729987,2,"1,3",1,0,1
chr20,16729987,16730206,3,"1,2,3",1,1,1
chr20,16730206,16730347,2,"2,3",0,1,1
chr20,17569820,17569989,2,"2,3",0,1,1
chr20,17569989,17570107,3,"1,2,3",1,1,1
chr20,17570107,17570180,2,"2,3",0,1,1
chr20,17882335,17882639,2,"1,3",1,0,1
chr20,18467408,18467706,2,"2,3",0,1,1
chr20,18497050,18497410,2,"2,3",0,1,1
chr20,18507324,18507628,2,"1,3",1,0,1
chr20,18507788,18507814,2,"2,3",0,1,1
chr20,18507814,18507923,3,"1,2,3",1,1,1
chr20,18507923,18507936,2,"2,3",0,1,1
chr20,18567251,18567555,2,"1,3",1,0,1
chr20,18793880,18793915,2,"1,3",1,0,1
chr20,18793915,18794184,3,"1,2,3",1,1,1
chr20,18794184,18794275,2,"2,3",0,1,1
chr20,19757880,19758184,2,"1,3",1,0,1
chr20,20017121,20017805,2,"2,3",0,1,1
chr20,20052372,20052676,2,"1,3",1,0,1
chr20,20712742,20713102,2,"2,3",0,1,1
chr20,21303082,21303142,2,"2,3",0,1,1
chr20,21303142,21303442,3,"1,2,3",1,1,1
chr20,21303442,21303446,2,"1,3",1,0,1
chr20,22585197,22585557,2,"2,3",0,1,1
chr20,23350286,23350590,2,"1,3",1,0,1
chr20,23361818,23361904,2,"1,3",1,0,1
chr20,23361904,23362122,3,"1,2,3",1,1,1
chr20,23362122,23362264,2,"2,3",0,1,1
chr20,23661410,23661714,2,"1,3",1,0,1
chr20,25407653,25408013,2,"2,3",0,1,1
chr20,25624030,25624334,2,"1,3",1,0,1
chr20,31514215,31514519,2,"1,3",1,0,1
chr20,31517321,31517675,2,"2,3",0,1,1
chr20,31573086,31573446,2,"2,3",0,1,1
chr20,31604137,31604339,2,"2,3",0,1,1
chr20,31604339,31604418,3,"1,2,3",1,1,1
chr20,31604418,31604497,2,"2,3",0,1,1
chr20,31607007,31607268,2,"1,3",1,0,1
chr20,31607368,31607425,2,"1,3",1,0,1
chr20,31607425,31607672,3,"1,2,3",1,1,1
chr20,31607672,31607752,2,"2,3",0,1,1
chr20,31608533,31608893,2,"2,3",0,1,1
chr20,31610739,31611050,2,"2,3",0,1,1
chr20,31678567,31678769,2,"1,3",1,0,1
chr20,31696129,31696216,2,"1,3",1,0,1
chr20,31739031,31739335,2,"1,3",1,0,1
chr20,31879644,31879948,2,"1,3",1,0,1
chr20,31895159,31895470,3,"1,2,3",1,1,1
chr20,31895470,31895472,2,"2,3",0,1,1
chr20,31951983,31952296,2,"2,3",0,1,1
chr20,32031284,32031644,2,"2,3",0,1,1
chr20,32109516,32109563,2,"2,3",0,1,1
chr20,32109563,32109867,3,"1,2,3",1,1,1
chr20,32109867,32109876,2,"2,3",0,1,1
chr20,32208100,32208153,2,"2,3",0,1,1
chr20,32277437,32277741,2,"1,3",1,0,1
chr20,32358241,32358601,2,"2,3",0,1,1
chr20,32685881,32686241,2,"2,3",0,1,1
chr20,32762422,32762782,2,"2,3",0,1,1
chr20,32819651,32819947,2,"1,3",1,0,1
chr20,33007424,33007928,2,"1,3",1,0,1
chr20,33401247,33401607,2,"2,3",0,1,1
chr20,33489660,33489692,2,"2,3",0,1,1
chr20,33489692,33490013,3,"1,2,3",1,1,1
chr20,33490013,33490197,2,"1,3",1,0,1
chr20,33811015,33811319,2,"1,3",1,0,1
chr20,34112470,34112506,2,"1,3",1,0,1
chr20,34476294,34476577,2,"2,3",0,1,1
chr20,34516415,34516775,2,"2,3",0,1,1
chr20,34525812,34525963,2,"2,3",0,1,1
chr20,34525963,34526047,3,"1,2,3",1,1,1
chr20,34526047,34526061,2,"2,3",0,1,1
chr20,34526061,34526172,3,"1,2,3",1,1,1
chr20,34526172,34526365,2,"1,3",1,0,1
chr20,34704125,34704198,2,"1,3",1,0,1
chr20,34704198,34704429,3,"1,2,3",1,1,1
chr20,34704429,34704513,2,"2,3",0,1,1
chr20,34704513,34704817,3,"1,2,3",1,1,1
chr20,34704817,34704844,2,"2,3",0,1,1
chr20,34872828,34873065,2,"2,3",0,1,1
chr20,35539809,35540101,2,"1,3",1,0,1
chr20,35615925,35615950,2,"1,3",1,0,1
chr20,35619273,35619633,2,"2,3",0,1,1
chr20,35664755,35665115,2,"2,3",0,1,1
chr20,35771768,35771954,2,"1,3",1,0,1
chr20,35954410,35954579,2,"1,3",1,0,1
chr20,35954579,35954714,3,"1,2,3",1,1,1
chr20,35954714,35954939,2,"2,3",0,1,1
chr20,35954956,35954993,2,"1,3",1,0,1
chr20,36050483,36050829,2,"2,3",0,1,1
chr20,36050829,36051133,3,"1,2,3",1,1,1
chr20,36051133,36051155,2,"2,3",0,1,1
chr20,36064696,36064703,2,"2,3",0,1,1
chr20,36064703,36065007,3,"1,2,3",1,1,1
chr20,36065007,36065056,2,"2,3",0,1,1
chr20,36070482,36070786,2,"1,3",1,0,1
chr20,36153967,36154271,2,"1,3",1,0,1
chr20,36154379,36154683,2,"1,3",1,0,1
chr20,36605479,36605491,2,"2,3",0,1,1
chr20,36605491,36605795,3,"1,2,3",1,1,1
chr20,36605795,36605839,2,"2,3",0,1,1
chr20,36773589,36773637,2,"2,3",0,1,1
chr20,36773637,36773941,3,"1,2,3",1,1,1
chr20,36773941,36773949,2,"2,3",0,1,1
chr20,36774182,36774531,2,"2,3",0,1,1
chr20,37096073,37096433,2,"2,3",0,1,1
chr20,37178868,37179172,2,"1,3",1,0,1
chr20,37289418,37289448,2,"2,3",0,1,1
chr20,37289448,37289752,3,"1,2,3",1,1,1
chr20,37289752,37289995,2,"2,3",0,1,1
chr20,37344551,37344792,2,"2,3",0,1,1
chr20,37615936,37615953,2,"1,3",1,0,1
chr20,37615953,37616043,3,"1,2,3",1,1,1
chr20,37616043,37616050,2,"1,3",1,0,1
chr20,37693873,37694233,2,"2,3",0,1,1
chr20,38033288,38033592,2,"1,3",1,0,1
chr20,38435228,38435539,2,"2,3",0,1,1
chr20,38446495,38446855,2,"2,3",0,1,1
chr20,38448210,38448466,2,"2,3",0,1,1
chr20,38585447,38585715,2,"1,3",1,0,1
chr20,38926654,38926947,2,"2,3",0,1,1
chr20,38962160,38962464,2,"1,3",1,0,1
chr20,41137532,41137784,2,"1,3",1,0,1
chr20,43457656,43457960,2,"1,3",1,0,1
chr20,43514738,43514963,2,"2,3",0,1,1
chr20,43558707,43559011,2,"1,3",1,0,1
chr20,43590705,43590830,2,"2,3",0,1,1
chr20,43590830,43591065,3,"1,2,3",1,1,1
chr20,43591065,43591134,2,"1,3",1,0,1
chr20,43652964,43653324,2,"2,3",0,1,1
chr20,43657373,43657677,2,"1,3",1,0,1
chr20,44210844,44210884,2,"2,3",0,1,1
chr20,44210884,44211188,3,"1,2,3",1,1,1
chr20,44211188,44211204,2,"2,3",0,1,1
chr20,44355331,44355691,2,"2,3",0,1,1
chr20,44402424,44402784,2,"2,3",0,1,1
chr20,44434211,44434515,2,"1,3",1,0,1
chr20,44475693,44476053,2,"2,3",0,1,1
chr20,44521785,44521808,2,"2,3",0,1,1
chr20,44521936,44521948,2,"1,3",1,0,1
chr20,44521948,44522240,3,"1,2,3",1,1,1
chr20,44522240,44522308,2,"2,3",0,1,1
chr20,44531658,44532018,2,"2,3",0,1,1
chr20,44609724,44610028,2,"1,3",1,0,1
chr20,44911508,44911730,2,"1,3",1,0,1
chr20,44960344,44960351,2,"1,3",1,0,1
chr20,44960351,44960648,3,"1,2,3",1,1,1
chr20,44960648,44960711,2,"2,3",0,1,1
chr20,45363021,45363325,2,"1,3",1,0,1
chr20,45415913,45415951,2,"1,3",1,0,1
chr20,45415951,45416217,3,"1,2,3",1,1,1
chr20,45416217,45416311,2,"2,3",0,1,1
chr20,45791746,45791774,2,"2,3",0,1,1
chr20,45791774,45792078,3,"1,2,3",1,1,1
chr20,45792078,45792106,2,"2,3",0,1,1
chr20,45880959,45880965,2,"1,3",1,0,1
chr20,45880965,45881263,3,"1,2,3",1,1,1
chr20,45881263,45881325,2,"2,3",0,1,1
chr20,45890100,45890386,3,"1,2,3",1,1,1
chr20,45890386,45890428,2,"2,3",0,1,1
chr20,45935142,45935149,2,"1,3",1,0,1
chr20,45935149,45935446,3,"1,2,3",1,1,1
chr20,45935446,45935509,2,"2,3",0,1,1
chr20,45946467,45946771,2,"1,3",1,0,1
chr20,45971723,45972027,2,"1,3",1,0,1
chr20,45972238,45972262,2,"2,3",0,1,1
chr20,45972358,45972578,3,"1,2,3",1,1,1
chr20,45972578,45972598,2,"2,3",0,1,1
chr20,46089901,46089902,2,"1,3",1,0,1
chr20,46089902,46090205,3,"1,2,3",1,1,1
chr20,46090205,46090208,2,"2,3",0,1,1
chr20,46363852,46364265,2,"2,3",0,1,1
chr20,46364265,46364537,3,"1,2,3",1,1,1
chr20,46364537,46364569,2,"1,3",1,0,1
chr20,46562427,46562787,2,"2,3",0,1,1
chr20,46709395,46709755,2,"2,3",0,1,1
chr20,47318162,47318413,2,"1,3",1,0,1
chr20,47356674,47356716,2,"1,3",1,0,1
chr20,47356716,47356957,3,"1,2,3",1,1,1
chr20,47356957,47356960,2,"2,3",0,1,1
chr20,47358774,47358800,2,"2,3",0,1,1
chr20,47358901,47359205,2,"1,3",1,0,1
chr20,47501655,47502015,2,"2,3",0,1,1
chr20,47576618,47576882,2,"1,3",1,0,1
chr20,48921600,48921960,2,"2,3",0,1,1
chr20,49046068,49046367,2,"2,3",0,1,1
chr20,49046607,49046636,2,"2,3",0,1,1
chr20,49046636,49046940,3,"1,2,3",1,1,1
chr20,49046940,49046967,2,"2,3",0,1,1
chr20,49219187,49219491,2,"1,3",1,0,1
chr20,49278502,49278745,2,"1,3",1,0,1
chr20,49583863,49584223,2,"2,3",0,1,1
chr20,50071381,50071590,2,"1,3",1,0,1
chr20,50115875,50116132,2,"2,3",0,1,1
chr20,50153587,50153947,2,"2,3",0,1,1
chr20,50166094,50166125,2,"2,3",0,1,1
chr20,50166125,50166408,3,"1,2,3",1,1,1
chr20,50172337,50172697,2,"2,3",0,1,1
chr20,50189948,50190231,2,"1,3",1,0,1
chr20,50190603,50190650,2,"2,3",0,1,1
chr20,50190650,50190918,3,"1,2,3",1,1,1
chr20,50190918,50190941,2,"2,3",0,1,1
chr20,50292566,50292594,2,"2,3",0,1,1
chr20,50292594,50292898,3,"1,2,3",1,1,1
chr20,50292898,50292926,2,"2,3",0,1,1
chr20,50305357,50305373,2,"1,3",1,0,1
chr20,50423218,50423352,2,"1,3",1,0,1
chr20,50423352,50423522,3,"1,2,3",1,1,1
chr20,50423522,50423581,2,"2,3",0,1,1
chr20,50483515,50483819,2,"1,3",1,0,1
chr20,50510185,50510489,2,"1,3",1,0,1
chr20,50645594,50645898,2,"1,3",1,0,1
chr20,50731073,50731146,2,"1,3",1,0,1
chr20,50731146,50731377,3,"1,2,3",1,1,1
chr20,50731377,50731506,2,"2,3",0,1,1
chr20,50794943,50795247,2,"1,3",1,0,1
chr20,50958389,50958693,2,"1,3",1,0,1
chr20,54207698,54207758,2,"1,3",1,0,1
chr20,54207758,54208002,3,"1,2,3",1,1,1
chr20,54208002,54208118,2,"2,3",0,1,1
chr20,56392191,56392250,2,"2,3",0,1,1
chr20,56392250,56392554,3,"1,2,3",1,1,1
chr20,56392554,56392761,2,"2,3",0,1,1
