chrom,start,end,num,list,ENCFF110FKC_MAX_sorted.bed,ENCFF204YUM_MAX_sorted.bed,ENCFF608XFL_MAX_sorted.bed,ENCFF770REJ_MAX_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr2,128091014,128091099,2,"4,5",0,0,0,1,1
chr2,128091099,128091118,3,"1,4,5",1,0,0,1,1
chr2,128091118,128091328,4,"1,3,4,5",1,0,1,1,1
chr2,128091328,128091494,3,"1,4,5",1,0,0,1,1
chr2,128233364,128233571,2,"4,5",0,0,0,1,1
chr2,128233571,128233839,3,"3,4,5",0,0,1,1,1
chr2,130181459,130181506,2,"2,5",0,1,0,0,1
chr2,130181506,130181516,3,"2,4,5",0,1,0,1,1
chr2,130181516,130181526,4,"1,2,4,5",1,1,0,1,1
chr2,130181526,130181706,5,"1,2,3,4,5",1,1,1,1,1
chr2,130181706,130181741,4,"1,2,4,5",1,1,0,1,1
chr2,130181741,130181743,5,"1,2,3,4,5",1,1,1,1,1
chr2,130181743,130181779,4,"1,2,3,5",1,1,1,0,1
chr2,130181779,130181826,3,"1,3,5",1,0,1,0,1
chr2,130181826,130182426,2,"3,5",0,0,1,0,1
chr2,130337289,130337401,2,"4,5",0,0,0,1,1
chr2,130337401,130337433,3,"1,4,5",1,0,0,1,1
chr2,130337433,130337527,4,"1,2,4,5",1,1,0,1,1
chr2,130337527,130337674,5,"1,2,3,4,5",1,1,1,1,1
chr2,130337674,130337678,4,"1,2,4,5",1,1,0,1,1
chr2,130341882,130342427,2,"4,5",0,0,0,1,1
chr2,130342744,130342746,2,"1,5",1,0,0,0,1
chr2,130342746,130342752,3,"1,4,5",1,0,0,1,1
chr2,130342752,130342768,4,"1,2,4,5",1,1,0,1,1
chr2,130342768,130343077,5,"1,2,3,4,5",1,1,1,1,1
chr2,130343077,130343225,4,"1,2,4,5",1,1,0,1,1
chr2,130343225,130343238,3,"1,2,5",1,1,0,0,1
chr2,130355858,130355927,2,"3,5",0,0,1,0,1
chr2,130355927,130356009,3,"1,3,5",1,0,1,0,1
chr2,130356009,130356237,4,"1,3,4,5",1,0,1,1,1
chr2,130356237,130356511,3,"3,4,5",0,0,1,1,1
chr2,130356511,130356588,2,"4,5",0,0,0,1,1
chr2,130727297,130727459,2,"4,5",0,0,0,1,1
chr2,130727459,130727835,3,"3,4,5",0,0,1,1,1
chr2,130727835,130728114,2,"3,5",0,0,1,0,1
chr2,131104544,131104882,3,"3,4,5",0,0,1,1,1
chr2,131104882,131105583,2,"4,5",0,0,0,1,1
chr2,131492486,131492537,2,"4,5",0,0,0,1,1
chr2,131492537,131493182,3,"3,4,5",0,0,1,1,1
chr2,131493182,131493215,2,"3,5",0,0,1,0,1
chr2,132304625,132304966,2,"3,5",0,0,1,0,1
chr2,132347295,132347745,2,"3,5",0,0,1,0,1
chr2,132352570,132352640,2,"3,5",0,0,1,0,1
chr2,132352640,132352842,3,"3,4,5",0,0,1,1,1
chr2,132352842,132352901,2,"3,5",0,0,1,0,1
chr2,132352901,132352945,3,"3,4,5",0,0,1,1,1
chr2,132352945,132353065,2,"4,5",0,0,0,1,1
chr2,132353512,132353752,3,"3,4,5",0,0,1,1,1
chr2,132415994,132416030,3,"2,4,5",0,1,0,1,1
chr2,132416030,132416069,2,"4,5",0,0,0,1,1
chr2,132416562,132417098,2,"3,5",0,0,1,0,1
chr2,132670391,132670545,2,"4,5",0,0,0,1,1
chr2,133266372,133266942,2,"4,5",0,0,0,1,1
chr2,134119673,134120243,2,"4,5",0,0,0,1,1
chr2,134918097,134918448,2,"3,5",0,0,1,0,1
chr2,134918448,134918456,3,"2,3,5",0,1,1,0,1
chr2,134918456,134918766,4,"1,2,3,5",1,1,1,0,1
chr2,134918766,134918768,3,"2,3,5",0,1,1,0,1
chr2,134918768,134918773,2,"3,5",0,0,1,0,1
chr2,134918783,134919524,2,"4,5",0,0,0,1,1
chr2,135530517,135530630,2,"3,5",0,0,1,0,1
chr2,135530699,135530900,2,"4,5",0,0,0,1,1
chr2,135530900,135531220,3,"2,4,5",0,1,0,1,1
chr2,135531220,135531503,2,"4,5",0,0,0,1,1
chr2,135531729,135532158,2,"3,5",0,0,1,0,1
chr2,135741371,135741539,2,"3,5",0,0,1,0,1
chr2,135741539,135741683,3,"2,3,5",0,1,1,0,1
chr2,135741683,135741859,4,"2,3,4,5",0,1,1,1,1
chr2,135741859,135742073,3,"3,4,5",0,0,1,1,1
chr2,135742073,135742253,2,"4,5",0,0,0,1,1
chr2,135797560,135797840,3,"3,4,5",0,0,1,1,1
chr2,135985017,135985049,2,"2,5",0,1,0,0,1
chr2,135985049,135985120,3,"2,4,5",0,1,0,1,1
chr2,135985120,135985334,2,"4,5",0,0,0,1,1
chr2,135985424,135985443,2,"2,5",0,1,0,0,1
chr2,135985443,135985454,3,"2,4,5",0,1,0,1,1
chr2,135985454,135985700,4,"2,3,4,5",0,1,1,1,1
chr2,135985700,135985744,3,"2,4,5",0,1,0,1,1
chr2,135985744,135985794,2,"4,5",0,0,0,1,1
chr2,138501468,138501484,2,"4,5",0,0,0,1,1
chr2,138501484,138501533,3,"1,4,5",1,0,0,1,1
chr2,138501533,138501757,4,"1,3,4,5",1,0,1,1,1
chr2,138501757,138501780,3,"1,4,5",1,0,0,1,1
chr2,138501780,138501794,2,"1,5",1,0,0,0,1
chr2,142868217,142868232,2,"3,5",0,0,1,0,1
chr2,142868232,142868802,3,"3,4,5",0,0,1,1,1
chr2,142868802,142868844,2,"3,5",0,0,1,0,1
chr2,142873854,142873987,2,"4,5",0,0,0,1,1
chr2,142874351,142874436,2,"3,5",0,0,1,0,1
chr2,142874436,142874741,3,"3,4,5",0,0,1,1,1
chr2,142874741,142874801,2,"3,5",0,0,1,0,1
chr2,144517127,144517787,2,"4,5",0,0,0,1,1
chr2,147843766,147844440,2,"4,5",0,0,0,1,1
chr2,148020616,148020630,2,"1,5",1,0,0,0,1
chr2,148020630,148020836,3,"1,2,5",1,1,0,0,1
chr2,148020836,148020926,4,"1,2,3,5",1,1,1,0,1
chr2,148020926,148020948,3,"2,3,5",0,1,1,0,1
chr2,148020948,148020950,2,"2,5",0,1,0,0,1
chr2,148644118,148645025,2,"4,5",0,0,0,1,1
chr2,149330043,149330613,2,"4,5",0,0,0,1,1
chr2,149587452,149588022,2,"4,5",0,0,0,1,1
chr2,150166302,150166342,2,"4,5",0,0,0,1,1
chr2,150166342,150166610,3,"3,4,5",0,0,1,1,1
chr2,150166610,150166623,2,"4,5",0,0,0,1,1
chr2,150601540,150601796,2,"4,5",0,0,0,1,1
chr2,151261736,151261764,2,"4,5",0,0,0,1,1
chr2,151261764,151261775,3,"2,4,5",0,1,0,1,1
chr2,151261775,151262034,4,"2,3,4,5",0,1,1,1,1
chr2,151262034,151262066,3,"2,4,5",0,1,0,1,1
chr2,151409738,151409742,2,"2,5",0,1,0,0,1
chr2,151409742,151409751,3,"2,4,5",0,1,0,1,1
chr2,151409751,151410266,4,"2,3,4,5",0,1,1,1,1
chr2,151410266,151410320,3,"3,4,5",0,0,1,1,1
chr2,151410320,151410358,2,"4,5",0,0,0,1,1
chr2,151828287,151828342,2,"1,5",1,0,0,0,1
chr2,151828342,151828354,3,"1,3,5",1,0,1,0,1
chr2,151828354,151828363,4,"1,2,3,5",1,1,1,0,1
chr2,151828363,151828557,5,"1,2,3,4,5",1,1,1,1,1
chr2,151828557,151828573,4,"1,2,4,5",1,1,0,1,1
chr2,151828573,151828597,3,"1,2,5",1,1,0,0,1
chr2,151828597,151828674,2,"2,5",0,1,0,0,1
chr2,152334901,152334937,2,"3,5",0,0,1,0,1
chr2,152334937,152334968,3,"3,4,5",0,0,1,1,1
chr2,152334968,152335288,4,"2,3,4,5",0,1,1,1,1
chr2,152335288,152335507,3,"3,4,5",0,0,1,1,1
chr2,152335507,152335543,2,"3,5",0,0,1,0,1
chr2,152335913,152336064,2,"4,5",0,0,0,1,1
chr2,152336064,152336383,3,"2,4,5",0,1,0,1,1
chr2,152717156,152717328,2,"4,5",0,0,0,1,1
chr2,152717328,152717434,3,"3,4,5",0,0,1,1,1
chr2,152717434,152717744,4,"1,3,4,5",1,0,1,1,1
chr2,152717744,152717876,3,"3,4,5",0,0,1,1,1
chr2,152717876,152717946,2,"4,5",0,0,0,1,1
chr2,152717979,152718051,2,"4,5",0,0,0,1,1
chr2,152718051,152718089,3,"3,4,5",0,0,1,1,1
chr2,152718089,152718399,4,"1,3,4,5",1,0,1,1,1
chr2,152718399,152718753,3,"3,4,5",0,0,1,1,1
chr2,152718753,152718758,2,"3,5",0,0,1,0,1
chr2,153478343,153478879,2,"4,5",0,0,0,1,1
chr2,153870441,153870616,3,"3,4,5",0,0,1,1,1
chr2,153871420,153871690,2,"4,5",0,0,0,1,1
chr2,153871690,153871825,3,"3,4,5",0,0,1,1,1
chr2,153871825,153871990,2,"4,5",0,0,0,1,1
chr2,156332543,156332640,2,"4,5",0,0,0,1,1
chr2,156332640,156332725,3,"3,4,5",0,0,1,1,1
chr2,156332725,156332852,4,"1,3,4,5",1,0,1,1,1
chr2,156332852,156333010,3,"1,4,5",1,0,0,1,1
chr2,156333010,156333128,4,"1,3,4,5",1,0,1,1,1
chr2,156333128,156333137,3,"1,4,5",1,0,0,1,1
chr2,156333137,156333263,2,"1,5",1,0,0,0,1
chr2,156333795,156334019,2,"4,5",0,0,0,1,1
chr2,156334019,156334353,3,"3,4,5",0,0,1,1,1
chr2,156334353,156334432,2,"3,5",0,0,1,0,1
chr2,156435676,156435688,2,"2,5",0,1,0,0,1
chr2,156435688,156435709,3,"1,2,5",1,1,0,0,1
chr2,156435709,156435784,4,"1,2,4,5",1,1,0,1,1
chr2,156435784,156435983,5,"1,2,3,4,5",1,1,1,1,1
chr2,156435983,156435996,4,"1,2,4,5",1,1,0,1,1
chr2,156435996,156435998,3,"1,4,5",1,0,0,1,1
chr2,156435998,156436032,2,"4,5",0,0,0,1,1
chr2,156436131,156436133,2,"2,5",0,1,0,0,1
chr2,156436133,156436219,3,"2,4,5",0,1,0,1,1
chr2,156436219,156436395,4,"2,3,4,5",0,1,1,1,1
chr2,156436395,156436451,3,"2,4,5",0,1,0,1,1
chr2,156436451,156436470,2,"4,5",0,0,0,1,1
chr2,157173664,157173667,2,"3,5",0,0,1,0,1
chr2,157173667,157174114,3,"3,4,5",0,0,1,1,1
chr2,157174114,157174237,2,"4,5",0,0,0,1,1
chr2,157257592,157258126,2,"4,5",0,0,0,1,1
chr2,157261300,157261302,2,"4,5",0,0,0,1,1
chr2,157261302,157261363,3,"2,4,5",0,1,0,1,1
chr2,157261363,157261391,4,"1,2,4,5",1,1,0,1,1
chr2,157261391,157261599,5,"1,2,3,4,5",1,1,1,1,1
chr2,157261599,157261622,4,"1,2,4,5",1,1,0,1,1
chr2,157261622,157261640,3,"1,4,5",1,0,0,1,1
chr2,158457256,158457259,2,"1,5",1,0,0,0,1
chr2,158457259,158457276,3,"1,3,5",1,0,1,0,1
chr2,158457276,158457500,4,"1,3,4,5",1,0,1,1,1
chr2,158457500,158457551,3,"1,4,5",1,0,0,1,1
chr2,158457551,158457566,2,"1,5",1,0,0,0,1
chr2,158457570,158458131,2,"4,5",0,0,0,1,1
chr2,158458131,158458254,3,"3,4,5",0,0,1,1,1
chr2,158458254,158458403,2,"4,5",0,0,0,1,1
chr2,158968263,158968332,2,"3,5",0,0,1,0,1
chr2,158968332,158968423,3,"3,4,5",0,0,1,1,1
chr2,158968423,158968943,2,"4,5",0,0,0,1,1
chr2,159615168,159615426,2,"4,5",0,0,0,1,1
chr2,159712251,159712291,2,"3,5",0,0,1,0,1
chr2,159712291,159712701,3,"3,4,5",0,0,1,1,1
chr2,159712701,159712861,2,"4,5",0,0,0,1,1
chr2,159797709,159797792,2,"4,5",0,0,0,1,1
chr2,159797792,159797819,3,"3,4,5",0,0,1,1,1
chr2,159797819,159798139,4,"2,3,4,5",0,1,1,1,1
chr2,159798139,159798242,3,"3,4,5",0,0,1,1,1
chr2,159798242,159798279,2,"4,5",0,0,0,1,1
chr2,160269686,160270065,2,"4,5",0,0,0,1,1
chr2,160270065,160270083,3,"2,4,5",0,1,0,1,1
chr2,160270083,160270178,4,"2,3,4,5",0,1,1,1,1
chr2,160270178,160270385,5,"1,2,3,4,5",1,1,1,1,1
chr2,160270385,160270441,4,"1,3,4,5",1,0,1,1,1
chr2,160270441,160270488,3,"1,4,5",1,0,0,1,1
chr2,160270488,160270509,2,"4,5",0,0,0,1,1
chr2,160406949,160407309,3,"3,4,5",0,0,1,1,1
chr2,160407309,160407319,2,"4,5",0,0,0,1,1
chr2,161238662,161238718,3,"2,4,5",0,1,0,1,1
chr2,161238718,161238738,4,"1,2,4,5",1,1,0,1,1
chr2,161238738,161238927,5,"1,2,3,4,5",1,1,1,1,1
chr2,161238927,161238958,4,"1,2,4,5",1,1,0,1,1
chr2,161238958,161238995,3,"1,4,5",1,0,0,1,1
chr2,161238995,161239028,2,"1,5",1,0,0,0,1
chr2,161308281,161308400,2,"3,5",0,0,1,0,1
chr2,161308400,161308476,3,"1,3,5",1,0,1,0,1
chr2,161308476,161308750,4,"1,3,4,5",1,0,1,1,1
chr2,161308750,161308800,3,"1,4,5",1,0,0,1,1
chr2,161308800,161308849,2,"1,5",1,0,0,0,1
chr2,161414418,161415035,2,"3,5",0,0,1,0,1
chr2,162318509,162318575,2,"4,5",0,0,0,1,1
chr2,162318575,162319165,3,"3,4,5",0,0,1,1,1
chr2,164840919,164841328,2,"4,5",0,0,0,1,1
chr2,164841627,164841902,2,"3,5",0,0,1,0,1
chr2,164841902,164842316,3,"3,4,5",0,0,1,1,1
chr2,164898506,164898751,2,"4,5",0,0,0,1,1
chr2,165954031,165954066,2,"4,5",0,0,0,1,1
chr2,165954066,165954067,3,"2,4,5",0,1,0,1,1
chr2,165954067,165954068,4,"2,3,4,5",0,1,1,1,1
chr2,165954068,165954370,5,"1,2,3,4,5",1,1,1,1,1
chr2,167292399,167293093,2,"4,5",0,0,0,1,1
chr2,168455952,168456003,2,"4,5",0,0,0,1,1
chr2,168456003,168456019,3,"2,4,5",0,1,0,1,1
chr2,168456019,168456041,4,"1,2,4,5",1,1,0,1,1
chr2,168456041,168456320,5,"1,2,3,4,5",1,1,1,1,1
chr2,168456320,168456323,4,"1,2,4,5",1,1,0,1,1
chr2,168456323,168456329,3,"1,4,5",1,0,0,1,1
chr2,168456329,168456356,2,"4,5",0,0,0,1,1
chr2,169479300,169479455,2,"3,5",0,0,1,0,1
chr2,169479455,169479750,3,"3,4,5",0,0,1,1,1
chr2,169479750,169480025,2,"4,5",0,0,0,1,1
chr2,169573734,169573765,2,"4,5",0,0,0,1,1
chr2,169573765,169573980,3,"3,4,5",0,0,1,1,1
chr2,169573980,169574018,2,"4,5",0,0,0,1,1
chr2,169584221,169584674,3,"3,4,5",0,0,1,1,1
chr2,169584674,169584914,2,"3,5",0,0,1,0,1
chr2,169694371,169694392,2,"1,5",1,0,0,0,1
chr2,169694392,169694494,3,"1,4,5",1,0,0,1,1
chr2,169694494,169694681,4,"1,3,4,5",1,0,1,1,1
chr2,169694681,169694875,3,"3,4,5",0,0,1,1,1
chr2,169789845,169789867,2,"4,5",0,0,0,1,1
chr2,169789867,169790283,3,"3,4,5",0,0,1,1,1
chr2,169798655,169798926,2,"4,5",0,0,0,1,1
chr2,169798926,169798974,3,"3,4,5",0,0,1,1,1
chr2,169798974,169799039,4,"1,3,4,5",1,0,1,1,1
chr2,169799039,169799284,5,"1,2,3,4,5",1,1,1,1,1
chr2,169799284,169799321,4,"2,3,4,5",0,1,1,1,1
chr2,169824708,169824775,2,"4,5",0,0,0,1,1
chr2,169824775,169824818,3,"3,4,5",0,0,1,1,1
chr2,169824818,169825138,4,"2,3,4,5",0,1,1,1,1
chr2,169825138,169825176,3,"3,4,5",0,0,1,1,1
chr2,169827243,169827682,2,"4,5",0,0,0,1,1
chr2,169827682,169827798,3,"3,4,5",0,0,1,1,1
chr2,169827798,169827966,2,"3,5",0,0,1,0,1
chr2,170770276,170770435,2,"3,5",0,0,1,0,1
chr2,170770435,170770502,3,"3,4,5",0,0,1,1,1
chr2,170770554,170771294,3,"3,4,5",0,0,1,1,1
chr2,170771294,170771595,2,"4,5",0,0,0,1,1
chr2,170816655,170816750,2,"4,5",0,0,0,1,1
chr2,170816750,170817185,3,"3,4,5",0,0,1,1,1
chr2,170817185,170817528,2,"3,5",0,0,1,0,1
chr2,170928827,170928834,2,"4,5",0,0,0,1,1
chr2,170928834,170928855,3,"2,4,5",0,1,0,1,1
chr2,170928855,170928871,4,"2,3,4,5",0,1,1,1,1
chr2,170928871,170929269,5,"1,2,3,4,5",1,1,1,1,1
chr2,170929269,170929294,4,"1,2,4,5",1,1,0,1,1
chr2,170929294,170929362,3,"1,2,5",1,1,0,0,1
chr2,170929362,170929398,2,"1,5",1,0,0,0,1
chr2,171433376,171433566,5,"1,2,3,4,5",1,1,1,1,1
chr2,171433763,171434306,2,"4,5",0,0,0,1,1
chr2,171434306,171434329,3,"3,4,5",0,0,1,1,1
chr2,171434329,171434463,4,"2,3,4,5",0,1,1,1,1
chr2,171434463,171434649,5,"1,2,3,4,5",1,1,1,1,1
chr2,171434649,171434684,4,"1,3,4,5",1,0,1,1,1
chr2,171434684,171434756,3,"1,3,5",1,0,1,0,1
chr2,171434756,171434773,2,"1,5",1,0,0,0,1
chr2,171522141,171522254,2,"3,5",0,0,1,0,1
chr2,171522254,171522591,3,"3,4,5",0,0,1,1,1
chr2,171522591,171522948,2,"4,5",0,0,0,1,1
chr2,171522948,171522973,3,"3,4,5",0,0,1,1,1
chr2,171522973,171522992,2,"3,5",0,0,1,0,1
chr2,171522992,171523300,3,"3,4,5",0,0,1,1,1
chr2,171523300,171523398,2,"3,5",0,0,1,0,1
chr2,171687392,171687508,2,"4,5",0,0,0,1,1
chr2,171687508,171688157,3,"3,4,5",0,0,1,1,1
chr2,171688157,171688170,2,"4,5",0,0,0,1,1
chr2,171922228,171922798,2,"4,5",0,0,0,1,1
chr2,171999785,171999789,2,"3,5",0,0,1,0,1
chr2,171999789,171999807,3,"3,4,5",0,0,1,1,1
chr2,171999807,171999892,4,"2,3,4,5",0,1,1,1,1
chr2,171999892,171999997,5,"1,2,3,4,5",1,1,1,1,1
chr2,171999997,172000127,4,"2,3,4,5",0,1,1,1,1
chr2,172000127,172000288,3,"3,4,5",0,0,1,1,1
chr2,172084727,172085446,3,"3,4,5",0,0,1,1,1
chr2,172085446,172085576,2,"3,5",0,0,1,0,1
chr2,172085576,172085768,3,"3,4,5",0,0,1,1,1
chr2,172085768,172086044,2,"4,5",0,0,0,1,1
chr2,172102783,172102793,2,"3,5",0,0,1,0,1
chr2,172102793,172102801,3,"1,3,5",1,0,1,0,1
chr2,172102801,172102873,4,"1,2,3,5",1,1,1,0,1
chr2,172102873,172103103,5,"1,2,3,4,5",1,1,1,1,1
chr2,172103103,172103121,4,"2,3,4,5",0,1,1,1,1
chr2,172103121,172103138,3,"3,4,5",0,0,1,1,1
chr2,172103138,172103233,2,"3,5",0,0,1,0,1
chr2,172103257,172103272,2,"2,5",0,1,0,0,1
chr2,172106186,172106191,2,"4,5",0,0,0,1,1
chr2,172106191,172106542,3,"3,4,5",0,0,1,1,1
chr2,172427212,172427829,3,"3,4,5",0,0,1,1,1
chr2,172427829,172427942,2,"4,5",0,0,0,1,1
chr2,172428049,172428458,2,"4,5",0,0,0,1,1
chr2,172465566,172465653,2,"4,5",0,0,0,1,1
chr2,172465653,172466008,3,"3,4,5",0,0,1,1,1
chr2,172555691,172555714,2,"3,5",0,0,1,0,1
chr2,172555714,172555805,3,"3,4,5",0,0,1,1,1
chr2,172555805,172555900,2,"4,5",0,0,0,1,1
chr2,172556155,172556480,2,"3,5",0,0,1,0,1
chr2,172556480,172556485,3,"1,3,5",1,0,1,0,1
chr2,172556485,172556496,4,"1,2,3,5",1,1,1,0,1
chr2,172556496,172556734,5,"1,2,3,4,5",1,1,1,1,1
chr2,173075726,173075742,2,"3,5",0,0,1,0,1
chr2,173075742,173075926,3,"3,4,5",0,0,1,1,1
chr2,173075926,173075959,2,"4,5",0,0,0,1,1
chr2,173076307,173076324,2,"1,5",1,0,0,0,1
chr2,173076324,173076371,3,"1,4,5",1,0,0,1,1
chr2,173076371,173076545,4,"1,2,4,5",1,1,0,1,1
chr2,173159771,173160368,2,"4,5",0,0,0,1,1
chr2,173354536,173354566,3,"3,4,5",0,0,1,1,1
chr2,173354566,173354679,2,"3,5",0,0,1,0,1
chr2,173354679,173354684,3,"3,4,5",0,0,1,1,1
chr2,173354733,173354917,3,"3,4,5",0,0,1,1,1
chr2,173354917,173354964,2,"4,5",0,0,0,1,1
chr2,173355019,173355094,2,"4,5",0,0,0,1,1
chr2,173355094,173355098,3,"1,4,5",1,0,0,1,1
chr2,173355098,173355404,4,"1,3,4,5",1,0,1,1,1
chr2,173355404,173355475,3,"3,4,5",0,0,1,1,1
chr2,173355475,173355641,2,"3,5",0,0,1,0,1
chr2,173964001,173964053,2,"2,5",0,1,0,0,1
chr2,173964053,173964123,3,"2,3,5",0,1,1,0,1
chr2,173964123,173964289,4,"2,3,4,5",0,1,1,1,1
chr2,173964289,173964317,3,"2,4,5",0,1,0,1,1
chr2,173964317,173964321,2,"2,5",0,1,0,0,1
chr2,173964591,173965245,2,"3,5",0,0,1,0,1
chr2,173965245,173965356,3,"3,4,5",0,0,1,1,1
chr2,173965356,173966014,2,"4,5",0,0,0,1,1
chr2,174039686,174040069,3,"3,4,5",0,0,1,1,1
chr2,174040069,174040192,2,"4,5",0,0,0,1,1
chr2,174051733,174051746,2,"4,5",0,0,0,1,1
chr2,174051746,174052196,3,"3,4,5",0,0,1,1,1
chr2,174052196,174052338,2,"4,5",0,0,0,1,1
chr2,174247908,174248388,2,"4,5",0,0,0,1,1
chr2,174248620,174248647,2,"2,5",0,1,0,0,1
chr2,174248647,174248650,3,"2,4,5",0,1,0,1,1
chr2,174248650,174248668,4,"1,2,4,5",1,1,0,1,1
chr2,174248668,174248940,5,"1,2,3,4,5",1,1,1,1,1
chr2,174248940,174248960,4,"1,3,4,5",1,0,1,1,1
chr2,174248960,174249063,3,"3,4,5",0,0,1,1,1
chr2,174334778,174334819,2,"4,5",0,0,0,1,1
chr2,174334819,174334822,3,"2,4,5",0,1,0,1,1
chr2,174334822,174334833,4,"1,2,4,5",1,1,0,1,1
chr2,174334833,174335048,5,"1,2,3,4,5",1,1,1,1,1
chr2,174335910,174336071,2,"2,5",0,1,0,0,1
chr2,174336071,174336321,3,"2,3,5",0,1,1,0,1
chr2,174336321,174336324,4,"1,2,3,5",1,1,1,0,1
chr2,174336324,174336406,3,"1,3,5",1,0,1,0,1
chr2,174336406,174336631,4,"1,3,4,5",1,0,1,1,1
chr2,174336631,174336750,3,"3,4,5",0,0,1,1,1
chr2,174336750,174336851,2,"4,5",0,0,0,1,1
chr2,174336853,174336860,2,"2,5",0,1,0,0,1
chr2,174336860,174337116,3,"1,2,5",1,1,0,0,1
chr2,174395501,174395513,2,"3,5",0,0,1,0,1
chr2,174395513,174395951,3,"3,4,5",0,0,1,1,1
chr2,174395951,174396060,2,"4,5",0,0,0,1,1
chr2,174486598,174486651,2,"4,5",0,0,0,1,1
chr2,174486651,174487101,3,"3,4,5",0,0,1,1,1
chr2,174487101,174487168,2,"4,5",0,0,0,1,1
chr2,175167600,175167650,2,"4,5",0,0,0,1,1
chr2,175167650,175168100,3,"3,4,5",0,0,1,1,1
chr2,175168100,175168170,2,"4,5",0,0,0,1,1
chr2,175181536,175181931,2,"4,5",0,0,0,1,1
chr2,176079946,176080251,2,"3,5",0,0,1,0,1
chr2,176097310,176097498,2,"4,5",0,0,0,1,1
chr2,176097498,176097940,3,"3,4,5",0,0,1,1,1
chr2,176107045,176107145,2,"4,5",0,0,0,1,1
chr2,176107201,176107595,2,"4,5",0,0,0,1,1
chr2,176116533,176116618,2,"1,5",1,0,0,0,1
chr2,176116618,176116771,3,"1,4,5",1,0,0,1,1
chr2,176116771,176116809,2,"1,5",1,0,0,0,1
chr2,176129536,176129611,3,"2,4,5",0,1,0,1,1
chr2,176129611,176129788,4,"2,3,4,5",0,1,1,1,1
chr2,176129788,176129811,3,"2,4,5",0,1,0,1,1
chr2,176130171,176130741,2,"4,5",0,0,0,1,1
chr2,176140632,176140690,2,"4,5",0,0,0,1,1
chr2,176140690,176140891,3,"3,4,5",0,0,1,1,1
chr2,176140891,176141020,2,"4,5",0,0,0,1,1
chr2,176188109,176188319,2,"4,5",0,0,0,1,1
chr2,176188329,176188438,2,"3,5",0,0,1,0,1
chr2,176188438,176188466,3,"1,3,5",1,0,1,0,1
chr2,176188466,176188546,4,"1,2,3,5",1,1,1,0,1
chr2,176188546,176188748,5,"1,2,3,4,5",1,1,1,1,1
chr2,176188748,176188786,4,"2,3,4,5",0,1,1,1,1
chr2,176188786,176188900,3,"3,4,5",0,0,1,1,1
chr2,176269419,176269423,2,"3,5",0,0,1,0,1
chr2,176269423,176269565,3,"3,4,5",0,0,1,1,1
chr2,176269565,176270070,2,"3,5",0,0,1,0,1
chr2,176637478,176637501,2,"3,5",0,0,1,0,1
chr2,176637501,176637950,3,"3,4,5",0,0,1,1,1
chr2,176637950,176638028,4,"2,3,4,5",0,1,1,1,1
chr2,176638028,176638157,3,"2,3,5",0,1,1,0,1
chr2,176638157,176638270,2,"2,5",0,1,0,0,1
chr2,177148810,177149246,2,"4,5",0,0,0,1,1
chr2,177212114,177212328,4,"1,2,4,5",1,1,0,1,1
chr2,177212328,177212333,3,"1,4,5",1,0,0,1,1
chr2,177212333,177212482,2,"4,5",0,0,0,1,1
chr2,177212645,177212955,2,"1,5",1,0,0,0,1
chr2,177212974,177213024,2,"3,5",0,0,1,0,1
chr2,177213024,177213424,3,"3,4,5",0,0,1,1,1
chr2,177213424,177213460,2,"4,5",0,0,0,1,1
chr2,177252047,177252390,3,"3,4,5",0,0,1,1,1
chr2,177252390,177252400,2,"3,5",0,0,1,0,1
chr2,177263461,177263574,4,"2,3,4,5",0,1,1,1,1
chr2,177263574,177263653,5,"1,2,3,4,5",1,1,1,1,1
chr2,177263653,177263757,4,"2,3,4,5",0,1,1,1,1
chr2,177263757,177263773,3,"2,4,5",0,1,0,1,1
chr2,177263773,177263812,2,"4,5",0,0,0,1,1
chr2,177264472,177264718,2,"3,5",0,0,1,0,1
chr2,177264718,177264922,3,"3,4,5",0,0,1,1,1
chr2,177264922,177264972,2,"4,5",0,0,0,1,1
chr2,177265025,177265080,2,"4,5",0,0,0,1,1
chr2,177265080,177265530,3,"3,4,5",0,0,1,1,1
chr2,177265530,177265572,2,"4,5",0,0,0,1,1
chr2,177392391,177392473,2,"4,5",0,0,0,1,1
chr2,177392473,177392489,3,"2,4,5",0,1,0,1,1
chr2,177392489,177392490,4,"2,3,4,5",0,1,1,1,1
chr2,177392490,177392793,5,"1,2,3,4,5",1,1,1,1,1
chr2,177392793,177392800,4,"1,3,4,5",1,0,1,1,1
chr2,177392800,177392844,3,"3,4,5",0,0,1,1,1
chr2,177392844,177392879,2,"4,5",0,0,0,1,1
chr2,177552907,177553296,2,"3,5",0,0,1,0,1
chr2,177618424,177618762,2,"4,5",0,0,0,1,1
chr2,177618762,177618871,3,"3,4,5",0,0,1,1,1
chr2,177618871,177618910,4,"2,3,4,5",0,1,1,1,1
chr2,177618910,177618994,5,"1,2,3,4,5",1,1,1,1,1
chr2,177618994,177619191,4,"1,2,3,5",1,1,1,0,1
chr2,177619191,177619193,3,"1,3,5",1,0,1,0,1
chr2,178112149,178112202,2,"4,5",0,0,0,1,1
chr2,178112202,178112345,3,"1,4,5",1,0,0,1,1
chr2,178112345,178112459,4,"1,3,4,5",1,0,1,1,1
