chrom,start,end,num,list,ENCFF684YEX_RFX5_sorted.bed,ENCFF863XXN_RFX5_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr2,230914142,230914173,2,"1,3",1,0,1
chr2,230956876,230957158,2,"1,3",1,0,1
chr2,231464376,231464716,2,"1,3",1,0,1
chr2,231514199,231514539,2,"1,3",1,0,1
chr2,231708268,231708578,2,"2,3",0,1,1
chr2,231786229,231786569,2,"1,3",1,0,1
chr2,233063425,233063712,2,"1,3",1,0,1
chr2,237085704,237086044,2,"1,3",1,0,1
chr2,237571992,237572322,2,"1,3",1,0,1
chr2,237966684,237967024,2,"1,3",1,0,1
chr2,238060752,238060786,2,"2,3",0,1,1
chr2,238060786,238061062,3,"1,2,3",1,1,1
chr2,238061062,238061126,2,"1,3",1,0,1
chr2,238426295,238426311,2,"1,3",1,0,1
chr2,238426311,238426621,3,"1,2,3",1,1,1
chr2,238426621,238426635,2,"1,3",1,0,1
chr2,239400932,239401473,2,"1,3",1,0,1
chr2,240560159,240560282,3,"1,2,3",1,1,1
chr2,240560282,240560346,2,"2,3",0,1,1
chr2,241102194,241102534,2,"1,3",1,0,1
chr2,241150304,241150644,2,"1,3",1,0,1
chr2,241686685,241687025,2,"1,3",1,0,1
chr2,241881535,241881875,2,"1,3",1,0,1
chr2,242088505,242088828,2,"1,3",1,0,1
chr20,290609,290881,2,"1,3",1,0,1
chr20,325210,325239,2,"1,3",1,0,1
chr20,325239,325526,3,"1,2,3",1,1,1
chr20,325526,325536,2,"1,3",1,0,1
chr20,327167,327507,2,"1,3",1,0,1
chr20,347691,348031,2,"1,3",1,0,1
chr20,1118401,1118741,2,"1,3",1,0,1
chr20,1330204,1330254,2,"1,3",1,0,1
chr20,1330254,1330357,3,"1,2,3",1,1,1
chr20,1330357,1330382,2,"1,3",1,0,1
chr20,3209378,3209718,2,"1,3",1,0,1
chr20,3408705,3408749,2,"1,3",1,0,1
chr20,3408749,3408882,3,"1,2,3",1,1,1
chr20,3408882,3408916,2,"1,3",1,0,1
chr20,3767767,3768107,2,"1,3",1,0,1
chr20,3795601,3795917,2,"1,3",1,0,1
chr20,3820626,3820966,2,"1,3",1,0,1
chr20,3846617,3846957,2,"1,3",1,0,1
chr20,5119345,5119645,2,"1,3",1,0,1
chr20,5126462,5126517,2,"1,3",1,0,1
chr20,5126517,5126802,3,"1,2,3",1,1,1
chr20,5126802,5127026,2,"2,3",0,1,1
chr20,5950337,5950677,2,"1,3",1,0,1
chr20,8019687,8019690,2,"2,3",0,1,1
chr20,8019690,8019997,3,"1,2,3",1,1,1
chr20,8019997,8020030,2,"1,3",1,0,1
chr20,10434025,10434365,2,"1,3",1,0,1
chr20,18466932,18467272,2,"1,3",1,0,1
chr20,18507706,18507816,2,"2,3",0,1,1
chr20,18507816,18507930,3,"1,2,3",1,1,1
chr20,18507930,18508016,2,"2,3",0,1,1
chr20,23357982,23358322,2,"1,3",1,0,1
chr20,23361974,23362314,2,"1,3",1,0,1
chr20,31514212,31514552,2,"1,3",1,0,1
chr20,31895122,31895145,2,"1,3",1,0,1
chr20,31895145,31895435,3,"1,2,3",1,1,1
chr20,31895435,31895469,2,"1,3",1,0,1
chr20,32355513,32355755,2,"1,3",1,0,1
chr20,33666629,33666969,2,"1,3",1,0,1
chr20,33720205,33720241,2,"2,3",0,1,1
chr20,33720241,33720515,3,"1,2,3",1,1,1
chr20,33720515,33720581,2,"1,3",1,0,1
chr20,34708997,34709337,2,"1,3",1,0,1
chr20,35539794,35539796,2,"2,3",0,1,1
chr20,35539796,35540104,3,"1,2,3",1,1,1
chr20,35540104,35540121,2,"1,3",1,0,1
chr20,35743247,35743476,2,"1,3",1,0,1
chr20,35771788,35772214,2,"1,3",1,0,1
chr20,35954435,35954775,2,"1,3",1,0,1
chr20,36236305,36236645,2,"1,3",1,0,1
chr20,36605478,36605818,2,"1,3",1,0,1
chr20,37289454,37289763,2,"1,3",1,0,1
chr20,38033027,38033105,2,"1,3",1,0,1
chr20,38435234,38435547,2,"1,3",1,0,1
chr20,38875389,38875726,2,"1,3",1,0,1
chr20,38875880,38876010,2,"1,3",1,0,1
chr20,38926116,38926146,2,"1,3",1,0,1
chr20,38926146,38926456,3,"1,2,3",1,1,1
chr20,41028592,41028932,2,"1,3",1,0,1
chr20,43457607,43457616,2,"1,3",1,0,1
chr20,43457616,43457926,3,"1,2,3",1,1,1
chr20,43457926,43457947,2,"1,3",1,0,1
chr20,44311148,44311462,2,"1,3",1,0,1
chr20,44521984,44522324,2,"1,3",1,0,1
chr20,45416006,45416346,2,"1,3",1,0,1
chr20,45791761,45792071,2,"2,3",0,1,1
chr20,45812416,45812756,2,"1,3",1,0,1
chr20,45880956,45880963,2,"1,3",1,0,1
chr20,45880963,45881273,3,"1,2,3",1,1,1
chr20,45881273,45881296,2,"1,3",1,0,1
chr20,46089843,46090183,2,"1,3",1,0,1
chr20,46351412,46351752,2,"1,3",1,0,1
chr20,49046021,49046555,2,"1,3",1,0,1
chr20,49277952,49278260,2,"2,3",0,1,1
chr20,50153726,50154066,2,"1,3",1,0,1
chr20,50190629,50190724,2,"2,3",0,1,1
chr20,50190724,50190841,3,"1,2,3",1,1,1
chr20,50190841,50190939,2,"2,3",0,1,1
chr20,50731078,50731418,2,"1,3",1,0,1
chr20,50929390,50929704,2,"1,3",1,0,1
chr20,54207681,54208021,2,"1,3",1,0,1
chr20,56392195,56392209,2,"1,3",1,0,1
chr20,56392209,56392519,3,"1,2,3",1,1,1
chr20,56392519,56392535,2,"1,3",1,0,1
chr20,56468453,56468793,2,"1,3",1,0,1
chr20,57718435,57718775,2,"1,3",1,0,1
chr20,59032263,59032603,2,"1,3",1,0,1
chr20,62238260,62238600,2,"1,3",1,0,1
chr20,62794019,62794359,2,"1,3",1,0,1
chr20,62954223,62954635,2,"1,3",1,0,1
chr20,63728499,63728931,2,"1,3",1,0,1
chr20,63865019,63865060,2,"2,3",0,1,1
chr20,63865060,63865329,3,"1,2,3",1,1,1
chr20,63865329,63865400,2,"1,3",1,0,1
chr20,63956349,63956689,2,"1,3",1,0,1
chr20,63981005,63981345,2,"1,3",1,0,1
chr21,25456772,25456877,2,"2,3",0,1,1
chr21,25456877,25456972,3,"1,2,3",1,1,1
chr21,25456972,25457082,2,"2,3",0,1,1
chr21,28992797,28993137,2,"1,3",1,0,1
chr21,29024760,29024869,2,"1,3",1,0,1
chr21,29024869,29025179,3,"1,2,3",1,1,1
chr21,29025179,29025192,2,"1,3",1,0,1
chr21,29073612,29073882,2,"1,3",1,0,1
chr21,29073882,29074154,3,"1,2,3",1,1,1
chr21,29079450,29079790,2,"1,3",1,0,1
chr21,31659437,31659469,2,"2,3",0,1,1
chr21,31659469,31659747,3,"1,2,3",1,1,1
chr21,31659747,31659809,2,"1,3",1,0,1
chr21,32771685,32772025,2,"1,3",1,0,1
chr21,33542780,33542810,2,"1,3",1,0,1
chr21,33542810,33543072,3,"1,2,3",1,1,1
chr21,33543072,33543085,2,"1,3",1,0,1
chr21,33641590,33641930,2,"1,3",1,0,1
chr21,33915765,33916105,2,"1,3",1,0,1
chr21,33924297,33924637,2,"1,3",1,0,1
chr21,37267357,37267697,2,"1,3",1,0,1
chr21,37267751,37268091,2,"1,3",1,0,1
chr21,39312338,39312637,2,"1,3",1,0,1
chr21,39445493,39445833,2,"1,3",1,0,1
chr21,42009088,42009428,2,"1,3",1,0,1
chr21,42061410,42061978,2,"1,3",1,0,1
chr21,42062515,42062579,2,"2,3",0,1,1
chr21,42062579,42062825,3,"1,2,3",1,1,1
chr21,42062825,42062919,2,"1,3",1,0,1
chr21,42414965,42415305,2,"1,3",1,0,1
chr21,42496226,42496364,2,"2,3",0,1,1
chr21,42496364,42496516,3,"1,2,3",1,1,1
chr21,42496516,42496536,2,"2,3",0,1,1
chr21,42974376,42974716,2,"1,3",1,0,1
chr21,43352667,43352714,2,"1,3",1,0,1
chr21,43352714,43352841,3,"1,2,3",1,1,1
chr21,43352841,43352896,2,"1,3",1,0,1
chr21,43728708,43729018,2,"2,3",0,1,1
chr21,43789389,43789729,2,"1,3",1,0,1
chr21,45643416,45643756,2,"1,3",1,0,1
chr21,46323757,46324054,2,"1,3",1,0,1
chr21,46458628,46458670,2,"1,3",1,0,1
chr21,46458670,46458897,3,"1,2,3",1,1,1
chr21,46458897,46458922,2,"1,3",1,0,1
chr22,17638498,17638838,2,"1,3",1,0,1
chr22,18001639,18001979,2,"1,3",1,0,1
chr22,19144616,19144956,2,"1,3",1,0,1
chr22,19432269,19432609,2,"1,3",1,0,1
chr22,19479577,19479917,2,"1,3",1,0,1
chr22,19942560,19942594,2,"1,3",1,0,1
chr22,19942594,19942900,3,"1,2,3",1,1,1
chr22,19942900,19942904,2,"2,3",0,1,1
chr22,20016796,20016833,2,"1,3",1,0,1
chr22,20016833,20017008,3,"1,2,3",1,1,1
chr22,20017008,20017044,2,"1,3",1,0,1
chr22,20020730,20021040,2,"2,3",0,1,1
chr22,20917167,20917226,2,"1,3",1,0,1
chr22,20917226,20917507,3,"1,2,3",1,1,1
chr22,20917507,20917536,2,"2,3",0,1,1
chr22,21014201,21014220,2,"1,3",1,0,1
chr22,21014220,21014530,3,"1,2,3",1,1,1
chr22,21014530,21014541,2,"1,3",1,0,1
chr22,21641974,21642085,2,"2,3",0,1,1
chr22,21642085,21642228,3,"1,2,3",1,1,1
chr22,21642228,21642284,2,"2,3",0,1,1
chr22,21651956,21652296,2,"1,3",1,0,1
chr22,22508522,22508862,2,"1,3",1,0,1
chr22,23750999,23751044,2,"2,3",0,1,1
chr22,23751044,23751177,3,"1,2,3",1,1,1
chr22,23751177,23751309,2,"2,3",0,1,1
chr22,23839022,23839083,2,"1,3",1,0,1
chr22,23839083,23839362,3,"1,2,3",1,1,1
chr22,23839362,23839393,2,"2,3",0,1,1
chr22,24011127,24011134,2,"2,3",0,1,1
chr22,24011134,24011437,3,"1,2,3",1,1,1
chr22,24011437,24011474,2,"1,3",1,0,1
chr22,24555760,24556063,2,"1,3",1,0,1
chr22,25235890,25236196,2,"2,3",0,1,1
chr22,26512318,26512658,2,"1,3",1,0,1
chr22,28741883,28742223,2,"1,3",1,0,1
chr22,28800474,28800558,2,"2,3",0,1,1
chr22,28800558,28800690,3,"1,2,3",1,1,1
chr22,28800690,28800784,2,"2,3",0,1,1
chr22,29072703,29073043,2,"1,3",1,0,1
chr22,29267806,29268385,2,"1,3",1,0,1
chr22,29603289,29603385,2,"2,3",0,1,1
chr22,29603385,29603554,3,"1,2,3",1,1,1
chr22,29603554,29603599,2,"2,3",0,1,1
chr22,30423848,30424188,2,"1,3",1,0,1
chr22,30592139,30592215,2,"2,3",0,1,1
chr22,30592215,30592335,3,"1,2,3",1,1,1
chr22,30592335,30592430,2,"2,3",0,1,1
chr22,30968951,30969291,2,"1,3",1,0,1
chr22,31084950,31085290,2,"1,3",1,0,1
chr22,31290658,31290730,2,"2,3",0,1,1
chr22,31290730,31290931,3,"1,2,3",1,1,1
chr22,31290931,31290968,2,"2,3",0,1,1
chr22,31490499,31490742,3,"1,2,3",1,1,1
chr22,31490742,31490801,2,"2,3",0,1,1
chr22,35399831,35400171,2,"1,3",1,0,1
chr22,35627228,35627499,3,"1,2,3",1,1,1
chr22,35627499,35627507,2,"2,3",0,1,1
chr22,36388011,36388506,2,"1,3",1,0,1
chr22,36529193,36529533,2,"1,3",1,0,1
chr22,36860883,36861223,2,"1,3",1,0,1
chr22,37608321,37608827,2,"2,3",0,1,1
chr22,37658226,37658229,2,"1,3",1,0,1
chr22,37658229,37658632,3,"1,2,3",1,1,1
chr22,37658632,37658769,2,"1,3",1,0,1
chr22,37844302,37844612,2,"2,3",0,1,1
chr22,38052329,38052669,2,"1,3",1,0,1
chr22,38056939,38056969,2,"1,3",1,0,1
chr22,38056969,38057278,3,"1,2,3",1,1,1
chr22,38057278,38057279,2,"2,3",0,1,1
chr22,38260372,38260945,2,"1,3",1,0,1
chr22,38656242,38656582,2,"1,3",1,0,1
chr22,38700922,38701232,2,"2,3",0,1,1
chr22,38705680,38705710,2,"1,3",1,0,1
chr22,38705710,38705871,3,"1,2,3",1,1,1
chr22,38705871,38705917,2,"1,3",1,0,1
chr22,39148872,39149153,2,"1,3",1,0,1
chr22,39519978,39519997,2,"1,3",1,0,1
chr22,39519997,39520307,3,"1,2,3",1,1,1
chr22,39520307,39520318,2,"1,3",1,0,1
chr22,39529209,39529522,2,"1,3",1,0,1
chr22,40044467,40044807,2,"1,3",1,0,1
chr22,41237567,41237907,2,"1,3",1,0,1
chr22,41468971,41469311,2,"1,3",1,0,1
chr22,41621095,41621104,2,"1,3",1,0,1
chr22,41621104,41621414,3,"1,2,3",1,1,1
chr22,41621414,41621435,2,"1,3",1,0,1
chr22,41800410,41800750,2,"1,3",1,0,1
chr22,41832808,41833118,2,"2,3",0,1,1
chr22,41941323,41941579,2,"1,3",1,0,1
chr22,42070695,42070775,2,"1,3",1,0,1
chr22,42070775,42071035,3,"1,2,3",1,1,1
chr22,42071035,42071289,2,"2,3",0,1,1
chr22,42090669,42090678,2,"1,3",1,0,1
chr22,42090678,42090988,3,"1,2,3",1,1,1
chr22,42090988,42091226,2,"1,3",1,0,1
chr22,42437629,42437729,2,"1,3",1,0,1
chr22,42437729,42437969,3,"1,2,3",1,1,1
chr22,42437969,42438039,2,"2,3",0,1,1
chr22,43143256,43143596,2,"1,3",1,0,1
chr22,43151234,43151477,3,"1,2,3",1,1,1
chr22,43151477,43151480,2,"2,3",0,1,1
chr22,44172360,44172700,2,"1,3",1,0,1
chr22,44180761,44181022,3,"1,2,3",1,1,1
chr22,45318211,45318263,2,"2,3",0,1,1
chr22,45318263,45318426,3,"1,2,3",1,1,1
chr22,45318426,45318521,2,"2,3",0,1,1
chr22,45318897,45318968,2,"2,3",0,1,1
chr22,46296736,46297076,2,"1,3",1,0,1
chr22,49918357,49918380,2,"2,3",0,1,1
chr22,49918380,49918667,3,"1,2,3",1,1,1
chr22,49918667,49918720,2,"1,3",1,0,1
chr22,49960188,49960498,2,"2,3",0,1,1
chr22,50190217,50190356,2,"2,3",0,1,1
chr22,50190356,50190527,3,"1,2,3",1,1,1
chr22,50190527,50190696,2,"1,3",1,0,1
chr22,50507420,50507712,2,"1,3",1,0,1
chr22,50542528,50542862,2,"1,3",1,0,1
chr22,50582902,50582907,2,"1,3",1,0,1
chr22,50582907,50583217,3,"1,2,3",1,1,1
chr22,50583217,50583242,2,"1,3",1,0,1
chr3,3126766,3127076,2,"2,3",0,1,1
chr3,4303179,4303417,2,"1,3",1,0,1
chr3,4898590,4898624,2,"2,3",0,1,1
chr3,4898624,4898900,3,"1,2,3",1,1,1
chr3,4898900,4898964,2,"1,3",1,0,1
chr3,4977488,4977661,2,"1,3",1,0,1
chr3,4977661,4977828,3,"1,2,3",1,1,1
chr3,4977828,4977878,2,"2,3",0,1,1
chr3,5187248,5187556,2,"1,3",1,0,1
chr3,8501587,8501619,2,"1,3",1,0,1
chr3,8501619,8501927,3,"1,2,3",1,1,1
chr3,8501927,8501929,2,"2,3",0,1,1
chr3,9396711,9397051,2,"1,3",1,0,1
chr3,9397445,9397785,2,"1,3",1,0,1
chr3,9933579,9933664,2,"2,3",0,1,1
chr3,9933664,9933783,3,"1,2,3",1,1,1
chr3,9933783,9933889,2,"2,3",0,1,1
chr3,10115401,10115726,2,"1,3",1,0,1
chr3,10248187,10248223,2,"1,3",1,0,1
chr3,10248223,10248527,3,"1,2,3",1,1,1
chr3,10248527,10248533,2,"2,3",0,1,1
chr3,11601767,11602069,2,"1,3",1,0,1
chr3,15205896,15206236,2,"1,3",1,0,1
chr3,16247978,16248033,2,"2,3",0,1,1
chr3,16264986,16265081,2,"2,3",0,1,1
chr3,16265081,16265216,3,"1,2,3",1,1,1
chr3,16265216,16265296,2,"2,3",0,1,1
chr3,16312030,16312078,2,"2,3",0,1,1
chr3,16312078,16312277,3,"1,2,3",1,1,1
chr3,16312277,16312340,2,"2,3",0,1,1
chr3,23762279,23762299,2,"1,3",1,0,1
chr3,23762299,23762609,3,"1,2,3",1,1,1
chr3,23762609,23762619,2,"1,3",1,0,1
chr3,25664836,25664873,2,"1,3",1,0,1
chr3,25664873,25665199,3,"1,2,3",1,1,1
chr3,25665199,25665248,2,"1,3",1,0,1
chr3,27369444,27369463,2,"1,3",1,0,1
chr3,27369463,27369586,3,"1,2,3",1,1,1
chr3,27369586,27369614,2,"1,3",1,0,1
chr3,31532054,31532394,2,"1,3",1,0,1
chr3,36993094,36993264,2,"2,3",0,1,1
chr3,36993264,36993604,3,"1,2,3",1,1,1
chr3,36993604,36993619,2,"2,3",0,1,1
chr3,38137096,38137117,2,"1,3",1,0,1
chr3,38137117,38137427,3,"1,2,3",1,1,1
chr3,38137427,38137436,2,"1,3",1,0,1
chr3,38164792,38165132,2,"1,3",1,0,1
chr3,39051773,39052113,2,"1,3",1,0,1
chr3,39107489,39107829,2,"1,3",1,0,1
chr3,39384168,39384257,2,"2,3",0,1,1
chr3,39384257,39384420,3,"1,2,3",1,1,1
chr3,39384420,39384478,2,"2,3",0,1,1
chr3,40453180,40453200,2,"1,3",1,0,1
chr3,40453200,40453510,3,"1,2,3",1,1,1
chr3,40453510,40453518,2,"1,3",1,0,1
chr3,41962138,41962478,2,"1,3",1,0,1
chr3,42581873,42582449,2,"1,3",1,0,1
chr3,42590628,42590650,2,"1,3",1,0,1
chr3,42590650,42590960,3,"1,2,3",1,1,1
chr3,42590960,42590968,2,"1,3",1,0,1
chr3,42600300,42600640,2,"1,3",1,0,1
chr3,42773146,42773188,2,"1,3",1,0,1
chr3,42773188,42773360,3,"1,2,3",1,1,1
chr3,42773360,42773410,2,"1,3",1,0,1
chr3,42804367,42804392,2,"2,3",0,1,1
chr3,42804392,42804677,3,"1,2,3",1,1,1
chr3,42804677,42804732,2,"1,3",1,0,1
chr3,44338189,44338203,2,"1,3",1,0,1
chr3,44338203,44338513,3,"1,2,3",1,1,1
chr3,44338513,44338529,2,"1,3",1,0,1
chr3,44761467,44761577,2,"2,3",0,1,1
chr3,44761577,44761777,3,"1,2,3",1,1,1
chr3,44761777,44761917,2,"1,3",1,0,1
chr3,44861671,44861981,2,"2,3",0,1,1
chr3,45388283,45388623,2,"1,3",1,0,1
chr3,45553384,45553984,2,"1,3",1,0,1
chr3,45593399,45593470,2,"1,3",1,0,1
chr3,45593693,45593985,2,"1,3",1,0,1
chr3,45689076,45689155,2,"2,3",0,1,1
chr3,45689155,45689290,3,"1,2,3",1,1,1
chr3,45689290,45689386,2,"2,3",0,1,1
chr3,46829828,46829871,2,"1,3",1,0,1
chr3,46829871,46830040,3,"1,2,3",1,1,1
chr3,46830040,46830095,2,"1,3",1,0,1
chr3,48088931,48088943,2,"1,3",1,0,1
chr3,48088943,48089253,3,"1,2,3",1,1,1
chr3,48089253,48089461,2,"1,3",1,0,1
chr3,48188389,48188729,2,"1,3",1,0,1
chr3,48301360,48301700,2,"1,3",1,0,1
chr3,48440024,48440054,2,"1,3",1,0,1
chr3,48440054,48440364,3,"1,2,3",1,1,1
chr3,48446536,48447101,2,"1,3",1,0,1
chr3,48473005,48473345,2,"1,3",1,0,1
chr3,48663606,48663766,2,"2,3",0,1,1
chr3,48663766,48664106,3,"1,2,3",1,1,1
chr3,48664106,48664360,2,"2,3",0,1,1
chr3,49007114,49007166,2,"2,3",0,1,1
chr3,49007166,49007424,3,"1,2,3",1,1,1
chr3,49007424,49007980,2,"1,3",1,0,1
chr3,49021913,49022247,2,"1,3",1,0,1
chr3,49120646,49120986,2,"1,3",1,0,1
chr3,49429203,49429513,2,"2,3",0,1,1
chr3,49429560,49429608,2,"1,3",1,0,1
chr3,49429608,49429900,3,"1,2,3",1,1,1
chr3,49429900,49429918,2,"2,3",0,1,1
chr3,49470061,49470401,2,"1,3",1,0,1
chr3,49673765,49674105,2,"1,3",1,0,1
chr3,49786502,49786842,2,"1,3",1,0,1
chr3,49802610,49802950,2,"1,3",1,0,1
chr3,50235743,50235769,2,"1,3",1,0,1
chr3,50235769,50236079,3,"1,2,3",1,1,1
chr3,50236079,50236083,2,"1,3",1,0,1
chr3,50237876,50238216,2,"1,3",1,0,1
chr3,50292414,50292724,2,"2,3",0,1,1
chr3,50299489,50299795,2,"1,3",1,0,1
chr3,50328115,50328455,2,"1,3",1,0,1
chr3,50337115,50337674,2,"1,3",1,0,1
chr3,50567597,50567937,2,"1,3",1,0,1
chr3,50569218,50569558,2,"1,3",1,0,1
chr3,50611868,50611921,2,"1,3",1,0,1
chr3,50611921,50612208,3,"1,2,3",1,1,1
chr3,50612208,50612231,2,"2,3",0,1,1
chr3,51384949,51385289,2,"1,3",1,0,1
chr3,51390978,51391318,2,"1,3",1,0,1
chr3,51942019,51942359,2,"1,3",1,0,1
chr3,51973918,51974242,2,"1,3",1,0,1
chr3,52057215,52057555,2,"1,3",1,0,1
chr3,52253421,52253761,2,"1,3",1,0,1
chr3,52300033,52300373,2,"1,3",1,0,1
chr3,52536484,52536803,2,"1,3",1,0,1
chr3,53162338,53162555,2,"2,3",0,1,1
chr3,53891747,53891790,2,"2,3",0,1,1
chr3,53891790,53892057,3,"1,2,3",1,1,1
chr3,53892057,53892130,2,"1,3",1,0,1
chr3,57597314,57597391,2,"1,3",1,0,1
chr3,57597391,57597654,3,"1,2,3",1,1,1
chr3,57597654,57597701,2,"2,3",0,1,1
chr3,64023407,64023734,2,"1,3",1,0,1
chr3,66990257,66990597,2,"1,3",1,0,1
chr3,69052190,69052500,2,"2,3",0,1,1
chr3,93979886,93979904,2,"1,3",1,0,1
chr3,93979904,93980214,3,"1,2,3",1,1,1
chr3,93980214,93980226,2,"1,3",1,0,1
chr3,97764580,97764920,2,"1,3",1,0,1
chr3,98901606,98901643,2,"1,3",1,0,1
chr3,98901643,98901946,3,"1,2,3",1,1,1
chr3,98901946,98901953,2,"2,3",0,1,1
chr3,99817699,99818009,2,"2,3",0,1,1
chr3,100260802,100261142,2,"1,3",1,0,1
chr3,100492427,100492737,2,"2,3",0,1,1
chr3,101573940,101574280,2,"1,3",1,0,1
chr3,101677015,101677355,2,"1,3",1,0,1
chr3,105368323,105368350,2,"1,3",1,0,1
chr3,105368350,105368482,3,"1,2,3",1,1,1
chr3,105368645,105368660,3,"1,2,3",1,1,1
chr3,105368660,105368663,2,"1,3",1,0,1
chr3,111674460,111674477,2,"1,3",1,0,1
chr3,111674477,111674787,3,"1,2,3",1,1,1
chr3,111674787,111674800,2,"1,3",1,0,1
chr3,119322997,119323474,2,"1,3",1,0,1
chr3,119463479,119463819,2,"1,3",1,0,1
chr3,120094884,120095067,2,"1,3",1,0,1
chr3,120742418,120742433,2,"1,3",1,0,1
chr3,120742433,120742743,3,"1,2,3",1,1,1
chr3,120742743,120742758,2,"1,3",1,0,1
chr3,121660388,121660698,2,"2,3",0,1,1
chr3,121834988,121835328,2,"1,3",1,0,1
chr3,122415380,122415647,2,"2,3",0,1,1
chr3,122415895,122416235,2,"1,3",1,0,1
chr3,122416331,122416621,2,"1,3",1,0,1
chr3,123201721,123202061,2,"1,3",1,0,1
chr3,123585133,123585473,2,"1,3",1,0,1
chr3,124730212,124730753,2,"1,3",1,0,1
chr3,125915932,125915951,2,"1,3",1,0,1
chr3,125915951,125916180,3,"1,2,3",1,1,1
chr3,125916180,125916194,2,"1,3",1,0,1
chr3,127590729,127591069,2,"1,3",1,0,1
chr3,128680832,128680897,2,"1,3",1,0,1
chr3,128680897,128681172,3,"1,2,3",1,1,1
chr3,128681172,128681207,2,"2,3",0,1,1
chr3,128725858,128726198,2,"1,3",1,0,1
chr3,128879328,128879396,2,"2,3",0,1,1
chr3,128879396,128879638,3,"1,2,3",1,1,1
chr3,128879638,128879736,2,"1,3",1,0,1
chr3,129161005,129161525,2,"2,3",0,1,1
chr3,129276456,129276718,3,"1,2,3",1,1,1
chr3,129276718,129276763,2,"1,3",1,0,1
chr3,129314872,129314952,2,"2,3",0,1,1
chr3,129314952,129315083,3,"1,2,3",1,1,1
chr3,129315083,129315182,2,"2,3",0,1,1
chr3,129439899,129439924,2,"1,3",1,0,1
chr3,129439924,129440234,3,"1,2,3",1,1,1
chr3,129440234,129440239,2,"1,3",1,0,1
chr3,131381490,131381830,2,"1,3",1,0,1
chr3,132659740,132659742,2,"2,3",0,1,1
chr3,132659742,132660050,3,"1,2,3",1,1,1
chr3,132660050,132660082,2,"1,3",1,0,1
chr3,133573193,133573533,2,"1,3",1,0,1
chr3,136196568,136197112,2,"1,3",1,0,1
chr3,136250210,136250788,2,"1,3",1,0,1
chr3,136752447,136752787,2,"1,3",1,0,1
chr3,136818433,136818642,2,"2,3",0,1,1
chr3,136861980,136862492,2,"2,3",0,1,1
chr3,139389604,139389914,2,"2,3",0,1,1
chr3,140941554,140941586,2,"1,3",1,0,1
chr3,140941586,140941894,3,"1,2,3",1,1,1
chr3,140941894,140941896,2,"2,3",0,1,1
chr3,141737998,141738024,2,"2,3",0,1,1
chr3,141738024,141738308,3,"1,2,3",1,1,1
chr3,141738308,141738364,2,"1,3",1,0,1
chr3,142149421,142149508,2,"2,3",0,1,1
chr3,142149508,142149639,3,"1,2,3",1,1,1
chr3,142149639,142149731,2,"2,3",0,1,1
chr3,149752422,149752762,2,"1,3",1,0,1
chr3,150546380,150546720,2,"1,3",1,0,1
chr3,151227744,151228054,2,"2,3",0,1,1
chr3,152268902,152269242,2,"1,3",1,0,1
chr3,153161172,153161182,2,"2,3",0,1,1
chr3,153161182,153161482,3,"1,2,3",1,1,1
chr3,153161482,153161522,2,"1,3",1,0,1
chr3,153162016,153162356,2,"1,3",1,0,1
chr3,156674095,156674435,2,"1,3",1,0,1
chr3,156825912,156826476,2,"1,3",1,0,1
chr3,157160055,157160395,2,"1,3",1,0,1
chr3,157174792,157175132,2,"1,3",1,0,1
chr3,158570961,158571301,2,"1,3",1,0,1
chr3,160399112,160399440,2,"1,3",1,0,1
chr3,167734883,167735193,2,"2,3",0,1,1
chr3,169773313,169773653,2,"1,3",1,0,1
chr3,169966572,169966912,2,"1,3",1,0,1
chr3,170870088,170870428,2,"1,3",1,0,1
chr3,171460941,171461281,2,"1,3",1,0,1
chr3,172710988,172711328,2,"1,3",1,0,1
chr3,172750412,172750752,2,"1,3",1,0,1
chr3,179347888,179348198,2,"2,3",0,1,1
chr3,179562672,179563012,2,"1,3",1,0,1
chr3,183447327,183447667,2,"1,3",1,0,1
chr3,183544705,183544720,2,"1,3",1,0,1
chr3,183544720,183545011,3,"1,2,3",1,1,1
chr3,183545011,183545030,2,"2,3",0,1,1
chr3,183635423,183635718,2,"1,3",1,0,1
chr3,183636473,183636783,2,"2,3",0,1,1
chr3,185498844,185499184,2,"1,3",1,0,1
chr3,185585973,185586028,2,"1,3",1,0,1
chr3,185586028,185586177,3,"1,2,3",1,1,1
chr3,185586177,185586222,2,"1,3",1,0,1
chr3,186570399,186570511,2,"2,3",0,1,1
chr3,186570511,186570696,3,"1,2,3",1,1,1
chr3,186570696,186570709,2,"2,3",0,1,1
chr3,189820204,189820717,2,"2,3",0,1,1
chr3,193593000,193593340,2,"1,3",1,0,1
chr3,195914989,195915329,2,"1,3",1,0,1
chr3,196568465,196568775,2,"2,3",0,1,1
chr3,196942346,196942412,2,"1,3",1,0,1
chr3,196942412,196942686,3,"1,2,3",1,1,1
chr3,196942686,196942722,2,"2,3",0,1,1
chr3,197736853,197736920,2,"1,3",1,0,1
chr3,197736920,197737193,3,"1,2,3",1,1,1
chr3,197737193,197737230,2,"2,3",0,1,1
chr3,197791158,197791698,2,"1,3",1,0,1
chr3,197949789,197950129,2,"1,3",1,0,1
chr3,197959979,197960319,2,"1,3",1,0,1
chr4,498711,498899,3,"1,2,3",1,1,1
