chrom,start,end,num,list,ENCFF093TVZ_CEBPB_sorted.bed,ENCFF623VYN_CEBPB_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr2,112584319,112584322,2,"1,3",1,0,1
chr2,112584322,112584512,3,"1,2,3",1,1,1
chr2,112584512,112584514,2,"1,3",1,0,1
chr2,112591439,112591675,2,"1,3",1,0,1
chr2,112645319,112645555,2,"1,3",1,0,1
chr2,112726744,112726980,2,"1,3",1,0,1
chr2,113078309,113078545,2,"1,3",1,0,1
chr2,113241169,113241214,2,"1,3",1,0,1
chr2,113241214,113241308,3,"1,2,3",1,1,1
chr2,113241308,113241330,2,"1,3",1,0,1
chr2,113407822,113408058,2,"1,3",1,0,1
chr2,113603494,113603730,2,"1,3",1,0,1
chr2,119252862,119253098,2,"1,3",1,0,1
chr2,119366692,119366717,2,"2,3",0,1,1
chr2,119366717,119366944,3,"1,2,3",1,1,1
chr2,119366944,119366979,2,"2,3",0,1,1
chr2,120245569,120245581,2,"2,3",0,1,1
chr2,120245581,120245785,3,"1,2,3",1,1,1
chr2,120245785,120245791,2,"1,3",1,0,1
chr2,120346789,120346867,2,"2,3",0,1,1
chr2,120346867,120347103,3,"1,2,3",1,1,1
chr2,120347103,120347153,2,"2,3",0,1,1
chr2,120348556,120348564,2,"2,3",0,1,1
chr2,120348564,120348662,3,"1,2,3",1,1,1
chr2,120456869,120457105,2,"1,3",1,0,1
chr2,120470361,120470384,2,"2,3",0,1,1
chr2,120470384,120470604,3,"1,2,3",1,1,1
chr2,120470604,120470621,2,"2,3",0,1,1
chr2,120540471,120540474,2,"1,3",1,0,1
chr2,120540474,120540644,3,"1,2,3",1,1,1
chr2,120540644,120540645,2,"2,3",0,1,1
chr2,121036306,121036542,2,"1,3",1,0,1
chr2,121530956,121531012,2,"2,3",0,1,1
chr2,121531012,121531248,3,"1,2,3",1,1,1
chr2,121531248,121531320,2,"2,3",0,1,1
chr2,121737309,121737341,2,"2,3",0,1,1
chr2,121755560,121755796,2,"1,3",1,0,1
chr2,126658108,126658159,2,"2,3",0,1,1
chr2,126658159,126658269,3,"1,2,3",1,1,1
chr2,126658269,126658277,2,"1,3",1,0,1
chr2,127527299,127527309,2,"1,3",1,0,1
chr2,127527309,127527522,3,"1,2,3",1,1,1
chr2,127527522,127527550,2,"2,3",0,1,1
chr2,127638334,127638570,2,"1,3",1,0,1
chr2,129056320,129056332,2,"2,3",0,1,1
chr2,129056332,129056568,3,"1,2,3",1,1,1
chr2,129056568,129056611,2,"2,3",0,1,1
chr2,130187836,130187925,2,"2,3",0,1,1
chr2,130187925,130188091,3,"1,2,3",1,1,1
chr2,130188091,130188200,2,"2,3",0,1,1
chr2,130332470,130332552,2,"2,3",0,1,1
chr2,130332552,130332788,3,"1,2,3",1,1,1
chr2,130332788,130332834,2,"2,3",0,1,1
chr2,131486587,131486593,2,"2,3",0,1,1
chr2,131486593,131486777,3,"1,2,3",1,1,1
chr2,131486777,131486782,2,"2,3",0,1,1
chr2,131818085,131818162,2,"2,3",0,1,1
chr2,131818162,131818398,3,"1,2,3",1,1,1
chr2,131818398,131818408,2,"2,3",0,1,1
chr2,134450882,134451118,2,"1,3",1,0,1
chr2,134919112,134919330,2,"1,3",1,0,1
chr2,134955885,134956096,2,"1,3",1,0,1
chr2,135530605,135530841,2,"1,3",1,0,1
chr2,135785045,135785142,2,"2,3",0,1,1
chr2,135785142,135785274,3,"1,2,3",1,1,1
chr2,135785274,135785409,2,"2,3",0,1,1
chr2,135797542,135797590,2,"2,3",0,1,1
chr2,135797590,135797826,3,"1,2,3",1,1,1
chr2,135797826,135797840,2,"2,3",0,1,1
chr2,137508887,137509123,2,"1,3",1,0,1
chr2,137964078,137964136,2,"2,3",0,1,1
chr2,137964136,137964372,3,"1,2,3",1,1,1
chr2,137964372,137964442,2,"2,3",0,1,1
chr2,138421987,138421989,2,"2,3",0,1,1
chr2,138421989,138422155,3,"1,2,3",1,1,1
chr2,138422155,138422225,2,"1,3",1,0,1
chr2,138564979,138565064,2,"2,3",0,1,1
chr2,138565064,138565300,3,"1,2,3",1,1,1
chr2,138565300,138565343,2,"2,3",0,1,1
chr2,138893836,138893839,2,"2,3",0,1,1
chr2,138893839,138894023,3,"1,2,3",1,1,1
chr2,142131489,142131562,2,"1,3",1,0,1
chr2,142857882,142857919,2,"2,3",0,1,1
chr2,142857919,142858032,3,"1,2,3",1,1,1
chr2,142858032,142858083,2,"2,3",0,1,1
chr2,142874486,142874536,2,"2,3",0,1,1
chr2,142874536,142874710,3,"1,2,3",1,1,1
chr2,142874710,142874799,2,"2,3",0,1,1
chr2,142944719,142944784,2,"1,3",1,0,1
chr2,142944784,142944955,3,"1,2,3",1,1,1
chr2,142944955,142945148,2,"2,3",0,1,1
chr2,147812491,147812727,2,"1,3",1,0,1
chr2,148594206,148594570,2,"2,3",0,1,1
chr2,149069354,149069564,2,"1,3",1,0,1
chr2,149069564,149069590,3,"1,2,3",1,1,1
chr2,149069590,149069710,2,"2,3",0,1,1
chr2,150166104,150166269,3,"1,2,3",1,1,1
chr2,150166269,150166604,2,"2,3",0,1,1
chr2,151261839,151262066,2,"1,3",1,0,1
chr2,152097379,152097466,2,"1,3",1,0,1
chr2,152132406,152132473,2,"2,3",0,1,1
chr2,152132473,152132679,3,"1,2,3",1,1,1
chr2,153166723,153166730,2,"1,3",1,0,1
chr2,153166730,153166906,3,"1,2,3",1,1,1
chr2,153166906,153166908,2,"1,3",1,0,1
chr2,155308457,155308693,2,"1,3",1,0,1
chr2,158458040,158458276,2,"1,3",1,0,1
chr2,160876050,160876188,2,"2,3",0,1,1
chr2,160876188,160876303,3,"1,2,3",1,1,1
chr2,160876303,160876349,2,"2,3",0,1,1
chr2,161134571,161134771,2,"1,3",1,0,1
chr2,162118159,162118289,2,"2,3",0,1,1
chr2,162118289,162118523,3,"1,2,3",1,1,1
chr2,162118523,162118525,2,"1,3",1,0,1
chr2,165794544,165794593,2,"2,3",0,1,1
chr2,165794593,165794829,3,"1,2,3",1,1,1
chr2,165794829,165794872,2,"2,3",0,1,1
chr2,165954184,165954358,2,"1,3",1,0,1
chr2,169584248,169584320,2,"1,3",1,0,1
chr2,169695795,169696031,2,"1,3",1,0,1
chr2,169824876,169825211,2,"1,3",1,0,1
chr2,171433757,171433807,2,"1,3",1,0,1
chr2,172000129,172000365,2,"1,3",1,0,1
chr2,172085322,172085326,2,"1,3",1,0,1
chr2,172085326,172085504,3,"1,2,3",1,1,1
chr2,172085504,172085515,2,"1,3",1,0,1
chr2,172095442,172095678,2,"1,3",1,0,1
chr2,172465648,172465884,2,"1,3",1,0,1
chr2,172555485,172555721,2,"1,3",1,0,1
chr2,173159889,173159945,2,"1,3",1,0,1
chr2,173159945,173160046,3,"1,2,3",1,1,1
chr2,173160046,173160054,2,"1,3",1,0,1
chr2,173872777,173873013,2,"1,3",1,0,1
chr2,175028317,175028553,2,"1,3",1,0,1
chr2,175181754,175181936,2,"1,3",1,0,1
chr2,176107117,176107207,2,"2,3",0,1,1
chr2,176107207,176107339,3,"1,2,3",1,1,1
chr2,176107339,176107481,2,"2,3",0,1,1
chr2,176814304,176814343,2,"2,3",0,1,1
chr2,176814343,176814579,3,"1,2,3",1,1,1
chr2,176814579,176814656,2,"2,3",0,1,1
chr2,177164652,177164669,2,"2,3",0,1,1
chr2,177164669,177164858,3,"1,2,3",1,1,1
chr2,177170217,177170453,2,"1,3",1,0,1
chr2,177213121,177213216,2,"2,3",0,1,1
chr2,177213216,177213343,3,"1,2,3",1,1,1
chr2,177213343,177213444,2,"2,3",0,1,1
chr2,177263449,177263636,3,"1,2,3",1,1,1
chr2,177263636,177263649,2,"2,3",0,1,1
chr2,177264682,177264832,2,"2,3",0,1,1
chr2,177264832,177264891,3,"1,2,3",1,1,1
chr2,177264891,177265046,2,"2,3",0,1,1
chr2,178112150,178112165,2,"2,3",0,1,1
chr2,178112165,178112393,3,"1,2,3",1,1,1
chr2,178112393,178112400,2,"2,3",0,1,1
chr2,178414809,178414872,2,"2,3",0,1,1
chr2,178414872,178415108,3,"1,2,3",1,1,1
chr2,178415108,178415173,2,"2,3",0,1,1
chr2,179263924,179264001,2,"2,3",0,1,1
chr2,179264001,179264237,3,"1,2,3",1,1,1
chr2,179264237,179264288,2,"2,3",0,1,1
chr2,179268333,179268336,2,"2,3",0,1,1
chr2,179268336,179268572,3,"1,2,3",1,1,1
chr2,179268572,179268682,2,"2,3",0,1,1
chr2,183124245,183124252,2,"2,3",0,1,1
chr2,183124252,183124450,3,"1,2,3",1,1,1
chr2,183124450,183124451,2,"2,3",0,1,1
chr2,184598872,184599066,2,"1,3",1,0,1
chr2,189661176,189661190,2,"2,3",0,1,1
chr2,189661190,189661370,3,"1,2,3",1,1,1
chr2,189661370,189661386,2,"1,3",1,0,1
chr2,189762686,189762922,2,"1,3",1,0,1
chr2,190648828,190649064,2,"1,3",1,0,1
chr2,191020982,191021211,2,"1,3",1,0,1
chr2,191165339,191165575,2,"1,3",1,0,1
chr2,191169507,191169623,2,"2,3",0,1,1
chr2,191169623,191169804,3,"1,2,3",1,1,1
chr2,191169804,191169871,2,"2,3",0,1,1
chr2,191170300,191170343,2,"2,3",0,1,1
chr2,191170343,191170571,3,"1,2,3",1,1,1
chr2,191219429,191219505,2,"1,3",1,0,1
chr2,191219505,191219665,3,"1,2,3",1,1,1
chr2,191219665,191219813,2,"2,3",0,1,1
chr2,191219813,191220004,3,"1,2,3",1,1,1
chr2,195520745,195520837,2,"2,3",0,1,1
chr2,195520837,195521073,3,"1,2,3",1,1,1
chr2,195521073,195521109,2,"2,3",0,1,1
chr2,196799555,196799791,2,"1,3",1,0,1
chr2,197453148,197453173,2,"2,3",0,1,1
chr2,197453173,197453376,3,"1,2,3",1,1,1
chr2,197453376,197453381,2,"2,3",0,1,1
chr2,200300615,200300851,2,"1,3",1,0,1
chr2,200481582,200481648,2,"1,3",1,0,1
chr2,200483691,200483819,2,"2,3",0,1,1
chr2,200483819,200483933,3,"1,2,3",1,1,1
chr2,200483933,200484052,2,"2,3",0,1,1
chr2,200787446,200787682,2,"1,3",1,0,1
chr2,200864496,200864732,2,"1,3",1,0,1
chr2,200889357,200889593,2,"1,3",1,0,1
chr2,201069372,201069428,2,"2,3",0,1,1
chr2,201069428,201069592,3,"1,2,3",1,1,1
chr2,201116079,201116272,2,"2,3",0,1,1
chr2,201117029,201117040,2,"2,3",0,1,1
chr2,201117040,201117175,3,"1,2,3",1,1,1
chr2,201118554,201118790,2,"1,3",1,0,1
chr2,201177360,201177596,2,"1,3",1,0,1
chr2,201781294,201781508,2,"1,3",1,0,1
chr2,202265777,202265866,2,"2,3",0,1,1
chr2,202265866,202266102,3,"1,2,3",1,1,1
chr2,202266102,202266141,2,"2,3",0,1,1
chr2,203759081,203759107,2,"2,3",0,1,1
chr2,203759107,203759255,3,"1,2,3",1,1,1
chr2,203759255,203759367,2,"2,3",0,1,1
chr2,206154293,206154486,2,"1,3",1,0,1
chr2,207165833,207166069,2,"1,3",1,0,1
chr2,207720959,207721195,2,"1,3",1,0,1
chr2,208254087,208254164,2,"2,3",0,1,1
chr2,208254164,208254342,3,"1,2,3",1,1,1
chr2,208254342,208254451,2,"2,3",0,1,1
chr2,208929433,208929527,2,"2,3",0,1,1
chr2,208929527,208929632,3,"1,2,3",1,1,1
chr2,208929632,208929764,2,"2,3",0,1,1
chr2,210170552,210170708,2,"2,3",0,1,1
chr2,210170708,210170787,3,"1,2,3",1,1,1
chr2,210170787,210170916,2,"2,3",0,1,1
chr2,212905967,212906331,2,"2,3",0,1,1
chr2,212912525,212912549,2,"2,3",0,1,1
chr2,212912549,212912733,3,"1,2,3",1,1,1
chr2,212912733,212912768,2,"2,3",0,1,1
chr2,212919388,212919622,2,"1,3",1,0,1
chr2,213153753,213153863,3,"1,2,3",1,1,1
chr2,213153863,213153922,2,"2,3",0,1,1
chr2,214411005,214411045,2,"1,3",1,0,1
chr2,214411045,214411153,3,"1,2,3",1,1,1
chr2,214411153,214411165,2,"1,3",1,0,1
chr2,215943434,215943670,2,"1,3",1,0,1
chr2,216109282,216109284,2,"2,3",0,1,1
chr2,216109284,216109462,3,"1,2,3",1,1,1
chr2,216109462,216109489,2,"2,3",0,1,1
chr2,216412133,216412369,2,"1,3",1,0,1
chr2,216498560,216498796,2,"1,3",1,0,1
chr2,216626231,216626467,2,"1,3",1,0,1
chr2,216698868,216699104,2,"1,3",1,0,1
chr2,216777685,216777921,2,"1,3",1,0,1
chr2,216792637,216792728,2,"2,3",0,1,1
chr2,217247555,217247791,2,"1,3",1,0,1
chr2,217685269,217685297,2,"2,3",0,1,1
chr2,217685297,217685529,3,"1,2,3",1,1,1
chr2,217685529,217685549,2,"2,3",0,1,1
chr2,217988598,217988707,2,"1,3",1,0,1
chr2,218179825,218179874,2,"2,3",0,1,1
chr2,218179874,218180108,3,"1,2,3",1,1,1
chr2,218270368,218270604,2,"1,3",1,0,1
chr2,218322484,218322580,2,"2,3",0,1,1
chr2,218322580,218322686,3,"1,2,3",1,1,1
chr2,218322686,218322848,2,"2,3",0,1,1
chr2,218324192,218324253,2,"2,3",0,1,1
chr2,218356559,218356795,2,"1,3",1,0,1
chr2,218399669,218399905,2,"1,3",1,0,1
chr2,218406468,218406704,2,"1,3",1,0,1
chr2,218444617,218444853,2,"1,3",1,0,1
chr2,218568424,218568660,2,"1,3",1,0,1
chr2,218648764,218648766,2,"1,3",1,0,1
chr2,218780834,218781070,2,"1,3",1,0,1
chr2,218834823,218835059,2,"1,3",1,0,1
chr2,219177794,219178030,2,"1,3",1,0,1
chr2,219229712,219229948,2,"1,3",1,0,1
chr2,219369402,219369483,2,"2,3",0,1,1
chr2,219369483,219369593,3,"1,2,3",1,1,1
chr2,219369593,219369766,2,"2,3",0,1,1
chr2,219642378,219642477,2,"2,3",0,1,1
chr2,219642477,219642641,3,"1,2,3",1,1,1
chr2,219642641,219642742,2,"2,3",0,1,1
chr2,220198988,220199010,2,"2,3",0,1,1
chr2,220199010,220199214,3,"1,2,3",1,1,1
chr2,220199214,220199243,2,"2,3",0,1,1
chr2,222202167,222202245,2,"2,3",0,1,1
chr2,222202245,222202481,3,"1,2,3",1,1,1
chr2,222202481,222202503,2,"2,3",0,1,1
chr2,222424301,222424304,2,"2,3",0,1,1
chr2,222424304,222424468,3,"1,2,3",1,1,1
chr2,222424468,222424496,2,"1,3",1,0,1
chr2,222425019,222425089,2,"1,3",1,0,1
chr2,223759631,223759846,2,"1,3",1,0,1
chr2,223760075,223760135,2,"2,3",0,1,1
chr2,223760135,223760371,3,"1,2,3",1,1,1
chr2,223760371,223760439,2,"2,3",0,1,1
chr2,223957149,223957293,3,"1,2,3",1,1,1
chr2,223957293,223957620,2,"2,3",0,1,1
chr2,226836329,226836553,2,"1,3",1,0,1
chr2,227228196,227228432,2,"1,3",1,0,1
chr2,227466218,227466454,2,"1,3",1,0,1
chr2,229930584,229930820,2,"1,3",1,0,1
chr2,229930923,229931159,2,"1,3",1,0,1
chr2,231514230,231514466,2,"1,3",1,0,1
chr2,231557963,231558199,2,"1,3",1,0,1
chr2,232605819,232605871,3,"1,2,3",1,1,1
chr2,232605871,232606080,2,"2,3",0,1,1
chr2,232776515,232776840,2,"2,3",0,1,1
chr2,233029020,233029240,2,"1,3",1,0,1
chr2,233271761,233271811,2,"2,3",0,1,1
chr2,233271811,233272047,3,"1,2,3",1,1,1
chr2,233272047,233272125,2,"2,3",0,1,1
chr2,233288854,233288925,2,"2,3",0,1,1
chr2,233288925,233289151,3,"1,2,3",1,1,1
chr2,233706153,233706179,2,"2,3",0,1,1
chr2,233706179,233706325,3,"1,2,3",1,1,1
chr2,233706325,233706361,2,"2,3",0,1,1
chr2,235170927,235171163,2,"1,3",1,0,1
chr2,235493790,235494026,2,"1,3",1,0,1
chr2,236078219,236078361,2,"2,3",0,1,1
chr2,236078361,236078520,3,"1,2,3",1,1,1
chr2,236078520,236078583,2,"2,3",0,1,1
chr2,236569715,236569951,2,"1,3",1,0,1
chr2,236731971,236732207,2,"1,3",1,0,1
chr2,236732262,236732348,2,"2,3",0,1,1
chr2,236732348,236732576,3,"1,2,3",1,1,1
chr2,237041377,237041613,2,"1,3",1,0,1
chr2,237075948,237076184,2,"1,3",1,0,1
chr2,237482671,237482684,2,"1,3",1,0,1
chr2,237482684,237482818,3,"1,2,3",1,1,1
chr2,237500938,237501510,2,"2,3",0,1,1
chr2,237502499,237502735,2,"1,3",1,0,1
chr2,237559101,237559162,2,"2,3",0,1,1
chr2,237559162,237559381,3,"1,2,3",1,1,1
chr2,237559381,237559465,2,"2,3",0,1,1
chr2,237966694,237966703,2,"2,3",0,1,1
chr2,237966703,237966907,3,"1,2,3",1,1,1
chr2,237966907,237966913,2,"2,3",0,1,1
chr2,238290347,238290503,2,"1,3",1,0,1
chr2,239304273,239304342,2,"1,3",1,0,1
chr2,239400981,239401217,2,"1,3",1,0,1
chr2,240069872,240069882,2,"2,3",0,1,1
chr2,240069882,240070065,3,"1,2,3",1,1,1
chr2,240070065,240070082,2,"1,3",1,0,1
chr2,240070342,240070510,2,"1,3",1,0,1
chr2,240565891,240566127,2,"1,3",1,0,1
chr2,240580057,240580131,2,"2,3",0,1,1
chr2,240580131,240580367,3,"1,2,3",1,1,1
chr2,240580367,240580421,2,"2,3",0,1,1
chr2,240868365,240868372,2,"1,3",1,0,1
chr2,240868372,240868490,3,"1,2,3",1,1,1
chr2,240868490,240868566,2,"1,3",1,0,1
chr2,240896827,240897163,2,"2,3",0,1,1
chr2,241102240,241102476,2,"1,3",1,0,1
chr2,241315669,241315761,2,"2,3",0,1,1
chr2,241315761,241315942,3,"1,2,3",1,1,1
chr2,241315942,241316033,2,"2,3",0,1,1
chr2,241549766,241550130,2,"2,3",0,1,1
chr2,241741254,241741313,2,"1,3",1,0,1
chr2,241892520,241892528,2,"2,3",0,1,1
chr2,241892528,241892764,3,"1,2,3",1,1,1
chr2,241892764,241892884,2,"2,3",0,1,1
chr20,297157,297378,2,"1,3",1,0,1
chr20,298601,298819,2,"1,3",1,0,1
chr20,362505,362741,2,"1,3",1,0,1
chr20,371797,371864,2,"2,3",0,1,1
chr20,371864,372100,3,"1,2,3",1,1,1
chr20,372100,372134,2,"2,3",0,1,1
chr20,1334850,1335086,2,"1,3",1,0,1
chr20,3076826,3076919,2,"2,3",0,1,1
chr20,3076919,3076980,3,"1,2,3",1,1,1
chr20,3076980,3077102,2,"2,3",0,1,1
chr20,3204608,3204615,2,"1,3",1,0,1
chr20,3204615,3204778,3,"1,2,3",1,1,1
chr20,3204778,3204786,2,"2,3",0,1,1
chr20,3795849,3796085,2,"1,3",1,0,1
chr20,3811526,3811532,2,"1,3",1,0,1
chr20,3811532,3811725,3,"1,2,3",1,1,1
chr20,3811725,3811737,2,"2,3",0,1,1
chr20,3820645,3820881,2,"1,3",1,0,1
chr20,5073069,5073433,2,"2,3",0,1,1
chr20,5126400,5126636,2,"1,3",1,0,1
chr20,5127010,5127246,2,"1,3",1,0,1
chr20,7980582,7980650,2,"2,3",0,1,1
chr20,7980650,7980886,3,"1,2,3",1,1,1
chr20,7980886,7980927,2,"2,3",0,1,1
chr20,8132641,8132719,2,"2,3",0,1,1
chr20,8132719,8132955,3,"1,2,3",1,1,1
chr20,8132955,8132965,2,"2,3",0,1,1
chr20,10604634,10604646,2,"2,3",0,1,1
chr20,10604646,10604825,3,"1,2,3",1,1,1
chr20,10604825,10604828,2,"1,3",1,0,1
chr20,10671586,10671781,2,"2,3",0,1,1
chr20,13243834,13243934,2,"2,3",0,1,1
chr20,13243934,13244075,3,"1,2,3",1,1,1
chr20,13244075,13244198,2,"2,3",0,1,1
chr20,13788448,13788514,2,"2,3",0,1,1
chr20,14879012,14879038,2,"2,3",0,1,1
chr20,14879038,14879217,3,"1,2,3",1,1,1
chr20,14879217,14879439,2,"2,3",0,1,1
chr20,14879439,14879572,3,"1,2,3",1,1,1
chr20,14879572,14879675,2,"1,3",1,0,1
chr20,17605314,17605678,2,"2,3",0,1,1
chr20,18144848,18145084,2,"1,3",1,0,1
chr20,18272504,18272545,2,"2,3",0,1,1
chr20,18272545,18272718,3,"1,2,3",1,1,1
chr20,18272718,18272743,2,"2,3",0,1,1
chr20,18413156,18413392,2,"1,3",1,0,1
chr20,19737119,19737160,2,"2,3",0,1,1
chr20,19737160,19737350,3,"1,2,3",1,1,1
chr20,19737350,19737368,2,"2,3",0,1,1
chr20,21303744,21303751,2,"1,3",1,0,1
chr20,21303751,21303936,3,"1,2,3",1,1,1
chr20,21303936,21303937,2,"2,3",0,1,1
chr20,22390351,22390525,3,"1,2,3",1,1,1
chr20,22390525,22390565,2,"2,3",0,1,1
chr20,22735399,22735497,2,"1,3",1,0,1
chr20,22963028,22963264,2,"1,3",1,0,1
chr20,23361863,23361868,2,"2,3",0,1,1
chr20,23361868,23362092,3,"1,2,3",1,1,1
chr20,23362092,23362111,2,"2,3",0,1,1
chr20,23446708,23446932,2,"1,3",1,0,1
chr20,23920151,23920153,2,"1,3",1,0,1
chr20,23920153,23920387,3,"1,2,3",1,1,1
chr20,23920387,23920806,2,"2,3",0,1,1
chr20,24930442,24930538,2,"2,3",0,1,1
chr20,24930538,24930774,3,"1,2,3",1,1,1
chr20,24930774,24930806,2,"2,3",0,1,1
chr20,25000458,25000497,2,"2,3",0,1,1
chr20,25000497,25000733,3,"1,2,3",1,1,1
chr20,25000733,25000822,2,"2,3",0,1,1
chr20,25076753,25076825,2,"1,3",1,0,1
chr20,25076825,25076927,3,"1,2,3",1,1,1
chr20,25076927,25076947,2,"1,3",1,0,1
chr20,25237842,25237915,2,"2,3",0,1,1
chr20,25237915,25238151,3,"1,2,3",1,1,1
chr20,25238151,25238206,2,"2,3",0,1,1
chr20,31566941,31567305,2,"2,3",0,1,1
chr20,31572736,31572763,2,"2,3",0,1,1
chr20,31572763,31572992,3,"1,2,3",1,1,1
chr20,31572992,31573034,2,"2,3",0,1,1
chr20,31604029,31604254,2,"1,3",1,0,1
chr20,31605006,31605230,2,"1,3",1,0,1
chr20,31610787,31610795,2,"1,3",1,0,1
chr20,31610795,31611046,3,"1,2,3",1,1,1
chr20,31611046,31611048,2,"2,3",0,1,1
chr20,31678461,31679043,2,"2,3",0,1,1
chr20,31738731,31738967,2,"1,3",1,0,1
chr20,31861954,31862190,2,"1,3",1,0,1
chr20,31879983,31880081,2,"2,3",0,1,1
chr20,31880081,31880250,3,"1,2,3",1,1,1
chr20,31880250,31880347,2,"2,3",0,1,1
chr20,32277229,32277465,2,"1,3",1,0,1
chr20,32695178,32695669,2,"2,3",0,1,1
chr20,33178706,33178799,2,"2,3",0,1,1
chr20,33178799,33179035,3,"1,2,3",1,1,1
chr20,33179035,33179191,2,"2,3",0,1,1
chr20,33651070,33651434,2,"2,3",0,1,1
chr20,33654277,33654369,2,"2,3",0,1,1
chr20,33654369,33654575,3,"1,2,3",1,1,1
chr20,34349449,34349579,2,"1,3",1,0,1
chr20,34350304,34350378,2,"1,3",1,0,1
chr20,34515822,34516058,2,"1,3",1,0,1
chr20,34538727,34538796,2,"2,3",0,1,1
chr20,34538796,34539032,3,"1,2,3",1,1,1
chr20,34539032,34539067,2,"2,3",0,1,1
chr20,34549693,34549929,2,"1,3",1,0,1
chr20,34875965,34876201,2,"1,3",1,0,1
chr20,35467601,35467929,2,"2,3",0,1,1
chr20,35542250,35542486,2,"1,3",1,0,1
chr20,35607479,35607715,2,"1,3",1,0,1
chr20,35769131,35769358,2,"1,3",1,0,1
chr20,36085388,36085624,2,"1,3",1,0,1
chr20,37095871,37095934,2,"2,3",0,1,1
chr20,37095934,37096170,3,"1,2,3",1,1,1
chr20,37096170,37096235,2,"2,3",0,1,1
chr20,37178276,37178306,3,"1,2,3",1,1,1
chr20,37178306,37178370,2,"2,3",0,1,1
chr20,37528174,37528410,2,"1,3",1,0,1
chr20,38110303,38110304,2,"1,3",1,0,1
chr20,38110304,38110408,3,"1,2,3",1,1,1
chr20,38110408,38110413,2,"2,3",0,1,1
chr20,38290977,38291160,2,"1,3",1,0,1
chr20,38446587,38446823,2,"1,3",1,0,1
chr20,38599663,38599899,2,"1,3",1,0,1
chr20,38604894,38605125,2,"1,3",1,0,1
chr20,38935388,38935572,2,"1,3",1,0,1
chr20,41017766,41018002,2,"1,3",1,0,1
chr20,41028678,41028748,2,"2,3",0,1,1
chr20,41028748,41028930,3,"1,2,3",1,1,1
chr20,41028930,41029042,2,"2,3",0,1,1
chr20,41135285,41135412,2,"1,3",1,0,1
chr20,41137816,41138052,2,"1,3",1,0,1
chr20,41340720,41340956,2,"1,3",1,0,1
chr20,41393382,41393592,2,"1,3",1,0,1
chr20,41693350,41693410,2,"2,3",0,1,1
chr20,41693410,41693646,3,"1,2,3",1,1,1
chr20,41693646,41693932,2,"2,3",0,1,1
chr20,43728014,43728162,2,"2,3",0,1,1
chr20,43728162,43728277,3,"1,2,3",1,1,1
chr20,43728277,43728378,2,"2,3",0,1,1
chr20,44204142,44204378,2,"1,3",1,0,1
chr20,44210836,44210915,2,"2,3",0,1,1
chr20,44210915,44211064,3,"1,2,3",1,1,1
chr20,44211064,44211200,2,"2,3",0,1,1
chr20,44531521,44531617,3,"1,2,3",1,1,1
chr20,44531617,44531625,2,"1,3",1,0,1
chr20,44693078,44693442,2,"2,3",0,1,1
chr20,44736215,44736369,3,"1,2,3",1,1,1
chr20,44736369,44736465,2,"2,3",0,1,1
chr20,44747190,44747537,2,"2,3",0,1,1
chr20,44747537,44747554,3,"1,2,3",1,1,1
chr20,44747554,44747773,2,"1,3",1,0,1
chr20,44885515,44885751,2,"1,3",1,0,1
chr20,44911389,44911625,2,"1,3",1,0,1
chr20,45088209,45088334,2,"2,3",0,1,1
chr20,45088334,45088456,3,"1,2,3",1,1,1
chr20,45088456,45088573,2,"2,3",0,1,1
chr20,45357400,45357477,2,"2,3",0,1,1
chr20,45357477,45357713,3,"1,2,3",1,1,1
chr20,45357713,45357764,2,"2,3",0,1,1
chr20,45373816,45374052,2,"1,3",1,0,1
chr20,45392854,45393090,2,"1,3",1,0,1
chr20,45416030,45416266,2,"1,3",1,0,1
chr20,45419707,45419923,2,"1,3",1,0,1
chr20,45469517,45469753,2,"1,3",1,0,1
chr20,45779088,45779270,2,"2,3",0,1,1
chr20,45779270,45779349,3,"1,2,3",1,1,1
chr20,45779349,45779452,2,"2,3",0,1,1
chr20,45833435,45833484,2,"2,3",0,1,1
chr20,45833484,45833641,3,"1,2,3",1,1,1
chr20,45833641,45833737,2,"2,3",0,1,1
chr20,45872717,45872776,2,"2,3",0,1,1
chr20,45872776,45873012,3,"1,2,3",1,1,1
chr20,45873012,45873081,2,"2,3",0,1,1
chr20,45935273,45935509,2,"1,3",1,0,1
chr20,46004799,46005035,2,"1,3",1,0,1
chr20,46013787,46013848,2,"1,3",1,0,1
chr20,46089958,46090072,2,"1,3",1,0,1
chr20,46368513,46368749,2,"1,3",1,0,1
chr20,46699818,46700054,2,"1,3",1,0,1
chr20,46715331,46715371,2,"1,3",1,0,1
chr20,46715371,46715481,3,"1,2,3",1,1,1
chr20,46715481,46715520,2,"1,3",1,0,1
chr20,46990505,46990741,2,"1,3",1,0,1
chr20,48350632,48350838,2,"1,3",1,0,1
chr20,48374170,48374406,2,"1,3",1,0,1
chr20,48485225,48485461,2,"1,3",1,0,1
chr20,48745443,48745679,2,"1,3",1,0,1
chr20,49219259,49219266,2,"1,3",1,0,1
chr20,49219266,49219437,3,"1,2,3",1,1,1
chr20,49219437,49219452,2,"1,3",1,0,1
chr20,49508628,49508733,2,"2,3",0,1,1
chr20,49508733,49508903,3,"1,2,3",1,1,1
chr20,49508903,49508992,2,"2,3",0,1,1
