chrom,start,end,num,list,ENCFF053XIP_REST_sorted.bed,ENCFF321FXG_REST_sorted.bed,ENCFF377BCP_REST_sorted.bed,ENCFF462FTK_REST_sorted.bed,ENCFF625JMY_REST_sorted.bed,ENCFF681JCX_REST_sorted.bed,ENCFF800ESB_REST_sorted.bed,ENCFF807IYF_REST_sorted.bed,ENCFF873JLN_REST_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr17,41679055,41679097,2,"5,10",0,0,0,0,1,0,0,0,0,1
chr17,41679097,41679151,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr17,41679151,41679169,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr17,41679169,41679222,5,"4,5,7,9,10",0,0,0,1,1,0,1,0,1,1
chr17,41679222,41679255,4,"4,5,7,10",0,0,0,1,1,0,1,0,0,1
chr17,41679255,41679506,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,41679506,41679507,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,41792784,41792908,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,41792908,41792926,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr17,41792926,41793126,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr17,41793126,41793152,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr17,41793152,41793183,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,41865298,41865368,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr17,41865368,41865542,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr17,41865542,41865694,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,41930278,41930355,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr17,41930355,41930379,3,"7,9,10",0,0,0,0,0,0,1,0,1,1
chr17,41930379,41930522,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr17,41930522,41930561,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,41930561,41930678,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,41966535,41966699,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr17,41966699,41966835,4,"1,2,4,10",1,1,0,1,0,0,0,0,0,1
chr17,41966835,41966910,3,"1,4,10",1,0,0,1,0,0,0,0,0,1
chr17,42154891,42155313,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr17,42181207,42181250,4,"4,6,8,10",0,0,0,1,0,1,0,1,0,1
chr17,42181250,42181264,5,"4,6,7,8,10",0,0,0,1,0,1,1,1,0,1
chr17,42181264,42181351,6,"4,6,7,8,9,10",0,0,0,1,0,1,1,1,1,1
chr17,42181351,42181508,7,"4,5,6,7,8,9,10",0,0,0,1,1,1,1,1,1,1
chr17,42181508,42181551,6,"4,5,6,7,8,10",0,0,0,1,1,1,1,1,0,1
chr17,42181551,42181561,5,"4,6,7,8,10",0,0,0,1,0,1,1,1,0,1
chr17,42319938,42320017,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,42320017,42320060,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr17,42320060,42320260,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr17,42320260,42320261,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr17,42320261,42320289,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,42536052,42536072,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,42536072,42536243,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,42536243,42536335,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,42536507,42536514,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr17,42536514,42536751,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr17,42536751,42536801,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,42553366,42553655,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,42561961,42561964,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr17,42561964,42562016,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr17,42562016,42562155,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr17,42562155,42562205,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr17,42566892,42566906,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,42566906,42567172,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,42567172,42567182,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,42577607,42577642,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr17,42577642,42577890,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr17,42577890,42578028,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,42578402,42578406,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,42578406,42578724,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,42609066,42609408,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,42676907,42676999,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr17,42677011,42677034,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,42677034,42677389,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,42699169,42699200,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr17,42699200,42699216,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr17,42699216,42699286,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr17,42699286,42699332,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr17,42699332,42699361,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,42744883,42745203,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,42824285,42824448,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,42833044,42833538,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr17,42998016,42998036,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr17,42998036,42998201,3,"2,4,10",0,1,0,1,0,0,0,0,0,1
chr17,42998201,42998212,4,"2,4,9,10",0,1,0,1,0,0,0,0,1,1
chr17,42998212,42998525,3,"2,9,10",0,1,0,0,0,0,0,0,1,1
chr17,43171192,43171410,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr17,43388340,43388378,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,43388378,43388722,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,43483592,43483601,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,43483601,43483857,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,43483857,43483944,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,43778334,43778485,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,43778485,43778700,3,"2,4,10",0,1,0,1,0,0,0,0,0,1
chr17,43778700,43778815,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr17,43778844,43779015,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr17,43878638,43878822,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,44006573,44006667,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,44006667,44006822,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,44006822,44006943,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,44014872,44015116,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr17,44070539,44070557,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,44070557,44070566,4,"4,5,7,10",0,0,0,1,1,0,1,0,0,1
chr17,44070566,44070757,5,"4,5,7,9,10",0,0,0,1,1,0,1,0,1,1
chr17,44070757,44070803,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr17,44070803,44070810,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr17,44070810,44070833,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,44111125,44111490,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,44123530,44123760,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,44123849,44124170,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,44138102,44138198,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr17,44138198,44138210,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr17,44138210,44138298,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr17,44138298,44138493,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,44138493,44138496,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,44141683,44141736,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,44141736,44142092,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,44142092,44142105,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,44186855,44187046,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,44210343,44210399,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,44210399,44210633,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,44210633,44210707,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,44219172,44219254,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr17,44219254,44219311,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr17,44288372,44288396,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,44288396,44288499,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr17,44288499,44288640,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr17,44288640,44288699,3,"4,5,10",0,0,0,1,1,0,0,0,0,1
chr17,44288699,44288834,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,44308289,44308309,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr17,44308309,44308318,3,"1,4,10",1,0,0,1,0,0,0,0,0,1
chr17,44308318,44308345,4,"1,4,7,10",1,0,0,1,0,0,1,0,0,1
chr17,44308345,44308410,5,"1,2,4,7,10",1,1,0,1,0,0,1,0,0,1
chr17,44308410,44308416,6,"1,2,4,6,7,10",1,1,0,1,0,1,1,0,0,1
chr17,44308416,44308425,7,"1,2,3,4,6,7,10",1,1,1,1,0,1,1,0,0,1
chr17,44308425,44308455,8,"1,2,3,4,6,7,8,10",1,1,1,1,0,1,1,1,0,1
chr17,44308455,44308460,9,"1,2,3,4,5,6,7,8,10",1,1,1,1,1,1,1,1,0,1
chr17,44308460,44308729,10,"1,2,3,4,5,6,7,8,9,10",1,1,1,1,1,1,1,1,1,1
chr17,44324710,44324751,4,"6,7,8,10",0,0,0,0,0,1,1,1,0,1
chr17,44324751,44324944,5,"4,6,7,8,10",0,0,0,1,0,1,1,1,0,1
chr17,44324944,44324973,4,"6,7,8,10",0,0,0,0,0,1,1,1,0,1
chr17,44324973,44325029,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr17,44325029,44325069,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr17,44326865,44326891,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,44326891,44326910,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,44326910,44327095,4,"4,7,9,10",0,0,0,1,0,0,1,0,1,1
chr17,44327095,44327102,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr17,44344957,44345056,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,44345056,44345187,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,44345187,44345239,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,44363658,44363869,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr17,44363869,44363987,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,44385469,44385792,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,44899309,44899494,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr17,44899593,44899602,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,44899602,44899635,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,44899635,44899758,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr17,44899758,44899768,3,"7,8,10",0,0,0,0,0,0,1,1,0,1
chr17,44899768,44899824,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr17,44911137,44911389,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,44947706,44947709,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr17,44947709,44947822,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr17,44947822,44947891,4,"1,2,6,10",1,1,0,0,0,1,0,0,0,1
chr17,44947891,44947895,5,"1,2,6,7,10",1,1,0,0,0,1,1,0,0,1
chr17,44947895,44947928,6,"1,2,4,6,7,10",1,1,0,1,0,1,1,0,0,1
chr17,44947928,44948005,7,"1,2,4,6,7,8,10",1,1,0,1,0,1,1,1,0,1
chr17,45021975,45022007,3,"7,8,10",0,0,0,0,0,0,1,1,0,1
chr17,45022007,45022228,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr17,45022228,45022240,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,45051326,45051388,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr17,45051388,45051401,3,"6,7,10",0,0,0,0,0,1,1,0,0,1
chr17,45051401,45051587,4,"4,6,7,10",0,0,0,1,0,1,1,0,0,1
chr17,45051587,45051634,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,45051634,45051650,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,45061065,45061188,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr17,45061188,45061242,3,"2,8,10",0,1,0,0,0,0,0,1,0,1
chr17,45061242,45061568,4,"2,6,8,10",0,1,0,0,0,1,0,1,0,1
chr17,45061568,45061595,3,"2,6,10",0,1,0,0,0,1,0,0,0,1
chr17,45061595,45061610,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr17,45124006,45124374,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,45135309,45135330,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,45135330,45135586,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,45135586,45135673,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,45148417,45148444,2,"5,10",0,0,0,0,1,0,0,0,0,1
chr17,45148444,45148539,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr17,45148539,45148606,4,"5,8,9,10",0,0,0,0,1,0,0,1,1,1
chr17,45148606,45148617,3,"5,8,10",0,0,0,0,1,0,0,1,0,1
chr17,45148617,45148714,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr17,45161381,45161602,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr17,45197742,45197778,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,45197778,45197894,3,"4,6,10",0,0,0,1,0,1,0,0,0,1
chr17,45197894,45198029,4,"4,6,7,10",0,0,0,1,0,1,1,0,0,1
chr17,45198029,45198161,3,"4,6,10",0,0,0,1,0,1,0,0,0,1
chr17,45198161,45198198,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr17,45333001,45333086,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,45333086,45333097,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr17,45333097,45333297,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr17,45333297,45333330,3,"4,9,10",0,0,0,1,0,0,0,0,1,1
chr17,45333330,45333398,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,45385558,45385599,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,45385599,45385775,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,45385775,45385831,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,45425721,45426058,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,45584845,45584911,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,45894210,45894229,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,45894229,45894279,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,45894279,45894317,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr17,45894317,45894502,5,"4,6,7,8,10",0,0,0,1,0,1,1,1,0,1
chr17,45894502,45894551,4,"4,6,8,10",0,0,0,1,0,1,0,1,0,1
chr17,45894551,45894659,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr17,45894659,45894684,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr17,46193289,46193641,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,46193641,46193643,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr17,46193643,46194021,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr17,46194213,46194258,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr17,46266717,46266913,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr17,46266913,46266936,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr17,46267153,46267201,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr17,46771130,46771510,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr17,47253786,47253954,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,47288571,47288810,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr17,47323591,47323746,5,"1,4,7,8,10",1,0,0,1,0,0,1,1,0,1
chr17,47323746,47323997,4,"1,4,7,10",1,0,0,1,0,0,1,0,0,1
chr17,47323997,47324017,3,"1,7,10",1,0,0,0,0,0,1,0,0,1
chr17,47324017,47324080,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,47649626,47649843,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr17,47649843,47650006,3,"8,9,10",0,0,0,0,0,0,0,1,1,1
chr17,47650006,47650070,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr17,47841200,47841505,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,47867084,47867109,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,47867109,47867115,3,"4,5,10",0,0,0,1,1,0,0,0,0,1
chr17,47867115,47867197,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
chr17,47867197,47867309,3,"4,5,10",0,0,0,1,1,0,0,0,0,1
chr17,47867309,47867366,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,47889987,47890228,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,47890228,47890236,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,47896428,47896600,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr17,47949328,47949589,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,47970725,47970939,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,48025108,48025362,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,48047725,48047949,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr17,48047949,48048060,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr17,48048060,48048074,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr17,48101190,48101570,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr17,48585303,48585385,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,48585385,48585634,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,48585634,48585663,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,48626261,48626406,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr17,48626506,48626910,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,48636514,48636637,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,48636637,48636788,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,48636788,48636795,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,48830823,48830885,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr17,48830885,48830912,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr17,48830912,48830921,4,"1,2,4,10",1,1,0,1,0,0,0,0,0,1
chr17,48830921,48830965,5,"1,2,4,7,10",1,1,0,1,0,0,1,0,0,1
chr17,48830965,48830971,6,"1,2,4,5,7,10",1,1,0,1,1,0,1,0,0,1
chr17,48830971,48831025,7,"1,2,4,5,6,7,10",1,1,0,1,1,1,1,0,0,1
chr17,48831025,48831052,8,"1,2,4,5,6,7,8,10",1,1,0,1,1,1,1,1,0,1
chr17,48831052,48831118,9,"1,2,4,5,6,7,8,9,10",1,1,0,1,1,1,1,1,1,1
chr17,48831118,48831165,8,"1,2,4,5,6,7,8,10",1,1,0,1,1,1,1,1,0,1
chr17,48831165,48831301,7,"1,2,4,6,7,8,10",1,1,0,1,0,1,1,1,0,1
chr17,48831301,48831316,6,"1,2,4,6,8,10",1,1,0,1,0,1,0,1,0,1
chr17,48831316,48831351,5,"1,2,6,8,10",1,1,0,0,0,1,0,1,0,1
chr17,48831351,48831405,4,"1,2,8,10",1,1,0,0,0,0,0,1,0,1
chr17,48831405,48831415,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr17,48831415,48831474,2,"1,10",1,0,0,0,0,0,0,0,0,1
chr17,48892240,48892247,3,"5,9,10",0,0,0,0,1,0,0,0,1,1
chr17,48892247,48892248,4,"2,5,9,10",0,1,0,0,1,0,0,0,1,1
chr17,48892248,48892419,5,"2,5,7,9,10",0,1,0,0,1,0,1,0,1,1
chr17,48892419,48892431,4,"2,5,7,10",0,1,0,0,1,0,1,0,0,1
chr17,48892431,48892486,3,"2,7,10",0,1,0,0,0,0,1,0,0,1
chr17,48892486,48892583,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,48892583,48892699,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,48892699,48892936,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr17,48908154,48908365,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,48908388,48908497,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr17,48908497,48908768,3,"6,8,10",0,0,0,0,0,1,0,1,0,1
chr17,48908768,48908799,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr17,48944728,48944738,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,48944738,48945041,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,48945041,48945059,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,49414948,49415151,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr17,49556338,49556348,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,49556348,49556632,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,49569999,49570003,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,49570003,49570367,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,49570367,49570379,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,49575699,49575894,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,49707843,49707931,3,"7,8,10",0,0,0,0,0,0,1,1,0,1
chr17,49707931,49707934,4,"6,7,8,10",0,0,0,0,0,1,1,1,0,1
chr17,49707934,49708034,5,"6,7,8,9,10",0,0,0,0,0,1,1,1,1,1
chr17,49708034,49708133,4,"6,7,8,10",0,0,0,0,0,1,1,1,0,1
chr17,49708133,49708151,3,"6,7,10",0,0,0,0,0,1,1,0,0,1
chr17,49708151,49708322,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr17,49708322,49708491,3,"4,6,10",0,0,0,1,0,1,0,0,0,1
chr17,49708491,49708511,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr17,49779750,49779987,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,49788661,49788790,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr17,50139964,50140197,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,50161485,50161516,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,50161516,50161792,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,50161792,50161838,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,50200517,50200649,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,50200649,50200840,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,50200840,50201011,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,50362066,50362295,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,50372859,50372884,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,50372884,50372895,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr17,50372895,50373050,4,"4,7,8,10",0,0,0,1,0,0,1,1,0,1
chr17,50373050,50373132,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr17,50373132,50373320,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr17,50397421,50397722,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,50478634,50478639,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr17,50478639,50478690,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr17,50478690,50478726,4,"6,8,9,10",0,0,0,0,0,1,0,1,1,1
chr17,50478726,50478804,5,"4,6,8,9,10",0,0,0,1,0,1,0,1,1,1
chr17,50478804,50478862,6,"4,6,7,8,9,10",0,0,0,1,0,1,1,1,1,1
chr17,50478862,50479070,5,"4,6,7,8,10",0,0,0,1,0,1,1,1,0,1
chr17,50479070,50479096,4,"4,6,7,10",0,0,0,1,0,1,1,0,0,1
chr17,50479096,50479128,3,"6,7,10",0,0,0,0,0,1,1,0,0,1
chr17,50542076,50542077,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,50542077,50542315,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,50542315,50542326,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,50546950,50547238,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,50547238,50547241,2,"7,10",0,0,0,0,0,0,1,0,0,1
chr17,50866177,50866421,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr17,50944432,50944676,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr17,50944695,50944934,2,"9,10",0,0,0,0,0,0,0,0,1,1
chr17,50950404,50950567,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,50950567,50950658,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,51153220,51153400,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,51153400,51153410,3,"4,6,10",0,0,0,1,0,1,0,0,0,1
chr17,51153410,51153518,4,"4,6,9,10",0,0,0,1,0,1,0,0,1,1
chr17,51153518,51153649,3,"6,9,10",0,0,0,0,0,1,0,0,1,1
chr17,51153649,51153654,4,"6,7,9,10",0,0,0,0,0,1,1,0,1,1
chr17,51153654,51153659,3,"6,7,10",0,0,0,0,0,1,1,0,0,1
chr17,51166286,51166475,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr17,51166592,51166666,2,"6,10",0,0,0,0,0,1,0,0,0,1
chr17,51260371,51260376,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,51260376,51260546,3,"4,7,10",0,0,0,1,0,0,1,0,0,1
chr17,51260546,51260580,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,51260580,51260581,3,"4,8,10",0,0,0,1,0,0,0,1,0,1
chr17,51260581,51260641,2,"8,10",0,0,0,0,0,0,0,1,0,1
chr17,54968422,54968481,2,"2,10",0,1,0,0,0,0,0,0,0,1
chr17,54968481,54968630,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr17,54968630,54968793,4,"1,2,3,10",1,1,1,0,0,0,0,0,0,1
chr17,54968793,54968918,3,"1,2,10",1,1,0,0,0,0,0,0,0,1
chr17,55264788,55265069,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,55451275,55451316,2,"4,10",0,0,0,1,0,0,0,0,0,1
chr17,55451316,55451418,3,"4,5,10",0,0,0,1,1,0,0,0,0,1
chr17,55451418,55451502,4,"4,5,9,10",0,0,0,1,1,0,0,0,1,1
