chrom,start,end,num,list,ENCFF287HLG_MAZ_sorted.bed,ENCFF494YAO_MAZ_sorted.bed,ENCFF662EQM_MAZ_sorted.bed,ENCFF815AXO_MAZ_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr19,56315498,56315595,2,"2,5",0,1,0,0,1
chr19,56367916,56368492,2,"1,5",1,0,0,0,1
chr19,56403733,56404465,2,"3,5",0,0,1,0,1
chr19,56595068,56595786,2,"1,5",1,0,0,0,1
chr19,56838856,56839240,2,"4,5",0,0,0,1,1
chr19,57240356,57240463,2,"3,5",0,0,1,0,1
chr19,57240463,57240539,3,"3,4,5",0,0,1,1,1
chr19,57240539,57240542,4,"1,3,4,5",1,0,1,1,1
chr19,57240542,57240802,5,"1,2,3,4,5",1,1,1,1,1
chr19,57240802,57240978,4,"1,3,4,5",1,0,1,1,1
chr19,57279757,57279759,4,"1,3,4,5",1,0,1,1,1
chr19,57279759,57280019,5,"1,2,3,4,5",1,1,1,1,1
chr19,57280019,57280060,4,"1,3,4,5",1,0,1,1,1
chr19,57280060,57280085,3,"1,3,5",1,0,1,0,1
chr19,57280171,57280226,3,"1,3,5",1,0,1,0,1
chr19,57280226,57280633,2,"1,5",1,0,0,0,1
chr19,57320178,57320282,2,"1,5",1,0,0,0,1
chr19,57320282,57320741,3,"1,3,5",1,0,1,0,1
chr19,57320741,57321126,2,"3,5",0,0,1,0,1
chr19,57350942,57350965,2,"1,5",1,0,0,0,1
chr19,57350965,57351518,3,"1,3,5",1,0,1,0,1
chr19,57351518,57351820,2,"3,5",0,0,1,0,1
chr19,57363045,57363271,2,"3,5",0,0,1,0,1
chr19,57363271,57363847,3,"1,3,5",1,0,1,0,1
chr19,57363847,57363862,2,"3,5",0,0,1,0,1
chr19,57389580,57389769,3,"2,4,5",0,1,0,1,1
chr19,57389769,57390064,2,"4,5",0,0,0,1,1
chr19,57410947,57411675,3,"1,3,5",1,0,1,0,1
chr19,57411675,57411688,2,"3,5",0,0,1,0,1
chr19,57434901,57435289,2,"3,5",0,0,1,0,1
chr19,57435289,57435828,3,"1,3,5",1,0,1,0,1
chr19,57435828,57435865,2,"1,5",1,0,0,0,1
chr19,57527171,57527747,2,"1,5",1,0,0,0,1
chr19,57578499,57579237,2,"1,5",1,0,0,0,1
chr19,57599677,57599738,2,"4,5",0,0,0,1,1
chr19,57599738,57599998,3,"2,4,5",0,1,0,1,1
chr19,57599998,57600061,2,"4,5",0,0,0,1,1
chr19,57614002,57614025,2,"3,5",0,0,1,0,1
chr19,57614025,57614742,3,"1,3,5",1,0,1,0,1
chr19,57632964,57633022,2,"4,5",0,0,0,1,1
chr19,57633022,57633348,3,"1,4,5",1,0,0,1,1
chr19,57633348,57633598,2,"1,5",1,0,0,0,1
chr19,57664180,57664283,2,"3,5",0,0,1,0,1
chr19,57664283,57664824,3,"1,3,5",1,0,1,0,1
chr19,57664824,57664859,2,"1,5",1,0,0,0,1
chr19,57814530,57815106,2,"1,5",1,0,0,0,1
chr19,57916257,57916833,2,"1,5",1,0,0,0,1
chr19,57947308,57947500,2,"3,5",0,0,1,0,1
chr19,57947500,57947649,3,"1,3,5",1,0,1,0,1
chr19,57947649,57947952,4,"1,3,4,5",1,0,1,1,1
chr19,57947952,57947986,3,"1,4,5",1,0,0,1,1
chr19,58002505,58003005,2,"1,5",1,0,0,0,1
chr19,58182749,58182902,3,"1,3,5",1,0,1,0,1
chr19,58182902,58182950,2,"3,5",0,0,1,0,1
chr19,58183079,58183339,2,"2,5",0,1,0,0,1
chr19,58228520,58229218,2,"1,5",1,0,0,0,1
chr19,58278455,58278535,2,"3,5",0,0,1,0,1
chr19,58278535,58278590,3,"1,3,5",1,0,1,0,1
chr19,58278590,58278702,4,"1,3,4,5",1,0,1,1,1
chr19,58278702,58278962,5,"1,2,3,4,5",1,1,1,1,1
chr19,58278962,58278974,4,"1,3,4,5",1,0,1,1,1
chr19,58278974,58279111,3,"1,3,5",1,0,1,0,1
chr19,58279111,58279501,2,"3,5",0,0,1,0,1
chr19,58305047,58305218,2,"3,5",0,0,1,0,1
chr19,58305218,58305748,3,"1,3,5",1,0,1,0,1
chr19,58326585,58326816,2,"1,5",1,0,0,0,1
chr19,58326816,58327131,3,"1,3,5",1,0,1,0,1
chr19,58327131,58327192,4,"1,3,4,5",1,0,1,1,1
chr19,58327192,58327515,3,"3,4,5",0,0,1,1,1
chr19,58327515,58327659,2,"3,5",0,0,1,0,1
chr19,58361957,58362530,2,"3,5",0,0,1,0,1
chr19,58362530,58362664,3,"3,4,5",0,0,1,1,1
chr19,58362664,58362914,2,"4,5",0,0,0,1,1
chr19,58380448,58380591,2,"3,5",0,0,1,0,1
chr19,58380591,58380699,3,"2,3,5",0,1,1,0,1
chr19,58380699,58380838,4,"2,3,4,5",0,1,1,1,1
chr19,58380838,58380851,3,"2,3,5",0,1,1,0,1
chr19,58380851,58381292,2,"3,5",0,0,1,0,1
chr19,58386526,58386861,2,"1,5",1,0,0,0,1
chr19,58386861,58386888,3,"1,3,5",1,0,1,0,1
chr19,58386888,58387359,4,"1,3,4,5",1,0,1,1,1
chr19,58387359,58387388,3,"3,4,5",0,0,1,1,1
chr19,58401142,58401318,2,"1,5",1,0,0,0,1
chr19,58401318,58401642,3,"1,4,5",1,0,0,1,1
chr19,58408221,58408348,2,"3,5",0,0,1,0,1
chr19,58408348,58408480,3,"3,4,5",0,0,1,1,1
chr19,58408480,58408732,4,"1,3,4,5",1,0,1,1,1
chr19,58408732,58408865,3,"1,3,5",1,0,1,0,1
chr19,58408865,58408931,2,"1,5",1,0,0,0,1
chr19,58451310,58452174,2,"3,5",0,0,1,0,1
chr19,58466791,58467435,2,"3,5",0,0,1,0,1
chr19,58475927,58476507,2,"3,5",0,0,1,0,1
chr19,58499220,58499286,2,"3,5",0,0,1,0,1
chr19,58499286,58499862,3,"1,3,5",1,0,1,0,1
chr19,58499862,58499864,2,"3,5",0,0,1,0,1
chr19,58513931,58514357,3,"1,3,5",1,0,1,0,1
chr19,58519410,58519482,2,"3,5",0,0,1,0,1
chr19,58519482,58519527,3,"3,4,5",0,0,1,1,1
chr19,58519527,58520067,4,"1,3,4,5",1,0,1,1,1
chr19,58520067,58520304,3,"1,3,5",1,0,1,0,1
chr19,58520304,58520337,2,"3,5",0,0,1,0,1
chr19,58544178,58544231,2,"3,5",0,0,1,0,1
chr19,58544231,58544310,3,"1,3,5",1,0,1,0,1
chr19,58544310,58544694,4,"1,3,4,5",1,0,1,1,1
chr19,58544694,58544748,3,"1,3,5",1,0,1,0,1
chr19,58558487,58558517,2,"3,5",0,0,1,0,1
chr19,58558517,58559093,3,"1,3,5",1,0,1,0,1
chr19,58559093,58559230,2,"3,5",0,0,1,0,1
chr19,58559360,58559816,2,"1,5",1,0,0,0,1
chr19,58572899,58572979,2,"4,5",0,0,0,1,1
chr19,58572979,58573283,3,"1,4,5",1,0,0,1,1
chr19,58573283,58573555,2,"1,5",1,0,0,0,1
chr19,58575261,58575365,2,"3,5",0,0,1,0,1
chr19,58575365,58575926,3,"1,3,5",1,0,1,0,1
chr2,45966,46522,2,"3,5",0,0,1,0,1
chr2,46522,46610,3,"3,4,5",0,0,1,1,1
chr2,46610,47154,2,"4,5",0,0,0,1,1
chr2,260564,260600,2,"3,5",0,0,1,0,1
chr2,260600,261176,3,"1,3,5",1,0,1,0,1
chr2,261176,261208,2,"3,5",0,0,1,0,1
chr2,264560,264580,2,"3,5",0,0,1,0,1
chr2,264580,264624,3,"3,4,5",0,0,1,1,1
chr2,264624,265170,4,"1,3,4,5",1,0,1,1,1
chr2,265170,265277,3,"1,3,5",1,0,1,0,1
chr2,265277,265399,2,"1,5",1,0,0,0,1
chr2,289758,290388,2,"3,5",0,0,1,0,1
chr2,676569,676947,2,"3,5",0,0,1,0,1
chr2,676947,677031,3,"1,3,5",1,0,1,0,1
chr2,677031,677050,4,"1,2,3,5",1,1,1,0,1
chr2,677050,677291,5,"1,2,3,4,5",1,1,1,1,1
chr2,677291,677434,4,"1,3,4,5",1,0,1,1,1
chr2,677434,677736,3,"1,3,5",1,0,1,0,1
chr2,677736,677805,2,"3,5",0,0,1,0,1
chr2,3302741,3303125,2,"4,5",0,0,0,1,1
chr2,3377507,3377732,2,"1,5",1,0,0,0,1
chr2,3377732,3377819,3,"1,3,5",1,0,1,0,1
chr2,3377819,3378079,4,"1,2,3,5",1,1,1,0,1
chr2,3378079,3378083,3,"1,3,5",1,0,1,0,1
chr2,3378083,3378376,2,"3,5",0,0,1,0,1
chr2,3379542,3379593,2,"4,5",0,0,0,1,1
chr2,3379593,3379598,3,"1,4,5",1,0,0,1,1
chr2,3379598,3379635,4,"1,2,4,5",1,1,0,1,1
chr2,3379635,3379858,5,"1,2,3,4,5",1,1,1,1,1
chr2,3379858,3379926,4,"1,3,4,5",1,0,1,1,1
chr2,3379926,3380169,3,"1,3,5",1,0,1,0,1
chr2,3380169,3380279,2,"3,5",0,0,1,0,1
chr2,3518397,3518787,2,"3,5",0,0,1,0,1
chr2,3518787,3518938,3,"3,4,5",0,0,1,1,1
chr2,3518938,3518978,4,"2,3,4,5",0,1,1,1,1
chr2,3518978,3519198,5,"1,2,3,4,5",1,1,1,1,1
chr2,3519198,3519443,4,"1,3,4,5",1,0,1,1,1
chr2,3519443,3519676,3,"1,3,5",1,0,1,0,1
chr2,3519676,3519779,2,"1,5",1,0,0,0,1
chr2,3524942,3525335,2,"1,5",1,0,0,0,1
chr2,3536108,3536144,2,"3,5",0,0,1,0,1
chr2,3536144,3536720,3,"1,3,5",1,0,1,0,1
chr2,3536720,3536741,2,"3,5",0,0,1,0,1
chr2,3536741,3536752,3,"3,4,5",0,0,1,1,1
chr2,3536752,3537048,2,"4,5",0,0,0,1,1
chr2,3558117,3558215,2,"1,5",1,0,0,0,1
chr2,3558215,3558280,3,"1,4,5",1,0,0,1,1
chr2,3558280,3558599,4,"1,3,4,5",1,0,1,1,1
chr2,3558599,3558892,3,"1,3,5",1,0,1,0,1
chr2,3558892,3558924,2,"3,5",0,0,1,0,1
chr2,3574873,3574889,2,"3,5",0,0,1,0,1
chr2,3574889,3575022,3,"1,3,5",1,0,1,0,1
chr2,3575022,3575282,4,"1,2,3,5",1,1,1,0,1
chr2,3575282,3575672,3,"1,3,5",1,0,1,0,1
chr2,3575672,3575729,2,"3,5",0,0,1,0,1
chr2,3585548,3586124,2,"1,5",1,0,0,0,1
chr2,3651037,3651328,2,"1,5",1,0,0,0,1
chr2,3652138,3652398,2,"2,5",0,1,0,0,1
chr2,6865366,6865480,2,"3,5",0,0,1,0,1
chr2,6865480,6866010,3,"1,3,5",1,0,1,0,1
chr2,6866010,6866056,2,"1,5",1,0,0,0,1
chr2,6917139,6917165,2,"4,5",0,0,0,1,1
chr2,6917165,6917745,3,"3,4,5",0,0,1,1,1
chr2,6917745,6917809,2,"3,5",0,0,1,0,1
chr2,6921400,6921419,2,"3,5",0,0,1,0,1
chr2,6921419,6921493,3,"1,3,5",1,0,1,0,1
chr2,6921493,6921877,4,"1,3,4,5",1,0,1,1,1
chr2,6921877,6921968,3,"1,3,5",1,0,1,0,1
chr2,6921968,6921978,2,"1,5",1,0,0,0,1
chr2,8139021,8139315,2,"3,5",0,0,1,0,1
chr2,8139315,8139625,3,"1,3,5",1,0,1,0,1
chr2,8139625,8139755,2,"1,5",1,0,0,0,1
chr2,8599633,8599703,2,"1,5",1,0,0,0,1
chr2,8599703,8600087,3,"1,4,5",1,0,0,1,1
chr2,8600087,8600128,2,"1,5",1,0,0,0,1
chr2,8678720,8679485,2,"1,5",1,0,0,0,1
chr2,8681769,8681843,2,"3,5",0,0,1,0,1
chr2,8681843,8681898,3,"1,3,5",1,0,1,0,1
chr2,8681898,8682212,4,"1,3,4,5",1,0,1,1,1
chr2,8685033,8685231,2,"1,5",1,0,0,0,1
chr2,8685231,8686063,3,"1,3,5",1,0,1,0,1
chr2,9142558,9142578,2,"1,5",1,0,0,0,1
chr2,9142578,9142726,3,"1,3,5",1,0,1,0,1
chr2,9142726,9143097,4,"1,3,4,5",1,0,1,1,1
chr2,9143097,9143110,3,"3,4,5",0,0,1,1,1
chr2,9143110,9143222,2,"3,5",0,0,1,0,1
chr2,9206215,9206246,3,"1,3,5",1,0,1,0,1
chr2,9206246,9206630,4,"1,3,4,5",1,0,1,1,1
chr2,9206630,9206707,3,"1,3,5",1,0,1,0,1
chr2,9206707,9206897,2,"3,5",0,0,1,0,1
chr2,9423119,9423153,2,"2,5",0,1,0,0,1
chr2,9423153,9423163,3,"1,2,5",1,1,0,0,1
chr2,9423163,9423590,4,"1,2,3,5",1,1,1,0,1
chr2,9423590,9423729,3,"1,3,5",1,0,1,0,1
chr2,9423729,9423988,2,"3,5",0,0,1,0,1
chr2,9474417,9474433,2,"1,5",1,0,0,0,1
chr2,9474433,9475077,3,"1,3,5",1,0,1,0,1
chr2,9475077,9475374,2,"1,5",1,0,0,0,1
chr2,9555485,9555782,3,"1,3,5",1,0,1,0,1
chr2,9555782,9555796,4,"1,3,4,5",1,0,1,1,1
chr2,9555796,9556056,5,"1,2,3,4,5",1,1,1,1,1
chr2,9556056,9556166,4,"1,3,4,5",1,0,1,1,1
chr2,9556166,9556288,3,"1,3,5",1,0,1,0,1
chr2,9556288,9556330,2,"3,5",0,0,1,0,1
chr2,9630359,9630689,2,"3,5",0,0,1,0,1
chr2,9630689,9630990,3,"1,3,5",1,0,1,0,1
chr2,9630990,9631007,4,"1,3,4,5",1,0,1,1,1
chr2,9631007,9631244,5,"1,2,3,4,5",1,1,1,1,1
chr2,9631244,9631427,4,"1,2,3,5",1,1,1,0,1
chr2,9843090,9843124,2,"3,5",0,0,1,0,1
chr2,9843124,9843188,3,"1,3,5",1,0,1,0,1
chr2,9843188,9843572,4,"1,3,4,5",1,0,1,1,1
chr2,9843572,9843700,3,"1,3,5",1,0,1,0,1
chr2,9843700,9843936,2,"3,5",0,0,1,0,1
chr2,9951416,9951454,2,"1,5",1,0,0,0,1
chr2,9951454,9951491,3,"1,3,5",1,0,1,0,1
chr2,9951491,9951875,4,"1,3,4,5",1,0,1,1,1
chr2,9951875,9951992,3,"1,3,5",1,0,1,0,1
chr2,9951992,9952166,2,"3,5",0,0,1,0,1
chr2,10042840,10043026,2,"1,5",1,0,0,0,1
chr2,10043026,10043214,3,"1,3,5",1,0,1,0,1
chr2,10043288,10043431,3,"1,3,5",1,0,1,0,1
chr2,10043431,10043646,4,"1,3,4,5",1,0,1,1,1
chr2,10120280,10120372,2,"1,5",1,0,0,0,1
chr2,10120372,10120438,3,"1,3,5",1,0,1,0,1
chr2,10120438,10120551,4,"1,3,4,5",1,0,1,1,1
chr2,10120551,10120789,5,"1,2,3,4,5",1,1,1,1,1
chr2,10122488,10122959,2,"1,5",1,0,0,0,1
chr2,10278020,10278607,2,"1,5",1,0,0,0,1
chr2,10278607,10278933,3,"1,4,5",1,0,0,1,1
chr2,10278933,10278991,2,"4,5",0,0,0,1,1
chr2,10285456,10286100,2,"3,5",0,0,1,0,1
chr2,10301213,10301434,3,"1,3,5",1,0,1,0,1
chr2,10302371,10302444,3,"1,3,5",1,0,1,0,1
chr2,10302444,10302514,4,"1,2,3,5",1,1,1,0,1
chr2,10302514,10302662,5,"1,2,3,4,5",1,1,1,1,1
chr2,10302662,10302704,4,"1,2,3,5",1,1,1,0,1
chr2,10302704,10302933,3,"1,3,5",1,0,1,0,1
chr2,10302933,10303072,2,"3,5",0,0,1,0,1
chr2,10303072,10303249,3,"1,3,5",1,0,1,0,1
chr2,10434947,10435229,2,"4,5",0,0,0,1,1
chr2,10447666,10448216,2,"3,5",0,0,1,0,1
chr2,10448216,10448306,3,"3,4,5",0,0,1,1,1
chr2,10448306,10448364,2,"4,5",0,0,0,1,1
chr2,10448364,10448518,3,"2,4,5",0,1,0,1,1
chr2,10448518,10448532,4,"2,3,4,5",0,1,1,1,1
chr2,10448532,10448835,5,"1,2,3,4,5",1,1,1,1,1
chr2,10448835,10448856,4,"1,3,4,5",1,0,1,1,1
chr2,10448856,10448989,3,"1,3,5",1,0,1,0,1
chr2,10450039,10450317,3,"1,4,5",1,0,0,1,1
chr2,10812375,10812433,2,"4,5",0,0,0,1,1
chr2,10812433,10812481,3,"3,4,5",0,0,1,1,1
chr2,10812481,10813056,4,"1,3,4,5",1,0,1,1,1
chr2,10813056,10813057,3,"1,3,5",1,0,1,0,1
chr2,10813057,10813264,2,"3,5",0,0,1,0,1
chr2,11129871,11130347,3,"1,3,5",1,0,1,0,1
chr2,11130347,11130358,2,"3,5",0,0,1,0,1
chr2,11132668,11132691,2,"4,5",0,0,0,1,1
chr2,11132691,11132702,3,"3,4,5",0,0,1,1,1
chr2,11132702,11132750,4,"1,3,4,5",1,0,1,1,1
chr2,11132750,11133010,5,"1,2,3,4,5",1,1,1,1,1
chr2,11133010,11133052,4,"1,3,4,5",1,0,1,1,1
chr2,11133052,11133278,3,"1,3,5",1,0,1,0,1
chr2,11133278,11133391,2,"3,5",0,0,1,0,1
chr2,11154777,11154937,2,"3,5",0,0,1,0,1
chr2,11154937,11155545,3,"1,3,5",1,0,1,0,1
chr2,11155545,11155838,4,"1,3,4,5",1,0,1,1,1
chr2,11155838,11155847,3,"3,4,5",0,0,1,1,1
chr2,11343715,11343728,2,"4,5",0,0,0,1,1
chr2,11343728,11343988,3,"2,4,5",0,1,0,1,1
chr2,11343988,11344099,2,"4,5",0,0,0,1,1
chr2,11344575,11344581,2,"3,5",0,0,1,0,1
chr2,11344581,11344620,3,"1,3,5",1,0,1,0,1
chr2,11344620,11344730,4,"1,3,4,5",1,0,1,1,1
chr2,11344730,11344990,5,"1,2,3,4,5",1,1,1,1,1
chr2,11344990,11345157,4,"1,3,4,5",1,0,1,1,1
chr2,11345157,11345206,3,"3,4,5",0,0,1,1,1
chr2,11345206,11345435,2,"3,5",0,0,1,0,1
chr2,11354318,11354826,3,"1,3,5",1,0,1,0,1
chr2,11354826,11354848,2,"3,5",0,0,1,0,1
chr2,11357382,11357488,4,"1,3,4,5",1,0,1,1,1
chr2,11357488,11357733,5,"1,2,3,4,5",1,1,1,1,1
chr2,11357733,11357748,4,"1,2,3,5",1,1,1,0,1
chr2,11357748,11357851,3,"1,3,5",1,0,1,0,1
chr2,11357851,11357885,2,"3,5",0,0,1,0,1
chr2,11365283,11365933,2,"1,5",1,0,0,0,1
chr2,11403788,11403850,3,"1,4,5",1,0,0,1,1
chr2,11403850,11403981,4,"1,2,4,5",1,1,0,1,1
chr2,11669673,11669677,2,"3,5",0,0,1,0,1
chr2,11669677,11670253,3,"1,3,5",1,0,1,0,1
chr2,11670253,11670273,2,"3,5",0,0,1,0,1
chr2,11682081,11682287,3,"1,2,5",1,1,0,0,1
chr2,11682287,11682343,2,"1,5",1,0,0,0,1
chr2,11738561,11739355,2,"3,5",0,0,1,0,1
chr2,11744106,11744458,2,"1,5",1,0,0,0,1
chr2,11746397,11746635,3,"2,4,5",0,1,0,1,1
chr2,11746635,11746641,2,"4,5",0,0,0,1,1
chr2,11829561,11829732,2,"1,5",1,0,0,0,1
chr2,11829732,11829853,3,"1,4,5",1,0,0,1,1
chr2,11829853,11830116,4,"1,3,4,5",1,0,1,1,1
chr2,11830116,11830638,3,"1,3,5",1,0,1,0,1
chr2,12716456,12716524,2,"3,5",0,0,1,0,1
chr2,12716524,12716708,3,"3,4,5",0,0,1,1,1
chr2,12716708,12716908,2,"4,5",0,0,0,1,1
chr2,15560952,15560988,2,"1,5",1,0,0,0,1
chr2,15560988,15561204,3,"1,4,5",1,0,0,1,1
chr2,15561204,15561372,4,"1,2,4,5",1,1,0,1,1
chr2,15561372,15561464,3,"1,2,5",1,1,0,0,1
chr2,15561464,15561522,2,"1,5",1,0,0,0,1
chr2,15591716,15591719,2,"2,5",0,1,0,0,1
chr2,15591719,15591730,3,"1,2,5",1,1,0,0,1
chr2,15591730,15591775,4,"1,2,3,5",1,1,1,0,1
chr2,15591775,15591919,5,"1,2,3,4,5",1,1,1,1,1
chr2,15591919,15591969,4,"1,2,3,5",1,1,1,0,1
chr2,15591969,15591976,3,"1,2,5",1,1,0,0,1
chr2,15591976,15592312,2,"1,5",1,0,0,0,1
chr2,17518091,17518223,2,"3,5",0,0,1,0,1
chr2,17518223,17518446,3,"1,3,5",1,0,1,0,1
chr2,17518446,17518743,4,"1,3,4,5",1,0,1,1,1
chr2,17538699,17538736,2,"3,5",0,0,1,0,1
chr2,17538736,17538867,3,"1,3,5",1,0,1,0,1
chr2,17538867,17538951,4,"1,3,4,5",1,0,1,1,1
chr2,17538951,17539211,5,"1,2,3,4,5",1,1,1,1,1
chr2,17539211,17539251,4,"1,3,4,5",1,0,1,1,1
chr2,17539251,17539312,3,"1,3,5",1,0,1,0,1
chr2,17539312,17539343,2,"3,5",0,0,1,0,1
chr2,17540201,17540260,2,"3,5",0,0,1,0,1
chr2,17540260,17540460,3,"1,3,5",1,0,1,0,1
chr2,17540460,17540466,4,"1,3,4,5",1,0,1,1,1
chr2,17540466,17540725,5,"1,2,3,4,5",1,1,1,1,1
chr2,17540725,17540726,4,"1,2,3,5",1,1,1,0,1
chr2,17540726,17540801,3,"1,3,5",1,0,1,0,1
chr2,17753399,17753869,2,"1,5",1,0,0,0,1
chr2,17753869,17753975,3,"1,4,5",1,0,0,1,1
chr2,17753975,17754253,2,"4,5",0,0,0,1,1
chr2,18559971,18560002,2,"4,5",0,0,0,1,1
chr2,18560002,18560172,3,"2,4,5",0,1,0,1,1
chr2,18560172,18560262,4,"1,2,4,5",1,1,0,1,1
chr2,18560262,18560307,3,"1,4,5",1,0,0,1,1
chr2,18560307,18560355,4,"1,3,4,5",1,0,1,1,1
chr2,18560355,18560464,3,"1,3,5",1,0,1,0,1
chr2,18560464,18560848,4,"1,3,4,5",1,0,1,1,1
chr2,18560848,18560912,3,"1,3,5",1,0,1,0,1
chr2,19347743,19348109,2,"3,5",0,0,1,0,1
chr2,19348109,19348493,3,"3,4,5",0,0,1,1,1
chr2,19348493,19348506,2,"3,5",0,0,1,0,1
chr2,19358704,19359088,2,"4,5",0,0,0,1,1
chr2,19863286,19863288,2,"3,5",0,0,1,0,1
chr2,19863288,19863861,3,"1,3,5",1,0,1,0,1
chr2,19863861,19863864,2,"1,5",1,0,0,0,1
chr2,19901244,19901574,2,"3,5",0,0,1,0,1
chr2,19901574,19902150,3,"1,3,5",1,0,1,0,1
chr2,19902150,19902319,2,"3,5",0,0,1,0,1
chr2,19989537,19989985,2,"4,5",0,0,0,1,1
chr2,19989985,19990060,3,"1,4,5",1,0,0,1,1
chr2,19990060,19990360,4,"1,3,4,5",1,0,1,1,1
chr2,19990360,19990631,3,"1,3,5",1,0,1,0,1
chr2,20051336,20051383,2,"3,5",0,0,1,0,1
chr2,20051383,20051415,3,"3,4,5",0,0,1,1,1
chr2,20051415,20051581,2,"4,5",0,0,0,1,1
chr2,20051581,20051642,3,"3,4,5",0,0,1,1,1
chr2,20051642,20051767,4,"1,3,4,5",1,0,1,1,1
chr2,20051767,20051893,3,"1,3,5",1,0,1,0,1
chr2,20051893,20051964,4,"1,3,4,5",1,0,1,1,1
chr2,20051964,20052224,5,"1,2,3,4,5",1,1,1,1,1
chr2,20052224,20052225,4,"1,3,4,5",1,0,1,1,1
chr2,20052225,20052254,3,"1,4,5",1,0,0,1,1
chr2,20179876,20180018,2,"1,5",1,0,0,0,1
chr2,20180018,20180204,3,"1,3,5",1,0,1,0,1
chr2,20180204,20180588,4,"1,3,4,5",1,0,1,1,1
chr2,20180588,20180627,3,"1,3,5",1,0,1,0,1
chr2,20196085,20196100,3,"1,3,5",1,0,1,0,1
chr2,20196100,20196190,4,"1,3,4,5",1,0,1,1,1
chr2,20196190,20196368,3,"3,4,5",0,0,1,1,1
chr2,20378886,20379530,2,"3,5",0,0,1,0,1
chr2,20446858,20446909,2,"3,5",0,0,1,0,1
chr2,20446909,20446916,3,"1,3,5",1,0,1,0,1
chr2,20446916,20447300,4,"1,3,4,5",1,0,1,1,1
chr2,20447300,20447485,3,"1,3,5",1,0,1,0,1
chr2,20447485,20447730,2,"3,5",0,0,1,0,1
chr2,20538571,20538648,2,"3,5",0,0,1,0,1
chr2,20538648,20538684,3,"1,3,5",1,0,1,0,1
chr2,20538684,20539068,4,"1,3,4,5",1,0,1,1,1
chr2,20539068,20539143,3,"1,3,5",1,0,1,0,1
chr2,20579060,20579086,2,"3,5",0,0,1,0,1
chr2,20579086,20579426,3,"1,3,5",1,0,1,0,1
chr2,20579426,20579766,4,"1,3,4,5",1,0,1,1,1
chr2,20584270,20584479,3,"1,3,5",1,0,1,0,1
chr2,20584479,20584690,4,"1,3,4,5",1,0,1,1,1
chr2,20584690,20584780,3,"1,4,5",1,0,0,1,1
chr2,20584780,20584863,2,"4,5",0,0,0,1,1
chr2,20593272,20593343,2,"1,5",1,0,0,0,1
chr2,20593343,20593424,3,"1,3,5",1,0,1,0,1
chr2,20593424,20593472,4,"1,3,4,5",1,0,1,1,1
chr2,20593472,20593732,5,"1,2,3,4,5",1,1,1,1,1
chr2,20593732,20593808,4,"1,3,4,5",1,0,1,1,1
chr2,20593808,20593848,3,"1,3,5",1,0,1,0,1
chr2,20593848,20593916,2,"3,5",0,0,1,0,1
chr2,20597066,20597394,2,"1,5",1,0,0,0,1
chr2,20611315,20611354,3,"1,3,5",1,0,1,0,1
chr2,20611354,20611721,4,"1,3,4,5",1,0,1,1,1
chr2,20611721,20611738,3,"3,4,5",0,0,1,1,1
chr2,20611738,20611892,2,"3,5",0,0,1,0,1
chr2,20666235,20666805,2,"1,5",1,0,0,0,1
chr2,20666805,20666849,3,"1,4,5",1,0,0,1,1
chr2,20666849,20667109,4,"1,2,4,5",1,1,0,1,1
chr2,20667109,20667189,3,"1,4,5",1,0,0,1,1
chr2,20667189,20667226,2,"1,5",1,0,0,0,1
chr2,20667492,20668371,2,"1,5",1,0,0,0,1
chr2,20676263,20676275,2,"3,5",0,0,1,0,1
chr2,20676275,20676295,3,"3,4,5",0,0,1,1,1
chr2,20676295,20676659,4,"1,3,4,5",1,0,1,1,1
chr2,20676659,20676743,3,"1,3,5",1,0,1,0,1
chr2,23351737,23352061,2,"3,5",0,0,1,0,1
chr2,23926876,23926884,2,"1,5",1,0,0,0,1
chr2,23926884,23927016,3,"1,3,5",1,0,1,0,1
chr2,23927016,23927125,4,"1,3,4,5",1,0,1,1,1
chr2,23927125,23927385,5,"1,2,3,4,5",1,1,1,1,1
chr2,23927385,23927528,4,"1,3,4,5",1,0,1,1,1
chr2,23927528,23927600,3,"1,4,5",1,0,0,1,1
chr2,23927600,23927661,2,"1,5",1,0,0,0,1
chr2,23940319,23940357,2,"3,5",0,0,1,0,1
chr2,23940357,23940933,3,"1,3,5",1,0,1,0,1
chr2,23940933,23940963,2,"3,5",0,0,1,0,1
chr2,24015572,24016326,2,"3,5",0,0,1,0,1
chr2,24021419,24021720,3,"1,3,5",1,0,1,0,1
chr2,24047190,24047240,2,"3,5",0,0,1,0,1
chr2,24047240,24047816,3,"1,3,5",1,0,1,0,1
chr2,24047816,24047925,2,"3,5",0,0,1,0,1
chr2,24049524,24049868,4,"1,3,4,5",1,0,1,1,1
chr2,24076115,24076135,2,"3,5",0,0,1,0,1
chr2,24076135,24076180,3,"1,3,5",1,0,1,0,1
chr2,24076180,24076488,4,"1,3,4,5",1,0,1,1,1
chr2,24076488,24076564,5,"1,2,3,4,5",1,1,1,1,1
chr2,24076564,24076711,4,"1,2,3,5",1,1,1,0,1
chr2,24076711,24076748,3,"2,3,5",0,1,1,0,1
chr2,24076748,24076759,2,"3,5",0,0,1,0,1
chr2,24083991,24084158,2,"3,5",0,0,1,0,1
chr2,24084158,24084409,3,"1,3,5",1,0,1,0,1
