chrom,start,end,num,list,ENCFF324SPP_SIN3A_sorted.bed,ENCFF701HQE_SIN3A_sorted.bed,ENCFF763YLV_SIN3A_sorted.bed,ENCFF873MAF_SIN3A_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr21,39445560,39445571,2,"2,5",0,1,0,0,1
chr21,39445571,39445592,3,"2,4,5",0,1,0,1,1
chr21,39445592,39445831,4,"2,3,4,5",0,1,1,1,1
chr21,39445831,39445882,3,"2,3,5",0,1,1,0,1
chr21,39445882,39445936,2,"2,5",0,1,0,0,1
chr21,41878923,41879189,2,"3,5",0,0,1,0,1
chr21,41879249,41879386,2,"4,5",0,0,0,1,1
chr21,41879386,41879650,3,"3,4,5",0,0,1,1,1
chr21,42009835,42009841,3,"2,3,5",0,1,1,0,1
chr21,42009841,42010203,2,"2,5",0,1,0,0,1
chr21,42496127,42496380,3,"3,4,5",0,0,1,1,1
chr21,42496380,42496523,2,"4,5",0,0,0,1,1
chr21,42879060,42879095,2,"1,5",1,0,0,0,1
chr21,42879095,42879210,3,"1,4,5",1,0,0,1,1
chr21,42879210,42879380,2,"4,5",0,0,0,1,1
chr21,42879442,42879454,3,"3,4,5",0,0,1,1,1
chr21,42879454,42879470,4,"2,3,4,5",0,1,1,1,1
chr21,42879470,42879599,5,"1,2,3,4,5",1,1,1,1,1
chr21,42879599,42879620,4,"1,3,4,5",1,0,1,1,1
chr21,42879620,42879623,3,"3,4,5",0,0,1,1,1
chr21,42879623,42879716,2,"4,5",0,0,0,1,1
chr21,42973943,42974200,2,"3,5",0,0,1,0,1
chr21,42974319,42974822,2,"4,5",0,0,0,1,1
chr21,43659409,43659434,2,"4,5",0,0,0,1,1
chr21,43659434,43659467,3,"3,4,5",0,0,1,1,1
chr21,43659467,43659587,4,"1,3,4,5",1,0,1,1,1
chr21,43659587,43659617,3,"1,4,5",1,0,0,1,1
chr21,43659617,43659719,2,"4,5",0,0,0,1,1
chr21,43659754,43659778,2,"4,5",0,0,0,1,1
chr21,43659778,43659905,3,"3,4,5",0,0,1,1,1
chr21,43719008,43719036,2,"4,5",0,0,0,1,1
chr21,43719036,43719326,3,"3,4,5",0,0,1,1,1
chr21,43719326,43719578,2,"4,5",0,0,0,1,1
chr21,43728463,43728505,2,"4,5",0,0,0,1,1
chr21,43728505,43728544,3,"2,4,5",0,1,0,1,1
chr21,43728544,43728573,4,"2,3,4,5",0,1,1,1,1
chr21,43728573,43728723,5,"1,2,3,4,5",1,1,1,1,1
chr21,43728723,43728834,4,"2,3,4,5",0,1,1,1,1
chr21,43728834,43729084,3,"2,4,5",0,1,0,1,1
chr21,43729084,43729093,2,"2,5",0,1,0,0,1
chr21,43768169,43768720,2,"3,5",0,0,1,0,1
chr21,43775969,43776560,2,"4,5",0,0,0,1,1
chr21,43776560,43776594,3,"1,4,5",1,0,0,1,1
chr21,43776594,43776710,4,"1,3,4,5",1,0,1,1,1
chr21,43776710,43776789,3,"3,4,5",0,0,1,1,1
chr21,43789311,43789372,2,"2,5",0,1,0,0,1
chr21,43789372,43789454,3,"2,4,5",0,1,0,1,1
chr21,43789454,43789486,4,"2,3,4,5",0,1,1,1,1
chr21,43789486,43789636,5,"1,2,3,4,5",1,1,1,1,1
chr21,43789636,43789679,4,"2,3,4,5",0,1,1,1,1
chr21,43789679,43789687,3,"2,4,5",0,1,0,1,1
chr21,43789687,43789788,2,"4,5",0,0,0,1,1
chr21,44012033,44012272,2,"4,5",0,0,0,1,1
chr21,44012272,44012422,3,"1,4,5",1,0,0,1,1
chr21,44012422,44012447,2,"4,5",0,0,0,1,1
chr21,44012532,44012572,2,"4,5",0,0,0,1,1
chr21,44012572,44012580,3,"2,4,5",0,1,0,1,1
chr21,44012580,44012870,4,"2,3,4,5",0,1,1,1,1
chr21,44012870,44012943,3,"2,4,5",0,1,0,1,1
chr21,44012943,44012948,2,"2,5",0,1,0,0,1
chr21,44300461,44300710,3,"3,4,5",0,0,1,1,1
chr21,44300710,44300721,2,"4,5",0,0,0,1,1
chr21,44339267,44339305,2,"2,5",0,1,0,0,1
chr21,44339305,44339393,3,"2,4,5",0,1,0,1,1
chr21,44339393,44339398,4,"2,3,4,5",0,1,1,1,1
chr21,44339398,44339511,5,"1,2,3,4,5",1,1,1,1,1
chr21,44339511,44339548,4,"1,2,4,5",1,1,0,1,1
chr21,44339548,44339617,3,"2,4,5",0,1,0,1,1
chr21,44801706,44801831,5,"1,2,3,4,5",1,1,1,1,1
chr21,44801831,44801836,4,"2,3,4,5",0,1,1,1,1
chr21,44801836,44801952,3,"2,4,5",0,1,0,1,1
chr21,44801952,44801962,2,"2,5",0,1,0,0,1
chr21,44854720,44855157,2,"4,5",0,0,0,1,1
chr21,44855157,44855218,3,"3,4,5",0,0,1,1,1
chr21,44855218,44855377,2,"3,5",0,0,1,0,1
chr21,44939787,44939863,2,"2,5",0,1,0,0,1
chr21,44939863,44939890,3,"2,3,5",0,1,1,0,1
chr21,44939890,44939935,4,"2,3,4,5",0,1,1,1,1
chr21,44939935,44940085,5,"1,2,3,4,5",1,1,1,1,1
chr21,44940085,44940107,4,"2,3,4,5",0,1,1,1,1
chr21,44940107,44940130,3,"3,4,5",0,0,1,1,1
chr21,45073829,45073979,2,"1,5",1,0,0,0,1
chr21,45074078,45074102,2,"3,5",0,0,1,0,1
chr21,45074102,45074252,3,"1,3,5",1,0,1,0,1
chr21,45074303,45074453,2,"1,5",1,0,0,0,1
chr21,45074618,45074768,2,"1,5",1,0,0,0,1
chr21,45287785,45287895,5,"1,2,3,4,5",1,1,1,1,1
chr21,45287895,45287982,4,"2,3,4,5",0,1,1,1,1
chr21,45287982,45288099,3,"2,4,5",0,1,0,1,1
chr21,45288099,45288181,2,"4,5",0,0,0,1,1
chr21,45299541,45299811,2,"3,5",0,0,1,0,1
chr21,45590537,45591051,2,"4,5",0,0,0,1,1
chr21,45591084,45591107,2,"4,5",0,0,0,1,1
chr21,46228330,46228506,2,"3,5",0,0,1,0,1
chr21,46228506,46228513,3,"2,3,5",0,1,1,0,1
chr21,46228513,46228560,2,"2,5",0,1,0,0,1
chr21,46228560,46229117,3,"2,4,5",0,1,0,1,1
chr21,46229117,46229123,2,"4,5",0,0,0,1,1
chr21,46229123,46229199,3,"3,4,5",0,0,1,1,1
chr21,46229199,46229337,2,"3,5",0,0,1,0,1
chr21,46229369,46229413,2,"3,5",0,0,1,0,1
chr21,46285782,46286012,2,"3,5",0,0,1,0,1
chr21,46286165,46286192,2,"3,5",0,0,1,0,1
chr21,46286192,46286455,3,"2,3,5",0,1,1,0,1
chr21,46286455,46286746,2,"2,5",0,1,0,0,1
chr21,46323757,46323848,4,"2,3,4,5",0,1,1,1,1
chr21,46323848,46323951,3,"3,4,5",0,0,1,1,1
chr21,46323951,46324105,2,"4,5",0,0,0,1,1
chr21,46324105,46324250,3,"3,4,5",0,0,1,1,1
chr21,46324384,46324395,3,"1,3,5",1,0,1,0,1
chr21,46324395,46324437,2,"1,5",1,0,0,0,1
chr21,46324693,46324973,2,"3,5",0,0,1,0,1
chr21,46458442,46458677,3,"2,3,5",0,1,1,0,1
chr21,46458677,46458979,2,"2,5",0,1,0,0,1
chr21,46458979,46459229,3,"2,3,5",0,1,1,0,1
chr21,46635683,46635733,2,"4,5",0,0,0,1,1
chr21,46635733,46635809,3,"2,4,5",0,1,0,1,1
chr21,46635809,46635811,4,"2,3,4,5",0,1,1,1,1
chr21,46635870,46636099,4,"2,3,4,5",0,1,1,1,1
chr21,46636099,46636109,3,"2,4,5",0,1,0,1,1
chr21,46636109,46636123,2,"4,5",0,0,0,1,1
chr22,16601057,16601063,2,"3,5",0,0,1,0,1
chr22,16601063,16601066,3,"2,3,5",0,1,1,0,1
chr22,16601066,16601285,4,"2,3,4,5",0,1,1,1,1
chr22,16601285,16601345,3,"2,4,5",0,1,0,1,1
chr22,16601345,16601439,2,"2,5",0,1,0,0,1
chr22,16601520,16601574,2,"4,5",0,0,0,1,1
chr22,16601574,16601629,3,"3,4,5",0,0,1,1,1
chr22,16601629,16601779,4,"1,3,4,5",1,0,1,1,1
chr22,16601779,16601853,3,"3,4,5",0,0,1,1,1
chr22,16601853,16601864,2,"3,5",0,0,1,0,1
chr22,16602203,16602258,2,"4,5",0,0,0,1,1
chr22,16602258,16602455,3,"3,4,5",0,0,1,1,1
chr22,17084880,17085375,2,"3,5",0,0,1,0,1
chr22,17159112,17159402,2,"3,5",0,0,1,0,1
chr22,17171474,17171983,2,"3,5",0,0,1,0,1
chr22,17628672,17628778,4,"2,3,4,5",0,1,1,1,1
chr22,17628778,17628872,3,"3,4,5",0,0,1,1,1
chr22,17628872,17629041,2,"4,5",0,0,0,1,1
chr22,17638530,17638594,2,"4,5",0,0,0,1,1
chr22,17638594,17638855,3,"3,4,5",0,0,1,1,1
chr22,17774303,17774475,2,"4,5",0,0,0,1,1
chr22,17980594,17980634,3,"3,4,5",0,0,1,1,1
chr22,17980634,17980656,4,"1,3,4,5",1,0,1,1,1
chr22,17980656,17980784,5,"1,2,3,4,5",1,1,1,1,1
chr22,17980784,17980793,4,"2,3,4,5",0,1,1,1,1
chr22,17980793,17980855,3,"3,4,5",0,0,1,1,1
chr22,17980855,17980884,2,"4,5",0,0,0,1,1
chr22,18077748,18077919,2,"4,5",0,0,0,1,1
chr22,18077919,18078118,3,"3,4,5",0,0,1,1,1
chr22,19121525,19121669,2,"4,5",0,0,0,1,1
chr22,19121669,19121959,3,"3,4,5",0,0,1,1,1
chr22,19121959,19122113,2,"4,5",0,0,0,1,1
chr22,19122113,19122326,3,"2,4,5",0,1,0,1,1
chr22,19122326,19122337,4,"2,3,4,5",0,1,1,1,1
chr22,19122337,19122435,5,"1,2,3,4,5",1,1,1,1,1
chr22,19122435,19122487,4,"1,2,4,5",1,1,0,1,1
chr22,19122487,19122489,3,"2,4,5",0,1,0,1,1
chr22,19122489,19122521,2,"4,5",0,0,0,1,1
chr22,19122743,19122773,2,"3,5",0,0,1,0,1
chr22,19144407,19144500,2,"4,5",0,0,0,1,1
chr22,19144500,19144514,3,"3,4,5",0,0,1,1,1
chr22,19144514,19144790,4,"2,3,4,5",0,1,1,1,1
chr22,19144790,19144890,3,"2,4,5",0,1,0,1,1
chr22,19144890,19144978,2,"4,5",0,0,0,1,1
chr22,19171468,19171543,2,"4,5",0,0,0,1,1
chr22,19171543,19171807,3,"2,4,5",0,1,0,1,1
chr22,19171807,19171808,2,"4,5",0,0,0,1,1
chr22,19178197,19178284,2,"4,5",0,0,0,1,1
chr22,19178284,19178460,3,"2,4,5",0,1,0,1,1
chr22,19178460,19178766,2,"4,5",0,0,0,1,1
chr22,19178944,19179136,2,"4,5",0,0,0,1,1
chr22,19179136,19179211,3,"2,4,5",0,1,0,1,1
chr22,19179453,19179512,3,"2,4,5",0,1,0,1,1
chr22,19179512,19179598,2,"4,5",0,0,0,1,1
chr22,19431619,19431980,2,"2,5",0,1,0,0,1
chr22,19432097,19432340,2,"4,5",0,0,0,1,1
chr22,19432340,19432588,3,"2,4,5",0,1,0,1,1
chr22,19432588,19432664,2,"4,5",0,0,0,1,1
chr22,19447004,19447432,2,"2,5",0,1,0,0,1
chr22,19447432,19447597,3,"2,3,5",0,1,1,0,1
chr22,19447597,19447649,4,"2,3,4,5",0,1,1,1,1
chr22,19447649,19447722,3,"3,4,5",0,0,1,1,1
chr22,19447722,19448056,2,"4,5",0,0,0,1,1
chr22,19632246,19632480,2,"4,5",0,0,0,1,1
chr22,19718045,19718551,2,"4,5",0,0,0,1,1
chr22,19723304,19723335,2,"2,5",0,1,0,0,1
chr22,19723335,19723680,3,"2,4,5",0,1,0,1,1
chr22,19723680,19723905,2,"4,5",0,0,0,1,1
chr22,19730584,19730752,2,"4,5",0,0,0,1,1
chr22,19730752,19730837,3,"2,4,5",0,1,0,1,1
chr22,19730837,19730883,4,"1,2,4,5",1,1,0,1,1
chr22,19730883,19730987,5,"1,2,3,4,5",1,1,1,1,1
chr22,19730987,19731154,4,"2,3,4,5",0,1,1,1,1
chr22,19731154,19731173,3,"2,3,5",0,1,1,0,1
chr22,19731173,19731339,2,"2,5",0,1,0,0,1
chr22,19756659,19756949,2,"3,5",0,0,1,0,1
chr22,19776784,19777041,3,"3,4,5",0,0,1,1,1
chr22,19854699,19854944,3,"2,4,5",0,1,0,1,1
chr22,19854944,19854980,2,"4,5",0,0,0,1,1
chr22,19891539,19891547,2,"4,5",0,0,0,1,1
chr22,19891547,19891837,3,"3,4,5",0,0,1,1,1
chr22,19891837,19891918,2,"4,5",0,0,0,1,1
chr22,19941309,19941341,2,"4,5",0,0,0,1,1
chr22,19959204,19959493,2,"3,5",0,0,1,0,1
chr22,19970534,19970953,2,"4,5",0,0,0,1,1
chr22,20016504,20016729,3,"2,4,5",0,1,0,1,1
chr22,20016729,20016914,2,"2,5",0,1,0,0,1
chr22,20020952,20021225,2,"4,5",0,0,0,1,1
chr22,20021448,20021464,2,"2,5",0,1,0,0,1
chr22,20021464,20021620,3,"2,4,5",0,1,0,1,1
chr22,20021620,20021691,2,"2,5",0,1,0,0,1
chr22,20025440,20025591,2,"4,5",0,0,0,1,1
chr22,20079874,20080016,2,"4,5",0,0,0,1,1
chr22,20080217,20080469,2,"4,5",0,0,0,1,1
chr22,20080469,20080478,3,"2,4,5",0,1,0,1,1
chr22,20080478,20080668,2,"2,5",0,1,0,0,1
chr22,20085023,20085222,2,"2,5",0,1,0,0,1
chr22,20116898,20117083,2,"4,5",0,0,0,1,1
chr22,20117083,20117490,3,"2,4,5",0,1,0,1,1
chr22,20117490,20117631,2,"4,5",0,0,0,1,1
chr22,20131179,20131408,2,"4,5",0,0,0,1,1
chr22,20131636,20131749,3,"3,4,5",0,0,1,1,1
chr22,20206245,20206278,2,"2,5",0,1,0,0,1
chr22,20206278,20206391,3,"2,3,5",0,1,1,0,1
chr22,20206391,20206516,4,"1,2,3,5",1,1,1,0,1
chr22,20298932,20299308,2,"4,5",0,0,0,1,1
chr22,20299308,20299394,3,"2,4,5",0,1,0,1,1
chr22,20299394,20299464,4,"2,3,4,5",0,1,1,1,1
chr22,20299464,20299542,5,"1,2,3,4,5",1,1,1,1,1
chr22,20299542,20299614,4,"1,2,3,5",1,1,1,0,1
chr22,20299614,20299684,3,"2,3,5",0,1,1,0,1
chr22,20319489,20319848,2,"2,5",0,1,0,0,1
chr22,20319848,20320087,3,"2,3,5",0,1,1,0,1
chr22,20320087,20320111,4,"2,3,4,5",0,1,1,1,1
chr22,20320111,20320261,5,"1,2,3,4,5",1,1,1,1,1
chr22,20320261,20320272,4,"2,3,4,5",0,1,1,1,1
chr22,20320272,20320338,3,"3,4,5",0,0,1,1,1
chr22,20320338,20320339,2,"4,5",0,0,0,1,1
chr22,20393993,20394124,2,"4,5",0,0,0,1,1
chr22,20394124,20394201,3,"2,4,5",0,1,0,1,1
chr22,20394201,20394491,4,"2,3,4,5",0,1,1,1,1
chr22,20394491,20394500,3,"2,4,5",0,1,0,1,1
chr22,20394500,20394563,2,"4,5",0,0,0,1,1
chr22,20418261,20418551,2,"3,5",0,0,1,0,1
chr22,20429212,20429328,2,"2,5",0,1,0,0,1
chr22,20429328,20429345,3,"2,3,5",0,1,1,0,1
chr22,20429345,20429380,4,"2,3,4,5",0,1,1,1,1
chr22,20429380,20429466,3,"3,4,5",0,0,1,1,1
chr22,20429466,20429618,4,"2,3,4,5",0,1,1,1,1
chr22,20429618,20429826,3,"2,4,5",0,1,0,1,1
chr22,20456307,20456507,3,"3,4,5",0,0,1,1,1
chr22,20456507,20456742,2,"4,5",0,0,0,1,1
chr22,20495667,20495785,2,"2,5",0,1,0,0,1
chr22,20495826,20495855,2,"2,5",0,1,0,0,1
chr22,20495855,20495885,3,"2,3,5",0,1,1,0,1
chr22,20495885,20496145,4,"2,3,4,5",0,1,1,1,1
chr22,20496145,20496202,3,"2,4,5",0,1,0,1,1
chr22,20496202,20496285,2,"4,5",0,0,0,1,1
chr22,20496285,20496434,3,"1,4,5",1,0,0,1,1
chr22,20496495,20496685,3,"3,4,5",0,0,1,1,1
chr22,20496685,20496743,2,"3,5",0,0,1,0,1
chr22,20656718,20656862,3,"3,4,5",0,0,1,1,1
chr22,20656862,20657027,2,"4,5",0,0,0,1,1
chr22,20702697,20702987,2,"3,5",0,0,1,0,1
chr22,20769048,20769272,2,"3,5",0,0,1,0,1
chr22,20885541,20885548,2,"4,5",0,0,0,1,1
chr22,20885548,20885563,3,"2,4,5",0,1,0,1,1
chr22,20885563,20885646,4,"2,3,4,5",0,1,1,1,1
chr22,20885646,20885796,5,"1,2,3,4,5",1,1,1,1,1
chr22,20885796,20885853,4,"2,3,4,5",0,1,1,1,1
chr22,20885853,20885965,3,"2,4,5",0,1,0,1,1
chr22,20885965,20886114,2,"2,5",0,1,0,0,1
chr22,20981826,20981887,2,"2,5",0,1,0,0,1
chr22,20981887,20982401,3,"2,4,5",0,1,0,1,1
chr22,20982401,20982559,2,"4,5",0,0,0,1,1
chr22,21001548,21001629,2,"4,5",0,0,0,1,1
chr22,21001629,21002005,3,"2,4,5",0,1,0,1,1
chr22,21002005,21002040,2,"4,5",0,0,0,1,1
chr22,21002040,21002416,3,"2,4,5",0,1,0,1,1
chr22,21002416,21002455,2,"4,5",0,0,0,1,1
chr22,21014399,21014541,2,"4,5",0,0,0,1,1
chr22,21014675,21014767,2,"2,5",0,1,0,0,1
chr22,21014767,21015030,3,"2,4,5",0,1,0,1,1
chr22,21015030,21015051,2,"2,5",0,1,0,0,1
chr22,21045655,21045693,4,"2,3,4,5",0,1,1,1,1
chr22,21045693,21045843,5,"1,2,3,4,5",1,1,1,1,1
chr22,21045843,21045910,4,"2,3,4,5",0,1,1,1,1
chr22,21045910,21045990,3,"2,4,5",0,1,0,1,1
chr22,21641532,21641812,2,"4,5",0,0,0,1,1
chr22,21641904,21642035,2,"4,5",0,0,0,1,1
chr22,21642035,21642270,3,"2,4,5",0,1,0,1,1
chr22,21642270,21642411,2,"2,5",0,1,0,0,1
chr22,21646818,21646990,2,"4,5",0,0,0,1,1
chr22,21652088,21652192,2,"4,5",0,0,0,1,1
chr22,21652192,21652357,3,"2,4,5",0,1,0,1,1
chr22,21652357,21652574,2,"4,5",0,0,0,1,1
chr22,21657261,21657639,3,"2,4,5",0,1,0,1,1
chr22,21657639,21657775,2,"4,5",0,0,0,1,1
chr22,21657775,21658010,3,"2,4,5",0,1,0,1,1
chr22,21658010,21658016,2,"2,5",0,1,0,0,1
chr22,21665879,21665944,2,"4,5",0,0,0,1,1
chr22,21665944,21666320,3,"2,4,5",0,1,0,1,1
chr22,21666320,21666550,2,"4,5",0,0,0,1,1
chr22,21726546,21726966,2,"4,5",0,0,0,1,1
chr22,21938073,21938191,2,"2,5",0,1,0,0,1
chr22,21938191,21938449,3,"2,4,5",0,1,0,1,1
chr22,21938449,21938481,2,"4,5",0,0,0,1,1
chr22,21947667,21947687,2,"4,5",0,0,0,1,1
chr22,21952561,21952703,2,"4,5",0,0,0,1,1
chr22,21952703,21952975,3,"2,4,5",0,1,0,1,1
chr22,21952975,21953044,2,"4,5",0,0,0,1,1
chr22,22195212,22195758,2,"4,5",0,0,0,1,1
chr22,22409211,22409345,2,"3,5",0,0,1,0,1
chr22,22431617,22431907,2,"3,5",0,0,1,0,1
chr22,22666577,22666855,2,"3,5",0,0,1,0,1
chr22,23069806,23070094,2,"4,5",0,0,0,1,1
chr22,23070094,23070139,3,"3,4,5",0,0,1,1,1
chr22,23070139,23070583,2,"3,5",0,0,1,0,1
chr22,23751004,23751380,2,"3,5",0,0,1,0,1
chr22,23767861,23767892,4,"2,3,4,5",0,1,1,1,1
chr22,23767892,23768094,3,"3,4,5",0,0,1,1,1
chr22,23768094,23768132,2,"4,5",0,0,0,1,1
chr22,23787367,23787599,2,"3,5",0,0,1,0,1
chr22,23838799,23839081,3,"3,4,5",0,0,1,1,1
chr22,23839081,23839430,2,"4,5",0,0,0,1,1
chr22,23894068,23894227,2,"3,5",0,0,1,0,1
chr22,23894227,23894358,3,"3,4,5",0,0,1,1,1
chr22,23894358,23894513,2,"4,5",0,0,0,1,1
chr22,24011274,24011476,2,"3,5",0,0,1,0,1
chr22,24270730,24271231,2,"4,5",0,0,0,1,1
chr22,24555780,24555876,2,"4,5",0,0,0,1,1
chr22,24555876,24556041,3,"3,4,5",0,0,1,1,1
chr22,26483663,26483680,2,"2,5",0,1,0,0,1
chr22,26483680,26483766,3,"2,3,5",0,1,1,0,1
chr22,26483766,26483970,4,"2,3,4,5",0,1,1,1,1
chr22,26483970,26484039,3,"2,4,5",0,1,0,1,1
chr22,26484039,26484193,2,"4,5",0,0,0,1,1
chr22,26493705,26493955,2,"4,5",0,0,0,1,1
chr22,26512373,26512397,2,"3,5",0,0,1,0,1
chr22,26512397,26512637,3,"3,4,5",0,0,1,1,1
chr22,26512637,26512663,2,"3,5",0,0,1,0,1
chr22,26672560,26672771,2,"3,5",0,0,1,0,1
chr22,26672771,26672811,3,"2,3,5",0,1,1,0,1
chr22,26672811,26673147,2,"2,5",0,1,0,0,1
chr22,27919145,27919600,2,"4,5",0,0,0,1,1
chr22,28741613,28741903,3,"3,4,5",0,0,1,1,1
chr22,28741903,28741983,2,"4,5",0,0,0,1,1
chr22,28741983,28742188,3,"3,4,5",0,0,1,1,1
chr22,28773142,28773189,2,"3,5",0,0,1,0,1
chr22,29267772,29268050,2,"3,5",0,0,1,0,1
chr22,29306360,29306650,2,"3,5",0,0,1,0,1
chr22,29480939,29480940,2,"3,5",0,0,1,0,1
chr22,29480940,29481229,3,"3,4,5",0,0,1,1,1
chr22,29481229,29481342,2,"4,5",0,0,0,1,1
chr22,29553638,29553705,2,"4,5",0,0,0,1,1
chr22,29553705,29553995,3,"3,4,5",0,0,1,1,1
chr22,29553995,29554024,2,"4,5",0,0,0,1,1
chr22,29766826,29766950,2,"3,5",0,0,1,0,1
chr22,30289576,30289709,2,"3,5",0,0,1,0,1
chr22,30289787,30289927,2,"3,5",0,0,1,0,1
chr22,30423992,30424282,2,"3,5",0,0,1,0,1
chr22,30591795,30591830,3,"2,3,5",0,1,1,0,1
chr22,30591830,30591843,4,"2,3,4,5",0,1,1,1,1
chr22,30591843,30591993,5,"1,2,3,4,5",1,1,1,1,1
chr22,30591993,30592025,4,"2,3,4,5",0,1,1,1,1
chr22,30592025,30592038,3,"2,4,5",0,1,0,1,1
chr22,30592071,30592139,3,"2,4,5",0,1,0,1,1
chr22,30592139,30592408,2,"4,5",0,0,0,1,1
chr22,30968800,30968967,2,"3,5",0,0,1,0,1
chr22,30969326,30969566,2,"3,5",0,0,1,0,1
chr22,31080865,31081047,2,"4,5",0,0,0,1,1
chr22,31081103,31081145,2,"4,5",0,0,0,1,1
chr22,31081189,31081384,2,"3,5",0,0,1,0,1
chr22,31084810,31085025,2,"3,5",0,0,1,0,1
chr22,31290791,31290983,2,"3,5",0,0,1,0,1
chr22,31399541,31399732,2,"3,5",0,0,1,0,1
chr22,31496060,31496422,2,"4,5",0,0,0,1,1
chr22,31496422,31496584,3,"3,4,5",0,0,1,1,1
chr22,31496584,31496687,2,"3,5",0,0,1,0,1
chr22,31753838,31754116,2,"3,5",0,0,1,0,1
chr22,31943932,31943938,2,"4,5",0,0,0,1,1
chr22,31943938,31944228,3,"3,4,5",0,0,1,1,1
chr22,31944228,31944450,2,"4,5",0,0,0,1,1
chr22,31944564,31944760,2,"3,5",0,0,1,0,1
chr22,32474703,32475121,2,"4,5",0,0,0,1,1
chr22,32475121,32475377,3,"3,4,5",0,0,1,1,1
chr22,35299789,35299833,2,"2,5",0,1,0,0,1
chr22,35299833,35300131,3,"2,4,5",0,1,0,1,1
chr22,35300131,35300165,2,"2,5",0,1,0,0,1
chr22,35400032,35400236,2,"3,5",0,0,1,0,1
chr22,35742387,35742681,2,"2,5",0,1,0,0,1
chr22,36387863,36387895,3,"3,4,5",0,0,1,1,1
chr22,36387895,36388045,2,"3,5",0,0,1,0,1
chr22,36388258,36388548,2,"3,5",0,0,1,0,1
chr22,36481522,36481759,2,"4,5",0,0,0,1,1
chr22,36506776,36507266,2,"4,5",0,0,0,1,1
chr22,36528948,36529238,2,"3,5",0,0,1,0,1
chr22,37608421,37608540,2,"2,5",0,1,0,0,1
chr22,37608540,37608797,3,"2,3,5",0,1,1,0,1
chr22,37608797,37608830,2,"3,5",0,0,1,0,1
chr22,37674947,37675237,2,"3,5",0,0,1,0,1
chr22,37686202,37686256,2,"2,5",0,1,0,0,1
chr22,37686256,37686387,3,"2,4,5",0,1,0,1,1
chr22,37686387,37686426,4,"2,3,4,5",0,1,1,1,1
chr22,37807796,37808078,2,"3,5",0,0,1,0,1
chr22,37844087,37844377,2,"3,5",0,0,1,0,1
chr22,37906072,37906277,2,"3,5",0,0,1,0,1
chr22,37906277,37906362,3,"3,4,5",0,0,1,1,1
chr22,37906362,37906363,2,"4,5",0,0,0,1,1
chr22,37953495,37953715,2,"3,5",0,0,1,0,1
chr22,38682030,38682047,2,"3,5",0,0,1,0,1
chr22,38700893,38701048,3,"3,4,5",0,0,1,1,1
chr22,38701048,38701051,2,"3,5",0,0,1,0,1
chr22,38705872,38706000,2,"3,5",0,0,1,0,1
chr22,39013968,39014410,2,"4,5",0,0,0,1,1
chr22,39145626,39145896,2,"3,5",0,0,1,0,1
chr22,39319516,39319675,2,"3,5",0,0,1,0,1
chr22,39399720,39399937,2,"3,5",0,0,1,0,1
chr22,39502090,39502175,2,"4,5",0,0,0,1,1
chr22,39502175,39502465,3,"3,4,5",0,0,1,1,1
chr22,39532644,39533075,2,"4,5",0,0,0,1,1
chr22,40044472,40044835,2,"2,5",0,1,0,0,1
chr22,40346539,40346587,2,"2,5",0,1,0,0,1
chr22,40346587,40346608,3,"1,2,5",1,1,0,0,1
chr22,40819235,40819597,2,"4,5",0,0,0,1,1
chr22,40856561,40856970,2,"4,5",0,0,0,1,1
chr22,40856970,40857207,3,"3,4,5",0,0,1,1,1
chr22,40950905,40951195,2,"3,5",0,0,1,0,1
chr22,40951712,40951876,2,"4,5",0,0,0,1,1
chr22,41091328,41091833,2,"4,5",0,0,0,1,1
chr22,41205052,41205457,2,"4,5",0,0,0,1,1
chr22,41380986,41381082,2,"4,5",0,0,0,1,1
chr22,41468584,41468650,2,"3,5",0,0,1,0,1
chr22,41468867,41468991,2,"2,5",0,1,0,0,1
chr22,41468991,41469235,3,"2,3,5",0,1,1,0,1
chr22,41589743,41589887,2,"3,5",0,0,1,0,1
chr22,41590045,41590307,2,"3,5",0,0,1,0,1
chr22,41682347,41682554,2,"3,5",0,0,1,0,1
chr22,41832582,41832899,2,"2,5",0,1,0,0,1
chr22,41833044,41833235,2,"3,5",0,0,1,0,1
chr22,42070495,42070695,2,"3,5",0,0,1,0,1
chr22,42080030,42080148,2,"3,5",0,0,1,0,1
chr22,42090945,42091235,2,"3,5",0,0,1,0,1
chr22,42500520,42500810,2,"3,5",0,0,1,0,1
chr22,42519708,42519929,2,"3,5",0,0,1,0,1
chr22,42553826,42554222,2,"3,5",0,0,1,0,1
chr22,42614525,42614930,2,"2,5",0,1,0,0,1
chr22,42615196,42615226,2,"4,5",0,0,0,1,1
chr22,42615226,42615516,3,"3,4,5",0,0,1,1,1
chr22,42615516,42615793,2,"4,5",0,0,0,1,1
chr22,42649296,42649425,2,"4,5",0,0,0,1,1
chr22,42856959,42857006,2,"2,5",0,1,0,0,1
chr22,42857006,42857021,3,"2,4,5",0,1,0,1,1
chr22,42857021,42857311,4,"2,3,4,5",0,1,1,1,1
chr22,42857311,42857335,3,"2,4,5",0,1,0,1,1
chr22,42857335,42857537,2,"4,5",0,0,0,1,1
chr22,43089317,43089377,2,"3,5",0,0,1,0,1
