chrom,start,end,num,list,ENCFF181MKU_RCOR1_sorted.bed,ENCFF204NAG_RCOR1_sorted.bed,ENCFF360FBK_RCOR1_sorted.bed,ENCFF757RIY_RCOR1_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr17,56913996,56914211,4,"1,2,4,5",1,1,0,1,1
chr17,56914211,56914253,3,"1,4,5",1,0,0,1,1
chr17,56960926,56961216,2,"2,5",0,1,0,0,1
chr17,56985740,56985752,3,"1,3,5",1,0,1,0,1
chr17,56985752,56985796,4,"1,3,4,5",1,0,1,1,1
chr17,56985796,56986007,5,"1,2,3,4,5",1,1,1,1,1
chr17,56986007,56986048,4,"1,2,4,5",1,1,0,1,1
chr17,56986048,56986086,3,"1,2,5",1,1,0,0,1
chr17,56986086,56986100,2,"1,5",1,0,0,0,1
chr17,57084906,57085196,2,"2,5",0,1,0,0,1
chr17,57256281,57256577,2,"4,5",0,0,0,1,1
chr17,57988461,57988682,2,"4,5",0,0,0,1,1
chr17,58329528,58329582,3,"1,4,5",1,0,0,1,1
chr17,58329582,58329715,4,"1,2,4,5",1,1,0,1,1
chr17,58329715,58329838,3,"1,2,5",1,1,0,0,1
chr17,58329838,58329843,2,"2,5",0,1,0,0,1
chr17,58332436,58332681,2,"2,5",0,1,0,0,1
chr17,58339037,58339268,2,"4,5",0,0,0,1,1
chr17,58352127,58352417,2,"2,5",0,1,0,0,1
chr17,58417494,58417510,2,"4,5",0,0,0,1,1
chr17,58417510,58417781,3,"2,4,5",0,1,0,1,1
chr17,58417781,58417800,2,"2,5",0,1,0,0,1
chr17,58492700,58492727,2,"1,5",1,0,0,0,1
chr17,58492727,58492741,3,"1,2,5",1,1,0,0,1
chr17,58492741,58492742,4,"1,2,3,5",1,1,1,0,1
chr17,58492742,58493017,5,"1,2,3,4,5",1,1,1,1,1
chr17,58493017,58493038,4,"1,3,4,5",1,0,1,1,1
chr17,58493038,58493051,3,"1,3,5",1,0,1,0,1
chr17,58493051,58493060,2,"1,5",1,0,0,0,1
chr17,58517652,58517961,2,"3,5",0,0,1,0,1
chr17,58518658,58518862,2,"2,5",0,1,0,0,1
chr17,58658981,58659015,2,"3,5",0,0,1,0,1
chr17,58659015,58659020,3,"1,3,5",1,0,1,0,1
chr17,58659020,58659023,4,"1,2,3,5",1,1,1,0,1
chr17,58659023,58659291,5,"1,2,3,4,5",1,1,1,1,1
chr17,58659291,58659310,4,"1,2,4,5",1,1,0,1,1
chr17,58659310,58659319,3,"1,4,5",1,0,0,1,1
chr17,58659319,58659375,2,"1,5",1,0,0,0,1
chr17,58666834,58667100,2,"2,5",0,1,0,0,1
chr17,58679341,58679362,2,"4,5",0,0,0,1,1
chr17,58679362,58679637,3,"3,4,5",0,0,1,1,1
chr17,58679637,58679672,2,"3,5",0,0,1,0,1
chr17,58692479,58692769,2,"2,5",0,1,0,0,1
chr17,59107016,59107084,2,"4,5",0,0,0,1,1
chr17,59107084,59107177,3,"2,4,5",0,1,0,1,1
chr17,59107177,59107240,2,"4,5",0,0,0,1,1
chr17,59155539,59155829,2,"2,5",0,1,0,0,1
chr17,59209849,59210114,2,"2,5",0,1,0,0,1
chr17,59220443,59220733,3,"2,4,5",0,1,0,1,1
chr17,59220733,59220738,2,"4,5",0,0,0,1,1
chr17,59365497,59365501,2,"1,5",1,0,0,0,1
chr17,59365501,59365504,3,"1,3,5",1,0,1,0,1
chr17,59365504,59365507,4,"1,2,3,5",1,1,1,0,1
chr17,59365507,59365797,5,"1,2,3,4,5",1,1,1,1,1
chr17,59365797,59365811,4,"1,2,3,5",1,1,1,0,1
chr17,59365811,59365821,3,"1,2,5",1,1,0,0,1
chr17,59365821,59365857,2,"1,5",1,0,0,0,1
chr17,59619228,59619518,2,"2,5",0,1,0,0,1
chr17,59707330,59707432,2,"4,5",0,0,0,1,1
chr17,59707432,59707532,3,"2,4,5",0,1,0,1,1
chr17,59707532,59707722,2,"2,5",0,1,0,0,1
chr17,59786502,59786525,2,"3,5",0,0,1,0,1
chr17,59786525,59786576,3,"3,4,5",0,0,1,1,1
chr17,59786576,59786812,4,"2,3,4,5",0,1,1,1,1
chr17,59786812,59786821,3,"2,4,5",0,1,0,1,1
chr17,59786821,59786866,2,"2,5",0,1,0,0,1
chr17,59837586,59837601,2,"4,5",0,0,0,1,1
chr17,59837601,59837698,3,"3,4,5",0,0,1,1,1
chr17,59837698,59837911,4,"2,3,4,5",0,1,1,1,1
chr17,59837911,59837988,3,"2,4,5",0,1,0,1,1
chr17,59837988,59838034,2,"4,5",0,0,0,1,1
chr17,60135542,60135626,2,"4,5",0,0,0,1,1
chr17,60135626,60135805,3,"2,4,5",0,1,0,1,1
chr17,60135805,60135873,2,"2,5",0,1,0,0,1
chr17,60392194,60392213,2,"4,5",0,0,0,1,1
chr17,60392213,60392490,3,"2,4,5",0,1,0,1,1
chr17,60392490,60392646,2,"2,5",0,1,0,0,1
chr17,60526110,60526362,2,"2,5",0,1,0,0,1
chr17,60599916,60600063,3,"2,4,5",0,1,0,1,1
chr17,60600063,60600087,2,"2,5",0,1,0,0,1
chr17,61863441,61863731,2,"2,5",0,1,0,0,1
chr17,62681564,62681610,2,"2,5",0,1,0,0,1
chr17,62681610,62681854,3,"2,4,5",0,1,0,1,1
chr17,62681854,62681906,2,"4,5",0,0,0,1,1
chr17,62692984,62693243,3,"2,4,5",0,1,0,1,1
chr17,62693243,62693466,2,"2,5",0,1,0,0,1
chr17,63460858,63461115,2,"2,5",0,1,0,0,1
chr17,63478935,63479186,2,"2,5",0,1,0,0,1
chr17,63522974,63523008,2,"4,5",0,0,0,1,1
chr17,63523008,63523270,3,"2,4,5",0,1,0,1,1
chr17,63523270,63523298,2,"2,5",0,1,0,0,1
chr17,63550051,63550291,2,"4,5",0,0,0,1,1
chr17,63600716,63600992,2,"4,5",0,0,0,1,1
chr17,63621903,63621938,2,"3,5",0,0,1,0,1
chr17,63621938,63621939,3,"2,3,5",0,1,1,0,1
chr17,63621939,63622137,4,"2,3,4,5",0,1,1,1,1
chr17,63622137,63622153,3,"2,3,5",0,1,1,0,1
chr17,63622153,63622213,2,"3,5",0,0,1,0,1
chr17,63741590,63741855,2,"2,5",0,1,0,0,1
chr17,63741855,63742083,3,"2,4,5",0,1,0,1,1
chr17,63742083,63742127,2,"4,5",0,0,0,1,1
chr17,63773605,63773901,2,"4,5",0,0,0,1,1
chr17,63827568,63827578,2,"4,5",0,0,0,1,1
chr17,63827578,63827619,3,"2,4,5",0,1,0,1,1
chr17,63827619,63827811,4,"1,2,4,5",1,1,0,1,1
chr17,63842562,63842577,2,"3,5",0,0,1,0,1
chr17,63842577,63842592,3,"2,3,5",0,1,1,0,1
chr17,63842592,63842867,4,"2,3,4,5",0,1,1,1,1
chr17,63842867,63842888,2,"4,5",0,0,0,1,1
chr17,63848800,63849079,2,"4,5",0,0,0,1,1
chr17,63849167,63849424,2,"4,5",0,0,0,1,1
chr17,64006697,64006716,2,"3,5",0,0,1,0,1
chr17,64006716,64006738,3,"2,3,5",0,1,1,0,1
chr17,64006738,64007006,4,"2,3,4,5",0,1,1,1,1
chr17,64007006,64007007,3,"3,4,5",0,0,1,1,1
chr17,64007007,64007034,2,"4,5",0,0,0,1,1
chr17,64145641,64145708,3,"2,4,5",0,1,0,1,1
chr17,64145708,64145914,2,"2,5",0,1,0,0,1
chr17,64448910,64448928,2,"4,5",0,0,0,1,1
chr17,64448928,64448992,3,"3,4,5",0,0,1,1,1
chr17,64448992,64449129,4,"2,3,4,5",0,1,1,1,1
chr17,64449129,64449206,3,"3,4,5",0,0,1,1,1
chr17,64449206,64449238,2,"3,5",0,0,1,0,1
chr17,64497102,64497257,2,"1,5",1,0,0,0,1
chr17,64506337,64506627,2,"2,5",0,1,0,0,1
chr17,64919352,64919393,2,"2,5",0,1,0,0,1
chr17,64919393,64919642,3,"2,4,5",0,1,0,1,1
chr17,64919642,64919689,2,"4,5",0,0,0,1,1
chr17,64975284,64975334,2,"4,5",0,0,0,1,1
chr17,64975334,64975580,3,"2,4,5",0,1,0,1,1
chr17,64975580,64975624,2,"2,5",0,1,0,0,1
chr17,65137091,65137381,2,"2,5",0,1,0,0,1
chr17,66296236,66296276,2,"4,5",0,0,0,1,1
chr17,66296276,66296532,3,"2,4,5",0,1,0,1,1
chr17,66296532,66296555,2,"2,5",0,1,0,0,1
chr17,67784385,67784434,3,"3,4,5",0,0,1,1,1
chr17,67784434,67784550,4,"2,3,4,5",0,1,1,1,1
chr17,67784550,67784551,5,"1,2,3,4,5",1,1,1,1,1
chr17,67784551,67784662,4,"1,3,4,5",1,0,1,1,1
chr17,67825282,67825578,2,"4,5",0,0,0,1,1
chr17,68205290,68205580,2,"2,5",0,1,0,0,1
chr17,68512362,68512658,2,"4,5",0,0,0,1,1
chr17,74203433,74203700,3,"2,3,5",0,1,1,0,1
chr17,74203700,74203723,2,"2,5",0,1,0,0,1
chr17,74332850,74333140,2,"2,5",0,1,0,0,1
chr17,74748470,74748475,2,"4,5",0,0,0,1,1
chr17,74748475,74748750,3,"2,4,5",0,1,0,1,1
chr17,74931503,74931743,2,"2,5",0,1,0,0,1
chr17,74960720,74961015,2,"4,5",0,0,0,1,1
chr17,74981962,74982042,4,"1,2,4,5",1,1,0,1,1
chr17,74982042,74982188,3,"1,2,5",1,1,0,0,1
chr17,74982188,74982225,2,"2,5",0,1,0,0,1
chr17,74982271,74982292,2,"2,5",0,1,0,0,1
chr17,74982292,74982561,3,"2,4,5",0,1,0,1,1
chr17,74982561,74982588,2,"4,5",0,0,0,1,1
chr17,75012472,75012768,2,"4,5",0,0,0,1,1
chr17,75033745,75034020,2,"2,5",0,1,0,0,1
chr17,75034351,75034359,3,"2,4,5",0,1,0,1,1
chr17,75034359,75034537,4,"2,3,4,5",0,1,1,1,1
chr17,75034537,75034632,3,"3,4,5",0,0,1,1,1
chr17,75034632,75034664,2,"3,5",0,0,1,0,1
chr17,75035059,75035062,2,"4,5",0,0,0,1,1
chr17,75035062,75035352,3,"2,4,5",0,1,0,1,1
chr17,75035352,75035355,2,"4,5",0,0,0,1,1
chr17,75096172,75096189,2,"4,5",0,0,0,1,1
chr17,75096189,75096468,3,"2,4,5",0,1,0,1,1
chr17,75096468,75096479,2,"2,5",0,1,0,0,1
chr17,75109768,75109963,2,"2,5",0,1,0,0,1
chr17,75131700,75131916,2,"2,5",0,1,0,0,1
chr17,75154578,75154652,2,"3,5",0,0,1,0,1
chr17,75154652,75154901,3,"2,3,5",0,1,1,0,1
chr17,75205357,75205647,2,"2,5",0,1,0,0,1
chr17,75240389,75240942,2,"4,5",0,0,0,1,1
chr17,75271121,75271411,2,"2,5",0,1,0,0,1
chr17,75346970,75346984,2,"4,5",0,0,0,1,1
chr17,75346984,75347266,3,"2,4,5",0,1,0,1,1
chr17,75347266,75347274,2,"2,5",0,1,0,0,1
chr17,75368120,75368402,2,"4,5",0,0,0,1,1
chr17,75393824,75394114,2,"2,5",0,1,0,0,1
chr17,75515803,75515836,2,"2,5",0,1,0,0,1
chr17,75515836,75516093,3,"2,4,5",0,1,0,1,1
chr17,75516093,75516132,2,"4,5",0,0,0,1,1
chr17,75516345,75516621,2,"2,5",0,1,0,0,1
chr17,75633866,75634156,2,"2,5",0,1,0,0,1
chr17,75753665,75753955,2,"2,5",0,1,0,0,1
chr17,75779537,75779570,2,"4,5",0,0,0,1,1
chr17,75779678,75779833,2,"4,5",0,0,0,1,1
chr17,75785025,75785075,2,"2,5",0,1,0,0,1
chr17,75785075,75785315,3,"2,4,5",0,1,0,1,1
chr17,75785315,75785324,2,"4,5",0,0,0,1,1
chr17,75844117,75844132,2,"4,5",0,0,0,1,1
chr17,75844132,75844413,3,"2,4,5",0,1,0,1,1
chr17,75844413,75844422,2,"2,5",0,1,0,0,1
chr17,75845266,75845314,2,"4,5",0,0,0,1,1
chr17,75845314,75845317,3,"2,4,5",0,1,0,1,1
chr17,75845317,75845562,4,"2,3,4,5",0,1,1,1,1
chr17,75845562,75845604,3,"2,3,5",0,1,1,0,1
chr17,75845604,75845627,2,"3,5",0,0,1,0,1
chr17,75855358,75855427,2,"4,5",0,0,0,1,1
chr17,75855427,75855699,3,"2,4,5",0,1,0,1,1
chr17,75896403,75896693,2,"2,5",0,1,0,0,1
chr17,75904911,75904967,2,"2,5",0,1,0,0,1
chr17,75904967,75905201,3,"2,4,5",0,1,0,1,1
chr17,75905201,75905263,2,"4,5",0,0,0,1,1
chr17,75979425,75979715,2,"2,5",0,1,0,0,1
chr17,76072393,76072425,2,"3,5",0,0,1,0,1
chr17,76072425,76072488,3,"2,3,5",0,1,1,0,1
chr17,76072488,76072644,4,"2,3,4,5",0,1,1,1,1
chr17,76072644,76072715,3,"2,4,5",0,1,0,1,1
chr17,76072715,76072784,2,"4,5",0,0,0,1,1
chr17,76353699,76354059,2,"1,5",1,0,0,0,1
chr17,76453115,76453163,2,"1,5",1,0,0,0,1
chr17,76453163,76453181,3,"1,3,5",1,0,1,0,1
chr17,76453181,76453194,4,"1,2,3,5",1,1,1,0,1
chr17,76453194,76453416,5,"1,2,3,4,5",1,1,1,1,1
chr17,76540822,76540853,2,"4,5",0,0,0,1,1
chr17,76540853,76541118,3,"2,4,5",0,1,0,1,1
chr17,76541118,76541143,2,"2,5",0,1,0,0,1
chr17,76557643,76557880,2,"2,5",0,1,0,0,1
chr17,76601604,76601609,2,"4,5",0,0,0,1,1
chr17,76601609,76601896,3,"2,4,5",0,1,0,1,1
chr17,76601896,76601899,2,"2,5",0,1,0,0,1
chr17,76671615,76672028,2,"2,5",0,1,0,0,1
chr17,76727083,76727298,2,"4,5",0,0,0,1,1
chr17,76737191,76737503,2,"1,5",1,0,0,0,1
chr17,77088572,77088862,2,"2,5",0,1,0,0,1
chr17,77363980,77364034,2,"1,5",1,0,0,0,1
chr17,77364034,77364040,3,"1,3,5",1,0,1,0,1
chr17,77364040,77364089,4,"1,2,3,5",1,1,1,0,1
chr17,77364089,77364266,5,"1,2,3,4,5",1,1,1,1,1
chr17,77364266,77364276,4,"1,2,3,5",1,1,1,0,1
chr17,77364276,77364309,3,"1,3,5",1,0,1,0,1
chr17,77389617,77389670,2,"2,5",0,1,0,0,1
chr17,77389670,77389907,3,"2,4,5",0,1,0,1,1
chr17,77389907,77389966,2,"4,5",0,0,0,1,1
chr17,77875973,77875995,2,"4,5",0,0,0,1,1
chr17,77875995,77876269,3,"2,4,5",0,1,0,1,1
chr17,77876269,77876285,2,"2,5",0,1,0,0,1
chr17,78129014,78129055,2,"3,5",0,0,1,0,1
chr17,78129055,78129080,3,"2,3,5",0,1,1,0,1
chr17,78129080,78129159,4,"2,3,4,5",0,1,1,1,1
chr17,78129159,78129324,5,"1,2,3,4,5",1,1,1,1,1
chr17,78129324,78129336,4,"1,2,4,5",1,1,0,1,1
chr17,78168350,78168624,2,"2,5",0,1,0,0,1
chr17,78186956,78187013,2,"1,5",1,0,0,0,1
chr17,78187013,78187055,3,"1,3,5",1,0,1,0,1
chr17,78187055,78187062,4,"1,2,3,5",1,1,1,0,1
chr17,78187062,78187307,5,"1,2,3,4,5",1,1,1,1,1
chr17,78187307,78187323,4,"2,3,4,5",0,1,1,1,1
chr17,78187323,78187345,3,"2,4,5",0,1,0,1,1
chr17,78187345,78187358,2,"4,5",0,0,0,1,1
chr17,78214090,78214370,2,"2,5",0,1,0,0,1
chr17,78250947,78250950,2,"4,5",0,0,0,1,1
chr17,78250950,78250952,3,"2,4,5",0,1,0,1,1
chr17,78250952,78251238,4,"2,3,4,5",0,1,1,1,1
chr17,78263217,78263225,2,"3,5",0,0,1,0,1
chr17,78263225,78263257,3,"2,3,5",0,1,1,0,1
chr17,78263257,78263515,4,"2,3,4,5",0,1,1,1,1
chr17,78263515,78263527,3,"3,4,5",0,0,1,1,1
chr17,78263527,78263553,2,"4,5",0,0,0,1,1
chr17,78314245,78314535,2,"2,5",0,1,0,0,1
chr17,78360084,78360374,2,"2,5",0,1,0,0,1
chr17,78360825,78361061,3,"2,4,5",0,1,0,1,1
chr17,78422061,78422329,2,"2,5",0,1,0,0,1
chr17,78665877,78665980,4,"1,2,4,5",1,1,0,1,1
chr17,78665980,78666083,5,"1,2,3,4,5",1,1,1,1,1
chr17,78666083,78666183,4,"1,2,4,5",1,1,0,1,1
chr17,78666183,78666198,3,"2,4,5",0,1,0,1,1
chr17,78666198,78666222,2,"2,5",0,1,0,0,1
chr17,78840878,78841174,2,"4,5",0,0,0,1,1
chr17,78862364,78862379,2,"2,5",0,1,0,0,1
chr17,78862379,78862620,3,"2,4,5",0,1,0,1,1
chr17,79777623,79777881,2,"2,5",0,1,0,0,1
chr17,79803056,79803065,2,"4,5",0,0,0,1,1
chr17,79803065,79803152,3,"2,4,5",0,1,0,1,1
chr17,79803152,79803352,4,"2,3,4,5",0,1,1,1,1
chr17,79803352,79803355,3,"2,3,5",0,1,1,0,1
chr17,79803355,79803403,2,"3,5",0,0,1,0,1
chr17,79836056,79836327,3,"2,4,5",0,1,0,1,1
chr17,79836327,79836347,2,"4,5",0,0,0,1,1
chr17,79839764,79839804,2,"4,5",0,0,0,1,1
chr17,79839804,79840047,3,"2,4,5",0,1,0,1,1
chr17,80101313,80101589,2,"2,5",0,1,0,0,1
chr17,80101589,80101804,3,"2,3,5",0,1,1,0,1
chr17,80101804,80101841,2,"3,5",0,0,1,0,1
chr17,80260213,80260503,2,"2,5",0,1,0,0,1
chr17,81018193,81018255,2,"2,5",0,1,0,0,1
chr17,81018255,81018483,3,"2,4,5",0,1,0,1,1
chr17,81018483,81018551,2,"4,5",0,0,0,1,1
chr17,81119701,81119991,2,"2,5",0,1,0,0,1
chr17,81365740,81365948,2,"4,5",0,0,0,1,1
chr17,81393838,81393910,2,"1,5",1,0,0,0,1
chr17,81393910,81394008,3,"1,4,5",1,0,0,1,1
chr17,81394008,81394115,4,"1,2,4,5",1,1,0,1,1
chr17,81394115,81394198,3,"1,4,5",1,0,0,1,1
chr17,81394198,81394206,2,"4,5",0,0,0,1,1
chr17,81484288,81484520,2,"2,5",0,1,0,0,1
chr17,81484520,81484569,3,"2,4,5",0,1,0,1,1
chr17,81484569,81484590,2,"4,5",0,0,0,1,1
chr17,81637010,81637016,2,"4,5",0,0,0,1,1
chr17,81637016,81637290,3,"2,4,5",0,1,0,1,1
chr17,81821765,81821777,2,"4,5",0,0,0,1,1
chr17,81821777,81821815,3,"2,4,5",0,1,0,1,1
chr17,81821815,81822061,4,"2,3,4,5",0,1,1,1,1
chr17,81822061,81822067,3,"2,3,5",0,1,1,0,1
chr17,81822067,81822125,2,"3,5",0,0,1,0,1
chr17,81860410,81860675,2,"2,5",0,1,0,0,1
chr17,81927852,81928138,2,"2,5",0,1,0,0,1
chr17,81937275,81937565,2,"2,5",0,1,0,0,1
chr17,81977458,81977748,2,"2,5",0,1,0,0,1
chr17,82030493,82030764,2,"2,5",0,1,0,0,1
chr17,82030948,82030976,2,"4,5",0,0,0,1,1
chr17,82031029,82031244,2,"4,5",0,0,0,1,1
chr17,82037270,82037560,2,"2,5",0,1,0,0,1
chr17,82065697,82065982,2,"2,5",0,1,0,0,1
chr17,82153917,82154183,2,"2,5",0,1,0,0,1
chr17,82205919,82206176,2,"2,5",0,1,0,0,1
chr17,82212707,82212742,2,"3,5",0,0,1,0,1
chr17,82212742,82212994,3,"3,4,5",0,0,1,1,1
chr17,82230933,82231223,2,"2,5",0,1,0,0,1
chr17,82238793,82239049,2,"2,5",0,1,0,0,1
chr17,82288038,82288046,2,"4,5",0,0,0,1,1
chr17,82288046,82288298,3,"2,4,5",0,1,0,1,1
chr17,82288298,82288336,2,"2,5",0,1,0,0,1
chr17,82292674,82292739,2,"4,5",0,0,0,1,1
chr17,82292739,82292924,3,"2,4,5",0,1,0,1,1
chr17,82292924,82293029,2,"2,5",0,1,0,0,1
chr17,82418486,82418776,2,"2,5",0,1,0,0,1
chr17,82458393,82458689,2,"4,5",0,0,0,1,1
chr17,82519124,82519139,2,"2,5",0,1,0,0,1
chr17,82648294,82648569,2,"4,5",0,0,0,1,1
chr17,82751951,82752247,2,"4,5",0,0,0,1,1
chr17,83073505,83073795,2,"2,5",0,1,0,0,1
chr18,158803,159086,2,"2,5",0,1,0,0,1
chr18,267940,267946,2,"2,5",0,1,0,0,1
chr18,267946,268230,3,"2,4,5",0,1,0,1,1
chr18,268230,268242,2,"4,5",0,0,0,1,1
chr18,322576,322609,2,"1,5",1,0,0,0,1
chr18,322609,322674,3,"1,3,5",1,0,1,0,1
chr18,322674,322686,4,"1,2,3,5",1,1,1,0,1
chr18,322686,322784,5,"1,2,3,4,5",1,1,1,1,1
chr18,322784,322798,4,"1,2,3,5",1,1,1,0,1
chr18,322798,322896,3,"1,3,5",1,0,1,0,1
chr18,322896,322919,2,"3,5",0,0,1,0,1
chr18,596950,597030,2,"4,5",0,0,0,1,1
chr18,597030,597141,3,"2,4,5",0,1,0,1,1
chr18,597141,597246,2,"4,5",0,0,0,1,1
chr18,657360,657648,2,"2,5",0,1,0,0,1
chr18,658190,658206,2,"2,5",0,1,0,0,1
chr18,658206,658357,3,"2,4,5",0,1,0,1,1
chr18,658357,658480,4,"2,3,4,5",0,1,1,1,1
chr18,658480,658502,3,"3,4,5",0,0,1,1,1
chr18,658502,658512,2,"3,5",0,0,1,0,1
chr18,839383,839641,2,"2,5",0,1,0,0,1
chr18,2571381,2571660,2,"2,5",0,1,0,0,1
chr18,2655631,2655921,2,"2,5",0,1,0,0,1
chr18,2854149,2854169,2,"1,5",1,0,0,0,1
chr18,2854169,2854176,3,"1,4,5",1,0,0,1,1
chr18,2854176,2854229,4,"1,3,4,5",1,0,1,1,1
chr18,2854229,2854423,5,"1,2,3,4,5",1,1,1,1,1
chr18,2854423,2854465,4,"1,3,4,5",1,0,1,1,1
chr18,2854465,2854486,3,"1,3,5",1,0,1,0,1
chr18,2854486,2854509,2,"1,5",1,0,0,0,1
chr18,2994626,2994897,2,"2,5",0,1,0,0,1
chr18,3246085,3246324,4,"2,3,4,5",0,1,1,1,1
chr18,3246324,3246326,3,"3,4,5",0,0,1,1,1
chr18,3247155,3247445,2,"2,5",0,1,0,0,1
chr18,3247725,3247920,2,"2,5",0,1,0,0,1
chr18,3585812,3585842,3,"1,3,5",1,0,1,0,1
chr18,3585842,3585886,4,"1,3,4,5",1,0,1,1,1
chr18,3585886,3586021,5,"1,2,3,4,5",1,1,1,1,1
chr18,3586021,3586061,4,"1,3,4,5",1,0,1,1,1
chr18,3586061,3586067,3,"1,4,5",1,0,0,1,1
chr18,3586067,3586138,2,"4,5",0,0,0,1,1
chr18,3596715,3596718,3,"2,3,5",0,1,1,0,1
chr18,3596718,3596996,4,"2,3,4,5",0,1,1,1,1
chr18,3596996,3597014,3,"3,4,5",0,0,1,1,1
chr18,3597014,3597021,2,"3,5",0,0,1,0,1
chr18,3603031,3603133,2,"3,5",0,0,1,0,1
chr18,3603133,3603137,3,"2,3,5",0,1,1,0,1
chr18,3603137,3603259,4,"2,3,4,5",0,1,1,1,1
chr18,3603259,3603314,3,"2,3,5",0,1,1,0,1
chr18,3603314,3603341,2,"3,5",0,0,1,0,1
chr18,3603521,3603735,2,"2,5",0,1,0,0,1
chr18,3603806,3603811,2,"2,5",0,1,0,0,1
chr18,3652746,3652775,2,"3,5",0,0,1,0,1
chr18,3652775,3653017,3,"3,4,5",0,0,1,1,1
chr18,3653017,3653048,4,"2,3,4,5",0,1,1,1,1
chr18,3653048,3653071,3,"2,4,5",0,1,0,1,1
chr18,3653071,3653102,2,"2,5",0,1,0,0,1
chr18,3771372,3771662,2,"2,5",0,1,0,0,1
chr18,6729819,6729903,2,"2,5",0,1,0,0,1
chr18,6729903,6730109,3,"2,4,5",0,1,0,1,1
chr18,6730109,6730128,2,"4,5",0,0,0,1,1
chr18,6929796,6930092,2,"4,5",0,0,0,1,1
chr18,7567091,7567381,2,"2,5",0,1,0,0,1
chr18,8609266,8609305,2,"2,5",0,1,0,0,1
chr18,8609305,8609556,3,"2,4,5",0,1,0,1,1
chr18,8609556,8609596,2,"4,5",0,0,0,1,1
chr18,9017065,9017089,2,"2,5",0,1,0,0,1
chr18,9017089,9017355,3,"2,4,5",0,1,0,1,1
chr18,9017355,9017385,2,"4,5",0,0,0,1,1
chr18,9017537,9017583,2,"4,5",0,0,0,1,1
chr18,9017583,9017833,3,"2,4,5",0,1,0,1,1
chr18,9017833,9017873,2,"2,5",0,1,0,0,1
chr18,9136408,9136901,2,"2,5",0,1,0,0,1
chr18,9335039,9335093,2,"4,5",0,0,0,1,1
chr18,9335093,9335320,3,"2,4,5",0,1,0,1,1
chr18,9475092,9475241,2,"2,5",0,1,0,0,1
chr18,9825565,9825588,2,"3,5",0,0,1,0,1
chr18,9825588,9825610,3,"2,3,5",0,1,1,0,1
chr18,9825610,9825868,4,"2,3,4,5",0,1,1,1,1
chr18,9825868,9825878,3,"2,4,5",0,1,0,1,1
chr18,9825878,9825906,2,"4,5",0,0,0,1,1
chr18,9877097,9877325,2,"1,5",1,0,0,0,1
chr18,9877325,9877331,3,"1,4,5",1,0,0,1,1
chr18,9877331,9877448,4,"1,3,4,5",1,0,1,1,1
chr18,9877448,9877457,5,"1,2,3,4,5",1,1,1,1,1
chr18,9877457,9877589,4,"2,3,4,5",0,1,1,1,1
chr18,9877589,9877621,3,"3,4,5",0,0,1,1,1
chr18,9877621,9877629,2,"3,5",0,0,1,0,1
chr18,9913924,9914214,2,"2,5",0,1,0,0,1
chr18,10525830,10525838,2,"2,5",0,1,0,0,1
chr18,10525838,10525872,3,"1,2,5",1,1,0,0,1
chr18,10525872,10526120,4,"1,2,4,5",1,1,0,1,1
chr18,10526120,10526158,3,"1,4,5",1,0,0,1,1
chr18,11851251,11851509,2,"2,5",0,1,0,0,1
chr18,11980939,11980977,2,"1,5",1,0,0,0,1
chr18,11980977,11981024,3,"1,3,5",1,0,1,0,1
chr18,11981024,11981028,4,"1,3,4,5",1,0,1,1,1
chr18,11981028,11981256,5,"1,2,3,4,5",1,1,1,1,1
chr18,11981256,11981267,4,"1,2,3,5",1,1,1,0,1
chr18,11981267,11981287,3,"1,3,5",1,0,1,0,1
chr18,11981287,11981299,2,"1,5",1,0,0,0,1
chr18,12237268,12237512,2,"2,5",0,1,0,0,1
chr18,12407705,12407995,2,"2,5",0,1,0,0,1
chr18,12904006,12904296,2,"2,5",0,1,0,0,1
chr18,13726438,13726502,2,"4,5",0,0,0,1,1
chr18,13726502,13726734,3,"2,4,5",0,1,0,1,1
chr18,13726734,13726792,2,"2,5",0,1,0,0,1
chr18,21111886,21112182,2,"4,5",0,0,0,1,1
chr18,21612101,21612382,2,"2,5",0,1,0,0,1
chr18,21686603,21686607,2,"4,5",0,0,0,1,1
chr18,21686607,21686897,3,"2,4,5",0,1,0,1,1
chr18,21686897,21686899,2,"4,5",0,0,0,1,1
chr18,21699578,21699797,2,"2,5",0,1,0,0,1
chr18,21704599,21704703,2,"4,5",0,0,0,1,1
chr18,21704703,21704993,3,"2,4,5",0,1,0,1,1
chr18,21704993,21705075,2,"4,5",0,0,0,1,1
chr18,22093966,22094049,2,"3,5",0,0,1,0,1
chr18,22094049,22094276,3,"2,3,5",0,1,1,0,1
chr18,22094276,22094339,2,"2,5",0,1,0,0,1
chr18,22194174,22194186,2,"2,5",0,1,0,0,1
chr18,22194186,22194464,3,"2,4,5",0,1,0,1,1
chr18,22194464,22194482,2,"4,5",0,0,0,1,1
chr18,22933182,22933468,2,"4,5",0,0,0,1,1
chr18,23515998,23516184,2,"2,5",0,1,0,0,1
chr18,24076199,24076484,3,"2,4,5",0,1,0,1,1
chr18,24076484,24076486,2,"4,5",0,0,0,1,1
chr18,26090057,26090290,2,"4,5",0,0,0,1,1
