chrom,start,end,num,list,ENCFF089XUG_MAZ_sorted.bed,ENCFF147KVT_MAZ_sorted.bed,ENCFF372CNC_MAZ_sorted.bed,ENCFF547ETZ_MAZ_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr2,191677851,191677871,3,"3,4,5",0,0,1,1,1
chr2,191677871,191677877,4,"2,3,4,5",0,1,1,1,1
chr2,191677877,191678143,5,"1,2,3,4,5",1,1,1,1,1
chr2,191678143,191678191,4,"1,2,4,5",1,1,0,1,1
chr2,191678191,191678313,3,"1,4,5",1,0,0,1,1
chr2,191678313,191678397,2,"1,5",1,0,0,0,1
chr2,191678443,191678599,2,"3,5",0,0,1,0,1
chr2,191678599,191678611,3,"1,3,5",1,0,1,0,1
chr2,191678611,191678635,4,"1,3,4,5",1,0,1,1,1
chr2,195561408,195561673,2,"4,5",0,0,0,1,1
chr2,195561986,195562475,2,"3,5",0,0,1,0,1
chr2,196068297,196068644,4,"1,3,4,5",1,0,1,1,1
chr2,196068644,196068713,3,"1,3,5",1,0,1,0,1
chr2,196068713,196069059,2,"3,5",0,0,1,0,1
chr2,196639396,196639812,2,"1,5",1,0,0,0,1
chr2,196799525,196799529,2,"1,5",1,0,0,0,1
chr2,196799529,196799566,3,"1,4,5",1,0,0,1,1
chr2,196799566,196799886,4,"1,2,4,5",1,1,0,1,1
chr2,196799886,196799901,3,"1,4,5",1,0,0,1,1
chr2,197255498,197255502,2,"3,5",0,0,1,0,1
chr2,197255502,197255543,3,"3,4,5",0,0,1,1,1
chr2,197255543,197255898,4,"1,3,4,5",1,0,1,1,1
chr2,197255898,197255914,3,"1,3,5",1,0,1,0,1
chr2,197310481,197310500,2,"1,5",1,0,0,0,1
chr2,197310500,197310698,3,"1,2,5",1,1,0,0,1
chr2,197310698,197310897,4,"1,2,4,5",1,1,0,1,1
chr2,197310897,197311026,3,"2,4,5",0,1,0,1,1
chr2,197311026,197311094,2,"4,5",0,0,0,1,1
chr2,197452931,197452959,2,"3,5",0,0,1,0,1
chr2,197452959,197452979,3,"2,3,5",0,1,1,0,1
chr2,197452979,197452989,4,"1,2,3,5",1,1,1,0,1
chr2,197452989,197453279,5,"1,2,3,4,5",1,1,1,1,1
chr2,197453279,197453353,4,"1,3,4,5",1,0,1,1,1
chr2,197453353,197453385,3,"1,4,5",1,0,0,1,1
chr2,197453385,197453395,2,"1,5",1,0,0,0,1
chr2,197499771,197499809,2,"1,5",1,0,0,0,1
chr2,197499809,197499817,3,"1,3,5",1,0,1,0,1
chr2,197499817,197499906,4,"1,3,4,5",1,0,1,1,1
chr2,197499906,197500132,5,"1,2,3,4,5",1,1,1,1,1
chr2,197500132,197500148,4,"1,2,3,5",1,1,1,0,1
chr2,197500148,197500233,5,"1,2,3,4,5",1,1,1,1,1
chr2,197500233,197500382,4,"1,2,4,5",1,1,0,1,1
chr2,197500382,197500388,3,"1,4,5",1,0,0,1,1
chr2,197500388,197500424,2,"1,5",1,0,0,0,1
chr2,197515781,197515831,2,"3,5",0,0,1,0,1
chr2,197515831,197515838,3,"3,4,5",0,0,1,1,1
chr2,197515838,197515929,4,"2,3,4,5",0,1,1,1,1
chr2,197515929,197516110,5,"1,2,3,4,5",1,1,1,1,1
chr2,197516110,197516158,4,"2,3,4,5",0,1,1,1,1
chr2,197516158,197516205,3,"3,4,5",0,0,1,1,1
chr2,197516205,197516227,2,"4,5",0,0,0,1,1
chr2,197516549,197516671,2,"2,5",0,1,0,0,1
chr2,197705130,197705183,2,"1,5",1,0,0,0,1
chr2,197705183,197705503,3,"1,2,5",1,1,0,0,1
chr2,197705503,197705546,2,"1,5",1,0,0,0,1
chr2,197804346,197804440,2,"4,5",0,0,0,1,1
chr2,197804440,197804742,3,"1,4,5",1,0,0,1,1
chr2,197804742,197804856,2,"1,5",1,0,0,0,1
chr2,199911078,199911167,2,"4,5",0,0,0,1,1
chr2,199911167,199911303,3,"1,4,5",1,0,0,1,1
chr2,199911303,199911673,4,"1,2,4,5",1,1,0,1,1
chr2,199911673,199911786,3,"1,2,5",1,1,0,0,1
chr2,199911786,199911837,2,"2,5",0,1,0,0,1
chr2,199955425,199955841,2,"1,5",1,0,0,0,1
chr2,200307152,200307768,2,"4,5",0,0,0,1,1
chr2,200481462,200481778,3,"3,4,5",0,0,1,1,1
chr2,200481778,200481784,2,"3,5",0,0,1,0,1
chr2,200509881,200509903,2,"1,5",1,0,0,0,1
chr2,200509903,200510016,3,"1,3,5",1,0,1,0,1
chr2,200510016,200510052,4,"1,2,3,5",1,1,1,0,1
chr2,200510052,200510179,5,"1,2,3,4,5",1,1,1,1,1
chr2,200510179,200510297,4,"1,2,3,5",1,1,1,0,1
chr2,200510297,200510336,3,"2,3,5",0,1,1,0,1
chr2,200510336,200510469,2,"3,5",0,0,1,0,1
chr2,200713125,200713521,2,"4,5",0,0,0,1,1
chr2,200811439,200811465,2,"4,5",0,0,0,1,1
chr2,200811465,200811496,3,"1,4,5",1,0,0,1,1
chr2,200811496,200811521,4,"1,2,4,5",1,1,0,1,1
chr2,200811521,200811719,5,"1,2,3,4,5",1,1,1,1,1
chr2,200811719,200811720,4,"1,2,4,5",1,1,0,1,1
chr2,200811720,200811733,3,"1,2,5",1,1,0,0,1
chr2,200811733,200811766,4,"1,2,4,5",1,1,0,1,1
chr2,200811766,200811926,5,"1,2,3,4,5",1,1,1,1,1
chr2,200811926,200811934,4,"2,3,4,5",0,1,1,1,1
chr2,200811934,200811990,3,"2,4,5",0,1,0,1,1
chr2,200811990,200812016,2,"2,5",0,1,0,0,1
chr2,200864533,200864551,2,"4,5",0,0,0,1,1
chr2,200864551,200864562,3,"2,4,5",0,1,0,1,1
chr2,200864562,200864871,4,"1,2,4,5",1,1,0,1,1
chr2,200864871,200864929,3,"1,4,5",1,0,0,1,1
chr2,200864929,200864932,2,"1,5",1,0,0,0,1
chr2,200889084,200889149,2,"3,5",0,0,1,0,1
chr2,200889149,200889508,3,"3,4,5",0,0,1,1,1
chr2,200889508,200889545,2,"4,5",0,0,0,1,1
chr2,200963088,200963130,2,"4,5",0,0,0,1,1
chr2,200963130,200963178,3,"1,4,5",1,0,0,1,1
chr2,200963178,200963484,4,"1,2,4,5",1,1,0,1,1
chr2,200963484,200963498,3,"1,2,5",1,1,0,0,1
chr2,200963498,200963546,2,"1,5",1,0,0,0,1
chr2,201071605,201071681,2,"4,5",0,0,0,1,1
chr2,201071681,201071701,3,"1,4,5",1,0,0,1,1
chr2,201071701,201072001,4,"1,2,4,5",1,1,0,1,1
chr2,201072001,201072021,3,"1,2,5",1,1,0,0,1
chr2,201072021,201072097,2,"1,5",1,0,0,0,1
chr2,201116476,201116483,2,"1,5",1,0,0,0,1
chr2,201116483,201116530,3,"1,3,5",1,0,1,0,1
chr2,201116530,201116552,4,"1,2,3,5",1,1,1,0,1
chr2,201116552,201116948,5,"1,2,3,4,5",1,1,1,1,1
chr2,201116948,201117000,4,"1,2,3,5",1,1,1,0,1
chr2,201118253,201118289,2,"3,5",0,0,1,0,1
chr2,201118289,201118295,3,"2,3,5",0,1,1,0,1
chr2,201118295,201118335,4,"2,3,4,5",0,1,1,1,1
chr2,201118335,201118478,5,"1,2,3,4,5",1,1,1,1,1
chr2,201118478,201118609,4,"2,3,4,5",0,1,1,1,1
chr2,201118609,201118677,3,"3,4,5",0,0,1,1,1
chr2,201118677,201118691,2,"4,5",0,0,0,1,1
chr2,201125701,201125952,2,"1,5",1,0,0,0,1
chr2,201182903,201183178,2,"3,5",0,0,1,0,1
chr2,201232253,201232542,2,"1,5",1,0,0,0,1
chr2,201233260,201233593,2,"4,5",0,0,0,1,1
chr2,201642459,201642583,2,"3,5",0,0,1,0,1
chr2,201642583,201642633,3,"2,3,5",0,1,1,0,1
chr2,201642633,201642648,4,"2,3,4,5",0,1,1,1,1
chr2,201642648,201642767,5,"1,2,3,4,5",1,1,1,1,1
chr2,201642767,201642780,4,"2,3,4,5",0,1,1,1,1
chr2,201642780,201642883,3,"2,3,5",0,1,1,0,1
chr2,201642883,201642903,2,"2,5",0,1,0,0,1
chr2,201643097,201643521,2,"3,5",0,0,1,0,1
chr2,201780711,201781127,2,"1,5",1,0,0,0,1
chr2,202032909,202032919,2,"2,5",0,1,0,0,1
chr2,202032919,202033145,3,"2,4,5",0,1,0,1,1
chr2,202033145,202033229,4,"1,2,4,5",1,1,0,1,1
chr2,202033229,202033286,3,"1,4,5",1,0,0,1,1
chr2,202033286,202033561,4,"1,3,4,5",1,0,1,1,1
chr2,202033561,202033710,3,"3,4,5",0,0,1,1,1
chr2,202033710,202033775,2,"4,5",0,0,0,1,1
chr2,202033775,202033813,3,"2,4,5",0,1,0,1,1
chr2,202033813,202033837,2,"2,5",0,1,0,0,1
chr2,202033837,202034095,3,"1,2,5",1,1,0,0,1
chr2,202034095,202034253,2,"1,5",1,0,0,0,1
chr2,202238355,202238381,2,"1,5",1,0,0,0,1
chr2,202238381,202238405,3,"1,3,5",1,0,1,0,1
chr2,202238405,202238420,4,"1,2,3,5",1,1,1,0,1
chr2,202238420,202238805,5,"1,2,3,4,5",1,1,1,1,1
chr2,202238805,202238942,4,"1,2,4,5",1,1,0,1,1
chr2,202265462,202265704,2,"4,5",0,0,0,1,1
chr2,202265704,202265851,3,"1,4,5",1,0,0,1,1
chr2,202265851,202266120,2,"1,5",1,0,0,0,1
chr2,202375850,202375864,2,"1,5",1,0,0,0,1
chr2,202375864,202375986,3,"1,4,5",1,0,0,1,1
chr2,202375986,202376260,4,"1,2,4,5",1,1,0,1,1
chr2,202376260,202376266,3,"1,2,5",1,1,0,0,1
chr2,202376266,202376306,2,"2,5",0,1,0,0,1
chr2,202634586,202634597,2,"3,5",0,0,1,0,1
chr2,202634597,202634684,3,"2,3,5",0,1,1,0,1
chr2,202634684,202634723,4,"1,2,3,5",1,1,1,0,1
chr2,202634723,202634865,5,"1,2,3,4,5",1,1,1,1,1
chr2,202634865,202634917,4,"1,2,3,5",1,1,1,0,1
chr2,202634917,202635212,3,"1,3,5",1,0,1,0,1
chr2,202635212,202635220,2,"1,5",1,0,0,0,1
chr2,202635830,202636226,2,"4,5",0,0,0,1,1
chr2,202848804,202849220,2,"1,5",1,0,0,0,1
chr2,202871305,202871333,2,"1,5",1,0,0,0,1
chr2,202871333,202871627,3,"1,2,5",1,1,0,0,1
chr2,202871627,202871653,4,"1,2,3,5",1,1,1,0,1
chr2,202871653,202871721,3,"1,3,5",1,0,1,0,1
chr2,202871721,202872051,2,"3,5",0,0,1,0,1
chr2,202911873,202912049,2,"3,5",0,0,1,0,1
chr2,202912049,202912158,3,"3,4,5",0,0,1,1,1
chr2,202912158,202912297,4,"1,3,4,5",1,0,1,1,1
chr2,202912297,202912445,3,"1,4,5",1,0,0,1,1
chr2,202912445,202912574,2,"1,5",1,0,0,0,1
chr2,203014558,203014630,2,"1,5",1,0,0,0,1
chr2,203014630,203014633,3,"1,4,5",1,0,0,1,1
chr2,203014633,203014953,4,"1,2,4,5",1,1,0,1,1
chr2,203014953,203014974,3,"1,4,5",1,0,0,1,1
chr2,203014974,203015026,2,"4,5",0,0,0,1,1
chr2,203238767,203239134,2,"4,5",0,0,0,1,1
chr2,203239134,203239141,3,"1,4,5",1,0,0,1,1
chr2,203239141,203239312,4,"1,2,4,5",1,1,0,1,1
chr2,203239312,203239366,3,"2,4,5",0,1,0,1,1
chr2,203239366,203239461,2,"2,5",0,1,0,0,1
chr2,203327962,203328031,2,"3,5",0,0,1,0,1
chr2,203328031,203328106,3,"1,3,5",1,0,1,0,1
chr2,203328106,203328134,4,"1,2,3,5",1,1,1,0,1
chr2,203328134,203328297,5,"1,2,3,4,5",1,1,1,1,1
chr2,203328297,203328331,4,"1,3,4,5",1,0,1,1,1
chr2,203328331,203328378,3,"1,3,5",1,0,1,0,1
chr2,203328378,203328386,2,"3,5",0,0,1,0,1
chr2,203871545,203871941,2,"4,5",0,0,0,1,1
chr2,206084943,206085555,2,"3,5",0,0,1,0,1
chr2,206085555,206085741,3,"3,4,5",0,0,1,1,1
chr2,206085741,206085951,2,"4,5",0,0,0,1,1
chr2,206086006,206086321,2,"4,5",0,0,0,1,1
chr2,206159347,206159359,2,"3,5",0,0,1,0,1
chr2,206159359,206159373,3,"1,3,5",1,0,1,0,1
chr2,206159373,206159769,4,"1,3,4,5",1,0,1,1,1
chr2,206159769,206159771,3,"1,3,5",1,0,1,0,1
chr2,206159771,206159775,2,"1,5",1,0,0,0,1
chr2,206159966,206159973,2,"4,5",0,0,0,1,1
chr2,206159973,206159976,3,"2,4,5",0,1,0,1,1
chr2,206159976,206160293,4,"1,2,4,5",1,1,0,1,1
chr2,206160293,206160362,3,"1,4,5",1,0,0,1,1
chr2,206160362,206160392,2,"1,5",1,0,0,0,1
chr2,206274649,206274935,2,"1,5",1,0,0,0,1
chr2,206274935,206275255,3,"1,2,5",1,1,0,0,1
chr2,206275255,206275624,2,"1,5",1,0,0,0,1
chr2,206765515,206765931,2,"1,5",1,0,0,0,1
chr2,207166053,207166077,2,"4,5",0,0,0,1,1
chr2,207166077,207166225,3,"3,4,5",0,0,1,1,1
chr2,207166225,207166238,2,"4,5",0,0,0,1,1
chr2,207166238,207166243,3,"2,4,5",0,1,0,1,1
chr2,207166243,207166244,2,"2,5",0,1,0,0,1
chr2,207166244,207166558,3,"1,2,5",1,1,0,0,1
chr2,207166558,207166660,2,"1,5",1,0,0,0,1
chr2,207529630,207529641,2,"3,5",0,0,1,0,1
chr2,207529641,207530054,3,"1,3,5",1,0,1,0,1
chr2,207530054,207530260,2,"1,5",1,0,0,0,1
chr2,207711259,207711434,2,"3,5",0,0,1,0,1
chr2,207711434,207711682,3,"3,4,5",0,0,1,1,1
chr2,207711682,207711830,2,"4,5",0,0,0,1,1
chr2,207769550,207769792,2,"2,5",0,1,0,0,1
chr2,207769792,207769870,3,"1,2,5",1,1,0,0,1
chr2,207769870,207770075,2,"1,5",1,0,0,0,1
chr2,207770075,207770208,3,"1,2,5",1,1,0,0,1
chr2,207770208,207770395,2,"2,5",0,1,0,0,1
chr2,208025329,208025334,2,"1,5",1,0,0,0,1
chr2,208025334,208025359,3,"1,4,5",1,0,0,1,1
chr2,208025359,208025730,4,"1,3,4,5",1,0,1,1,1
chr2,208025730,208025745,3,"1,3,5",1,0,1,0,1
chr2,208025745,208025783,2,"3,5",0,0,1,0,1
chr2,208265977,208266035,2,"1,5",1,0,0,0,1
chr2,208266035,208266099,3,"1,3,5",1,0,1,0,1
chr2,208266099,208266175,4,"1,3,4,5",1,0,1,1,1
chr2,208266175,208266393,5,"1,2,3,4,5",1,1,1,1,1
chr2,208266393,208266459,4,"2,3,4,5",0,1,1,1,1
chr2,208266459,208266495,3,"2,4,5",0,1,0,1,1
chr2,210002322,210002339,4,"1,3,4,5",1,0,1,1,1
chr2,210002339,210002659,5,"1,2,3,4,5",1,1,1,1,1
chr2,210002659,210002690,4,"1,3,4,5",1,0,1,1,1
chr2,210002690,210002707,3,"1,4,5",1,0,0,1,1
chr2,210002707,210002928,2,"1,5",1,0,0,0,1
chr2,210170763,210170894,2,"4,5",0,0,0,1,1
chr2,210170894,210171159,3,"1,4,5",1,0,0,1,1
chr2,210171159,210171278,2,"1,5",1,0,0,0,1
chr2,210171278,210171310,3,"1,2,5",1,1,0,0,1
chr2,210171310,210171598,2,"2,5",0,1,0,0,1
chr2,210476470,210476551,2,"1,5",1,0,0,0,1
chr2,210476551,210476871,3,"1,2,5",1,1,0,0,1
chr2,210476871,210476886,2,"1,5",1,0,0,0,1
chr2,213151473,213151886,2,"4,5",0,0,0,1,1
chr2,213151886,213151920,3,"2,4,5",0,1,0,1,1
chr2,213151920,213152024,4,"1,2,4,5",1,1,0,1,1
chr2,213152024,213152206,3,"2,4,5",0,1,0,1,1
chr2,213152206,213152370,2,"4,5",0,0,0,1,1
chr2,213153717,213153959,2,"3,5",0,0,1,0,1
chr2,213284173,213284223,2,"3,5",0,0,1,0,1
chr2,213284223,213284277,3,"1,3,5",1,0,1,0,1
chr2,213284277,213284286,4,"1,3,4,5",1,0,1,1,1
chr2,213284286,213284440,5,"1,2,3,4,5",1,1,1,1,1
chr2,213284440,213284491,4,"1,2,3,5",1,1,1,0,1
chr2,213284491,213284606,3,"2,3,5",0,1,1,0,1
chr2,213284606,213284838,2,"3,5",0,0,1,0,1
chr2,214809571,214809891,2,"2,5",0,1,0,0,1
chr2,214809956,214810307,2,"1,5",1,0,0,0,1
chr2,215311778,215311797,2,"4,5",0,0,0,1,1
chr2,215311797,215311982,3,"1,4,5",1,0,0,1,1
chr2,215311982,215312160,4,"1,2,4,5",1,1,0,1,1
chr2,215312160,215312213,3,"1,2,5",1,1,0,0,1
chr2,215312213,215312302,2,"2,5",0,1,0,0,1
chr2,215435767,215436183,2,"1,5",1,0,0,0,1
chr2,215811913,215812318,2,"1,5",1,0,0,0,1
chr2,215880996,215881292,3,"2,4,5",0,1,0,1,1
chr2,215881292,215881349,2,"4,5",0,0,0,1,1
chr2,216006151,216006288,2,"4,5",0,0,0,1,1
chr2,216006288,216006329,3,"1,4,5",1,0,0,1,1
chr2,216081357,216081598,2,"3,5",0,0,1,0,1
chr2,216081598,216081741,3,"1,3,5",1,0,1,0,1
chr2,216081741,216082014,2,"1,5",1,0,0,0,1
chr2,216109164,216109580,2,"1,5",1,0,0,0,1
chr2,216113629,216114040,2,"1,5",1,0,0,0,1
chr2,216114752,216114820,3,"1,2,5",1,1,0,0,1
chr2,216114820,216115059,4,"1,2,4,5",1,1,0,1,1
chr2,216412212,216412608,2,"4,5",0,0,0,1,1
chr2,216498747,216498771,2,"1,5",1,0,0,0,1
chr2,216498771,216498815,3,"1,4,5",1,0,0,1,1
chr2,216498815,216499163,4,"1,3,4,5",1,0,1,1,1
chr2,216499163,216499167,3,"3,4,5",0,0,1,1,1
chr2,216499167,216499279,2,"3,5",0,0,1,0,1
chr2,218186322,218186603,2,"4,5",0,0,0,1,1
chr2,218216888,218216919,2,"2,5",0,1,0,0,1
chr2,218216919,218217208,3,"2,4,5",0,1,0,1,1
chr2,218217208,218217315,2,"4,5",0,0,0,1,1
chr2,218270189,218270201,2,"1,5",1,0,0,0,1
chr2,218270201,218270203,3,"1,4,5",1,0,0,1,1
chr2,218270203,218270252,4,"1,2,4,5",1,1,0,1,1
chr2,218270252,218270597,5,"1,2,3,4,5",1,1,1,1,1
chr2,218270597,218270605,4,"1,2,3,5",1,1,1,0,1
chr2,218270605,218270624,3,"2,3,5",0,1,1,0,1
chr2,218272745,218272756,3,"3,4,5",0,0,1,1,1
chr2,218272756,218272792,4,"2,3,4,5",0,1,1,1,1
chr2,218272792,218273070,5,"1,2,3,4,5",1,1,1,1,1
chr2,218273070,218273076,4,"1,2,4,5",1,1,0,1,1
chr2,218273076,218273087,3,"1,4,5",1,0,0,1,1
chr2,218273087,218273090,2,"1,5",1,0,0,0,1
chr2,218284413,218284482,3,"1,4,5",1,0,0,1,1
chr2,218284482,218284712,4,"1,2,4,5",1,1,0,1,1
chr2,218287139,218287146,2,"3,5",0,0,1,0,1
chr2,218287146,218287478,3,"3,4,5",0,0,1,1,1
chr2,218323019,218323033,2,"4,5",0,0,0,1,1
chr2,218323033,218323040,3,"2,4,5",0,1,0,1,1
chr2,218323040,218323353,4,"1,2,4,5",1,1,0,1,1
chr2,218323353,218323415,3,"1,4,5",1,0,0,1,1
chr2,218323415,218323456,2,"1,5",1,0,0,0,1
chr2,218329857,218330195,2,"1,5",1,0,0,0,1
chr2,218330195,218330473,3,"1,4,5",1,0,0,1,1
chr2,218330473,218330591,2,"4,5",0,0,0,1,1
chr2,218367736,218367771,2,"1,5",1,0,0,0,1
chr2,218367771,218368152,3,"1,4,5",1,0,0,1,1
chr2,218368152,218368167,2,"4,5",0,0,0,1,1
chr2,218396001,218396007,2,"4,5",0,0,0,1,1
chr2,218396007,218396064,3,"1,4,5",1,0,0,1,1
chr2,218396064,218396115,4,"1,3,4,5",1,0,1,1,1
chr2,218396115,218396287,5,"1,2,3,4,5",1,1,1,1,1
chr2,218396287,218396301,4,"1,2,4,5",1,1,0,1,1
chr2,218396301,218396355,3,"1,4,5",1,0,0,1,1
chr2,218396355,218396382,2,"1,5",1,0,0,0,1
chr2,218397999,218398148,4,"1,2,3,5",1,1,1,0,1
chr2,218398148,218398270,3,"1,2,5",1,1,0,0,1
chr2,218398339,218398410,2,"1,5",1,0,0,0,1
chr2,218398509,218398633,2,"2,5",0,1,0,0,1
chr2,218398633,218398743,3,"2,4,5",0,1,0,1,1
chr2,218399550,218399556,2,"2,5",0,1,0,0,1
chr2,218399556,218399593,3,"2,3,5",0,1,1,0,1
chr2,218399593,218399670,4,"2,3,4,5",0,1,1,1,1
chr2,218399670,218399870,5,"1,2,3,4,5",1,1,1,1,1
chr2,218399870,218399886,4,"1,3,4,5",1,0,1,1,1
chr2,218399886,218399947,3,"3,4,5",0,0,1,1,1
chr2,218406411,218406455,2,"3,5",0,0,1,0,1
chr2,218406455,218406492,3,"1,3,5",1,0,1,0,1
chr2,218406492,218406554,4,"1,2,3,5",1,1,1,0,1
chr2,218406554,218406668,5,"1,2,3,4,5",1,1,1,1,1
chr2,218406668,218406812,4,"1,2,3,5",1,1,1,0,1
chr2,218406812,218406835,3,"1,3,5",1,0,1,0,1
chr2,218406835,218406871,2,"1,5",1,0,0,0,1
chr2,218568325,218568339,2,"3,5",0,0,1,0,1
chr2,218568339,218568465,3,"1,3,5",1,0,1,0,1
chr2,218568465,218568621,4,"1,3,4,5",1,0,1,1,1
chr2,218568621,218568967,3,"1,3,5",1,0,1,0,1
chr2,218568967,218568991,2,"1,5",1,0,0,0,1
chr2,218659415,218659459,2,"2,5",0,1,0,0,1
chr2,218659459,218659512,3,"2,4,5",0,1,0,1,1
chr2,218659512,218659855,4,"1,2,4,5",1,1,0,1,1
chr2,218659855,218659928,3,"1,2,5",1,1,0,0,1
chr2,218659928,218659934,2,"2,5",0,1,0,0,1
chr2,218671815,218671924,2,"4,5",0,0,0,1,1
chr2,218671924,218672211,3,"1,4,5",1,0,0,1,1
chr2,218672211,218672340,2,"1,5",1,0,0,0,1
chr2,218710614,218710638,2,"3,5",0,0,1,0,1
chr2,218710638,218710701,3,"3,4,5",0,0,1,1,1
chr2,218710701,218710714,4,"2,3,4,5",0,1,1,1,1
chr2,218710714,218711034,5,"1,2,3,4,5",1,1,1,1,1
chr2,218711034,218711038,4,"1,2,3,5",1,1,1,0,1
chr2,218711038,218711130,3,"1,2,5",1,1,0,0,1
chr2,218711130,218711234,2,"2,5",0,1,0,0,1
chr2,218847619,218848015,2,"4,5",0,0,0,1,1
chr2,218880072,218880140,2,"4,5",0,0,0,1,1
chr2,218880140,218880226,3,"1,4,5",1,0,0,1,1
chr2,218880226,218880603,4,"1,3,4,5",1,0,1,1,1
chr2,218880603,218880624,5,"1,2,3,4,5",1,1,1,1,1
chr2,218880624,218880650,4,"1,2,3,5",1,1,1,0,1
chr2,218880650,218880825,3,"1,2,5",1,1,0,0,1
chr2,218880825,218880903,2,"2,5",0,1,0,0,1
chr2,218883493,218883711,2,"4,5",0,0,0,1,1
chr2,218886058,218886068,2,"3,5",0,0,1,0,1
chr2,218886068,218886439,3,"3,4,5",0,0,1,1,1
chr2,218886439,218886464,2,"4,5",0,0,0,1,1
chr2,218892321,218892517,2,"2,5",0,1,0,0,1
chr2,218892685,218892795,2,"4,5",0,0,0,1,1
chr2,218892795,218892805,3,"2,4,5",0,1,0,1,1
chr2,218892805,218893081,4,"1,2,4,5",1,1,0,1,1
chr2,218893081,218893115,3,"1,2,5",1,1,0,0,1
chr2,218893115,218893274,2,"1,5",1,0,0,0,1
chr2,218896434,218896498,2,"3,5",0,0,1,0,1
chr2,218896498,218896529,3,"3,4,5",0,0,1,1,1
chr2,218896529,218896572,4,"1,3,4,5",1,0,1,1,1
chr2,218896572,218896813,5,"1,2,3,4,5",1,1,1,1,1
chr2,218896813,218896852,4,"1,2,3,5",1,1,1,0,1
chr2,218896852,218896858,3,"2,3,5",0,1,1,0,1
chr2,218896858,218896892,2,"2,5",0,1,0,0,1
chr2,218896951,218897106,2,"3,5",0,0,1,0,1
chr2,218897106,218897375,3,"1,3,5",1,0,1,0,1
chr2,218897375,218897522,2,"1,5",1,0,0,0,1
chr2,218898152,218898206,2,"1,5",1,0,0,0,1
chr2,218898206,218898526,3,"1,2,5",1,1,0,0,1
chr2,218898526,218898534,2,"1,5",1,0,0,0,1
chr2,218908926,218908977,2,"3,5",0,0,1,0,1
chr2,218908977,218909350,3,"3,4,5",0,0,1,1,1
chr2,218909350,218909574,2,"4,5",0,0,0,1,1
chr2,218959383,218959713,2,"4,5",0,0,0,1,1
chr2,218959713,218959779,3,"1,4,5",1,0,0,1,1
chr2,218959779,218959949,2,"1,5",1,0,0,0,1
chr2,218995988,218995997,2,"3,5",0,0,1,0,1
chr2,218995997,218996393,3,"3,4,5",0,0,1,1,1
chr2,218996393,218996412,2,"3,5",0,0,1,0,1
chr2,219176841,219176886,2,"3,5",0,0,1,0,1
chr2,219176886,219176890,3,"1,3,5",1,0,1,0,1
chr2,219176890,219176922,4,"1,3,4,5",1,0,1,1,1
chr2,219176922,219177018,5,"1,2,3,4,5",1,1,1,1,1
chr2,219177018,219177097,4,"1,3,4,5",1,0,1,1,1
chr2,219177097,219177317,3,"1,3,5",1,0,1,0,1
chr2,219177983,219178065,2,"4,5",0,0,0,1,1
chr2,219178065,219178193,3,"1,4,5",1,0,0,1,1
chr2,219178193,219178295,4,"1,2,4,5",1,1,0,1,1
chr2,219178295,219178347,3,"1,4,5",1,0,0,1,1
chr2,219178347,219178577,2,"4,5",0,0,0,1,1
chr2,219178577,219178668,3,"3,4,5",0,0,1,1,1
chr2,219178668,219178708,2,"3,5",0,0,1,0,1
chr2,219206599,219206706,2,"2,5",0,1,0,0,1
chr2,219206706,219206709,3,"2,4,5",0,1,0,1,1
chr2,219206709,219206815,4,"1,2,4,5",1,1,0,1,1
chr2,219206815,219206918,5,"1,2,3,4,5",1,1,1,1,1
chr2,219206918,219207126,4,"1,2,3,5",1,1,1,0,1
chr2,219207126,219207164,3,"1,3,5",1,0,1,0,1
chr2,219207164,219207239,2,"3,5",0,0,1,0,1
chr2,219218855,219218874,2,"3,5",0,0,1,0,1
chr2,219218874,219218892,3,"2,3,5",0,1,1,0,1
chr2,219218892,219219194,4,"1,2,3,5",1,1,1,0,1
chr2,219219194,219219225,3,"1,3,5",1,0,1,0,1
chr2,219229182,219229241,2,"4,5",0,0,0,1,1
chr2,219229241,219229780,3,"1,4,5",1,0,0,1,1
chr2,219229780,219229857,2,"1,5",1,0,0,0,1
chr2,219245213,219245247,2,"4,5",0,0,0,1,1
chr2,219245247,219245286,3,"1,4,5",1,0,0,1,1
chr2,219245286,219245606,4,"1,2,4,5",1,1,0,1,1
chr2,219245606,219245609,3,"1,4,5",1,0,0,1,1
chr2,219245609,219245806,2,"1,5",1,0,0,0,1
chr2,219252968,219253259,2,"1,5",1,0,0,0,1
chr2,219253703,219253732,2,"2,5",0,1,0,0,1
chr2,219253732,219253762,3,"2,3,5",0,1,1,0,1
chr2,219253762,219253799,4,"1,2,3,5",1,1,1,0,1
chr2,219253799,219254023,5,"1,2,3,4,5",1,1,1,1,1
chr2,219254023,219254178,4,"1,3,4,5",1,0,1,1,1
chr2,219254178,219254195,3,"3,4,5",0,0,1,1,1
chr2,219254195,219254359,2,"3,5",0,0,1,0,1
chr2,219277722,219277890,3,"1,4,5",1,0,0,1,1
chr2,219279087,219279137,2,"3,5",0,0,1,0,1
chr2,219279137,219279138,3,"2,3,5",0,1,1,0,1
chr2,219279138,219279155,4,"2,3,4,5",0,1,1,1,1
