chrom,start,end,num,list,ENCFF304EAE_SIN3A_sorted.bed,ENCFF544UFD_SIN3A_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr2,200509853,200510303,3,"1,2,3",1,1,1
chr2,200510303,200510329,2,"1,3",1,0,1
chr2,200811210,200812171,2,"2,3",0,1,1
chr2,200889195,200889351,2,"1,3",1,0,1
chr2,200889351,200889567,3,"1,2,3",1,1,1
chr2,200889567,200889699,2,"1,3",1,0,1
chr2,200963131,200963149,2,"1,3",1,0,1
chr2,200963149,200963861,3,"1,2,3",1,1,1
chr2,200963861,200964082,2,"2,3",0,1,1
chr2,201069372,201069596,2,"2,3",0,1,1
chr2,201071394,201072268,2,"2,3",0,1,1
chr2,201123762,201124353,2,"1,3",1,0,1
chr2,201183203,201183296,2,"2,3",0,1,1
chr2,201232253,201232559,2,"2,3",0,1,1
chr2,201233260,201233305,2,"1,3",1,0,1
chr2,201233305,201233750,3,"1,2,3",1,1,1
chr2,201233750,201233755,2,"2,3",0,1,1
chr2,201642354,201642471,2,"2,3",0,1,1
chr2,201642471,201642918,3,"1,2,3",1,1,1
chr2,201642918,201643249,2,"1,3",1,0,1
chr2,201780691,201780982,2,"2,3",0,1,1
chr2,201780982,201781434,3,"1,2,3",1,1,1
chr2,201781434,201781486,2,"1,3",1,0,1
chr2,202265628,202265681,2,"2,3",0,1,1
chr2,202265681,202266078,3,"1,2,3",1,1,1
chr2,202266078,202266185,2,"1,3",1,0,1
chr2,202376600,202376893,2,"1,3",1,0,1
chr2,202634553,202635057,2,"1,3",1,0,1
chr2,202871512,202871611,2,"1,3",1,0,1
chr2,202871611,202872061,3,"1,2,3",1,1,1
chr2,202872061,202872189,2,"1,3",1,0,1
chr2,202911575,202911692,2,"2,3",0,1,1
chr2,203014446,203014917,2,"1,3",1,0,1
chr2,203238934,203239073,2,"1,3",1,0,1
chr2,203239073,203239438,3,"1,2,3",1,1,1
chr2,203239438,203239506,2,"2,3",0,1,1
chr2,206085577,206086321,2,"1,3",1,0,1
chr2,206160052,206160404,2,"2,3",0,1,1
chr2,206765267,206765771,2,"1,3",1,0,1
chr2,207165992,207166068,2,"1,3",1,0,1
chr2,207166545,207166995,2,"2,3",0,1,1
chr2,207711259,207711627,2,"2,3",0,1,1
chr2,207711627,207711883,3,"1,2,3",1,1,1
chr2,207711883,207712131,2,"1,3",1,0,1
chr2,207769721,207770381,2,"2,3",0,1,1
chr2,208025301,208025317,2,"2,3",0,1,1
chr2,208025317,208025751,3,"1,2,3",1,1,1
chr2,208025751,208025821,2,"1,3",1,0,1
chr2,208265794,208265906,2,"2,3",0,1,1
chr2,208265906,208266410,3,"1,2,3",1,1,1
chr2,208266410,208266416,2,"2,3",0,1,1
chr2,210002322,210002439,2,"1,3",1,0,1
chr2,210002439,210002593,3,"1,2,3",1,1,1
chr2,210002593,210002889,2,"2,3",0,1,1
chr2,213152082,213152239,2,"1,3",1,0,1
chr2,213152239,213152387,3,"1,2,3",1,1,1
chr2,213284149,213284855,2,"1,3",1,0,1
chr2,214809043,214809200,2,"2,3",0,1,1
chr2,214809200,214809704,3,"1,2,3",1,1,1
chr2,214809704,214810307,2,"2,3",0,1,1
chr2,216081495,216081945,2,"2,3",0,1,1
chr2,216109172,216109226,2,"2,3",0,1,1
chr2,216109226,216109622,3,"1,2,3",1,1,1
chr2,216109622,216109664,2,"1,3",1,0,1
chr2,216114798,216115059,2,"2,3",0,1,1
chr2,216498725,216499175,2,"2,3",0,1,1
chr2,218216861,218217205,2,"2,3",0,1,1
chr2,218269868,218269886,2,"2,3",0,1,1
chr2,218270039,218270605,2,"2,3",0,1,1
chr2,218323053,218323557,2,"1,3",1,0,1
chr2,218396579,218396668,2,"2,3",0,1,1
chr2,218399544,218399947,2,"2,3",0,1,1
chr2,218568157,218568661,2,"1,3",1,0,1
chr2,218671780,218672485,2,"1,3",1,0,1
chr2,218710685,218710752,2,"1,3",1,0,1
chr2,218710752,218711189,3,"1,2,3",1,1,1
chr2,218711189,218711425,2,"2,3",0,1,1
chr2,218880096,218880750,2,"2,3",0,1,1
chr2,218896438,218896442,2,"2,3",0,1,1
chr2,218896442,218896888,3,"1,2,3",1,1,1
chr2,218896888,218896946,2,"1,3",1,0,1
chr2,218898112,218898184,2,"1,3",1,0,1
chr2,218898184,218898534,3,"1,2,3",1,1,1
chr2,218909129,218909144,2,"2,3",0,1,1
chr2,218909144,218909246,3,"1,2,3",1,1,1
chr2,218909246,218909270,2,"1,3",1,0,1
chr2,219176667,219176716,2,"2,3",0,1,1
chr2,219176819,219177117,2,"2,3",0,1,1
chr2,219177917,219178421,2,"1,3",1,0,1
chr2,219206326,219206830,2,"1,3",1,0,1
chr2,219217889,219217957,2,"2,3",0,1,1
chr2,219217957,219218210,3,"1,2,3",1,1,1
chr2,219218210,219218661,2,"1,3",1,0,1
chr2,219218661,219218694,3,"1,2,3",1,1,1
chr2,219218694,219219111,2,"2,3",0,1,1
chr2,219229282,219229615,2,"2,3",0,1,1
chr2,219229615,219229986,3,"1,2,3",1,1,1
chr2,219245182,219245204,2,"1,3",1,0,1
chr2,219245204,219245654,3,"1,2,3",1,1,1
chr2,219245654,219245686,2,"1,3",1,0,1
chr2,219254159,219254609,2,"2,3",0,1,1
chr2,219278985,219279099,2,"2,3",0,1,1
chr2,219279099,219279435,3,"1,2,3",1,1,1
chr2,219279435,219279603,2,"1,3",1,0,1
chr2,219388243,219388741,2,"1,3",1,0,1
chr2,219498662,219499067,2,"2,3",0,1,1
chr2,219543801,219544161,2,"2,3",0,1,1
chr2,219597854,219598033,2,"1,3",1,0,1
chr2,219598033,219598216,3,"1,2,3",1,1,1
chr2,219598216,219598358,2,"1,3",1,0,1
chr2,222427569,222427716,2,"2,3",0,1,1
chr2,223957173,223957231,2,"1,3",1,0,1
chr2,223957231,223957677,3,"1,2,3",1,1,1
chr2,223957677,223957681,2,"2,3",0,1,1
chr2,226835768,226836137,2,"1,3",1,0,1
chr2,226836137,226836488,3,"1,2,3",1,1,1
chr2,226836488,226836586,2,"2,3",0,1,1
chr2,227325058,227325469,2,"2,3",0,1,1
chr2,227472210,227472660,2,"2,3",0,1,1
chr2,229921788,229922238,2,"2,3",0,1,1
chr2,229922408,229922430,2,"2,3",0,1,1
chr2,229922430,229922634,3,"1,2,3",1,1,1
chr2,229922634,229922673,2,"2,3",0,1,1
chr2,230203314,230203348,2,"1,3",1,0,1
chr2,230203348,230203661,3,"1,2,3",1,1,1
chr2,230326856,230327143,2,"1,3",1,0,1
chr2,230411673,230412123,2,"2,3",0,1,1
chr2,230416020,230416360,2,"1,3",1,0,1
chr2,230864805,230865255,2,"2,3",0,1,1
chr2,230957318,230957662,2,"1,3",1,0,1
chr2,230987081,230987282,2,"2,3",0,1,1
chr2,231198378,231198475,2,"2,3",0,1,1
chr2,231198475,231198828,3,"1,2,3",1,1,1
chr2,231198828,231198949,2,"1,3",1,0,1
chr2,231394595,231395308,2,"1,3",1,0,1
chr2,231463702,231463974,2,"2,3",0,1,1
chr2,231483698,231483746,2,"2,3",0,1,1
chr2,231483746,231484250,3,"1,2,3",1,1,1
chr2,231484250,231484263,2,"2,3",0,1,1
chr2,231514095,231514101,2,"2,3",0,1,1
chr2,231514101,231514762,3,"1,2,3",1,1,1
chr2,231514762,231514842,2,"1,3",1,0,1
chr2,231706382,231706687,2,"2,3",0,1,1
chr2,231706885,231707243,3,"1,2,3",1,1,1
chr2,231707243,231707275,2,"2,3",0,1,1
chr2,231781397,231781416,2,"1,3",1,0,1
chr2,231781416,231781797,3,"1,2,3",1,1,1
chr2,231786179,231786188,2,"1,3",1,0,1
chr2,231786188,231786638,3,"1,2,3",1,1,1
chr2,231786638,231786683,2,"1,3",1,0,1
chr2,231961443,231961947,2,"1,3",1,0,1
chr2,232550428,232550932,2,"1,3",1,0,1
chr2,232697256,232697760,2,"1,3",1,0,1
chr2,233060135,233060495,2,"2,3",0,1,1
chr2,233061550,233061560,2,"1,3",1,0,1
chr2,233061560,233062010,3,"1,2,3",1,1,1
chr2,233062010,233062054,2,"1,3",1,0,1
chr2,233063225,233063712,2,"2,3",0,1,1
chr2,237085690,237085710,2,"1,3",1,0,1
chr2,237085710,237086160,3,"1,2,3",1,1,1
chr2,237086160,237086194,2,"1,3",1,0,1
chr2,237966478,237966710,2,"1,3",1,0,1
chr2,237966710,237967160,3,"1,2,3",1,1,1
chr2,237967160,237967164,2,"1,3",1,0,1
chr2,237968556,237968863,3,"1,2,3",1,1,1
chr2,238060683,238061253,2,"1,3",1,0,1
chr2,238107304,238107456,2,"1,3",1,0,1
chr2,238107456,238107906,3,"1,2,3",1,1,1
chr2,238107906,238108006,2,"1,3",1,0,1
chr2,238288990,238289035,2,"1,3",1,0,1
chr2,238289035,238289472,3,"1,2,3",1,1,1
chr2,238320214,238320223,2,"2,3",0,1,1
chr2,238320223,238320664,3,"1,2,3",1,1,1
chr2,238320664,238320727,2,"1,3",1,0,1
chr2,238426809,238426861,2,"2,3",0,1,1
chr2,238426861,238427259,3,"1,2,3",1,1,1
chr2,238427259,238427365,2,"1,3",1,0,1
chr2,240024851,240025029,2,"2,3",0,1,1
chr2,240025073,240025177,2,"1,3",1,0,1
chr2,240025177,240025577,3,"1,2,3",1,1,1
chr2,240025577,240025627,2,"2,3",0,1,1
chr2,240557912,240558155,3,"1,2,3",1,1,1
chr2,240560159,240560471,2,"2,3",0,1,1
chr2,240561021,240561384,2,"1,3",1,0,1
chr2,240579639,240580041,2,"2,3",0,1,1
chr2,240584524,240585144,2,"2,3",0,1,1
chr2,240586160,240586610,2,"2,3",0,1,1
chr2,240586649,240587011,2,"2,3",0,1,1
chr2,241102145,241102169,2,"1,3",1,0,1
chr2,241102169,241102649,3,"1,2,3",1,1,1
chr2,241102649,241102662,2,"2,3",0,1,1
chr2,241149357,241149360,2,"1,3",1,0,1
chr2,241149360,241149810,3,"1,2,3",1,1,1
chr2,241149810,241149861,2,"1,3",1,0,1
chr2,241150544,241150877,2,"2,3",0,1,1
chr2,241314978,241315314,3,"1,2,3",1,1,1
chr2,241315314,241315508,2,"2,3",0,1,1
chr2,241315583,241315704,2,"2,3",0,1,1
chr2,241316128,241316578,2,"2,3",0,1,1
chr2,241636352,241636655,2,"2,3",0,1,1
chr2,241637225,241637414,2,"2,3",0,1,1
chr2,241637414,241637874,3,"1,2,3",1,1,1
chr2,241637874,241637918,2,"1,3",1,0,1
chr2,241686815,241687462,2,"2,3",0,1,1
chr2,241701473,241701612,2,"1,3",1,0,1
chr2,241701773,241702195,2,"1,3",1,0,1
chr2,241702509,241702845,2,"2,3",0,1,1
chr2,241734585,241735257,2,"2,3",0,1,1
chr2,241858666,241859116,2,"2,3",0,1,1
chr2,241859691,241860195,2,"1,3",1,0,1
chr2,241881257,241881335,2,"1,3",1,0,1
chr2,241881335,241881785,3,"1,2,3",1,1,1
chr2,241881785,241882008,2,"1,3",1,0,1
chr2,241965927,241966460,2,"2,3",0,1,1
chr2,242088440,242088478,2,"1,3",1,0,1
chr2,242088478,242088828,3,"1,2,3",1,1,1
chr20,290520,290523,2,"1,3",1,0,1
chr20,290523,290881,3,"1,2,3",1,1,1
chr20,297226,297856,2,"2,3",0,1,1
chr20,324180,324683,2,"1,3",1,0,1
chr20,833371,833420,2,"1,3",1,0,1
chr20,833420,833875,3,"1,2,3",1,1,1
chr20,833875,834080,2,"2,3",0,1,1
chr20,1118337,1118396,2,"2,3",0,1,1
chr20,1118396,1118900,3,"1,2,3",1,1,1
chr20,1118900,1119020,2,"2,3",0,1,1
chr20,1325074,1325545,2,"2,3",0,1,1
chr20,1325660,1325675,2,"2,3",0,1,1
chr20,1393202,1393226,2,"2,3",0,1,1
chr20,1393226,1393430,3,"1,2,3",1,1,1
chr20,1393430,1393431,2,"1,3",1,0,1
chr20,1466299,1467021,2,"1,3",1,0,1
chr20,1897870,1897916,2,"2,3",0,1,1
chr20,2101697,2102184,3,"1,2,3",1,1,1
chr20,2102184,2102190,2,"2,3",0,1,1
chr20,2102580,2102687,2,"2,3",0,1,1
chr20,2102687,2103030,3,"1,2,3",1,1,1
chr20,2103030,2103191,2,"1,3",1,0,1
chr20,2207253,2208008,2,"1,3",1,0,1
chr20,2652192,2652223,2,"1,3",1,0,1
chr20,2652223,2652673,3,"1,2,3",1,1,1
chr20,2652673,2652696,2,"1,3",1,0,1
chr20,2664005,2664442,2,"2,3",0,1,1
chr20,2840465,2840915,2,"2,3",0,1,1
chr20,3046207,3046657,2,"2,3",0,1,1
chr20,3159683,3160133,2,"2,3",0,1,1
chr20,3203836,3203960,2,"2,3",0,1,1
chr20,3204107,3204805,2,"2,3",0,1,1
chr20,3209219,3209723,2,"1,3",1,0,1
chr20,3470792,3471242,2,"2,3",0,1,1
chr20,3767781,3768752,2,"1,3",1,0,1
chr20,3781188,3781205,2,"1,3",1,0,1
chr20,3781205,3781600,3,"1,2,3",1,1,1
chr20,3781600,3781655,2,"2,3",0,1,1
chr20,3796039,3796227,2,"1,3",1,0,1
chr20,3796227,3796359,3,"1,2,3",1,1,1
chr20,3796359,3796543,2,"1,3",1,0,1
chr20,3799796,3800092,2,"2,3",0,1,1
chr20,3820062,3820506,2,"2,3",0,1,1
chr20,3846579,3847055,2,"2,3",0,1,1
chr20,3889231,3889509,2,"2,3",0,1,1
chr20,3889629,3889681,2,"2,3",0,1,1
chr20,5112915,5113365,2,"2,3",0,1,1
chr20,5119345,5119373,2,"2,3",0,1,1
chr20,5119373,5119504,3,"1,2,3",1,1,1
chr20,5119504,5119831,2,"2,3",0,1,1
chr20,5950622,5950634,2,"1,3",1,0,1
chr20,5950634,5950756,3,"1,2,3",1,1,1
chr20,5950756,5950767,2,"1,3",1,0,1
chr20,6005949,6006399,2,"2,3",0,1,1
chr20,8019374,8020053,2,"2,3",0,1,1
chr20,10434673,10434761,2,"2,3",0,1,1
chr20,10434934,10435123,2,"2,3",0,1,1
chr20,10671439,10671478,2,"2,3",0,1,1
chr20,10671478,10671724,3,"1,2,3",1,1,1
chr20,13784680,13784700,2,"1,3",1,0,1
chr20,13784700,13785184,3,"1,2,3",1,1,1
chr20,13785184,13785436,2,"2,3",0,1,1
chr20,16729752,16729937,2,"2,3",0,1,1
chr20,16729937,16730441,3,"1,2,3",1,1,1
chr20,16730441,16730486,2,"2,3",0,1,1
chr20,17968314,17968547,2,"2,3",0,1,1
chr20,17968547,17968669,3,"1,2,3",1,1,1
chr20,17968669,17968994,2,"1,3",1,0,1
chr20,17968994,17969122,3,"1,2,3",1,1,1
chr20,17969122,17969382,2,"1,3",1,0,1
chr20,18137606,18138056,2,"2,3",0,1,1
chr20,18288279,18288729,2,"2,3",0,1,1
chr20,18467054,18467102,2,"1,3",1,0,1
chr20,18467102,18467558,3,"1,2,3",1,1,1
chr20,18467558,18467659,2,"2,3",0,1,1
chr20,18496856,18497429,2,"1,3",1,0,1
chr20,18507260,18507319,2,"2,3",0,1,1
chr20,18507440,18507890,2,"2,3",0,1,1
chr20,18567018,18567522,2,"1,3",1,0,1
chr20,18587676,18587779,2,"2,3",0,1,1
chr20,18587779,18588126,3,"1,2,3",1,1,1
chr20,18588126,18588283,2,"1,3",1,0,1
chr20,20017063,20017066,2,"2,3",0,1,1
chr20,20017066,20017513,3,"1,2,3",1,1,1
chr20,20017513,20017570,2,"1,3",1,0,1
chr20,20052424,20052477,2,"2,3",0,1,1
chr20,20052477,20052605,3,"1,2,3",1,1,1
chr20,20052605,20052705,2,"2,3",0,1,1
chr20,21303072,21303234,2,"1,3",1,0,1
chr20,21303234,21303405,3,"1,2,3",1,1,1
chr20,21303405,21303952,2,"1,3",1,0,1
chr20,23350063,23350769,2,"2,3",0,1,1
chr20,23350769,23351112,3,"1,2,3",1,1,1
chr20,23351112,23351478,2,"1,3",1,0,1
chr20,23357824,23358433,2,"1,3",1,0,1
chr20,23361780,23362487,2,"1,3",1,0,1
chr20,25195587,25196245,2,"2,3",0,1,1
chr20,25247991,25248696,2,"1,3",1,0,1
chr20,25407469,25407485,2,"1,3",1,0,1
chr20,25407485,25408037,3,"1,2,3",1,1,1
chr20,25623585,25624089,2,"1,3",1,0,1
chr20,31514205,31514241,2,"1,3",1,0,1
chr20,31514241,31514691,3,"1,2,3",1,1,1
chr20,31514691,31514866,2,"1,3",1,0,1
chr20,31547192,31547521,2,"2,3",0,1,1
chr20,31572674,31572812,2,"1,3",1,0,1
chr20,31572812,31573424,3,"1,2,3",1,1,1
chr20,31573424,31573475,2,"2,3",0,1,1
chr20,31604210,31604510,2,"2,3",0,1,1
chr20,31605040,31605574,2,"2,3",0,1,1
chr20,31739213,31739343,2,"2,3",0,1,1
chr20,31879586,31879630,2,"1,3",1,0,1
chr20,31879630,31880090,3,"1,2,3",1,1,1
chr20,31880090,31880399,2,"2,3",0,1,1
chr20,31968357,31968476,2,"1,3",1,0,1
chr20,31968476,31968704,3,"1,2,3",1,1,1
chr20,31968704,31968829,2,"1,3",1,0,1
chr20,32109424,32109874,2,"2,3",0,1,1
chr20,32207623,32208073,2,"2,3",0,1,1
chr20,32277435,32277813,2,"2,3",0,1,1
chr20,32357602,32358052,2,"2,3",0,1,1
chr20,32358144,32358590,2,"2,3",0,1,1
chr20,32819852,32820551,2,"1,3",1,0,1
chr20,33401305,33401326,2,"1,3",1,0,1
chr20,33401326,33401724,3,"1,2,3",1,1,1
chr20,33663591,33663981,2,"2,3",0,1,1
chr20,33719976,33720026,2,"1,3",1,0,1
chr20,33720026,33720476,3,"1,2,3",1,1,1
chr20,33720476,33720611,2,"1,3",1,0,1
chr20,33731877,33732150,2,"2,3",0,1,1
chr20,33732150,33732539,3,"1,2,3",1,1,1
chr20,33732539,33732893,2,"1,3",1,0,1
chr20,33810985,33811387,2,"2,3",0,1,1
chr20,33993022,33993332,3,"1,2,3",1,1,1
chr20,33993332,33993643,2,"2,3",0,1,1
chr20,33993788,33994209,2,"2,3",0,1,1
chr20,33994350,33994644,2,"1,3",1,0,1
chr20,34112470,34112682,3,"1,2,3",1,1,1
chr20,34112682,34112727,2,"1,3",1,0,1
chr20,34516753,34516886,2,"1,3",1,0,1
chr20,34704130,34704580,2,"2,3",0,1,1
chr20,34709011,34709199,2,"2,3",0,1,1
chr20,34709199,34709461,3,"1,2,3",1,1,1
chr20,34709461,34709703,2,"1,3",1,0,1
chr20,34824432,34824747,2,"2,3",0,1,1
chr20,34824747,34824922,3,"1,2,3",1,1,1
chr20,34824922,34825251,2,"1,3",1,0,1
chr20,35277444,35277488,2,"1,3",1,0,1
chr20,35277488,35277938,3,"1,2,3",1,1,1
chr20,35277938,35277946,2,"1,3",1,0,1
chr20,35284103,35284527,2,"2,3",0,1,1
chr20,35284740,35285139,2,"2,3",0,1,1
chr20,35541912,35542362,2,"2,3",0,1,1
chr20,35616882,35617184,2,"2,3",0,1,1
chr20,35664270,35664604,2,"1,3",1,0,1
chr20,35664604,35664774,3,"1,2,3",1,1,1
chr20,35664774,35665054,2,"2,3",0,1,1
chr20,35954246,35954301,2,"1,3",1,0,1
chr20,35954301,35954751,3,"1,2,3",1,1,1
chr20,35954751,35954979,2,"1,3",1,0,1
chr20,36050666,36050755,2,"2,3",0,1,1
chr20,36050755,36051116,3,"1,2,3",1,1,1
chr20,36051116,36051285,2,"1,3",1,0,1
chr20,36064546,36064996,2,"2,3",0,1,1
chr20,36236195,36236383,2,"1,3",1,0,1
chr20,36236383,36236699,3,"1,2,3",1,1,1
chr20,36236699,36236833,2,"2,3",0,1,1
chr20,36501609,36502185,2,"2,3",0,1,1
chr20,36573198,36573615,2,"2,3",0,1,1
chr20,36605556,36606060,2,"1,3",1,0,1
chr20,36773495,36773945,2,"2,3",0,1,1
chr20,36863701,36864353,2,"2,3",0,1,1
chr20,37095847,37095866,2,"2,3",0,1,1
chr20,37095866,37096370,3,"1,2,3",1,1,1
chr20,37096370,37096560,2,"2,3",0,1,1
chr20,37179205,37179717,2,"2,3",0,1,1
chr20,37336481,37336931,2,"2,3",0,1,1
chr20,37527631,37527964,2,"2,3",0,1,1
chr20,37527964,37527979,3,"1,2,3",1,1,1
chr20,37528063,37528081,3,"1,2,3",1,1,1
chr20,37528081,37528310,2,"1,3",1,0,1
chr20,38033220,38033293,2,"1,3",1,0,1
chr20,38033293,38034029,3,"1,2,3",1,1,1
chr20,38034029,38034196,2,"2,3",0,1,1
chr20,38435101,38435547,2,"2,3",0,1,1
chr20,38446458,38446851,2,"2,3",0,1,1
chr20,38472339,38472379,2,"1,3",1,0,1
chr20,38472379,38472829,3,"1,2,3",1,1,1
chr20,38472829,38472840,2,"1,3",1,0,1
chr20,38748348,38748798,2,"2,3",0,1,1
chr20,38806582,38806767,2,"2,3",0,1,1
chr20,38806869,38806976,2,"2,3",0,1,1
chr20,38807075,38807389,2,"2,3",0,1,1
chr20,38873130,38873634,2,"1,3",1,0,1
chr20,38875524,38875974,2,"2,3",0,1,1
chr20,38926311,38926495,2,"2,3",0,1,1
chr20,38926846,38927011,2,"1,3",1,0,1
chr20,38962017,38962317,3,"1,2,3",1,1,1
chr20,38962317,38962388,2,"1,3",1,0,1
chr20,41028355,41028375,2,"1,3",1,0,1
chr20,41028375,41028585,3,"1,2,3",1,1,1
chr20,41028585,41028716,2,"1,3",1,0,1
chr20,41133928,41134192,3,"1,2,3",1,1,1
chr20,41134192,41134196,2,"2,3",0,1,1
chr20,41693355,41693378,2,"2,3",0,1,1
chr20,41693378,41693882,3,"1,2,3",1,1,1
chr20,41693882,41694004,2,"2,3",0,1,1
chr20,43457173,43457459,2,"1,3",1,0,1
chr20,43657303,43657807,2,"1,3",1,0,1
chr20,43666984,43667011,2,"2,3",0,1,1
chr20,43667011,43667216,3,"1,2,3",1,1,1
chr20,43667216,43667240,2,"2,3",0,1,1
chr20,44210318,44210818,2,"1,3",1,0,1
chr20,44210818,44211246,3,"1,2,3",1,1,1
chr20,44211246,44211348,2,"2,3",0,1,1
chr20,44310729,44311233,2,"1,3",1,0,1
chr20,44475730,44476180,2,"2,3",0,1,1
chr20,44521785,44522149,2,"2,3",0,1,1
chr20,44531631,44532216,2,"2,3",0,1,1
chr20,44909704,44910177,2,"1,3",1,0,1
chr20,44966226,44966334,2,"1,3",1,0,1
chr20,44966334,44966634,3,"1,2,3",1,1,1
chr20,44966634,44966661,2,"2,3",0,1,1
chr20,45362944,45363307,2,"1,3",1,0,1
chr20,45363307,45363448,3,"1,2,3",1,1,1
chr20,45363448,45363616,2,"2,3",0,1,1
chr20,45415993,45416429,2,"2,3",0,1,1
chr20,45791664,45791897,2,"1,3",1,0,1
chr20,45791897,45792015,3,"1,2,3",1,1,1
chr20,45792015,45792368,2,"1,3",1,0,1
chr20,45812477,45812493,2,"2,3",0,1,1
chr20,45812493,45812807,3,"1,2,3",1,1,1
chr20,45812807,45813100,2,"2,3",0,1,1
chr20,45857102,45857152,2,"1,3",1,0,1
chr20,45857152,45857602,3,"1,2,3",1,1,1
chr20,45857602,45857829,2,"1,3",1,0,1
chr20,45880979,45881054,2,"1,3",1,0,1
chr20,45881054,45881483,3,"1,2,3",1,1,1
chr20,45881483,45881504,2,"2,3",0,1,1
chr20,45891081,45891196,2,"1,3",1,0,1
chr20,45891196,45891417,3,"1,2,3",1,1,1
chr20,45891417,45891585,2,"1,3",1,0,1
chr20,45971202,45972199,2,"2,3",0,1,1
chr20,46089855,46089896,2,"1,3",1,0,1
chr20,46089896,46090196,3,"1,2,3",1,1,1
chr20,46111170,46111212,2,"1,3",1,0,1
chr20,46111212,46111544,3,"1,2,3",1,1,1
chr20,46111544,46111619,2,"2,3",0,1,1
chr20,46118113,46118429,2,"2,3",0,1,1
chr20,46118524,46118563,2,"2,3",0,1,1
chr20,46363774,46364224,2,"2,3",0,1,1
chr20,46406313,46406817,2,"1,3",1,0,1
chr20,47501643,47501663,2,"2,3",0,1,1
chr20,47501663,47502093,3,"1,2,3",1,1,1
chr20,47502093,47502210,2,"1,3",1,0,1
chr20,48359765,48360215,2,"2,3",0,1,1
chr20,48828129,48828611,2,"1,3",1,0,1
chr20,48921485,48921529,2,"1,3",1,0,1
chr20,48921529,48921979,3,"1,2,3",1,1,1
chr20,48921979,48921989,2,"1,3",1,0,1
chr20,49046124,49046574,2,"2,3",0,1,1
chr20,49219255,49219705,2,"2,3",0,1,1
chr20,49277988,49278438,2,"2,3",0,1,1
chr20,49278477,49278506,2,"1,3",1,0,1
chr20,49278506,49278781,3,"1,2,3",1,1,1
chr20,49936251,49936852,2,"1,3",1,0,1
chr20,49936852,49936859,3,"1,2,3",1,1,1
chr20,50113028,50113349,2,"1,3",1,0,1
chr20,50115875,50116195,2,"2,3",0,1,1
chr20,50510022,50510675,2,"2,3",0,1,1
chr20,50569903,50570546,2,"2,3",0,1,1
chr20,50794763,50795186,2,"2,3",0,1,1
chr20,50795334,50795731,2,"2,3",0,1,1
chr20,50929374,50929704,2,"2,3",0,1,1
chr20,50931016,50931316,2,"2,3",0,1,1
chr20,50931500,50931575,2,"1,3",1,0,1
chr20,50931575,50931974,3,"1,2,3",1,1,1
chr20,50958227,50958677,2,"2,3",0,1,1
chr20,50958885,50959326,2,"2,3",0,1,1
chr20,51460789,51461239,2,"2,3",0,1,1
chr20,54207662,54208107,2,"1,3",1,0,1
chr20,56392030,56392082,2,"2,3",0,1,1
chr20,56392082,56392304,3,"1,2,3",1,1,1
chr20,56392304,56392359,2,"2,3",0,1,1
chr20,56468364,56468442,2,"1,3",1,0,1
chr20,56468442,56468815,3,"1,2,3",1,1,1
chr20,57389188,57389466,2,"2,3",0,1,1
chr20,57389957,57390407,2,"2,3",0,1,1
chr20,57398161,57398665,2,"1,3",1,0,1
chr20,58650911,58651005,2,"1,3",1,0,1
chr20,58651005,58651455,3,"1,2,3",1,1,1
chr20,58651455,58651561,2,"1,3",1,0,1
chr20,58652050,58652405,2,"1,3",1,0,1
chr20,59004670,59004885,2,"2,3",0,1,1
chr20,59004885,59005071,3,"1,2,3",1,1,1
chr20,59005071,59005185,2,"1,3",1,0,1
chr20,59032088,59032880,2,"2,3",0,1,1
chr20,59042324,59042774,2,"2,3",0,1,1
chr20,62121477,62121706,2,"2,3",0,1,1
chr20,62121812,62122243,2,"2,3",0,1,1
chr20,62122243,62122398,3,"1,2,3",1,1,1
chr20,62122398,62122538,2,"2,3",0,1,1
chr20,62142834,62143487,2,"2,3",0,1,1
chr20,62182704,62183363,2,"1,3",1,0,1
chr20,62238077,62238417,2,"2,3",0,1,1
chr20,62302777,62303111,2,"2,3",0,1,1
chr20,62407204,62407681,2,"2,3",0,1,1
chr20,62642216,62642666,2,"2,3",0,1,1
chr20,62652007,62652457,2,"2,3",0,1,1
chr20,62804674,62805107,2,"2,3",0,1,1
chr20,62937321,62937640,2,"1,3",1,0,1
chr20,62937640,62937815,3,"1,2,3",1,1,1
chr20,62937815,62938090,2,"2,3",0,1,1
chr20,62952438,62952521,2,"1,3",1,0,1
chr20,62952521,62952689,3,"1,2,3",1,1,1
chr20,62952689,62952971,2,"2,3",0,1,1
chr20,62954031,62954062,2,"2,3",0,1,1
chr20,62954062,62954481,3,"1,2,3",1,1,1
chr20,62954481,62954566,2,"1,3",1,0,1
chr20,63009007,63009457,2,"2,3",0,1,1
chr20,63215909,63216606,2,"2,3",0,1,1
chr20,63272494,63272518,2,"2,3",0,1,1
chr20,63272518,63273022,3,"1,2,3",1,1,1
chr20,63273022,63273116,2,"2,3",0,1,1
chr20,63520643,63521378,2,"2,3",0,1,1
chr20,63537402,63538098,2,"2,3",0,1,1
chr20,63627221,63627594,2,"1,3",1,0,1
chr20,63628211,63628236,2,"1,3",1,0,1
chr20,63628236,63628545,3,"1,2,3",1,1,1
chr20,63658049,63658376,2,"1,3",1,0,1
