chrom,start,end,num,list,ENCFF033OLJ_RAD21_sorted.bed,ENCFF708PXY_RAD21_sorted.bed,ENCFF717LNZ_RAD21_sorted.bed,ENCFF856BXY_RAD21_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr2,88628209,88628273,3,"1,2,5",1,1,0,0,1
chr2,88628273,88628323,2,"1,5",1,0,0,0,1
chr2,88880437,88880441,4,"1,2,3,5",1,1,1,0,1
chr2,88880441,88880671,5,"1,2,3,4,5",1,1,1,1,1
chr2,88880671,88880699,3,"1,3,5",1,0,1,0,1
chr2,88880699,88880767,2,"1,5",1,0,0,0,1
chr2,88903863,88903871,2,"1,5",1,0,0,0,1
chr2,88903871,88903881,3,"1,3,5",1,0,1,0,1
chr2,88903881,88903890,4,"1,3,4,5",1,0,1,1,1
chr2,88903890,88903996,5,"1,2,3,4,5",1,1,1,1,1
chr2,88903996,88904001,4,"1,2,3,5",1,1,1,0,1
chr2,88904001,88904019,3,"1,3,5",1,0,1,0,1
chr2,88904019,88904032,2,"1,5",1,0,0,0,1
chr2,89048435,89048477,2,"2,5",0,1,0,0,1
chr2,89048477,89048690,3,"2,4,5",0,1,0,1,1
chr2,89205216,89205461,2,"2,5",0,1,0,0,1
chr2,89326525,89326755,2,"4,5",0,0,0,1,1
chr2,89957302,89957551,2,"2,5",0,1,0,0,1
chr2,90069309,90069351,2,"1,5",1,0,0,0,1
chr2,90069351,90069380,3,"1,3,5",1,0,1,0,1
chr2,90069380,90069387,4,"1,3,4,5",1,0,1,1,1
chr2,90069387,90069610,5,"1,2,3,4,5",1,1,1,1,1
chr2,90069610,90069635,4,"1,2,3,5",1,1,1,0,1
chr2,90069635,90069647,3,"1,2,5",1,1,0,0,1
chr2,90069647,90069683,2,"1,5",1,0,0,0,1
chr2,90207494,90207526,3,"1,2,5",1,1,0,0,1
chr2,90207526,90207747,4,"1,2,4,5",1,1,0,1,1
chr2,90207747,90207756,3,"1,4,5",1,0,0,1,1
chr2,90207756,90207849,2,"1,5",1,0,0,0,1
chr2,94759190,94759261,2,"1,5",1,0,0,0,1
chr2,94759261,94759521,3,"1,2,5",1,1,0,0,1
chr2,94759521,94759537,2,"1,5",1,0,0,0,1
chr2,94874246,94874320,2,"2,5",0,1,0,0,1
chr2,94874320,94874334,3,"2,3,5",0,1,1,0,1
chr2,94874334,94874341,4,"2,3,4,5",0,1,1,1,1
chr2,94874341,94874420,5,"1,2,3,4,5",1,1,1,1,1
chr2,94874420,94874425,4,"1,2,3,5",1,1,1,0,1
chr2,94874425,94874447,3,"1,2,5",1,1,0,0,1
chr2,94874447,94874506,2,"2,5",0,1,0,0,1
chr2,94986431,94986452,2,"3,5",0,0,1,0,1
chr2,94986452,94986471,3,"2,3,5",0,1,1,0,1
chr2,94986471,94986534,4,"2,3,4,5",0,1,1,1,1
chr2,94986534,94986649,5,"1,2,3,4,5",1,1,1,1,1
chr2,94986649,94986701,4,"2,3,4,5",0,1,1,1,1
chr2,94986701,94986712,3,"2,3,5",0,1,1,0,1
chr2,94986712,94986715,2,"3,5",0,0,1,0,1
chr2,95022387,95022412,2,"1,5",1,0,0,0,1
chr2,95022412,95022416,3,"1,2,5",1,1,0,0,1
chr2,95022416,95022426,4,"1,2,3,5",1,1,1,0,1
chr2,95022426,95022547,5,"1,2,3,4,5",1,1,1,1,1
chr2,95022547,95022576,4,"1,2,3,5",1,1,1,0,1
chr2,95022576,95022597,3,"1,2,5",1,1,0,0,1
chr2,95022597,95022600,2,"1,5",1,0,0,0,1
chr2,95042548,95042646,2,"1,5",1,0,0,0,1
chr2,95042646,95042906,3,"1,2,5",1,1,0,0,1
chr2,95042906,95042972,2,"1,5",1,0,0,0,1
chr2,95053681,95053720,2,"1,5",1,0,0,0,1
chr2,95053720,95053727,3,"1,2,5",1,1,0,0,1
chr2,95053727,95053775,4,"1,2,3,5",1,1,1,0,1
chr2,95053775,95053847,5,"1,2,3,4,5",1,1,1,1,1
chr2,95053847,95053861,4,"1,2,3,5",1,1,1,0,1
chr2,95053861,95053879,3,"1,3,5",1,0,1,0,1
chr2,95053879,95053888,2,"3,5",0,0,1,0,1
chr2,95207021,95207090,2,"1,5",1,0,0,0,1
chr2,95207090,95207113,3,"1,3,5",1,0,1,0,1
chr2,95207113,95207130,4,"1,2,3,5",1,1,1,0,1
chr2,95207130,95207360,5,"1,2,3,4,5",1,1,1,1,1
chr2,95207360,95207373,4,"1,2,3,5",1,1,1,0,1
chr2,95207373,95207374,3,"1,3,5",1,0,1,0,1
chr2,95207374,95207445,2,"1,5",1,0,0,0,1
chr2,95274171,95274172,2,"2,5",0,1,0,0,1
chr2,95274172,95274183,3,"2,3,5",0,1,1,0,1
chr2,95274183,95274209,4,"2,3,4,5",0,1,1,1,1
chr2,95274209,95274413,5,"1,2,3,4,5",1,1,1,1,1
chr2,95274413,95274431,3,"2,3,5",0,1,1,0,1
chr2,95274431,95274456,2,"3,5",0,0,1,0,1
chr2,95289284,95289301,2,"1,5",1,0,0,0,1
chr2,95289301,95289346,3,"1,3,5",1,0,1,0,1
chr2,95289346,95289350,4,"1,2,3,5",1,1,1,0,1
chr2,95289350,95289580,5,"1,2,3,4,5",1,1,1,1,1
chr2,95289580,95289585,4,"1,2,3,5",1,1,1,0,1
chr2,95289585,95289589,3,"1,2,5",1,1,0,0,1
chr2,95414059,95414097,2,"2,5",0,1,0,0,1
chr2,95414097,95414112,3,"1,2,5",1,1,0,0,1
chr2,95414112,95414141,4,"1,2,3,5",1,1,1,0,1
chr2,95414141,95414253,5,"1,2,3,4,5",1,1,1,1,1
chr2,95414253,95414270,4,"1,2,3,5",1,1,1,0,1
chr2,95414270,95414282,3,"1,2,5",1,1,0,0,1
chr2,95414282,95414319,2,"2,5",0,1,0,0,1
chr2,96011165,96011393,2,"2,5",0,1,0,0,1
chr2,96022827,96022829,2,"3,5",0,0,1,0,1
chr2,96022829,96022854,3,"1,3,5",1,0,1,0,1
chr2,96022854,96022862,4,"1,2,3,5",1,1,1,0,1
chr2,96022862,96022961,5,"1,2,3,4,5",1,1,1,1,1
chr2,96022961,96022968,4,"2,3,4,5",0,1,1,1,1
chr2,96022968,96022978,3,"3,4,5",0,0,1,1,1
chr2,96022978,96022986,2,"3,5",0,0,1,0,1
chr2,96111869,96112122,2,"2,5",0,1,0,0,1
chr2,96117031,96117291,2,"2,5",0,1,0,0,1
chr2,96138774,96138779,2,"3,5",0,0,1,0,1
chr2,96138779,96138803,3,"1,3,5",1,0,1,0,1
chr2,96138803,96138813,4,"1,2,3,5",1,1,1,0,1
chr2,96138813,96138889,5,"1,2,3,4,5",1,1,1,1,1
chr2,96138889,96138905,4,"1,2,3,5",1,1,1,0,1
chr2,96138905,96138943,3,"1,3,5",1,0,1,0,1
chr2,96138943,96138948,2,"3,5",0,0,1,0,1
chr2,96208576,96208860,2,"3,5",0,0,1,0,1
chr2,96260683,96260799,2,"1,5",1,0,0,0,1
chr2,96260799,96260806,3,"1,2,5",1,1,0,0,1
chr2,96260806,96261036,4,"1,2,4,5",1,1,0,1,1
chr2,96261036,96261059,3,"1,2,5",1,1,0,0,1
chr2,96261059,96261093,2,"1,5",1,0,0,0,1
chr2,96265218,96265447,2,"2,5",0,1,0,0,1
chr2,96638295,96638555,2,"2,5",0,1,0,0,1
chr2,96760580,96760840,2,"2,5",0,1,0,0,1
chr2,96763868,96764128,2,"2,5",0,1,0,0,1
chr2,96801055,96801069,2,"2,5",0,1,0,0,1
chr2,96801069,96801074,3,"1,2,5",1,1,0,0,1
chr2,96801074,96801086,4,"1,2,3,5",1,1,1,0,1
chr2,96801086,96801210,5,"1,2,3,4,5",1,1,1,1,1
chr2,96801210,96801234,4,"1,2,3,5",1,1,1,0,1
chr2,96801234,96801236,3,"1,2,5",1,1,0,0,1
chr2,96801236,96801250,2,"2,5",0,1,0,0,1
chr2,96816123,96816383,2,"2,5",0,1,0,0,1
chr2,96833107,96833531,2,"1,5",1,0,0,0,1
chr2,96858085,96858109,2,"1,5",1,0,0,0,1
chr2,96858109,96858128,3,"1,2,5",1,1,0,0,1
chr2,96858128,96858149,4,"1,2,3,5",1,1,1,0,1
chr2,96858149,96858272,5,"1,2,3,4,5",1,1,1,1,1
chr2,96858272,96858288,4,"1,2,4,5",1,1,0,1,1
chr2,96858288,96858337,3,"1,2,5",1,1,0,0,1
chr2,96858337,96858350,2,"1,5",1,0,0,0,1
chr2,96858766,96858778,2,"3,5",0,0,1,0,1
chr2,96858778,96858840,3,"3,4,5",0,0,1,1,1
chr2,96858840,96858934,4,"2,3,4,5",0,1,1,1,1
chr2,96858934,96859004,3,"3,4,5",0,0,1,1,1
chr2,96868536,96868796,2,"2,5",0,1,0,0,1
chr2,96870086,96870503,2,"2,5",0,1,0,0,1
chr2,96870714,96870955,2,"2,5",0,1,0,0,1
chr2,96884354,96884600,2,"2,5",0,1,0,0,1
chr2,96951212,96951226,2,"1,5",1,0,0,0,1
chr2,96951226,96951229,3,"1,2,5",1,1,0,0,1
chr2,96951229,96951243,4,"1,2,3,5",1,1,1,0,1
chr2,96951243,96951446,5,"1,2,3,4,5",1,1,1,1,1
chr2,96951446,96951453,4,"1,2,3,5",1,1,1,0,1
chr2,96951453,96951457,3,"1,2,5",1,1,0,0,1
chr2,96951457,96951468,2,"1,5",1,0,0,0,1
chr2,96960442,96960462,2,"1,5",1,0,0,0,1
chr2,96960462,96960472,3,"1,3,5",1,0,1,0,1
chr2,96960472,96960483,4,"1,2,3,5",1,1,1,0,1
chr2,96960483,96960667,5,"1,2,3,4,5",1,1,1,1,1
chr2,96960667,96960673,4,"1,2,3,5",1,1,1,0,1
chr2,96960673,96960681,3,"1,3,5",1,0,1,0,1
chr2,96960681,96960707,2,"1,5",1,0,0,0,1
chr2,96964614,96965038,2,"1,5",1,0,0,0,1
chr2,97082320,97082381,2,"1,5",1,0,0,0,1
chr2,97082381,97082384,3,"1,3,5",1,0,1,0,1
chr2,97082384,97082415,4,"1,2,3,5",1,1,1,0,1
chr2,97082415,97082644,5,"1,2,3,4,5",1,1,1,1,1
chr2,97082644,97082645,4,"1,3,4,5",1,0,1,1,1
chr2,97082645,97082665,3,"1,3,5",1,0,1,0,1
chr2,97082665,97082735,2,"1,5",1,0,0,0,1
chr2,97112324,97112368,2,"1,5",1,0,0,0,1
chr2,97112368,97112384,3,"1,3,5",1,0,1,0,1
chr2,97112384,97112411,4,"1,2,3,5",1,1,1,0,1
chr2,97112411,97112500,5,"1,2,3,4,5",1,1,1,1,1
chr2,97112500,97112511,4,"1,3,4,5",1,0,1,1,1
chr2,97112511,97112765,3,"1,3,5",1,0,1,0,1
chr2,97112765,97112828,2,"1,5",1,0,0,0,1
chr2,97355938,97355942,2,"2,5",0,1,0,0,1
chr2,97355942,97355989,3,"1,2,5",1,1,0,0,1
chr2,97355989,97356012,4,"1,2,3,5",1,1,1,0,1
chr2,97356012,97356078,5,"1,2,3,4,5",1,1,1,1,1
chr2,97356078,97356113,4,"1,2,4,5",1,1,0,1,1
chr2,97356113,97356144,3,"1,2,5",1,1,0,0,1
chr2,97356144,97356170,2,"2,5",0,1,0,0,1
chr2,97664381,97664426,2,"3,5",0,0,1,0,1
chr2,97664426,97664447,3,"3,4,5",0,0,1,1,1
chr2,97664447,97664589,4,"1,3,4,5",1,0,1,1,1
chr2,97664589,97664626,3,"3,4,5",0,0,1,1,1
chr2,97748419,97748455,2,"1,5",1,0,0,0,1
chr2,97748455,97748467,3,"1,2,5",1,1,0,0,1
chr2,97748467,97748520,4,"1,2,4,5",1,1,0,1,1
chr2,97748520,97748633,5,"1,2,3,4,5",1,1,1,1,1
chr2,97748633,97748697,4,"1,2,4,5",1,1,0,1,1
chr2,97748697,97748715,3,"1,2,5",1,1,0,0,1
chr2,97748715,97748746,2,"1,5",1,0,0,0,1
chr2,98601520,98601598,2,"1,5",1,0,0,0,1
chr2,98601598,98601629,3,"1,3,5",1,0,1,0,1
chr2,98601629,98601691,4,"1,3,4,5",1,0,1,1,1
chr2,98601691,98601797,5,"1,2,3,4,5",1,1,1,1,1
chr2,98601797,98601859,4,"1,3,4,5",1,0,1,1,1
chr2,98601859,98601882,3,"1,3,5",1,0,1,0,1
chr2,98601882,98601888,2,"1,5",1,0,0,0,1
chr2,99337133,99337393,2,"2,5",0,1,0,0,1
chr2,100381227,100381260,2,"1,5",1,0,0,0,1
chr2,100381260,100381275,3,"1,3,5",1,0,1,0,1
chr2,100381275,100381300,4,"1,3,4,5",1,0,1,1,1
chr2,100381300,100381410,5,"1,2,3,4,5",1,1,1,1,1
chr2,100381410,100381413,4,"1,2,3,5",1,1,1,0,1
chr2,100381413,100381454,3,"1,3,5",1,0,1,0,1
chr2,100381454,100381496,2,"1,5",1,0,0,0,1
chr2,100422387,100422398,2,"2,5",0,1,0,0,1
chr2,100422398,100422628,3,"2,4,5",0,1,0,1,1
chr2,100422628,100422639,2,"2,5",0,1,0,0,1
chr2,100427713,100427717,2,"3,5",0,0,1,0,1
chr2,100427717,100427736,3,"2,3,5",0,1,1,0,1
chr2,100427736,100427808,4,"2,3,4,5",0,1,1,1,1
chr2,100427808,100427921,5,"1,2,3,4,5",1,1,1,1,1
chr2,100427921,100427966,4,"2,3,4,5",0,1,1,1,1
chr2,100427966,100427977,3,"2,3,5",0,1,1,0,1
chr2,100427977,100427997,2,"3,5",0,0,1,0,1
chr2,100562528,100562822,2,"1,5",1,0,0,0,1
chr2,100594922,100594937,3,"1,2,5",1,1,0,0,1
chr2,100594937,100595005,4,"1,2,4,5",1,1,0,1,1
chr2,100595005,100595102,5,"1,2,3,4,5",1,1,1,1,1
chr2,100595102,100595167,4,"1,2,4,5",1,1,0,1,1
chr2,100595167,100595178,3,"1,2,5",1,1,0,0,1
chr2,100595178,100595246,2,"1,5",1,0,0,0,1
chr2,100606952,100606963,2,"1,5",1,0,0,0,1
chr2,100606963,100606991,3,"1,2,5",1,1,0,0,1
chr2,100606991,100607071,5,"1,2,3,4,5",1,1,1,1,1
chr2,100607071,100607074,4,"1,2,4,5",1,1,0,1,1
chr2,100607074,100607097,3,"1,4,5",1,0,0,1,1
chr2,100607097,100607112,2,"1,5",1,0,0,0,1
chr2,100610400,100610411,2,"3,5",0,0,1,0,1
chr2,100610411,100610419,3,"3,4,5",0,0,1,1,1
chr2,100610419,100610420,4,"2,3,4,5",0,1,1,1,1
chr2,100610420,100610567,5,"1,2,3,4,5",1,1,1,1,1
chr2,100610567,100610586,4,"1,2,3,5",1,1,1,0,1
chr2,100610586,100610588,3,"2,3,5",0,1,1,0,1
chr2,100610588,100610593,2,"3,5",0,0,1,0,1
chr2,100730362,100730385,2,"1,5",1,0,0,0,1
chr2,100730385,100730390,3,"1,2,5",1,1,0,0,1
chr2,100730390,100730400,4,"1,2,3,5",1,1,1,0,1
chr2,100730400,100730539,5,"1,2,3,4,5",1,1,1,1,1
chr2,100730539,100730545,4,"1,2,3,5",1,1,1,0,1
chr2,100730545,100730565,3,"1,3,5",1,0,1,0,1
chr2,100730565,100730590,2,"1,5",1,0,0,0,1
chr2,100984894,100984919,2,"1,5",1,0,0,0,1
chr2,100984919,100984944,3,"1,3,5",1,0,1,0,1
chr2,100984944,100984945,4,"1,3,4,5",1,0,1,1,1
chr2,100984945,100985095,5,"1,2,3,4,5",1,1,1,1,1
chr2,100985095,100985129,4,"1,2,3,5",1,1,1,0,1
chr2,100985129,100985136,3,"1,2,5",1,1,0,0,1
chr2,100985136,100985157,2,"1,5",1,0,0,0,1
chr2,101150655,101150824,3,"2,3,5",0,1,1,0,1
chr2,101150824,101150868,2,"3,5",0,0,1,0,1
chr2,101251839,101251883,3,"3,4,5",0,0,1,1,1
chr2,101251883,101251939,4,"1,3,4,5",1,0,1,1,1
chr2,101251939,101252004,5,"1,2,3,4,5",1,1,1,1,1
chr2,101252004,101252059,4,"1,3,4,5",1,0,1,1,1
chr2,101252059,101252069,3,"1,3,5",1,0,1,0,1
chr2,101252069,101252088,2,"3,5",0,0,1,0,1
chr2,101277202,101277209,2,"2,5",0,1,0,0,1
chr2,101277209,101277239,3,"1,2,5",1,1,0,0,1
chr2,101277239,101277268,4,"1,2,3,5",1,1,1,0,1
chr2,101277268,101277365,5,"1,2,3,4,5",1,1,1,1,1
chr2,101277365,101277379,4,"1,2,3,5",1,1,1,0,1
chr2,101277379,101277451,3,"1,2,5",1,1,0,0,1
chr2,101277451,101277462,2,"2,5",0,1,0,0,1
chr2,101308788,101309173,2,"1,5",1,0,0,0,1
chr2,101342268,101342292,2,"1,5",1,0,0,0,1
chr2,101342292,101342300,4,"1,3,4,5",1,0,1,1,1
chr2,101342300,101342422,5,"1,2,3,4,5",1,1,1,1,1
chr2,101342422,101342425,4,"1,3,4,5",1,0,1,1,1
chr2,101342425,101342476,3,"1,3,5",1,0,1,0,1
chr2,101342476,101342483,2,"1,5",1,0,0,0,1
chr2,101387378,101387662,2,"3,5",0,0,1,0,1
chr2,101519003,101519024,2,"1,5",1,0,0,0,1
chr2,101519024,101519040,3,"1,3,5",1,0,1,0,1
chr2,101519040,101519044,4,"1,2,3,5",1,1,1,0,1
chr2,101519044,101519152,5,"1,2,3,4,5",1,1,1,1,1
chr2,101519152,101519176,4,"1,3,4,5",1,0,1,1,1
chr2,101519176,101519179,3,"1,3,5",1,0,1,0,1
chr2,101519179,101519187,2,"3,5",0,0,1,0,1
chr2,101697027,101697287,2,"2,5",0,1,0,0,1
chr2,101983985,101983993,2,"1,5",1,0,0,0,1
chr2,101983993,101984052,3,"1,2,5",1,1,0,0,1
chr2,101984052,101984088,4,"1,2,3,5",1,1,1,0,1
chr2,101984088,101984160,5,"1,2,3,4,5",1,1,1,1,1
chr2,101984160,101984162,4,"1,2,3,5",1,1,1,0,1
chr2,101984162,101984246,3,"1,2,5",1,1,0,0,1
chr2,101998834,101999094,2,"2,5",0,1,0,0,1
chr2,102166450,102166488,2,"1,5",1,0,0,0,1
chr2,102166488,102166496,3,"1,2,5",1,1,0,0,1
chr2,102166496,102166519,4,"1,2,3,5",1,1,1,0,1
chr2,102166519,102166652,5,"1,2,3,4,5",1,1,1,1,1
chr2,102166652,102166660,4,"1,3,4,5",1,0,1,1,1
chr2,102166660,102166671,3,"1,3,5",1,0,1,0,1
chr2,102166671,102166720,2,"1,5",1,0,0,0,1
chr2,102240872,102240888,2,"1,5",1,0,0,0,1
chr2,102240888,102240914,3,"1,3,5",1,0,1,0,1
chr2,102240914,102240927,4,"1,2,3,5",1,1,1,0,1
chr2,102240927,102241080,5,"1,2,3,4,5",1,1,1,1,1
chr2,102241080,102241094,4,"1,2,3,5",1,1,1,0,1
chr2,102241094,102241098,3,"1,2,5",1,1,0,0,1
chr2,102241098,102241114,2,"1,5",1,0,0,0,1
chr2,102619018,102619243,2,"2,5",0,1,0,0,1
chr2,102619784,102620044,2,"2,5",0,1,0,0,1
chr2,102976026,102976073,2,"1,5",1,0,0,0,1
chr2,102976073,102976096,3,"1,2,5",1,1,0,0,1
chr2,102976096,102976144,4,"1,2,4,5",1,1,0,1,1
chr2,102976144,102976286,5,"1,2,3,4,5",1,1,1,1,1
chr2,102976286,102976326,4,"1,2,4,5",1,1,0,1,1
chr2,102976326,102976333,3,"1,2,5",1,1,0,0,1
chr2,102976333,102976339,2,"1,5",1,0,0,0,1
chr2,103959250,103959254,2,"1,5",1,0,0,0,1
chr2,103959254,103959272,3,"1,2,5",1,1,0,0,1
chr2,103959272,103959330,4,"1,2,4,5",1,1,0,1,1
chr2,103959330,103959456,5,"1,2,3,4,5",1,1,1,1,1
chr2,103959456,103959502,4,"1,2,4,5",1,1,0,1,1
chr2,103959502,103959508,3,"1,2,5",1,1,0,0,1
chr2,104873474,104873519,2,"2,5",0,1,0,0,1
chr2,104873519,104873531,3,"1,2,5",1,1,0,0,1
chr2,104873531,104873558,4,"1,2,3,5",1,1,1,0,1
chr2,104873558,104873658,5,"1,2,3,4,5",1,1,1,1,1
chr2,104873658,104873688,4,"2,3,4,5",0,1,1,1,1
chr2,104873688,104873693,3,"2,3,5",0,1,1,0,1
chr2,104873693,104873734,2,"2,5",0,1,0,0,1
chr2,105235665,105235735,2,"1,5",1,0,0,0,1
chr2,105235735,105235752,3,"1,2,5",1,1,0,0,1
chr2,105235752,105235760,4,"1,2,3,5",1,1,1,0,1
chr2,105235760,105235867,5,"1,2,3,4,5",1,1,1,1,1
chr2,105235867,105235870,4,"1,3,4,5",1,0,1,1,1
chr2,105235870,105235893,3,"1,3,5",1,0,1,0,1
chr2,105235893,105235928,2,"1,5",1,0,0,0,1
chr2,105237993,105238017,2,"3,5",0,0,1,0,1
chr2,105238017,105238023,3,"3,4,5",0,0,1,1,1
chr2,105238023,105238072,4,"1,3,4,5",1,0,1,1,1
chr2,105238072,105238155,5,"1,2,3,4,5",1,1,1,1,1
chr2,105238155,105238201,4,"1,3,4,5",1,0,1,1,1
chr2,105238201,105238247,3,"3,4,5",0,0,1,1,1
chr2,105238247,105238277,2,"3,5",0,0,1,0,1
chr2,105344973,105345000,2,"1,5",1,0,0,0,1
chr2,105345000,105345082,3,"1,3,5",1,0,1,0,1
chr2,105345082,105345280,4,"1,3,4,5",1,0,1,1,1
chr2,105369878,105369886,2,"3,5",0,0,1,0,1
chr2,105369886,105369892,3,"1,3,5",1,0,1,0,1
chr2,105369892,105369915,4,"1,2,3,5",1,1,1,0,1
chr2,105369915,105370063,5,"1,2,3,4,5",1,1,1,1,1
chr2,105370063,105370064,4,"1,2,3,5",1,1,1,0,1
chr2,105370064,105370089,3,"1,3,5",1,0,1,0,1
chr2,105370089,105370104,2,"1,5",1,0,0,0,1
chr2,105736135,105736138,2,"1,5",1,0,0,0,1
chr2,105736138,105736176,3,"1,3,5",1,0,1,0,1
chr2,105736176,105736189,4,"1,2,3,5",1,1,1,0,1
chr2,105736189,105736419,5,"1,2,3,4,5",1,1,1,1,1
chr2,105736419,105736422,4,"1,2,3,5",1,1,1,0,1
chr2,105736422,105736436,3,"1,2,5",1,1,0,0,1
chr2,105736436,105736533,2,"1,5",1,0,0,0,1
chr2,105853831,105854091,2,"2,5",0,1,0,0,1
chr2,106085339,106085403,2,"1,5",1,0,0,0,1
chr2,106085403,106085483,3,"1,4,5",1,0,0,1,1
chr2,106085483,106085501,4,"1,3,4,5",1,0,1,1,1
chr2,106085501,106085585,5,"1,2,3,4,5",1,1,1,1,1
chr2,106085585,106085593,4,"1,3,4,5",1,0,1,1,1
chr2,106085593,106085633,3,"1,4,5",1,0,0,1,1
chr2,106085633,106085763,2,"1,5",1,0,0,0,1
chr2,106248628,106248772,3,"1,4,5",1,0,0,1,1
chr2,106248772,106248843,4,"1,2,4,5",1,1,0,1,1
chr2,106248843,106248949,3,"1,2,5",1,1,0,0,1
chr2,106470718,106470969,2,"2,5",0,1,0,0,1
chr2,106542827,106542840,2,"4,5",0,0,0,1,1
chr2,106542840,106542841,3,"1,4,5",1,0,0,1,1
chr2,106542841,106542858,4,"1,3,4,5",1,0,1,1,1
chr2,106542858,106542956,5,"1,2,3,4,5",1,1,1,1,1
chr2,106542956,106542985,4,"1,3,4,5",1,0,1,1,1
chr2,106542985,106542986,3,"1,3,5",1,0,1,0,1
chr2,106542986,106543009,2,"1,5",1,0,0,0,1
chr2,108295687,108296111,2,"1,5",1,0,0,0,1
chr2,108417311,108417337,2,"3,5",0,0,1,0,1
chr2,108417337,108417350,3,"2,3,5",0,1,1,0,1
chr2,108417350,108417444,4,"1,2,3,5",1,1,1,0,1
chr2,108417444,108417506,5,"1,2,3,4,5",1,1,1,1,1
chr2,108417506,108417540,4,"1,2,3,5",1,1,1,0,1
chr2,108417540,108417595,3,"2,3,5",0,1,1,0,1
chr2,108417595,108417597,2,"2,5",0,1,0,0,1
chr2,108718802,108718915,2,"2,5",0,1,0,0,1
chr2,109260861,109260887,2,"1,5",1,0,0,0,1
chr2,109260887,109260903,3,"1,2,5",1,1,0,0,1
chr2,109260903,109260914,4,"1,2,3,5",1,1,1,0,1
chr2,109260914,109261144,5,"1,2,3,4,5",1,1,1,1,1
chr2,109261144,109261147,4,"1,2,3,5",1,1,1,0,1
chr2,109261147,109261178,3,"1,3,5",1,0,1,0,1
chr2,109546160,109546172,2,"1,5",1,0,0,0,1
chr2,109546172,109546179,3,"1,3,5",1,0,1,0,1
chr2,109546179,109546180,4,"1,2,3,5",1,1,1,0,1
chr2,109546180,109546372,5,"1,2,3,4,5",1,1,1,1,1
chr2,109546372,109546378,4,"1,2,3,5",1,1,1,0,1
chr2,109546378,109546388,3,"1,3,5",1,0,1,0,1
chr2,109546388,109546408,2,"1,5",1,0,0,0,1
chr2,109662942,109662948,2,"1,5",1,0,0,0,1
chr2,109662948,109662980,3,"1,2,5",1,1,0,0,1
chr2,109662980,109663001,4,"1,2,3,5",1,1,1,0,1
chr2,109663001,109663132,5,"1,2,3,4,5",1,1,1,1,1
chr2,109663132,109663154,4,"1,2,3,5",1,1,1,0,1
chr2,109663154,109663202,3,"1,2,5",1,1,0,0,1
chr2,109663202,109663208,2,"2,5",0,1,0,0,1
chr2,110116454,110116702,2,"2,5",0,1,0,0,1
chr2,111117082,111117106,2,"1,5",1,0,0,0,1
chr2,111117106,111117108,3,"1,3,5",1,0,1,0,1
chr2,111117108,111117132,4,"1,2,3,5",1,1,1,0,1
chr2,111117132,111117269,5,"1,2,3,4,5",1,1,1,1,1
chr2,111117269,111117271,4,"1,3,4,5",1,0,1,1,1
chr2,111117271,111117292,3,"1,3,5",1,0,1,0,1
chr2,111117292,111117293,2,"1,5",1,0,0,0,1
chr2,111120487,111120717,2,"4,5",0,0,0,1,1
chr2,111120953,111121037,2,"2,5",0,1,0,0,1
chr2,111290417,111290716,2,"1,5",1,0,0,0,1
chr2,111483011,111483088,2,"1,5",1,0,0,0,1
chr2,111483088,111483111,3,"1,2,5",1,1,0,0,1
chr2,111483111,111483117,4,"1,2,4,5",1,1,0,1,1
chr2,111483117,111483348,5,"1,2,3,4,5",1,1,1,1,1
chr2,111483348,111483541,4,"1,3,4,5",1,0,1,1,1
chr2,111483541,111483602,3,"1,3,5",1,0,1,0,1
chr2,111667576,111667611,2,"1,5",1,0,0,0,1
chr2,111667611,111667630,3,"1,3,5",1,0,1,0,1
chr2,111667630,111667644,4,"1,3,4,5",1,0,1,1,1
chr2,111667644,111667758,5,"1,2,3,4,5",1,1,1,1,1
chr2,111667758,111667764,4,"1,2,3,5",1,1,1,0,1
chr2,111667764,111667769,3,"1,3,5",1,0,1,0,1
chr2,111667769,111667811,2,"1,5",1,0,0,0,1
chr2,111725798,111725833,2,"3,5",0,0,1,0,1
chr2,111725833,111725841,3,"2,3,5",0,1,1,0,1
chr2,111725841,111726071,4,"2,3,4,5",0,1,1,1,1
chr2,111726071,111726082,3,"2,3,5",0,1,1,0,1
chr2,111726082,111726093,2,"2,5",0,1,0,0,1
chr2,111736142,111736799,2,"1,5",1,0,0,0,1
chr2,111747638,111747707,2,"1,5",1,0,0,0,1
chr2,111747707,111747723,3,"1,2,5",1,1,0,0,1
chr2,111747723,111747828,4,"1,2,4,5",1,1,0,1,1
chr2,111747828,111747953,5,"1,2,3,4,5",1,1,1,1,1
chr2,111747953,111747967,4,"1,2,3,5",1,1,1,0,1
chr2,111747967,111748059,3,"1,3,5",1,0,1,0,1
chr2,111887804,111887826,2,"1,5",1,0,0,0,1
chr2,111887826,111887853,3,"1,3,5",1,0,1,0,1
chr2,111887853,111887862,4,"1,3,4,5",1,0,1,1,1
chr2,111887862,111887997,5,"1,2,3,4,5",1,1,1,1,1
chr2,111887997,111888015,4,"1,3,4,5",1,0,1,1,1
chr2,111888015,111888016,3,"1,4,5",1,0,0,1,1
chr2,111888016,111888052,2,"1,5",1,0,0,0,1
