chrom,start,end,num,list,ENCFF184VLV_ESRRA_sorted.bed,ENCFF701CIO_ESRRA_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr2,113603599,113603728,2,"1,3",1,0,1
chr2,113889727,113890097,2,"1,3",1,0,1
chr2,117814374,117814811,2,"1,3",1,0,1
chr2,118088171,118088541,2,"1,3",1,0,1
chr2,119431368,119431382,2,"2,3",0,1,1
chr2,119431382,119431474,3,"1,2,3",1,1,1
chr2,119431474,119431700,2,"2,3",0,1,1
chr2,119759441,119759634,2,"1,3",1,0,1
chr2,119759907,119760243,2,"1,3",1,0,1
chr2,120223056,120223057,2,"1,3",1,0,1
chr2,120223057,120223448,3,"1,2,3",1,1,1
chr2,120223448,120223455,2,"1,3",1,0,1
chr2,121530960,121531232,2,"1,3",1,0,1
chr2,121649442,121649772,2,"1,3",1,0,1
chr2,121755411,121755781,2,"1,3",1,0,1
chr2,126674083,126674380,2,"1,3",1,0,1
chr2,127387141,127387161,3,"1,2,3",1,1,1
chr2,127387161,127387384,2,"2,3",0,1,1
chr2,127408536,127408542,2,"1,3",1,0,1
chr2,127700564,127700873,2,"1,3",1,0,1
chr2,127701204,127701620,2,"1,3",1,0,1
chr2,127857922,127858292,2,"1,3",1,0,1
chr2,128091022,128091168,2,"1,3",1,0,1
chr2,130182050,130182360,2,"1,3",1,0,1
chr2,130229127,130229423,2,"1,3",1,0,1
chr2,130337103,130337383,2,"1,3",1,0,1
chr2,130342067,130342331,3,"1,2,3",1,1,1
chr2,130342590,130342672,2,"2,3",0,1,1
chr2,130342746,130343116,2,"1,3",1,0,1
chr2,130355882,130356327,2,"1,3",1,0,1
chr2,130727572,130727942,2,"1,3",1,0,1
chr2,131104904,131104982,3,"1,2,3",1,1,1
chr2,131104982,131105015,2,"2,3",0,1,1
chr2,131105126,131105496,2,"1,3",1,0,1
chr2,131209432,131209784,2,"1,3",1,0,1
chr2,131492746,131493116,2,"1,3",1,0,1
chr2,134118467,134118748,2,"1,3",1,0,1
chr2,134918482,134918510,2,"2,3",0,1,1
chr2,134918510,134918769,3,"1,2,3",1,1,1
chr2,134918769,134918902,2,"2,3",0,1,1
chr2,135531119,135531577,2,"1,3",1,0,1
chr2,135741504,135741874,2,"1,3",1,0,1
chr2,135985142,135985562,2,"2,3",0,1,1
chr2,135985684,135986011,2,"1,3",1,0,1
chr2,144520038,144520356,2,"1,3",1,0,1
chr2,148020667,148021037,2,"1,3",1,0,1
chr2,148644233,148644583,2,"2,3",0,1,1
chr2,148645163,148645533,2,"1,3",1,0,1
chr2,151409684,151409730,2,"2,3",0,1,1
chr2,151409730,151410300,3,"1,2,3",1,1,1
chr2,151410300,151410303,2,"2,3",0,1,1
chr2,151828365,151828881,2,"1,3",1,0,1
chr2,152718053,152718135,2,"2,3",0,1,1
chr2,152718170,152718387,2,"2,3",0,1,1
chr2,152718432,152718473,2,"2,3",0,1,1
chr2,152718493,152718765,2,"1,3",1,0,1
chr2,152718765,152718863,3,"1,2,3",1,1,1
chr2,152718863,152718960,2,"2,3",0,1,1
chr2,156332709,156332938,2,"1,3",1,0,1
chr2,157261210,157261318,2,"2,3",0,1,1
chr2,157261318,157261471,3,"1,2,3",1,1,1
chr2,157261471,157261655,2,"1,3",1,0,1
chr2,157324362,157324698,2,"1,3",1,0,1
chr2,157876215,157876585,2,"1,3",1,0,1
chr2,158456698,158456903,2,"1,3",1,0,1
chr2,159712202,159712294,2,"1,3",1,0,1
chr2,159712294,159712572,3,"1,2,3",1,1,1
chr2,159712572,159712602,2,"2,3",0,1,1
chr2,168456032,168456327,2,"1,3",1,0,1
chr2,168773815,168773907,2,"1,3",1,0,1
chr2,168773923,168774034,2,"1,3",1,0,1
chr2,168774070,168774445,2,"1,3",1,0,1
chr2,169479265,169479719,3,"1,2,3",1,1,1
chr2,169479719,169479798,2,"2,3",0,1,1
chr2,169573545,169573606,2,"2,3",0,1,1
chr2,169573606,169574054,3,"1,2,3",1,1,1
chr2,169574054,169574063,2,"2,3",0,1,1
chr2,169584236,169584290,2,"1,3",1,0,1
chr2,169584290,169584606,3,"1,2,3",1,1,1
chr2,169584606,169584887,2,"2,3",0,1,1
chr2,169694413,169694783,2,"1,3",1,0,1
chr2,169798833,169799203,2,"1,3",1,0,1
chr2,169824786,169825103,2,"1,3",1,0,1
chr2,169827766,169827830,2,"1,3",1,0,1
chr2,170715153,170715492,2,"1,3",1,0,1
chr2,170771176,170771546,2,"1,3",1,0,1
chr2,170928921,170929491,2,"1,3",1,0,1
chr2,171433805,171433924,2,"2,3",0,1,1
chr2,171433924,171434026,3,"1,2,3",1,1,1
chr2,171434026,171434160,2,"2,3",0,1,1
chr2,171434682,171434795,2,"1,3",1,0,1
chr2,171687296,171687583,2,"1,3",1,0,1
chr2,171687730,171687859,2,"1,3",1,0,1
chr2,171922236,171922336,2,"1,3",1,0,1
chr2,171922336,171922606,3,"1,2,3",1,1,1
chr2,171922606,171922756,2,"2,3",0,1,1
chr2,171999765,171999775,2,"2,3",0,1,1
chr2,171999775,172000145,3,"1,2,3",1,1,1
chr2,172000145,172000185,2,"2,3",0,1,1
chr2,172099032,172099402,2,"1,3",1,0,1
chr2,172555530,172555853,3,"1,2,3",1,1,1
chr2,172555853,172556139,2,"2,3",0,1,1
chr2,173354508,173354887,2,"2,3",0,1,1
chr2,174487318,174487323,2,"1,3",1,0,1
chr2,174487323,174487490,3,"1,2,3",1,1,1
chr2,175167772,175168192,2,"2,3",0,1,1
chr2,175180875,175180926,2,"1,3",1,0,1
chr2,175180926,175181093,3,"1,2,3",1,1,1
chr2,175181093,175181246,2,"1,3",1,0,1
chr2,175181423,175181474,2,"2,3",0,1,1
chr2,175181474,175181927,3,"1,2,3",1,1,1
chr2,176079945,176080222,2,"1,3",1,0,1
chr2,176097615,176097873,3,"1,2,3",1,1,1
chr2,176269321,176269345,2,"2,3",0,1,1
chr2,176269345,176269876,3,"1,2,3",1,1,1
chr2,176269876,176269903,2,"2,3",0,1,1
chr2,177168062,177168520,2,"1,3",1,0,1
chr2,177212374,177212683,3,"1,2,3",1,1,1
chr2,177212683,177212724,2,"1,3",1,0,1
chr2,177263461,177263829,2,"1,3",1,0,1
chr2,177264655,177265025,2,"1,3",1,0,1
chr2,177392665,177392795,2,"1,3",1,0,1
chr2,177552593,177552876,2,"1,3",1,0,1
chr2,177552917,177552963,2,"1,3",1,0,1
chr2,177693991,177694287,2,"1,3",1,0,1
chr2,178112252,178112281,2,"1,3",1,0,1
chr2,178112281,178112622,3,"1,2,3",1,1,1
chr2,178112622,178112701,2,"2,3",0,1,1
chr2,178194260,178194618,2,"2,3",0,1,1
chr2,178414712,178414755,2,"1,3",1,0,1
chr2,178414755,178415003,3,"1,2,3",1,1,1
chr2,178415003,178415097,2,"2,3",0,1,1
chr2,178450659,178450823,2,"2,3",0,1,1
chr2,178450823,178451193,3,"1,2,3",1,1,1
chr2,178451193,178451280,2,"2,3",0,1,1
chr2,178479065,178479308,2,"1,3",1,0,1
chr2,178480195,178480755,2,"1,3",1,0,1
chr2,178523005,178523375,2,"1,3",1,0,1
chr2,182715820,182715936,2,"2,3",0,1,1
chr2,182715936,182716240,3,"1,2,3",1,1,1
chr2,182716240,182716306,2,"1,3",1,0,1
chr2,183078605,183078648,2,"2,3",0,1,1
chr2,183078648,183078852,3,"1,2,3",1,1,1
chr2,183078852,183078951,2,"1,3",1,0,1
chr2,183124694,183125004,2,"1,3",1,0,1
chr2,188291512,188291838,2,"1,3",1,0,1
chr2,189440983,189441297,2,"1,3",1,0,1
chr2,189661151,189661521,2,"1,3",1,0,1
chr2,189784266,189784636,2,"1,3",1,0,1
chr2,191014100,191014470,2,"1,3",1,0,1
chr2,191020207,191020533,2,"1,3",1,0,1
chr2,191677879,191678338,2,"1,3",1,0,1
chr2,197499807,197499852,2,"2,3",0,1,1
chr2,197499852,197500109,3,"1,2,3",1,1,1
chr2,197500109,197500227,2,"2,3",0,1,1
chr2,197515734,197515790,2,"2,3",0,1,1
chr2,197515790,197515949,3,"1,2,3",1,1,1
chr2,197515949,197516162,2,"2,3",0,1,1
chr2,199911208,199911578,2,"1,3",1,0,1
chr2,200713084,200713400,2,"1,3",1,0,1
chr2,200812383,200812667,2,"1,3",1,0,1
chr2,200864557,200864891,2,"1,3",1,0,1
chr2,200889216,200889259,2,"2,3",0,1,1
chr2,200889259,200889593,3,"1,2,3",1,1,1
chr2,200889593,200889837,2,"2,3",0,1,1
chr2,201071799,201071842,2,"1,3",1,0,1
chr2,201071842,201071846,3,"1,2,3",1,1,1
chr2,201158148,201158192,2,"2,3",0,1,1
chr2,201158192,201158562,3,"1,2,3",1,1,1
chr2,201158562,201158568,2,"2,3",0,1,1
chr2,201642615,201642885,2,"1,3",1,0,1
chr2,202375861,202376231,2,"1,3",1,0,1
chr2,202634598,202634915,2,"1,3",1,0,1
chr2,203238739,203239049,2,"1,3",1,0,1
chr2,206159363,206159381,2,"2,3",0,1,1
chr2,206159381,206159480,3,"1,2,3",1,1,1
chr2,206159480,206159661,2,"2,3",0,1,1
chr2,206765234,206765382,2,"1,3",1,0,1
chr2,206765382,206765604,3,"1,2,3",1,1,1
chr2,206765604,206765702,2,"2,3",0,1,1
chr2,207711284,207711654,2,"1,3",1,0,1
chr2,207769772,207769882,2,"1,3",1,0,1
chr2,208025424,208025702,2,"1,3",1,0,1
chr2,208265897,208266349,2,"1,3",1,0,1
chr2,210002337,210002705,2,"1,3",1,0,1
chr2,210171264,210171634,2,"1,3",1,0,1
chr2,215619078,215619383,2,"1,3",1,0,1
chr2,218270403,218270564,2,"1,3",1,0,1
chr2,218270564,218270605,3,"1,2,3",1,1,1
chr2,218356673,218357043,2,"1,3",1,0,1
chr2,218367675,218368143,2,"1,3",1,0,1
chr2,218395910,218396163,3,"1,2,3",1,1,1
chr2,218396163,218396188,2,"2,3",0,1,1
chr2,218399570,218399848,2,"1,3",1,0,1
chr2,218659496,218659845,2,"1,3",1,0,1
chr2,218710673,218711043,2,"1,3",1,0,1
chr2,218909003,218909251,2,"1,3",1,0,1
chr2,218909282,218909373,2,"1,3",1,0,1
chr2,218979964,218980328,2,"1,3",1,0,1
chr2,218996074,218996415,2,"1,3",1,0,1
chr2,219176828,219177158,2,"1,3",1,0,1
chr2,219217906,219218091,2,"1,3",1,0,1
chr2,219245321,219245372,2,"2,3",0,1,1
chr2,219245372,219245741,3,"1,2,3",1,1,1
chr2,219245741,219245742,2,"1,3",1,0,1
chr2,219279580,219279677,2,"1,3",1,0,1
chr2,219294796,219295162,2,"2,3",0,1,1
chr2,219387527,219387795,3,"1,2,3",1,1,1
chr2,219387795,219387841,2,"2,3",0,1,1
chr2,219388411,219388711,2,"1,3",1,0,1
chr2,219498127,219498184,2,"2,3",0,1,1
chr2,219498407,219498547,3,"1,2,3",1,1,1
chr2,219498547,219498569,2,"1,3",1,0,1
chr2,219510137,219510452,2,"1,3",1,0,1
chr2,219514345,219514549,2,"1,3",1,0,1
chr2,219552511,219552873,2,"1,3",1,0,1
chr2,219597620,219597681,2,"2,3",0,1,1
chr2,219597681,219597795,3,"1,2,3",1,1,1
chr2,219597795,219598028,2,"2,3",0,1,1
chr2,219642469,219642495,2,"1,3",1,0,1
chr2,219642495,219642832,3,"1,2,3",1,1,1
chr2,219642832,219642843,2,"2,3",0,1,1
chr2,222860849,222861121,2,"1,3",1,0,1
chr2,227325088,227325286,2,"1,3",1,0,1
chr2,229921882,229922012,2,"1,3",1,0,1
chr2,229922012,229922252,3,"1,2,3",1,1,1
chr2,229922252,229922432,2,"2,3",0,1,1
chr2,230712573,230712699,2,"2,3",0,1,1
chr2,230712699,230712823,3,"1,2,3",1,1,1
chr2,230712823,230712875,2,"2,3",0,1,1
chr2,231514208,231514681,2,"1,3",1,0,1
chr2,231530378,231530666,2,"1,3",1,0,1
chr2,231706977,231707257,2,"1,3",1,0,1
chr2,231781456,231781758,2,"1,3",1,0,1
chr2,231786261,231786631,2,"1,3",1,0,1
chr2,231900506,231900790,2,"1,3",1,0,1
chr2,231961569,231961939,2,"1,3",1,0,1
chr2,232550359,232550729,2,"1,3",1,0,1
chr2,232550959,232551152,2,"1,3",1,0,1
chr2,237085667,237086017,2,"1,3",1,0,1
chr2,238239913,238240256,2,"1,3",1,0,1
chr2,238320207,238320577,2,"1,3",1,0,1
chr2,239401231,239401601,2,"1,3",1,0,1
chr2,240025243,240025246,2,"2,3",0,1,1
chr2,240025246,240025518,3,"1,2,3",1,1,1
chr2,240025518,240025612,2,"2,3",0,1,1
chr2,240565844,240565968,2,"1,3",1,0,1
chr2,240565968,240566081,3,"1,2,3",1,1,1
chr2,240584557,240584904,2,"1,3",1,0,1
chr2,240612904,240613226,2,"1,3",1,0,1
chr2,241102229,241102573,2,"1,3",1,0,1
chr2,241150144,241150267,3,"1,2,3",1,1,1
chr2,241150267,241150307,2,"2,3",0,1,1
chr2,241637341,241637711,2,"1,3",1,0,1
chr2,241686850,241687178,2,"1,3",1,0,1
chr2,241881446,241882010,2,"1,3",1,0,1
chr2,241892772,241892879,2,"1,3",1,0,1
chr20,297401,297521,2,"1,3",1,0,1
chr20,347686,347709,2,"2,3",0,1,1
chr20,347709,348338,3,"1,2,3",1,1,1
chr20,354509,354807,2,"1,3",1,0,1
chr20,371973,372071,2,"1,3",1,0,1
chr20,372071,372207,3,"1,2,3",1,1,1
chr20,407579,407918,2,"1,3",1,0,1
chr20,671486,671563,2,"2,3",0,1,1
chr20,671563,671596,3,"1,2,3",1,1,1
chr20,761113,761216,2,"1,3",1,0,1
chr20,833408,833778,2,"1,3",1,0,1
chr20,1118346,1118391,2,"2,3",0,1,1
chr20,1118391,1118587,3,"1,2,3",1,1,1
chr20,1118587,1118681,2,"2,3",0,1,1
chr20,1187643,1187711,2,"2,3",0,1,1
chr20,1187711,1188081,3,"1,2,3",1,1,1
chr20,1188081,1188107,2,"2,3",0,1,1
chr20,1325256,1325407,2,"2,3",0,1,1
chr20,1325407,1325519,3,"1,2,3",1,1,1
chr20,1466848,1467066,2,"1,3",1,0,1
chr20,1467726,1468032,2,"1,3",1,0,1
chr20,2470661,2471015,2,"1,3",1,0,1
chr20,3045574,3046148,2,"1,3",1,0,1
chr20,3159766,3159772,2,"2,3",0,1,1
chr20,3159772,3160166,3,"1,2,3",1,1,1
chr20,3160166,3160272,2,"2,3",0,1,1
chr20,3470835,3471404,2,"1,3",1,0,1
chr20,3820417,3820584,2,"2,3",0,1,1
chr20,3820584,3820899,3,"1,2,3",1,1,1
chr20,3820899,3820924,2,"2,3",0,1,1
chr20,3847034,3847381,2,"1,3",1,0,1
chr20,3888720,3889090,2,"1,3",1,0,1
chr20,4192376,4192393,2,"2,3",0,1,1
chr20,4192393,4192702,3,"1,2,3",1,1,1
chr20,4192702,4192796,2,"2,3",0,1,1
chr20,4221217,4221247,2,"2,3",0,1,1
chr20,4221247,4221594,3,"1,2,3",1,1,1
chr20,4221594,4221617,2,"1,3",1,0,1
chr20,5056816,5057186,2,"1,3",1,0,1
chr20,8019532,8019902,2,"1,3",1,0,1
chr20,10434057,10434148,3,"1,2,3",1,1,1
chr20,10434148,10434321,2,"1,3",1,0,1
chr20,16573297,16573470,2,"1,3",1,0,1
chr20,16573470,16573652,3,"1,2,3",1,1,1
chr20,17958677,17958703,2,"2,3",0,1,1
chr20,17958703,17959027,3,"1,2,3",1,1,1
chr20,17959027,17959050,2,"2,3",0,1,1
chr20,17968511,17968567,2,"1,3",1,0,1
chr20,17968567,17968881,3,"1,2,3",1,1,1
chr20,17968881,17968987,2,"2,3",0,1,1
chr20,17969119,17969149,2,"1,3",1,0,1
chr20,18288346,18288608,2,"1,3",1,0,1
chr20,18507311,18507618,2,"1,3",1,0,1
chr20,18567252,18567267,2,"1,3",1,0,1
chr20,18567267,18567622,3,"1,2,3",1,1,1
chr20,18567622,18567681,2,"2,3",0,1,1
chr20,18587795,18588165,2,"1,3",1,0,1
chr20,23152409,23152717,2,"1,3",1,0,1
chr20,23357981,23357991,2,"2,3",0,1,1
chr20,23357991,23358233,3,"1,2,3",1,1,1
chr20,23358233,23358307,2,"2,3",0,1,1
chr20,23361671,23361981,2,"1,3",1,0,1
chr20,23637885,23638050,2,"1,3",1,0,1
chr20,25195506,25195701,2,"1,3",1,0,1
chr20,25623655,25624521,2,"1,3",1,0,1
chr20,31514218,31514744,2,"1,3",1,0,1
chr20,31572781,31573383,2,"1,3",1,0,1
chr20,31604202,31604503,2,"1,3",1,0,1
chr20,31605169,31605539,2,"1,3",1,0,1
chr20,31610632,31610703,2,"1,3",1,0,1
chr20,31610703,31610985,3,"1,2,3",1,1,1
chr20,31612840,31613183,2,"1,3",1,0,1
chr20,31661798,31662131,2,"2,3",0,1,1
chr20,31739018,31739388,2,"1,3",1,0,1
chr20,31879447,31879775,2,"2,3",0,1,1
chr20,31951983,31952071,2,"2,3",0,1,1
chr20,31952071,31952270,3,"1,2,3",1,1,1
chr20,32109440,32109478,2,"2,3",0,1,1
chr20,32109478,32109848,3,"1,2,3",1,1,1
chr20,32109848,32109860,2,"2,3",0,1,1
chr20,32207716,32208006,2,"1,3",1,0,1
chr20,32208006,32208014,3,"1,2,3",1,1,1
chr20,32277445,32277762,2,"1,3",1,0,1
chr20,32357988,32358608,2,"1,3",1,0,1
chr20,32583092,32583417,2,"1,3",1,0,1
chr20,32752502,32752872,2,"1,3",1,0,1
chr20,32762321,32762691,2,"1,3",1,0,1
chr20,32820302,32820306,2,"2,3",0,1,1
chr20,33401415,33401685,3,"1,2,3",1,1,1
chr20,33401685,33401698,2,"1,3",1,0,1
chr20,33489740,33490064,2,"1,3",1,0,1
chr20,33490553,33490580,2,"2,3",0,1,1
chr20,33490580,33490647,3,"1,2,3",1,1,1
chr20,33666614,33666966,2,"1,3",1,0,1
chr20,33674273,33674643,2,"1,3",1,0,1
chr20,33720106,33720476,2,"1,3",1,0,1
chr20,33731918,33732016,2,"1,3",1,0,1
chr20,33732311,33732501,2,"1,3",1,0,1
chr20,33811042,33811412,2,"1,3",1,0,1
chr20,33993049,33993193,3,"1,2,3",1,1,1
chr20,33993193,33993297,2,"2,3",0,1,1
chr20,33993680,33993838,2,"2,3",0,1,1
chr20,33993838,33993995,3,"1,2,3",1,1,1
chr20,33993995,33994055,2,"2,3",0,1,1
chr20,34363109,34363399,2,"1,3",1,0,1
chr20,34516391,34516761,2,"1,3",1,0,1
chr20,34704516,34704817,3,"1,2,3",1,1,1
chr20,34825667,34825883,2,"2,3",0,1,1
chr20,34875902,34876186,3,"1,2,3",1,1,1
chr20,34876186,34876205,2,"2,3",0,1,1
chr20,34876511,34876780,2,"1,3",1,0,1
chr20,35208216,35208327,2,"2,3",0,1,1
chr20,35208327,35208697,3,"1,2,3",1,1,1
chr20,35208697,35208701,2,"2,3",0,1,1
chr20,35455124,35455512,2,"2,3",0,1,1
chr20,35541920,35541981,2,"1,3",1,0,1
chr20,35541981,35542202,3,"1,2,3",1,1,1
chr20,35542275,35542401,3,"1,2,3",1,1,1
chr20,35542401,35542493,2,"1,3",1,0,1
chr20,35615728,35615964,3,"1,2,3",1,1,1
chr20,35615964,35616029,2,"1,3",1,0,1
chr20,35616862,35617077,2,"1,3",1,0,1
chr20,35664838,35665160,2,"1,3",1,0,1
chr20,35699140,35699875,2,"1,3",1,0,1
chr20,35954484,35954521,2,"2,3",0,1,1
chr20,35954521,35955002,3,"1,2,3",1,1,1
chr20,35955002,35955020,2,"2,3",0,1,1
chr20,36050915,36051069,2,"1,3",1,0,1
chr20,36605498,36605868,2,"1,3",1,0,1
chr20,36745710,36745768,2,"2,3",0,1,1
chr20,36746280,36746313,2,"2,3",0,1,1
chr20,36746313,36746416,3,"1,2,3",1,1,1
chr20,36774201,36774497,2,"1,3",1,0,1
chr20,36863841,36863897,2,"2,3",0,1,1
chr20,36863897,36864093,3,"1,2,3",1,1,1
chr20,37095874,37095901,2,"2,3",0,1,1
chr20,37095901,37096271,3,"1,2,3",1,1,1
chr20,37096271,37096294,2,"2,3",0,1,1
chr20,37289619,37289718,2,"1,3",1,0,1
chr20,37527774,37527895,3,"1,2,3",1,1,1
chr20,37527895,37527979,2,"2,3",0,1,1
chr20,37528063,37528207,2,"2,3",0,1,1
chr20,37693911,37694195,2,"1,3",1,0,1
chr20,38033347,38033862,2,"2,3",0,1,1
chr20,38472523,38472893,2,"1,3",1,0,1
chr20,38748247,38748608,2,"1,3",1,0,1
chr20,38962407,38962435,2,"1,3",1,0,1
chr20,38962435,38962614,3,"1,2,3",1,1,1
chr20,38962614,38962632,2,"2,3",0,1,1
chr20,38962753,38962830,2,"1,3",1,0,1
chr20,41136939,41137309,2,"1,3",1,0,1
chr20,43457732,43457947,2,"1,3",1,0,1
chr20,43457947,43458016,3,"1,2,3",1,1,1
chr20,43458160,43458367,2,"2,3",0,1,1
chr20,43513996,43514233,2,"1,3",1,0,1
chr20,43657430,43657458,2,"2,3",0,1,1
chr20,43657458,43657699,3,"1,2,3",1,1,1
chr20,44311062,44311432,2,"1,3",1,0,1
chr20,44966186,44966232,2,"2,3",0,1,1
chr20,44966232,44966449,3,"1,2,3",1,1,1
chr20,44966449,44966470,2,"1,3",1,0,1
chr20,45363040,45363410,2,"1,3",1,0,1
chr20,45436862,45437191,2,"1,3",1,0,1
chr20,45791782,45792060,2,"1,3",1,0,1
chr20,45881122,45881328,2,"2,3",0,1,1
chr20,45891154,45891419,3,"1,2,3",1,1,1
chr20,45891419,45891705,2,"2,3",0,1,1
chr20,45935297,45935567,2,"1,3",1,0,1
chr20,45971707,45971772,2,"2,3",0,1,1
chr20,45971772,45971846,3,"1,2,3",1,1,1
chr20,45971846,45972133,2,"1,3",1,0,1
chr20,45972133,45972142,3,"1,2,3",1,1,1
chr20,45972142,45972250,2,"2,3",0,1,1
chr20,45972360,45972421,2,"2,3",0,1,1
chr20,45972421,45972542,3,"1,2,3",1,1,1
chr20,45972542,45972553,2,"2,3",0,1,1
chr20,46022010,46022311,2,"1,3",1,0,1
chr20,46089647,46089770,2,"2,3",0,1,1
chr20,46089770,46090067,3,"1,2,3",1,1,1
chr20,46090067,46090140,2,"1,3",1,0,1
chr20,47360609,47360677,2,"1,3",1,0,1
chr20,47360677,47360979,3,"1,2,3",1,1,1
chr20,47360979,47361090,2,"2,3",0,1,1
chr20,47384025,47384342,2,"1,3",1,0,1
chr20,47392134,47392249,2,"1,3",1,0,1
chr20,47392249,47392471,3,"1,2,3",1,1,1
chr20,47501740,47502110,2,"1,3",1,0,1
chr20,47663825,47664073,2,"1,3",1,0,1
chr20,48921550,48922123,2,"1,3",1,0,1
chr20,49046610,49046943,2,"2,3",0,1,1
chr20,49219209,49219221,2,"2,3",0,1,1
chr20,49219221,49219531,3,"1,2,3",1,1,1
chr20,49278049,49278419,2,"1,3",1,0,1
chr20,49812514,49812615,2,"1,3",1,0,1
chr20,49812615,49812852,3,"1,2,3",1,1,1
chr20,49812852,49813035,2,"2,3",0,1,1
chr20,49982464,49982496,2,"2,3",0,1,1
chr20,49982496,49982777,3,"1,2,3",1,1,1
chr20,49982777,49982884,2,"2,3",0,1,1
chr20,50071266,50071588,2,"1,3",1,0,1
chr20,50166011,50166381,2,"1,3",1,0,1
chr20,50292543,50292907,3,"1,2,3",1,1,1
chr20,50292907,50293142,2,"2,3",0,1,1
chr20,50423216,50423439,2,"1,3",1,0,1
chr20,50478319,50478573,3,"1,2,3",1,1,1
chr20,50509979,50510500,2,"1,3",1,0,1
chr20,50635838,50635968,2,"2,3",0,1,1
chr20,50635968,50636253,3,"1,2,3",1,1,1
chr20,50731312,50731524,2,"1,3",1,0,1
chr20,50790686,50791038,2,"1,3",1,0,1
chr20,50931534,50931704,2,"2,3",0,1,1
chr20,50931704,50931960,3,"1,2,3",1,1,1
chr20,53175540,53175632,2,"1,3",1,0,1
chr20,53608310,53608347,2,"1,3",1,0,1
chr20,53608347,53608680,3,"1,2,3",1,1,1
chr20,53608680,53608746,2,"2,3",0,1,1
chr20,54207821,54208191,2,"1,3",1,0,1
chr20,56392350,56392394,2,"2,3",0,1,1
chr20,56392394,56392556,3,"1,2,3",1,1,1
chr20,56392556,56392720,2,"2,3",0,1,1
chr20,56412061,56412284,2,"1,3",1,0,1
chr20,56468456,56468763,2,"1,3",1,0,1
chr20,57351091,57351551,2,"1,3",1,0,1
chr20,57389338,57389354,2,"2,3",0,1,1
chr20,57389354,57389655,3,"1,2,3",1,1,1
chr20,57391099,57391366,2,"1,3",1,0,1
chr20,57709827,57710178,2,"1,3",1,0,1
chr20,58309595,58309965,2,"1,3",1,0,1
chr20,58388985,58389322,2,"1,3",1,0,1
chr20,58650885,58651118,2,"2,3",0,1,1
chr20,58651118,58651264,3,"1,2,3",1,1,1
chr20,58651264,58651305,2,"2,3",0,1,1
chr20,58981224,58981594,2,"1,3",1,0,1
chr20,59032059,59032152,2,"1,3",1,0,1
chr20,59032152,59032303,3,"1,2,3",1,1,1
chr20,59032303,59032517,2,"1,3",1,0,1
chr20,59042360,59042454,2,"1,3",1,0,1
chr20,59042454,59042765,3,"1,2,3",1,1,1
chr20,59042765,59042787,2,"1,3",1,0,1
chr20,59934007,59934301,2,"1,3",1,0,1
chr20,59940210,59940559,2,"1,3",1,0,1
chr20,62121995,62122302,2,"1,3",1,0,1
chr20,62182574,62182820,2,"2,3",0,1,1
chr20,62182820,62183067,3,"1,2,3",1,1,1
chr20,62183067,62183171,2,"2,3",0,1,1
chr20,62302597,62302967,2,"1,3",1,0,1
chr20,62386909,62387201,2,"1,3",1,0,1
chr20,62407373,62407770,2,"1,3",1,0,1
chr20,62523871,62523909,2,"2,3",0,1,1
chr20,62598725,62599092,2,"1,3",1,0,1
chr20,62623855,62624225,2,"1,3",1,0,1
chr20,62686161,62686490,2,"1,3",1,0,1
chr20,62794406,62794647,2,"1,3",1,0,1
chr20,62822777,62823093,2,"1,3",1,0,1
chr20,62862250,62862279,2,"1,3",1,0,1
chr20,62926243,62926258,2,"2,3",0,1,1
chr20,62926258,62926628,3,"1,2,3",1,1,1
chr20,62926628,62926663,2,"2,3",0,1,1
chr20,62937792,62938054,2,"2,3",0,1,1
chr20,63216154,63216400,2,"1,3",1,0,1
chr20,63272609,63272932,2,"1,3",1,0,1
chr20,63553486,63553856,2,"1,3",1,0,1
chr20,63626998,63627368,2,"1,3",1,0,1
chr20,63653192,63653486,2,"1,3",1,0,1
chr20,63658488,63658615,2,"1,3",1,0,1
chr20,63707265,63707331,2,"2,3",0,1,1
chr20,63707667,63707702,2,"2,3",0,1,1
chr20,63707702,63708028,3,"1,2,3",1,1,1
chr20,63708028,63708088,2,"1,3",1,0,1
chr20,63864191,63864461,3,"1,2,3",1,1,1
chr20,63864461,63864543,2,"2,3",0,1,1
chr20,63864995,63865365,2,"1,3",1,0,1
chr20,63949283,63949386,2,"1,3",1,0,1
chr20,63956318,63956360,2,"2,3",0,1,1
chr20,63980860,63981180,3,"1,2,3",1,1,1
chr20,63981180,63981204,2,"2,3",0,1,1
chr20,64038566,64038603,2,"1,3",1,0,1
chr20,64038603,64038879,3,"1,2,3",1,1,1
chr20,64038879,64038886,2,"2,3",0,1,1
chr20,64062870,64063213,2,"1,3",1,0,1
chr20,64255359,64255494,2,"2,3",0,1,1
chr20,64255494,64255706,3,"1,2,3",1,1,1
chr20,64255706,64255864,2,"1,3",1,0,1
chr21,5154631,5155001,2,"1,3",1,0,1
chr21,14753789,14754159,2,"1,3",1,0,1
chr21,25734791,25734870,2,"2,3",0,1,1
chr21,25734870,25735126,3,"1,2,3",1,1,1
chr21,25735126,25735267,2,"2,3",0,1,1
chr21,28885043,28885086,2,"2,3",0,1,1
chr21,28885086,28885456,3,"1,2,3",1,1,1
chr21,28885456,28885463,2,"2,3",0,1,1
