chrom,start,end,num,list,ENCFF043BDQ_ELK1_sorted.bed,ENCFF161GMM_ELK1_sorted.bed,ENCFF246GYO_ELK1_sorted.bed,ENCFF687ZYR_ELK1_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr6,43014073,43014365,2,"4,5",0,0,0,1,1
chr6,43053674,43054004,2,"4,5",0,0,0,1,1
chr6,43171051,43171156,2,"1,5",1,0,0,0,1
chr6,43171156,43171238,3,"1,4,5",1,0,0,1,1
chr6,43171238,43171375,2,"1,5",1,0,0,0,1
chr6,43516808,43516812,2,"1,5",1,0,0,0,1
chr6,43516812,43517132,3,"1,4,5",1,0,0,1,1
chr6,43517132,43517142,2,"4,5",0,0,0,1,1
chr6,43629360,43629574,2,"1,5",1,0,0,0,1
chr6,44257461,44257791,2,"4,5",0,0,0,1,1
chr6,49463161,49463225,2,"4,5",0,0,0,1,1
chr6,49463225,49463491,3,"1,4,5",1,0,0,1,1
chr6,49463491,49463504,2,"1,5",1,0,0,0,1
chr6,56955186,56955516,2,"4,5",0,0,0,1,1
chr6,57089785,57090106,2,"1,5",1,0,0,0,1
chr6,57317528,57317686,2,"4,5",0,0,0,1,1
chr6,73520925,73521303,2,"1,5",1,0,0,0,1
chr6,75243631,75243961,2,"4,5",0,0,0,1,1
chr6,83859521,83859851,2,"4,5",0,0,0,1,1
chr6,87322396,87322685,3,"1,4,5",1,0,0,1,1
chr6,87322685,87322695,2,"1,5",1,0,0,0,1
chr6,87589820,87590150,2,"4,5",0,0,0,1,1
chr6,88963517,88963847,2,"4,5",0,0,0,1,1
chr6,89638574,89638585,2,"4,5",0,0,0,1,1
chr6,89638585,89638904,3,"1,4,5",1,0,0,1,1
chr6,89638904,89638909,2,"1,5",1,0,0,0,1
chr6,96521605,96521935,2,"4,5",0,0,0,1,1
chr6,96897796,96897855,2,"4,5",0,0,0,1,1
chr6,96897855,96898126,3,"1,4,5",1,0,0,1,1
chr6,96898126,96898129,2,"1,5",1,0,0,0,1
chr6,108261120,108261450,2,"4,5",0,0,0,1,1
chr6,109382238,109382568,2,"4,5",0,0,0,1,1
chr6,111259082,111259125,2,"4,5",0,0,0,1,1
chr6,111259125,111259412,3,"1,4,5",1,0,0,1,1
chr6,111259412,111259449,2,"1,5",1,0,0,0,1
chr6,125780150,125780438,2,"1,5",1,0,0,0,1
chr6,131628155,131628161,2,"4,5",0,0,0,1,1
chr6,131628161,131628485,3,"1,4,5",1,0,0,1,1
chr6,132814512,132814684,2,"1,5",1,0,0,0,1
chr6,133952937,133953267,2,"4,5",0,0,0,1,1
chr6,133957939,133958236,2,"1,5",1,0,0,0,1
chr6,136226405,136226535,2,"1,5",1,0,0,0,1
chr6,136226581,136226968,2,"1,5",1,0,0,0,1
chr6,136550468,136550798,2,"4,5",0,0,0,1,1
chr6,136822395,136822672,2,"1,5",1,0,0,0,1
chr6,138773465,138773789,2,"1,5",1,0,0,0,1
chr6,142147068,142147398,2,"4,5",0,0,0,1,1
chr6,143060482,143060812,2,"4,5",0,0,0,1,1
chr6,143450564,143450894,2,"4,5",0,0,0,1,1
chr6,143843100,143843114,2,"1,5",1,0,0,0,1
chr6,143843114,143843424,3,"1,4,5",1,0,0,1,1
chr6,143843424,143843444,2,"4,5",0,0,0,1,1
chr6,144095450,144095497,2,"1,5",1,0,0,0,1
chr6,144095497,144095774,3,"1,4,5",1,0,0,1,1
chr6,144095774,144095827,2,"4,5",0,0,0,1,1
chr6,149648541,149648556,2,"4,5",0,0,0,1,1
chr6,149648556,149648871,3,"1,4,5",1,0,0,1,1
chr6,149648871,149648880,2,"1,5",1,0,0,0,1
chr6,149717657,149718137,2,"2,5",0,1,0,0,1
chr6,150005155,150005485,2,"4,5",0,0,0,1,1
chr6,151229287,151229297,2,"1,5",1,0,0,0,1
chr6,151229297,151229611,3,"1,4,5",1,0,0,1,1
chr6,151229611,151229627,2,"4,5",0,0,0,1,1
chr6,151452070,151452163,2,"1,5",1,0,0,0,1
chr6,151452163,151452394,3,"1,4,5",1,0,0,1,1
chr6,151452394,151452493,2,"4,5",0,0,0,1,1
chr6,152983398,152983411,2,"4,5",0,0,0,1,1
chr6,152983411,152983735,3,"1,4,5",1,0,0,1,1
chr6,152983735,152983855,2,"4,5",0,0,0,1,1
chr6,153002552,153002578,2,"1,5",1,0,0,0,1
chr6,153002578,153002876,3,"1,4,5",1,0,0,1,1
chr6,153002876,153002908,2,"4,5",0,0,0,1,1
chr6,157323346,157323676,2,"4,5",0,0,0,1,1
chr6,157981381,157981400,3,"2,3,5",0,1,1,0,1
chr6,157981400,157981510,4,"2,3,4,5",0,1,1,1,1
chr6,157981510,157981601,5,"1,2,3,4,5",1,1,1,1,1
chr6,157981601,157981724,4,"2,3,4,5",0,1,1,1,1
chr6,157981724,157981730,3,"2,4,5",0,1,0,1,1
chr6,157981730,157981752,2,"2,5",0,1,0,0,1
chr6,158869860,158870190,2,"4,5",0,0,0,1,1
chr6,159726828,159727152,2,"1,5",1,0,0,0,1
chr6,159727620,159727822,2,"2,5",0,1,0,0,1
chr6,159789598,159789922,2,"1,5",1,0,0,0,1
chr6,159790205,159790479,2,"4,5",0,0,0,1,1
chr6,166342429,166342431,2,"4,5",0,0,0,1,1
chr6,166342431,166342755,3,"1,4,5",1,0,0,1,1
chr6,166342755,166342759,2,"4,5",0,0,0,1,1
chr6,166998945,166998964,2,"2,5",0,1,0,0,1
chr6,169701935,169701971,2,"1,5",1,0,0,0,1
chr6,169701971,169702259,3,"1,4,5",1,0,0,1,1
chr6,169702259,169702301,2,"4,5",0,0,0,1,1
chr6,169751445,169751486,2,"3,5",0,0,1,0,1
chr6,169751486,169751524,3,"2,3,5",0,1,1,0,1
chr6,169751524,169751550,4,"2,3,4,5",0,1,1,1,1
chr6,169751550,169751646,5,"1,2,3,4,5",1,1,1,1,1
chr6,169751646,169751732,4,"2,3,4,5",0,1,1,1,1
chr6,169751732,169751829,3,"2,3,5",0,1,1,0,1
chr6,169751829,169751966,2,"2,5",0,1,0,0,1
chr6,170306368,170306571,2,"2,5",0,1,0,0,1
chr6,170306571,170306576,3,"2,4,5",0,1,0,1,1
chr6,170306576,170306900,4,"1,2,4,5",1,1,0,1,1
chr6,170306900,170306901,3,"2,4,5",0,1,0,1,1
chr6,170306901,170307052,2,"2,5",0,1,0,0,1
chr6,170553160,170553453,3,"1,4,5",1,0,0,1,1
chr6,170554138,170554217,2,"4,5",0,0,0,1,1
chr6,170554217,170554468,3,"1,4,5",1,0,0,1,1
chr6,170554468,170554541,2,"1,5",1,0,0,0,1
chr7,726516,726788,2,"1,5",1,0,0,0,1
chr7,876111,876175,2,"2,5",0,1,0,0,1
chr7,1504263,1504292,2,"1,5",1,0,0,0,1
chr7,1504292,1504587,3,"1,4,5",1,0,0,1,1
chr7,1504587,1504702,2,"4,5",0,0,0,1,1
chr7,1569917,1570215,2,"4,5",0,0,0,1,1
chr7,1570270,1570412,2,"4,5",0,0,0,1,1
chr7,2242016,2242043,2,"1,5",1,0,0,0,1
chr7,2242043,2242340,3,"1,4,5",1,0,0,1,1
chr7,2242340,2242373,2,"4,5",0,0,0,1,1
chr7,2354027,2354351,2,"1,5",1,0,0,0,1
chr7,5045641,5045643,2,"4,5",0,0,0,1,1
chr7,5045643,5045967,3,"1,4,5",1,0,0,1,1
chr7,5045967,5045971,2,"4,5",0,0,0,1,1
chr7,5529644,5529663,2,"1,5",1,0,0,0,1
chr7,5529663,5529915,3,"1,4,5",1,0,0,1,1
chr7,5529915,5530098,2,"4,5",0,0,0,1,1
chr7,5822933,5822983,2,"1,5",1,0,0,0,1
chr7,5822983,5823226,3,"1,4,5",1,0,0,1,1
chr7,6374321,6374651,2,"4,5",0,0,0,1,1
chr7,6577280,6577554,3,"1,4,5",1,0,0,1,1
chr7,6577554,6577579,2,"1,5",1,0,0,0,1
chr7,6590050,6590380,2,"4,5",0,0,0,1,1
chr7,6706842,6706851,2,"4,5",0,0,0,1,1
chr7,6706851,6707172,3,"1,4,5",1,0,0,1,1
chr7,6707172,6707175,2,"1,5",1,0,0,0,1
chr7,7640512,7640522,2,"1,5",1,0,0,0,1
chr7,7640522,7640836,3,"1,4,5",1,0,0,1,1
chr7,7640836,7640852,2,"4,5",0,0,0,1,1
chr7,26200632,26200663,2,"1,5",1,0,0,0,1
chr7,27739991,27740258,2,"4,5",0,0,0,1,1
chr7,32490280,32490553,3,"1,4,5",1,0,0,1,1
chr7,32490553,32490588,2,"4,5",0,0,0,1,1
chr7,35800871,35801201,2,"4,5",0,0,0,1,1
chr7,39949347,39949671,2,"1,5",1,0,0,0,1
chr7,44044464,44044476,2,"4,5",0,0,0,1,1
chr7,44044476,44044794,3,"1,4,5",1,0,0,1,1
chr7,44044794,44044800,2,"1,5",1,0,0,0,1
chr7,44200778,44200790,2,"1,5",1,0,0,0,1
chr7,44200790,44201102,3,"1,4,5",1,0,0,1,1
chr7,44201102,44201120,2,"4,5",0,0,0,1,1
chr7,44885472,44885551,2,"1,5",1,0,0,0,1
chr7,44885551,44885682,3,"1,4,5",1,0,0,1,1
chr7,44885682,44885796,2,"1,5",1,0,0,0,1
chr7,45111612,45111882,3,"1,4,5",1,0,0,1,1
chr7,45111882,45111906,2,"1,5",1,0,0,0,1
chr7,56106364,56106694,2,"4,5",0,0,0,1,1
chr7,66654291,66654323,2,"4,5",0,0,0,1,1
chr7,66654323,66654621,3,"1,4,5",1,0,0,1,1
chr7,66654621,66654647,2,"1,5",1,0,0,0,1
chr7,66740459,66740783,2,"1,5",1,0,0,0,1
chr7,72828072,72828546,2,"4,5",0,0,0,1,1
chr7,72879096,72879417,3,"1,4,5",1,0,0,1,1
chr7,72879417,72879420,2,"1,5",1,0,0,0,1
chr7,72924905,72925232,2,"4,5",0,0,0,1,1
chr7,73308714,73308718,2,"1,5",1,0,0,0,1
chr7,73308718,73308997,3,"1,4,5",1,0,0,1,1
chr7,74173936,74174410,2,"2,5",0,1,0,0,1
chr7,75486192,75486199,2,"4,5",0,0,0,1,1
chr7,75486199,75486517,3,"1,4,5",1,0,0,1,1
chr7,75528016,75528023,2,"1,5",1,0,0,0,1
chr7,75528023,75528340,3,"1,4,5",1,0,0,1,1
chr7,75528340,75528353,2,"4,5",0,0,0,1,1
chr7,75914865,75915195,2,"4,5",0,0,0,1,1
chr7,76047869,76047885,2,"1,5",1,0,0,0,1
chr7,76047885,76048193,3,"1,4,5",1,0,0,1,1
chr7,76048193,76048215,2,"4,5",0,0,0,1,1
chr7,76166408,76166732,2,"1,5",1,0,0,0,1
chr7,76201695,76201986,2,"4,5",0,0,0,1,1
chr7,76303455,76303783,2,"4,5",0,0,0,1,1
chr7,76393150,76393630,2,"2,5",0,1,0,0,1
chr7,76549059,76549083,2,"4,5",0,0,0,1,1
chr7,76549083,76549389,3,"1,4,5",1,0,0,1,1
chr7,76549389,76549407,2,"1,5",1,0,0,0,1
chr7,78019740,78019747,2,"1,5",1,0,0,0,1
chr7,78019747,78020064,3,"1,4,5",1,0,0,1,1
chr7,78020064,78020076,2,"4,5",0,0,0,1,1
chr7,87152191,87152194,2,"1,5",1,0,0,0,1
chr7,87152194,87152524,3,"1,4,5",1,0,0,1,1
chr7,87152524,87152715,2,"1,5",1,0,0,0,1
chr7,90346483,90346813,2,"4,5",0,0,0,1,1
chr7,91264211,91264220,2,"4,5",0,0,0,1,1
chr7,91264220,91264541,3,"1,4,5",1,0,0,1,1
chr7,91264541,91264544,2,"1,5",1,0,0,0,1
chr7,92447229,92447237,2,"4,5",0,0,0,1,1
chr7,92447237,92447559,3,"1,4,5",1,0,0,1,1
chr7,92447559,92447561,2,"1,5",1,0,0,0,1
chr7,97117438,97117768,2,"4,5",0,0,0,1,1
chr7,99325700,99325914,2,"1,5",1,0,0,0,1
chr7,99408645,99408654,2,"4,5",0,0,0,1,1
chr7,99408654,99408975,3,"1,4,5",1,0,0,1,1
chr7,99408975,99408978,2,"1,5",1,0,0,0,1
chr7,99505078,99505357,2,"4,5",0,0,0,1,1
chr7,99558433,99558437,2,"1,5",1,0,0,0,1
chr7,99558437,99558725,3,"1,4,5",1,0,0,1,1
chr7,99558725,99558767,2,"4,5",0,0,0,1,1
chr7,99616775,99616804,2,"1,5",1,0,0,0,1
chr7,99616804,99617099,3,"1,4,5",1,0,0,1,1
chr7,99617099,99617134,2,"4,5",0,0,0,1,1
chr7,99919390,99919480,2,"4,5",0,0,0,1,1
chr7,99919480,99919720,3,"1,4,5",1,0,0,1,1
chr7,99919720,99919804,2,"1,5",1,0,0,0,1
chr7,100081631,100081945,2,"1,5",1,0,0,0,1
chr7,100088802,100089096,2,"4,5",0,0,0,1,1
chr7,100100639,100100912,2,"1,5",1,0,0,0,1
chr7,100101433,100101763,2,"4,5",0,0,0,1,1
chr7,100119515,100119766,2,"1,5",1,0,0,0,1
chr7,100148574,100149043,2,"1,5",1,0,0,0,1
chr7,100428701,100428978,2,"1,5",1,0,0,0,1
chr7,100429080,100429132,2,"1,5",1,0,0,0,1
chr7,100429132,100429293,3,"1,4,5",1,0,0,1,1
chr7,100429293,100429528,2,"4,5",0,0,0,1,1
chr7,100429655,100429677,2,"4,5",0,0,0,1,1
chr7,100436382,100436663,2,"4,5",0,0,0,1,1
chr7,100450773,100451078,2,"1,5",1,0,0,0,1
chr7,100611987,100612511,2,"1,5",1,0,0,0,1
chr7,100705915,100706245,2,"4,5",0,0,0,1,1
chr7,100874931,100875255,2,"1,5",1,0,0,0,1
chr7,101217304,101217619,2,"4,5",0,0,0,1,1
chr7,101217954,101218225,3,"1,4,5",1,0,0,1,1
chr7,101244268,101244477,2,"4,5",0,0,0,1,1
chr7,101244891,101245221,2,"4,5",0,0,0,1,1
chr7,102363605,102363634,2,"4,5",0,0,0,1,1
chr7,102363634,102363935,3,"1,4,5",1,0,0,1,1
chr7,102363935,102363958,2,"1,5",1,0,0,0,1
chr7,102464781,102465046,3,"1,4,5",1,0,0,1,1
chr7,102465046,102465071,2,"4,5",0,0,0,1,1
chr7,103149157,103149481,2,"1,5",1,0,0,0,1
chr7,103344666,103344920,2,"4,5",0,0,0,1,1
chr7,105012666,105012929,2,"1,5",1,0,0,0,1
chr7,105012929,105013259,3,"1,4,5",1,0,0,1,1
chr7,105013259,105013273,2,"1,5",1,0,0,0,1
chr7,105013710,105013793,2,"4,5",0,0,0,1,1
chr7,105014018,105014040,2,"4,5",0,0,0,1,1
chr7,105531968,105532298,2,"4,5",0,0,0,1,1
chr7,106774792,106774819,2,"1,5",1,0,0,0,1
chr7,106774819,106775034,3,"1,4,5",1,0,0,1,1
chr7,106775034,106775042,2,"1,5",1,0,0,0,1
chr7,107169644,107169939,2,"4,5",0,0,0,1,1
chr7,107743503,107743780,3,"1,4,5",1,0,0,1,1
chr7,107743780,107743896,2,"4,5",0,0,0,1,1
chr7,107743959,107744250,2,"4,5",0,0,0,1,1
chr7,108569550,108569874,2,"1,5",1,0,0,0,1
chr7,112206325,112206351,2,"1,5",1,0,0,0,1
chr7,112206351,112206649,3,"1,4,5",1,0,0,1,1
chr7,112206649,112206681,2,"4,5",0,0,0,1,1
chr7,112450309,112450621,2,"1,5",1,0,0,0,1
chr7,118183948,118184278,2,"4,5",0,0,0,1,1
chr7,121396096,121396420,2,"1,5",1,0,0,0,1
chr7,123748946,123748948,2,"1,5",1,0,0,0,1
chr7,123748948,123749270,3,"1,4,5",1,0,0,1,1
chr7,123749270,123749278,2,"4,5",0,0,0,1,1
chr7,127651412,127651550,2,"4,5",0,0,0,1,1
chr7,127651740,127651784,2,"2,5",0,1,0,0,1
chr7,127651784,127651803,3,"2,3,5",0,1,1,0,1
chr7,127651803,127651817,4,"1,2,3,5",1,1,1,0,1
chr7,127651817,127652127,5,"1,2,3,4,5",1,1,1,1,1
chr7,127652127,127652147,4,"2,3,4,5",0,1,1,1,1
chr7,127652147,127652168,3,"2,3,5",0,1,1,0,1
chr7,127652168,127652220,2,"2,5",0,1,0,0,1
chr7,128343744,128343784,2,"1,5",1,0,0,0,1
chr7,128343784,128344068,3,"1,4,5",1,0,0,1,1
chr7,128344068,128344103,2,"4,5",0,0,0,1,1
chr7,128739163,128739482,3,"1,4,5",1,0,0,1,1
chr7,128783245,128783575,2,"4,5",0,0,0,1,1
chr7,128791350,128791680,2,"4,5",0,0,0,1,1
chr7,129054936,129054941,2,"4,5",0,0,0,1,1
chr7,129054941,129055265,3,"1,4,5",1,0,0,1,1
chr7,129055265,129055266,2,"4,5",0,0,0,1,1
chr7,129224529,129224859,2,"4,5",0,0,0,1,1
chr7,129952786,129953110,2,"1,5",1,0,0,0,1
chr7,129958726,129959056,2,"4,5",0,0,0,1,1
chr7,134646587,134646917,2,"4,5",0,0,0,1,1
chr7,135170269,135170604,2,"2,5",0,1,0,0,1
chr7,135170604,135170632,3,"1,2,5",1,1,0,0,1
chr7,135170632,135170749,4,"1,2,4,5",1,1,0,1,1
chr7,135170749,135170928,3,"1,4,5",1,0,0,1,1
chr7,135170928,135170962,2,"4,5",0,0,0,1,1
chr7,135557608,135557713,2,"1,5",1,0,0,0,1
chr7,135662249,135662290,2,"4,5",0,0,0,1,1
chr7,135662290,135662614,3,"1,4,5",1,0,0,1,1
chr7,135662614,135662788,2,"4,5",0,0,0,1,1
chr7,138002010,138002471,2,"1,5",1,0,0,0,1
chr7,138460414,138460788,2,"2,5",0,1,0,0,1
chr7,138460840,138460894,2,"2,5",0,1,0,0,1
chr7,139133488,139133818,2,"4,5",0,0,0,1,1
chr7,139340113,139340406,3,"1,4,5",1,0,0,1,1
chr7,139340406,139340439,2,"4,5",0,0,0,1,1
chr7,139359320,139359481,3,"2,4,5",0,1,0,1,1
chr7,139359481,139359603,2,"4,5",0,0,0,1,1
chr7,140175293,140175623,2,"4,5",0,0,0,1,1
chr7,140242004,140242315,2,"4,5",0,0,0,1,1
chr7,141014849,141014879,2,"1,5",1,0,0,0,1
chr7,141014879,141015173,3,"1,4,5",1,0,0,1,1
chr7,141015173,141015208,2,"4,5",0,0,0,1,1
chr7,141738105,141738155,2,"4,5",0,0,0,1,1
chr7,141738155,141738435,3,"1,4,5",1,0,0,1,1
chr7,141738435,141738479,2,"1,5",1,0,0,0,1
chr7,143381108,143381438,2,"4,5",0,0,0,1,1
chr7,148983704,148983852,2,"1,5",1,0,0,0,1
chr7,149028331,149028568,2,"4,5",0,0,0,1,1
chr7,149065785,149066115,2,"4,5",0,0,0,1,1
chr7,149126196,149126210,2,"1,5",1,0,0,0,1
chr7,149126210,149126520,3,"1,4,5",1,0,0,1,1
chr7,149126520,149126540,2,"4,5",0,0,0,1,1
chr7,149126679,149127009,2,"4,5",0,0,0,1,1
chr7,149261751,149262106,2,"2,5",0,1,0,0,1
chr7,150323063,150323353,2,"1,5",1,0,0,0,1
chr7,151008626,151008999,2,"4,5",0,0,0,1,1
chr7,151028099,151028403,2,"4,5",0,0,0,1,1
chr7,152463968,152464298,2,"4,5",0,0,0,1,1
chr7,155069999,155070279,2,"2,5",0,1,0,0,1
chr7,156949515,156949541,2,"1,5",1,0,0,0,1
chr7,156949541,156949830,3,"1,4,5",1,0,0,1,1
chr7,158856295,158856625,2,"4,5",0,0,0,1,1
chr8,9002751,9002797,2,"4,5",0,0,0,1,1
chr8,9002797,9003010,3,"1,4,5",1,0,0,1,1
chr8,9003043,9003081,3,"1,4,5",1,0,0,1,1
chr8,9003081,9003121,2,"1,5",1,0,0,0,1
chr8,11284269,11284577,2,"4,5",0,0,0,1,1
chr8,17922485,17922498,2,"4,5",0,0,0,1,1
chr8,17922498,17922815,3,"1,4,5",1,0,0,1,1
chr8,17922815,17922822,2,"1,5",1,0,0,0,1
chr8,22244928,22244936,2,"4,5",0,0,0,1,1
chr8,22244936,22245260,3,"1,4,5",1,0,0,1,1
chr8,22245260,22245462,2,"4,5",0,0,0,1,1
chr8,22604499,22604535,2,"1,5",1,0,0,0,1
chr8,22604535,22604797,3,"1,4,5",1,0,0,1,1
chr8,22604797,22604833,2,"4,5",0,0,0,1,1
chr8,22695048,22695257,2,"2,5",0,1,0,0,1
chr8,22695257,22695317,3,"1,2,5",1,1,0,0,1
chr8,22695317,22695330,4,"1,2,4,5",1,1,0,1,1
chr8,22695330,22695525,3,"1,4,5",1,0,0,1,1
chr8,22695525,22695581,2,"1,5",1,0,0,0,1
chr8,23069033,23069339,2,"4,5",0,0,0,1,1
chr8,23246343,23246667,2,"1,5",1,0,0,0,1
chr8,27311329,27311390,2,"1,5",1,0,0,0,1
chr8,27311390,27311653,3,"1,4,5",1,0,0,1,1
chr8,27311653,27311720,2,"4,5",0,0,0,1,1
chr8,33485035,33485280,2,"1,5",1,0,0,0,1
chr8,37736471,37736529,2,"1,5",1,0,0,0,1
chr8,37736529,37736677,3,"1,4,5",1,0,0,1,1
chr8,37736677,37736795,2,"1,5",1,0,0,0,1
chr8,37762413,37762737,2,"1,5",1,0,0,0,1
chr8,37849782,37850100,2,"1,5",1,0,0,0,1
chr8,37899337,37899667,2,"4,5",0,0,0,1,1
chr8,42412853,42412857,2,"3,5",0,0,1,0,1
chr8,42412857,42412887,3,"2,3,5",0,1,1,0,1
chr8,42412887,42412924,4,"2,3,4,5",0,1,1,1,1
chr8,42412924,42413069,5,"1,2,3,4,5",1,1,1,1,1
chr8,42413069,42413132,4,"2,3,4,5",0,1,1,1,1
chr8,42413132,42413157,3,"2,3,5",0,1,1,0,1
chr8,47260634,47260874,2,"4,5",0,0,0,1,1
chr8,48008260,48008551,3,"1,4,5",1,0,0,1,1
chr8,48008551,48008558,2,"4,5",0,0,0,1,1
chr8,52714360,52714361,2,"4,5",0,0,0,1,1
chr8,52714361,52714685,3,"1,4,5",1,0,0,1,1
chr8,52714685,52714690,2,"4,5",0,0,0,1,1
chr8,53843145,53843475,2,"4,5",0,0,0,1,1
chr8,56074404,56074734,2,"4,5",0,0,0,1,1
chr8,58411168,58411492,3,"1,4,5",1,0,0,1,1
chr8,58411492,58411498,2,"4,5",0,0,0,1,1
chr8,66667135,66667465,2,"4,5",0,0,0,1,1
chr8,85107026,85107356,2,"4,5",0,0,0,1,1
chr8,93754709,93754974,2,"1,5",1,0,0,0,1
chr8,94553389,94553392,2,"1,5",1,0,0,0,1
chr8,94553392,94553713,3,"1,4,5",1,0,0,1,1
chr8,94553713,94553722,2,"4,5",0,0,0,1,1
chr8,103415175,103415499,2,"1,5",1,0,0,0,1
chr8,116766306,116766612,2,"4,5",0,0,0,1,1
chr8,117520475,117520756,2,"4,5",0,0,0,1,1
chr8,119832594,119832918,2,"1,5",1,0,0,0,1
chr8,119855749,119856056,2,"4,5",0,0,0,1,1
chr8,123182741,123182793,2,"4,5",0,0,0,1,1
chr8,124538914,124539220,2,"1,5",1,0,0,0,1
chr8,132775161,132775491,2,"4,5",0,0,0,1,1
chr8,140511930,140512210,2,"4,5",0,0,0,1,1
chr8,142403147,142403477,2,"4,5",0,0,0,1,1
chr8,142669842,142670172,2,"4,5",0,0,0,1,1
chr8,143267224,143267274,2,"4,5",0,0,0,1,1
chr8,143267274,143267554,3,"1,4,5",1,0,0,1,1
chr8,143267554,143267598,2,"1,5",1,0,0,0,1
chr8,143278591,143278921,2,"4,5",0,0,0,1,1
chr8,143281587,143281648,2,"1,5",1,0,0,0,1
chr8,143281648,143281802,3,"1,4,5",1,0,0,1,1
chr8,143281802,143281898,2,"1,5",1,0,0,0,1
chr8,143289466,143289635,2,"4,5",0,0,0,1,1
chr8,143291201,143291479,3,"1,4,5",1,0,0,1,1
chr8,143291479,143291522,2,"4,5",0,0,0,1,1
chr8,143368495,143368825,2,"4,5",0,0,0,1,1
chr8,143568811,143568884,2,"4,5",0,0,0,1,1
chr8,143635894,143636159,3,"1,4,5",1,0,0,1,1
chr8,143636159,143636236,2,"1,5",1,0,0,0,1
chr8,143829235,143829559,2,"1,5",1,0,0,0,1
chr8,144078448,144078566,2,"1,5",1,0,0,0,1
chr8,144078566,144078681,3,"1,4,5",1,0,0,1,1
chr8,144078681,144078772,2,"1,5",1,0,0,0,1
chr8,144413474,144413754,2,"4,5",0,0,0,1,1
chr8,144477837,144478139,2,"4,5",0,0,0,1,1
chr8,144528816,144528827,2,"4,5",0,0,0,1,1
chr8,144528873,144529146,2,"4,5",0,0,0,1,1
chr8,144787197,144787241,2,"4,5",0,0,0,1,1
chr8,144787241,144787527,3,"1,4,5",1,0,0,1,1
chr8,144787527,144787565,2,"1,5",1,0,0,0,1
chr8,144792288,144792548,3,"1,4,5",1,0,0,1,1
chr8,144792548,144792658,2,"4,5",0,0,0,1,1
chr8,144827372,144827628,2,"1,5",1,0,0,0,1
chr8,144852944,144853204,2,"4,5",0,0,0,1,1
chr8,145002670,145002741,3,"2,3,5",0,1,1,0,1
chr8,145002741,145002754,4,"1,2,3,5",1,1,1,0,1
chr8,145002754,145003047,5,"1,2,3,4,5",1,1,1,1,1
chr8,145003047,145003065,4,"1,2,4,5",1,1,0,1,1
chr8,145003065,145003084,3,"2,4,5",0,1,0,1,1
chr8,145003084,145003127,2,"2,5",0,1,0,0,1
chr9,4679386,4679416,2,"4,5",0,0,0,1,1
chr9,4679416,4679716,3,"1,4,5",1,0,0,1,1
chr9,4679716,4679740,2,"1,5",1,0,0,0,1
chr9,19049202,19049213,2,"1,5",1,0,0,0,1
chr9,19049213,19049526,3,"1,4,5",1,0,0,1,1
chr9,19049526,19049543,2,"4,5",0,0,0,1,1
chr9,19102791,19103115,2,"1,5",1,0,0,0,1
chr9,19380155,19380159,2,"1,5",1,0,0,0,1
chr9,19380159,19380479,3,"1,4,5",1,0,0,1,1
chr9,19380479,19380489,2,"4,5",0,0,0,1,1
chr9,33024999,33025329,2,"4,5",0,0,0,1,1
chr9,33264832,33265130,2,"4,5",0,0,0,1,1
chr9,33290286,33290296,2,"1,5",1,0,0,0,1
chr9,33290296,33290610,3,"1,4,5",1,0,0,1,1
chr9,33290610,33290626,2,"4,5",0,0,0,1,1
chr9,35096320,35096644,2,"1,5",1,0,0,0,1
chr9,35103042,35103329,3,"1,4,5",1,0,0,1,1
chr9,35103329,35103348,2,"1,5",1,0,0,0,1
chr9,35604013,35604343,2,"4,5",0,0,0,1,1
chr9,36190632,36190962,2,"4,5",0,0,0,1,1
chr9,37079766,37080058,2,"1,5",1,0,0,0,1
chr9,37592455,37592737,3,"1,4,5",1,0,0,1,1
chr9,37592737,37592777,2,"4,5",0,0,0,1,1
chr9,37800576,37800589,2,"4,5",0,0,0,1,1
chr9,37800589,37800913,3,"1,4,5",1,0,0,1,1
chr9,37800913,37801105,2,"4,5",0,0,0,1,1
chr9,38392470,38392779,2,"4,5",0,0,0,1,1
chr9,40992073,40992403,2,"4,5",0,0,0,1,1
chr9,74952789,74952825,2,"4,5",0,0,0,1,1
chr9,74952825,74953073,3,"1,4,5",1,0,0,1,1
chr9,85940760,85940783,2,"1,5",1,0,0,0,1
chr9,85940783,85941084,3,"1,4,5",1,0,0,1,1
chr9,85941084,85941113,2,"4,5",0,0,0,1,1
chr9,89318330,89318623,3,"1,4,5",1,0,0,1,1
chr9,89318623,89318626,2,"1,5",1,0,0,0,1
chr9,92325269,92325716,2,"1,5",1,0,0,0,1
chr9,92670103,92670121,2,"4,5",0,0,0,1,1
chr9,92670121,92670433,3,"1,4,5",1,0,0,1,1
chr9,92670433,92670445,2,"1,5",1,0,0,0,1
chr9,94166659,94166989,2,"4,5",0,0,0,1,1
chr9,95875366,95875502,2,"1,5",1,0,0,0,1
chr9,95875751,95875819,2,"1,5",1,0,0,0,1
chr9,95875819,95876075,3,"1,4,5",1,0,0,1,1
chr9,95876075,95876149,2,"4,5",0,0,0,1,1
chr9,97633139,97633675,2,"1,5",1,0,0,0,1
chr9,97922304,97922634,2,"4,5",0,0,0,1,1
