chrom,start,end,num,list,ENCFF701USE_SIN3A_sorted.bed,ENCFF940QMI_SIN3A_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr17,45247683,45247806,2,"2,3",0,1,1
chr17,45248032,45248054,2,"2,3",0,1,1
chr17,45248054,45248448,3,"1,2,3",1,1,1
chr17,45317366,45317394,2,"2,3",0,1,1
chr17,45317394,45317633,3,"1,2,3",1,1,1
chr17,45371731,45371766,2,"1,3",1,0,1
chr17,45371766,45372016,3,"1,2,3",1,1,1
chr17,45372016,45372259,2,"2,3",0,1,1
chr17,45385442,45385503,2,"1,3",1,0,1
chr17,45385503,45385894,3,"1,2,3",1,1,1
chr17,45425481,45425663,2,"2,3",0,1,1
chr17,45425663,45426123,3,"1,2,3",1,1,1
chr17,45426123,45426215,2,"2,3",0,1,1
chr17,45431562,45431577,2,"2,3",0,1,1
chr17,45431577,45431997,3,"1,2,3",1,1,1
chr17,45431997,45432037,2,"1,3",1,0,1
chr17,45584505,45584511,2,"2,3",0,1,1
chr17,45584511,45584943,3,"1,2,3",1,1,1
chr17,45584943,45584946,2,"2,3",0,1,1
chr17,45586054,45586560,2,"2,3",0,1,1
chr17,45894181,45894711,2,"2,3",0,1,1
chr17,46192590,46193062,3,"1,2,3",1,1,1
chr17,46193062,46193078,2,"2,3",0,1,1
chr17,46193532,46193538,2,"1,3",1,0,1
chr17,46193538,46194068,3,"1,2,3",1,1,1
chr17,46194068,46194267,2,"2,3",0,1,1
chr17,46266534,46266890,2,"2,3",0,1,1
chr17,46267088,46267120,2,"2,3",0,1,1
chr17,46267120,46267580,3,"1,2,3",1,1,1
chr17,46267580,46267665,2,"2,3",0,1,1
chr17,46286744,46286844,2,"1,3",1,0,1
chr17,46286844,46287196,3,"1,2,3",1,1,1
chr17,46770848,46770914,2,"2,3",0,1,1
chr17,46770914,46771338,3,"1,2,3",1,1,1
chr17,46771338,46771578,2,"1,3",1,0,1
chr17,46771940,46772378,2,"2,3",0,1,1
chr17,46922868,46923017,2,"2,3",0,1,1
chr17,46923017,46923398,3,"1,2,3",1,1,1
chr17,46923398,46923409,2,"2,3",0,1,1
chr17,46977388,46977663,2,"2,3",0,1,1
chr17,46978684,46979144,2,"1,3",1,0,1
chr17,47253764,47253844,2,"2,3",0,1,1
chr17,47253844,47254304,3,"1,2,3",1,1,1
chr17,47254304,47254450,2,"2,3",0,1,1
chr17,47323581,47323651,2,"2,3",0,1,1
chr17,47323651,47323858,3,"1,2,3",1,1,1
chr17,47323858,47324238,2,"1,3",1,0,1
chr17,47531842,47531929,2,"1,3",1,0,1
chr17,47531929,47532302,3,"1,2,3",1,1,1
chr17,47532302,47532330,2,"2,3",0,1,1
chr17,47649191,47649232,2,"2,3",0,1,1
chr17,47649232,47649362,3,"1,2,3",1,1,1
chr17,47649362,47649389,2,"1,3",1,0,1
chr17,47649702,47649779,2,"2,3",0,1,1
chr17,47649779,47650088,3,"1,2,3",1,1,1
chr17,47650088,47650104,2,"1,3",1,0,1
chr17,47650598,47650612,2,"2,3",0,1,1
chr17,47650612,47650806,3,"1,2,3",1,1,1
chr17,47650806,47650960,2,"2,3",0,1,1
chr17,47802372,47802704,2,"1,3",1,0,1
chr17,47810266,47810596,2,"1,3",1,0,1
chr17,47810668,47810726,2,"1,3",1,0,1
chr17,47821513,47821554,2,"1,3",1,0,1
chr17,47821554,47822025,3,"1,2,3",1,1,1
chr17,47831241,47831258,2,"2,3",0,1,1
chr17,47831258,47831758,3,"1,2,3",1,1,1
chr17,47831758,47831807,2,"2,3",0,1,1
chr17,47840870,47840901,2,"1,3",1,0,1
chr17,47840901,47841495,3,"1,2,3",1,1,1
chr17,47850807,47850834,2,"2,3",0,1,1
chr17,47850834,47851294,3,"1,2,3",1,1,1
chr17,47851294,47851337,2,"2,3",0,1,1
chr17,47889961,47890235,2,"1,3",1,0,1
chr17,47895521,47895989,2,"2,3",0,1,1
chr17,47895989,47896112,3,"1,2,3",1,1,1
chr17,47896112,47896170,2,"2,3",0,1,1
chr17,47896489,47896495,2,"2,3",0,1,1
chr17,47896495,47896735,3,"1,2,3",1,1,1
chr17,47896735,47896770,2,"1,3",1,0,1
chr17,47941227,47941319,2,"2,3",0,1,1
chr17,47941319,47941819,3,"1,2,3",1,1,1
chr17,47941819,47941927,2,"2,3",0,1,1
chr17,47947033,47947328,3,"1,2,3",1,1,1
chr17,47947328,47947424,2,"2,3",0,1,1
chr17,47949178,47949249,2,"2,3",0,1,1
chr17,47949317,47949562,2,"2,3",0,1,1
chr17,47971043,47971081,2,"1,3",1,0,1
chr17,47971081,47971514,3,"1,2,3",1,1,1
chr17,47971514,47971518,2,"2,3",0,1,1
chr17,48023908,48024010,2,"1,3",1,0,1
chr17,48024010,48024104,3,"1,2,3",1,1,1
chr17,48024104,48024268,2,"2,3",0,1,1
chr17,48025028,48025215,3,"1,2,3",1,1,1
chr17,48025215,48025240,2,"2,3",0,1,1
chr17,48025240,48025312,3,"1,2,3",1,1,1
chr17,48025312,48025921,2,"1,3",1,0,1
chr17,48037054,48037141,2,"2,3",0,1,1
chr17,48037141,48037601,3,"1,2,3",1,1,1
chr17,48037601,48037793,2,"2,3",0,1,1
chr17,48047608,48048057,3,"1,2,3",1,1,1
chr17,48048057,48048059,2,"2,3",0,1,1
chr17,48048311,48048448,2,"1,3",1,0,1
chr17,48048448,48048662,3,"1,2,3",1,1,1
chr17,48048662,48049176,2,"1,3",1,0,1
chr17,48101031,48101132,2,"2,3",0,1,1
chr17,48101132,48101334,3,"1,2,3",1,1,1
chr17,48101334,48101561,2,"2,3",0,1,1
chr17,48107540,48107572,2,"2,3",0,1,1
chr17,48107572,48107783,3,"1,2,3",1,1,1
chr17,48107783,48107795,2,"2,3",0,1,1
chr17,48107795,48107878,3,"1,2,3",1,1,1
chr17,48107878,48107950,2,"1,3",1,0,1
chr17,48543200,48543872,2,"1,3",1,0,1
chr17,48555829,48556001,2,"1,3",1,0,1
chr17,48585279,48585942,2,"1,3",1,0,1
chr17,48602632,48602683,2,"1,3",1,0,1
chr17,48602683,48602858,3,"1,2,3",1,1,1
chr17,48602858,48603100,2,"1,3",1,0,1
chr17,48603941,48603955,2,"1,3",1,0,1
chr17,48603955,48604123,3,"1,2,3",1,1,1
chr17,48604123,48604161,2,"2,3",0,1,1
chr17,48604221,48604346,2,"2,3",0,1,1
chr17,48613018,48613052,2,"2,3",0,1,1
chr17,48613052,48613185,3,"1,2,3",1,1,1
chr17,48613303,48613512,3,"1,2,3",1,1,1
chr17,48613512,48613543,2,"2,3",0,1,1
chr17,48625797,48626247,3,"1,2,3",1,1,1
chr17,48626247,48626380,2,"2,3",0,1,1
chr17,48626437,48626897,2,"1,3",1,0,1
chr17,48831000,48831103,2,"1,3",1,0,1
chr17,48831103,48831505,3,"1,2,3",1,1,1
chr17,48831505,48831588,2,"1,3",1,0,1
chr17,48871576,48871621,2,"1,3",1,0,1
chr17,48871621,48871862,3,"1,2,3",1,1,1
chr17,48871862,48872117,2,"2,3",0,1,1
chr17,48872164,48872324,2,"2,3",0,1,1
chr17,48892172,48892412,3,"1,2,3",1,1,1
chr17,48892412,48892421,2,"1,3",1,0,1
chr17,48892680,48892729,2,"2,3",0,1,1
chr17,48892729,48893037,3,"1,2,3",1,1,1
chr17,48893037,48893085,2,"1,3",1,0,1
chr17,48907984,48908404,2,"2,3",0,1,1
chr17,48908404,48908593,3,"1,2,3",1,1,1
chr17,48908593,48908617,2,"1,3",1,0,1
chr17,48915853,48916202,3,"1,2,3",1,1,1
chr17,48916202,48916210,2,"2,3",0,1,1
chr17,48944544,48944602,2,"2,3",0,1,1
chr17,48944602,48945055,3,"1,2,3",1,1,1
chr17,48945055,48945256,2,"1,3",1,0,1
chr17,48954272,48954799,3,"1,2,3",1,1,1
chr17,48954799,48954820,2,"1,3",1,0,1
chr17,48961522,48962078,2,"2,3",0,1,1
chr17,48995880,48995929,2,"1,3",1,0,1
chr17,48995929,48996182,3,"1,2,3",1,1,1
chr17,48996182,48996192,2,"2,3",0,1,1
chr17,48996580,48996695,2,"1,3",1,0,1
chr17,49193053,49193188,2,"1,3",1,0,1
chr17,49230565,49230988,2,"1,3",1,0,1
chr17,49361632,49361832,2,"2,3",0,1,1
chr17,49361832,49362079,3,"1,2,3",1,1,1
chr17,49362079,49362099,2,"2,3",0,1,1
chr17,49394942,49395312,2,"1,3",1,0,1
chr17,49408038,49408407,2,"1,3",1,0,1
chr17,49415002,49415026,2,"2,3",0,1,1
chr17,49415026,49415313,3,"1,2,3",1,1,1
chr17,49415313,49415364,2,"2,3",0,1,1
chr17,49496455,49496696,2,"1,3",1,0,1
chr17,49567936,49568007,2,"2,3",0,1,1
chr17,49568007,49568466,3,"1,2,3",1,1,1
chr17,49568466,49568552,2,"1,3",1,0,1
chr17,49570028,49570370,3,"1,2,3",1,1,1
chr17,49570370,49570532,2,"2,3",0,1,1
chr17,49707675,49707793,2,"2,3",0,1,1
chr17,49707793,49708179,3,"1,2,3",1,1,1
chr17,49708179,49708180,2,"2,3",0,1,1
chr17,49708180,49708374,3,"1,2,3",1,1,1
chr17,49708374,49708379,2,"2,3",0,1,1
chr17,49788720,49788769,2,"1,3",1,0,1
chr17,49788769,49789064,3,"1,2,3",1,1,1
chr17,49789064,49789261,2,"1,3",1,0,1
chr17,49880403,49880474,2,"1,3",1,0,1
chr17,49880474,49880814,3,"1,2,3",1,1,1
chr17,49968511,49968609,2,"1,3",1,0,1
chr17,49968609,49968734,3,"1,2,3",1,1,1
chr17,49968734,49968746,2,"2,3",0,1,1
chr17,49998139,49998144,2,"1,3",1,0,1
chr17,49998144,49998550,3,"1,2,3",1,1,1
chr17,50051058,50051426,2,"1,3",1,0,1
chr17,50055533,50055683,2,"2,3",0,1,1
chr17,50056113,50056180,2,"2,3",0,1,1
chr17,50056180,50056731,3,"1,2,3",1,1,1
chr17,50056731,50056883,2,"2,3",0,1,1
chr17,50062303,50062369,2,"2,3",0,1,1
chr17,50062369,50062829,3,"1,2,3",1,1,1
chr17,50062829,50062833,2,"2,3",0,1,1
chr17,50064650,50064984,2,"2,3",0,1,1
chr17,50087476,50087789,3,"1,2,3",1,1,1
chr17,50094915,50094924,2,"2,3",0,1,1
chr17,50094924,50095384,3,"1,2,3",1,1,1
chr17,50095384,50095412,2,"2,3",0,1,1
chr17,50117228,50117527,2,"2,3",0,1,1
chr17,50150986,50151100,2,"1,3",1,0,1
chr17,50152041,50152128,2,"2,3",0,1,1
chr17,50152128,50152470,3,"1,2,3",1,1,1
chr17,50161296,50161306,2,"1,3",1,0,1
chr17,50161306,50161756,3,"1,2,3",1,1,1
chr17,50161756,50161836,2,"2,3",0,1,1
chr17,50178450,50178476,2,"2,3",0,1,1
chr17,50178476,50178734,3,"1,2,3",1,1,1
chr17,50178734,50178782,2,"2,3",0,1,1
chr17,50200062,50200230,2,"1,3",1,0,1
chr17,50200445,50200504,2,"1,3",1,0,1
chr17,50200504,50200905,3,"1,2,3",1,1,1
chr17,50200905,50201034,2,"2,3",0,1,1
chr17,50372863,50372952,2,"2,3",0,1,1
chr17,50372952,50373368,3,"1,2,3",1,1,1
chr17,50397203,50397233,2,"2,3",0,1,1
chr17,50397233,50397730,3,"1,2,3",1,1,1
chr17,50397730,50397766,2,"2,3",0,1,1
chr17,50478679,50478701,2,"2,3",0,1,1
chr17,50478701,50479217,3,"1,2,3",1,1,1
chr17,50508294,50508380,2,"2,3",0,1,1
chr17,50508380,50508799,3,"1,2,3",1,1,1
chr17,50541841,50541845,2,"2,3",0,1,1
chr17,50541845,50542371,3,"1,2,3",1,1,1
chr17,50542371,50542545,2,"1,3",1,0,1
chr17,50547113,50547140,2,"2,3",0,1,1
chr17,50547140,50547283,3,"1,2,3",1,1,1
chr17,50547283,50547353,2,"1,3",1,0,1
chr17,50560345,50560439,2,"2,3",0,1,1
chr17,50560439,50560875,3,"1,2,3",1,1,1
chr17,50560875,50560899,2,"1,3",1,0,1
chr17,50638671,50638935,2,"2,3",0,1,1
chr17,50638949,50639192,2,"2,3",0,1,1
chr17,50639192,50639515,3,"1,2,3",1,1,1
chr17,50639515,50639691,2,"1,3",1,0,1
chr17,50719556,50719593,2,"2,3",0,1,1
chr17,50719593,50719903,3,"1,2,3",1,1,1
chr17,50719903,50720106,2,"2,3",0,1,1
chr17,50866076,50866147,2,"2,3",0,1,1
chr17,50866147,50866357,3,"1,2,3",1,1,1
chr17,50866357,50866397,2,"2,3",0,1,1
chr17,50866732,50866831,2,"1,3",1,0,1
chr17,50866831,50867192,3,"1,2,3",1,1,1
chr17,50867192,50867361,2,"2,3",0,1,1
chr17,50867642,50867649,2,"1,3",1,0,1
chr17,50867649,50867962,3,"1,2,3",1,1,1
chr17,50867962,50868009,2,"2,3",0,1,1
chr17,50935388,50935706,2,"2,3",0,1,1
chr17,50944115,50944259,2,"1,3",1,0,1
chr17,50944259,50944575,3,"1,2,3",1,1,1
chr17,50944575,50944789,2,"2,3",0,1,1
chr17,50950230,50950257,2,"2,3",0,1,1
chr17,50950257,50950717,3,"1,2,3",1,1,1
chr17,50950717,50950760,2,"2,3",0,1,1
chr17,50956727,50957073,2,"2,3",0,1,1
chr17,51153241,51153286,2,"2,3",0,1,1
chr17,51153286,51154049,3,"1,2,3",1,1,1
chr17,51154049,51154070,2,"1,3",1,0,1
chr17,51165735,51166091,2,"1,3",1,0,1
chr17,51166383,51166400,2,"2,3",0,1,1
chr17,51166400,51166995,3,"1,2,3",1,1,1
chr17,51259659,51259750,2,"2,3",0,1,1
chr17,51260041,51260442,2,"2,3",0,1,1
chr17,51260652,51261046,2,"1,3",1,0,1
chr17,54900657,54900681,2,"1,3",1,0,1
chr17,54900681,54901117,3,"1,2,3",1,1,1
chr17,54901117,54901189,2,"2,3",0,1,1
chr17,54968000,54968530,2,"2,3",0,1,1
chr17,54968670,54968772,2,"1,3",1,0,1
chr17,54968772,54969081,3,"1,2,3",1,1,1
chr17,54969081,54969130,2,"1,3",1,0,1
chr17,55454863,55454899,2,"2,3",0,1,1
chr17,55454899,55455359,3,"1,2,3",1,1,1
chr17,55455359,55455393,2,"2,3",0,1,1
chr17,55750909,55751134,2,"2,3",0,1,1
chr17,55751134,55751323,3,"1,2,3",1,1,1
chr17,55751323,55751647,2,"2,3",0,1,1
chr17,56592560,56593017,3,"1,2,3",1,1,1
chr17,56593017,56593159,2,"2,3",0,1,1
chr17,56593563,56593675,2,"2,3",0,1,1
chr17,56593675,56594245,3,"1,2,3",1,1,1
chr17,56594245,56594376,2,"2,3",0,1,1
chr17,56833126,56833437,2,"2,3",0,1,1
chr17,56833437,56833664,3,"1,2,3",1,1,1
chr17,56833664,56833925,2,"1,3",1,0,1
chr17,56834140,56834173,2,"2,3",0,1,1
chr17,56834173,56834406,3,"1,2,3",1,1,1
chr17,56834406,56834633,2,"1,3",1,0,1
chr17,56914106,56914136,2,"2,3",0,1,1
chr17,56914136,56914433,3,"1,2,3",1,1,1
chr17,56914433,56914495,2,"2,3",0,1,1
chr17,56915747,56915778,2,"2,3",0,1,1
chr17,56915778,56916171,3,"1,2,3",1,1,1
chr17,56916171,56916231,2,"1,3",1,0,1
chr17,56960733,56960767,2,"2,3",0,1,1
chr17,56960767,56961227,3,"1,2,3",1,1,1
chr17,56961227,56961263,2,"2,3",0,1,1
chr17,56978003,56978306,2,"1,3",1,0,1
chr17,57084939,57084946,2,"2,3",0,1,1
chr17,57084946,57085900,3,"1,2,3",1,1,1
chr17,57085900,57085948,2,"2,3",0,1,1
chr17,57086157,57086308,2,"1,3",1,0,1
chr17,57255729,57256210,2,"2,3",0,1,1
chr17,57868105,57868149,2,"2,3",0,1,1
chr17,57868149,57868609,3,"1,2,3",1,1,1
chr17,57868609,57868635,2,"2,3",0,1,1
chr17,57903235,57903337,2,"2,3",0,1,1
chr17,57903337,57903661,3,"1,2,3",1,1,1
chr17,57948642,57948789,2,"2,3",0,1,1
chr17,57948789,57949098,3,"1,2,3",1,1,1
chr17,57949098,57949229,2,"1,3",1,0,1
chr17,57955509,57955946,2,"1,3",1,0,1
chr17,57987637,57987643,2,"1,3",1,0,1
chr17,57987643,57987989,3,"1,2,3",1,1,1
chr17,57987989,57988023,2,"2,3",0,1,1
chr17,57988453,57988641,2,"2,3",0,1,1
chr17,57988641,57988779,3,"1,2,3",1,1,1
chr17,58006940,58007016,2,"2,3",0,1,1
chr17,58007016,58007211,3,"1,2,3",1,1,1
chr17,58007211,58007268,2,"1,3",1,0,1
chr17,58007268,58007383,3,"1,2,3",1,1,1
chr17,58007383,58007515,2,"2,3",0,1,1
chr17,58083499,58083549,2,"1,3",1,0,1
chr17,58083549,58084001,3,"1,2,3",1,1,1
chr17,58084001,58084079,2,"2,3",0,1,1
chr17,58219059,58219155,2,"2,3",0,1,1
chr17,58219155,58219392,3,"1,2,3",1,1,1
chr17,58219392,58219406,2,"1,3",1,0,1
chr17,58352042,58352161,2,"2,3",0,1,1
chr17,58352161,58352522,3,"1,2,3",1,1,1
chr17,58352522,58352595,2,"2,3",0,1,1
chr17,58417452,58417914,3,"1,2,3",1,1,1
chr17,58417914,58417950,2,"1,3",1,0,1
chr17,58517605,58517638,2,"2,3",0,1,1
chr17,58517638,58518017,3,"1,2,3",1,1,1
chr17,58518017,58518177,2,"2,3",0,1,1
chr17,58518177,58518549,3,"1,2,3",1,1,1
chr17,58518549,58518764,2,"2,3",0,1,1
chr17,58659071,58659378,2,"2,3",0,1,1
chr17,58659434,58659601,2,"2,3",0,1,1
chr17,58666825,58667288,3,"1,2,3",1,1,1
chr17,58692539,58692570,2,"2,3",0,1,1
chr17,58692570,58692765,3,"1,2,3",1,1,1
chr17,58692765,58692885,2,"2,3",0,1,1
chr17,59106802,59106962,2,"2,3",0,1,1
chr17,59106962,59107322,3,"1,2,3",1,1,1
chr17,59107322,59107419,2,"2,3",0,1,1
chr17,59154813,59154880,2,"2,3",0,1,1
chr17,59154880,59155415,3,"1,2,3",1,1,1
chr17,59155415,59155534,2,"2,3",0,1,1
chr17,59155534,59155842,3,"1,2,3",1,1,1
chr17,59209864,59210257,3,"1,2,3",1,1,1
chr17,59210257,59210449,2,"2,3",0,1,1
chr17,59220350,59220810,2,"1,3",1,0,1
chr17,59331690,59331692,2,"2,3",0,1,1
chr17,59331692,59331867,3,"1,2,3",1,1,1
chr17,59565422,59565445,2,"1,3",1,0,1
chr17,59565445,59565826,3,"1,2,3",1,1,1
chr17,59565826,59565870,2,"2,3",0,1,1
chr17,59619070,59619506,2,"1,3",1,0,1
chr17,59619506,59620166,3,"1,2,3",1,1,1
chr17,59620166,59620196,2,"2,3",0,1,1
chr17,59707194,59707729,3,"1,2,3",1,1,1
chr17,59707729,59708003,2,"2,3",0,1,1
chr17,59786491,59786951,2,"1,3",1,0,1
chr17,59837734,59837812,2,"2,3",0,1,1
chr17,59837812,59838104,3,"1,2,3",1,1,1
chr17,59843127,59843598,2,"2,3",0,1,1
chr17,59845721,59846143,2,"1,3",1,0,1
chr17,59846565,59847084,2,"2,3",0,1,1
chr17,59853264,59853575,3,"1,2,3",1,1,1
chr17,59853575,59853696,2,"2,3",0,1,1
chr17,59892474,59892535,2,"1,3",1,0,1
chr17,59892535,59892754,3,"1,2,3",1,1,1
chr17,59892754,59892786,2,"1,3",1,0,1
chr17,59893007,59893016,2,"2,3",0,1,1
chr17,59893016,59893473,3,"1,2,3",1,1,1
chr17,59893473,59893503,2,"2,3",0,1,1
chr17,59893503,59893585,3,"1,2,3",1,1,1
chr17,59964121,59964324,2,"2,3",0,1,1
chr17,59964324,59964651,3,"1,2,3",1,1,1
chr17,59964651,59964784,2,"1,3",1,0,1
chr17,59964813,59965229,2,"2,3",0,1,1
chr17,60078539,60078593,3,"1,2,3",1,1,1
chr17,60078593,60078611,2,"1,3",1,0,1
chr17,60078611,60078629,3,"1,2,3",1,1,1
chr17,60078629,60078633,2,"2,3",0,1,1
chr17,60078633,60078903,3,"1,2,3",1,1,1
chr17,60078903,60078910,2,"1,3",1,0,1
chr17,60135491,60135516,2,"1,3",1,0,1
chr17,60135516,60135910,3,"1,2,3",1,1,1
chr17,60391529,60391552,2,"2,3",0,1,1
chr17,60391552,60391878,3,"1,2,3",1,1,1
chr17,60391878,60392012,2,"1,3",1,0,1
chr17,60392243,60392291,2,"2,3",0,1,1
chr17,60392291,60392746,3,"1,2,3",1,1,1
chr17,60392746,60392763,2,"1,3",1,0,1
chr17,60525431,60525683,3,"1,2,3",1,1,1
chr17,60525683,60525700,2,"2,3",0,1,1
chr17,60525973,60525992,2,"1,3",1,0,1
chr17,60525992,60526202,3,"1,2,3",1,1,1
chr17,60526202,60526340,2,"2,3",0,1,1
chr17,60599763,60599895,2,"2,3",0,1,1
chr17,60600189,60600274,2,"2,3",0,1,1
chr17,60600274,60600654,3,"1,2,3",1,1,1
chr17,60600654,60600745,2,"2,3",0,1,1
chr17,60600814,60600939,2,"2,3",0,1,1
chr17,60601101,60601102,2,"2,3",0,1,1
chr17,60601102,60601158,3,"1,2,3",1,1,1
chr17,60601206,60601441,3,"1,2,3",1,1,1
chr17,60677228,60677263,2,"1,3",1,0,1
chr17,60677263,60677743,3,"1,2,3",1,1,1
chr17,60677743,60677784,2,"2,3",0,1,1
chr17,61356422,61356655,2,"2,3",0,1,1
chr17,61356655,61357041,3,"1,2,3",1,1,1
chr17,61399133,61399358,2,"2,3",0,1,1
chr17,61399660,61399964,2,"2,3",0,1,1
chr17,61409514,61409779,2,"1,3",1,0,1
chr17,61412299,61412312,2,"2,3",0,1,1
chr17,61412312,61412772,3,"1,2,3",1,1,1
chr17,61412772,61412829,2,"2,3",0,1,1
chr17,61863005,61863345,2,"1,3",1,0,1
chr17,61863345,61863479,3,"1,2,3",1,1,1
chr17,61863479,61863696,2,"1,3",1,0,1
chr17,62423770,62424457,2,"2,3",0,1,1
chr17,62626724,62627054,2,"2,3",0,1,1
chr17,62627054,62627203,3,"1,2,3",1,1,1
chr17,62627203,62627419,2,"2,3",0,1,1
chr17,62627630,62627657,2,"1,3",1,0,1
chr17,62627657,62628017,3,"1,2,3",1,1,1
chr17,62703791,62703833,2,"2,3",0,1,1
chr17,62703833,62704284,3,"1,2,3",1,1,1
chr17,62804837,62805118,2,"2,3",0,1,1
chr17,62966432,62966663,2,"2,3",0,1,1
chr17,62966847,62967111,2,"1,3",1,0,1
chr17,62968523,62968774,2,"1,3",1,0,1
chr17,63446390,63446400,2,"1,3",1,0,1
chr17,63446400,63446532,3,"1,2,3",1,1,1
chr17,63446532,63446673,2,"1,3",1,0,1
chr17,63549767,63550013,2,"2,3",0,1,1
chr17,63550013,63550221,3,"1,2,3",1,1,1
chr17,63550221,63550453,2,"1,3",1,0,1
chr17,63550453,63550492,3,"1,2,3",1,1,1
chr17,63550492,63550517,2,"2,3",0,1,1
chr17,63550517,63550907,3,"1,2,3",1,1,1
chr17,63550907,63550959,2,"1,3",1,0,1
chr17,63600729,63600794,2,"2,3",0,1,1
chr17,63600794,63601129,3,"1,2,3",1,1,1
chr17,63601129,63601348,2,"1,3",1,0,1
chr17,63621586,63621685,2,"1,3",1,0,1
chr17,63621685,63622046,3,"1,2,3",1,1,1
chr17,63622046,63622287,2,"2,3",0,1,1
chr17,63622438,63622623,2,"1,3",1,0,1
chr17,63741512,63741588,2,"2,3",0,1,1
chr17,63741588,63741690,3,"1,2,3",1,1,1
chr17,63741690,63741744,2,"1,3",1,0,1
chr17,63742382,63742680,2,"2,3",0,1,1
chr17,63773260,63773296,2,"2,3",0,1,1
chr17,63773296,63773601,3,"1,2,3",1,1,1
chr17,63773601,63774148,2,"2,3",0,1,1
chr17,63774492,63774513,2,"2,3",0,1,1
chr17,63826976,63827003,2,"2,3",0,1,1
chr17,63827003,63827059,3,"1,2,3",1,1,1
chr17,63827059,63827125,2,"1,3",1,0,1
chr17,63827377,63827532,2,"2,3",0,1,1
chr17,63827532,63827733,3,"1,2,3",1,1,1
chr17,63827733,63827757,2,"1,3",1,0,1
chr17,63834852,63835184,3,"1,2,3",1,1,1
chr17,63842417,63842479,2,"2,3",0,1,1
chr17,63842479,63842935,3,"1,2,3",1,1,1
chr17,63842935,63843002,2,"2,3",0,1,1
chr17,63848809,63849036,3,"1,2,3",1,1,1
chr17,63849084,63849197,3,"1,2,3",1,1,1
chr17,63849197,63849367,2,"2,3",0,1,1
chr17,63998302,63998307,2,"2,3",0,1,1
chr17,63998307,63998481,3,"1,2,3",1,1,1
chr17,63998481,63998564,2,"2,3",0,1,1
chr17,64145503,64145509,2,"2,3",0,1,1
chr17,64145509,64146269,3,"1,2,3",1,1,1
chr17,64146269,64146413,2,"2,3",0,1,1
chr17,64496756,64497108,2,"1,3",1,0,1
chr17,64497108,64497374,3,"1,2,3",1,1,1
chr17,64497374,64497683,2,"2,3",0,1,1
chr17,64506015,64506023,2,"2,3",0,1,1
chr17,64506023,64506358,3,"1,2,3",1,1,1
chr17,64506358,64506466,2,"2,3",0,1,1
chr17,64506581,64506582,2,"1,3",1,0,1
chr17,64506582,64507362,3,"1,2,3",1,1,1
chr17,64507362,64507584,2,"1,3",1,0,1
chr17,64507584,64507667,3,"1,2,3",1,1,1
chr17,64661979,64662000,2,"2,3",0,1,1
chr17,64662000,64662314,3,"1,2,3",1,1,1
chr17,64662314,64662339,2,"2,3",0,1,1
chr17,64662503,64662823,2,"1,3",1,0,1
chr17,64847886,64848115,2,"1,3",1,0,1
chr17,64918945,64919178,3,"1,2,3",1,1,1
chr17,64919178,64919217,2,"2,3",0,1,1
chr17,64919342,64919802,2,"1,3",1,0,1
chr17,64965787,64966220,3,"1,2,3",1,1,1
chr17,64966220,64966258,2,"2,3",0,1,1
chr17,64975257,64975669,2,"2,3",0,1,1
chr17,64975669,64975964,3,"1,2,3",1,1,1
chr17,64975964,64976129,2,"1,3",1,0,1
chr17,65055611,65055740,2,"1,3",1,0,1
chr17,65055740,65055931,3,"1,2,3",1,1,1
chr17,65055931,65055936,2,"1,3",1,0,1
chr17,65055936,65056206,3,"1,2,3",1,1,1
chr17,65056206,65056210,2,"2,3",0,1,1
chr17,65056221,65056496,2,"2,3",0,1,1
chr17,65056496,65056670,3,"1,2,3",1,1,1
chr17,65056670,65056751,2,"2,3",0,1,1
chr17,65056829,65057204,2,"1,3",1,0,1
chr17,65100188,65100194,2,"2,3",0,1,1
chr17,65100194,65100853,3,"1,2,3",1,1,1
chr17,65100853,65100924,2,"2,3",0,1,1
chr17,65136982,65137069,2,"2,3",0,1,1
chr17,65137069,65137512,3,"1,2,3",1,1,1
chr17,65137512,65137529,2,"1,3",1,0,1
chr17,65628278,65628684,3,"1,2,3",1,1,1
chr17,66191906,66192048,2,"2,3",0,1,1
chr17,66192048,66192334,3,"1,2,3",1,1,1
chr17,66192334,66192363,2,"2,3",0,1,1
chr17,66275611,66275662,2,"2,3",0,1,1
chr17,66275662,66276141,3,"1,2,3",1,1,1
chr17,66276141,66276327,2,"1,3",1,0,1
chr17,66276685,66276905,2,"2,3",0,1,1
chr17,66302024,66302225,3,"1,2,3",1,1,1
chr17,66302225,66302461,2,"2,3",0,1,1
chr17,66302461,66302537,3,"1,2,3",1,1,1
chr17,66302537,66302770,2,"1,3",1,0,1
chr17,66302837,66303084,2,"1,3",1,0,1
chr17,66303167,66303458,2,"2,3",0,1,1
chr17,66303458,66303475,3,"1,2,3",1,1,1
chr17,66303475,66303535,2,"1,3",1,0,1
chr17,66303535,66303692,3,"1,2,3",1,1,1
chr17,66676388,66676890,2,"2,3",0,1,1
chr17,67244890,67244904,2,"1,3",1,0,1
chr17,67244904,67245232,3,"1,2,3",1,1,1
chr17,67245232,67245249,2,"1,3",1,0,1
chr17,67245409,67245507,2,"2,3",0,1,1
