chrom,start,end,num,list,ENCFF033EDJ_CEBPB_sorted.bed,ENCFF189ZQR_CEBPB_sorted.bed,ENCFF569UZW_CEBPB_sorted.bed,ENCFF787GDS_CEBPB_sorted.bed,ENCFF838RSB_CEBPB_sorted.bed,ENCFF993SCW_CEBPB_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr19,55159216,55159321,2,"3,7",0,0,1,0,0,0,1
chr19,55166998,55167038,2,"2,7",0,1,0,0,0,0,1
chr19,55167038,55167049,3,"2,5,7",0,1,0,0,1,0,1
chr19,55167049,55167119,4,"2,3,5,7",0,1,1,0,1,0,1
chr19,55167119,55167152,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr19,55175076,55175365,2,"6,7",0,0,0,0,0,1,1
chr19,55207120,55207448,2,"3,7",0,0,1,0,0,0,1
chr19,55216398,55216407,2,"3,7",0,0,1,0,0,0,1
chr19,55216407,55216419,3,"1,3,7",1,0,1,0,0,0,1
chr19,55216419,55216657,4,"1,3,6,7",1,0,1,0,0,1,1
chr19,55216657,55216719,3,"3,6,7",0,0,1,0,0,1,1
chr19,55216719,55216742,2,"3,7",0,0,1,0,0,0,1
chr19,55217173,55217180,2,"6,7",0,0,0,0,0,1,1
chr19,55259153,55259159,2,"2,7",0,1,0,0,0,0,1
chr19,55259159,55259217,3,"2,5,7",0,1,0,0,1,0,1
chr19,55259217,55259255,4,"2,3,5,7",0,1,1,0,1,0,1
chr19,55259255,55259266,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr19,55259266,55259429,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr19,55259429,55259449,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr19,55259449,55259463,4,"2,5,6,7",0,1,0,0,1,1,1
chr19,55259463,55259546,3,"2,5,7",0,1,0,0,1,0,1
chr19,55259546,55259548,2,"5,7",0,0,0,0,1,0,1
chr19,55385554,55385620,2,"1,7",1,0,0,0,0,0,1
chr19,55385663,55385804,2,"1,7",1,0,0,0,0,0,1
chr19,55407850,55408194,2,"3,7",0,0,1,0,0,0,1
chr19,55461534,55461563,3,"2,5,7",0,1,0,0,1,0,1
chr19,55461563,55461718,2,"5,7",0,0,0,0,1,0,1
chr19,55467787,55467799,3,"2,3,7",0,1,1,0,0,0,1
chr19,55467799,55468045,2,"3,7",0,0,1,0,0,0,1
chr19,56393158,56393291,2,"2,7",0,1,0,0,0,0,1
chr19,57240446,57240716,3,"5,6,7",0,0,0,0,1,1,1
chr19,57240716,57240838,2,"5,7",0,0,0,0,1,0,1
chr19,57279758,57279820,3,"2,5,7",0,1,0,0,1,0,1
chr19,57279820,57279826,4,"2,5,6,7",0,1,0,0,1,1,1
chr19,57279826,57279837,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr19,57279837,57279988,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr19,57279988,57279995,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr19,57279995,57279998,4,"2,5,6,7",0,1,0,0,1,1,1
chr19,57279998,57280039,3,"2,5,7",0,1,0,0,1,0,1
chr19,57280039,57280087,2,"2,7",0,1,0,0,0,0,1
chr19,57280224,57280359,2,"2,7",0,1,0,0,0,0,1
chr19,57363153,57363192,3,"2,6,7",0,1,0,0,0,1,1
chr19,57363192,57363440,4,"1,2,6,7",1,1,0,0,0,1,1
chr19,57363440,57363442,3,"1,2,7",1,1,0,0,0,0,1
chr19,57363442,57363581,2,"2,7",0,1,0,0,0,0,1
chr19,57389603,57389681,3,"2,5,7",0,1,0,0,1,0,1
chr19,57389681,57389695,4,"2,4,5,7",0,1,0,1,1,0,1
chr19,57389695,57389702,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr19,57389702,57389714,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr19,57389714,57389838,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr19,57389838,57389839,6,"1,2,3,4,5,7",1,1,1,1,1,0,1
chr19,57389839,57389840,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr19,57389840,57389921,4,"2,4,5,7",0,1,0,1,1,0,1
chr19,57389921,57389995,3,"2,5,7",0,1,0,0,1,0,1
chr19,57389995,57390117,2,"2,7",0,1,0,0,0,0,1
chr19,57435210,57435460,2,"1,7",1,0,0,0,0,0,1
chr19,58183041,58183218,2,"5,7",0,0,0,0,1,0,1
chr19,58183218,58183280,3,"2,5,7",0,1,0,0,1,0,1
chr19,58183280,58183301,4,"1,2,5,7",1,1,0,0,1,0,1
chr19,58183301,58183313,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr19,58183313,58183376,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr19,58183376,58183388,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr19,58183388,58183433,4,"2,3,5,7",0,1,1,0,1,0,1
chr19,58183433,58183436,3,"2,5,7",0,1,0,0,1,0,1
chr19,58183436,58183520,2,"5,7",0,0,0,0,1,0,1
chr19,58278528,58278605,3,"2,5,7",0,1,0,0,1,0,1
chr19,58278605,58278634,2,"2,7",0,1,0,0,0,0,1
chr19,58327621,58327671,2,"2,7",0,1,0,0,0,0,1
chr19,58327671,58327683,3,"2,5,7",0,1,0,0,1,0,1
chr19,58387001,58387009,2,"5,7",0,0,0,0,1,0,1
chr19,58387009,58387092,3,"2,5,7",0,1,0,0,1,0,1
chr19,58387092,58387099,4,"2,4,5,7",0,1,0,1,1,0,1
chr19,58387099,58387118,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr19,58387118,58387120,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr19,58387120,58387282,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr19,58387282,58387288,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr19,58387288,58387299,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr19,58387299,58387332,4,"2,4,5,7",0,1,0,1,1,0,1
chr19,58387332,58387371,3,"2,5,7",0,1,0,0,1,0,1
chr19,58401212,58401353,2,"2,7",0,1,0,0,0,0,1
chr19,58401353,58401373,3,"2,6,7",0,1,0,0,0,1,1
chr19,58401373,58401623,4,"1,2,6,7",1,1,0,0,0,1,1
chr19,58401623,58401642,3,"2,6,7",0,1,0,0,0,1,1
chr19,58466871,58467171,2,"6,7",0,0,0,0,0,1,1
chr19,58499272,58499422,2,"3,7",0,0,1,0,0,0,1
chr19,58499422,58499616,3,"3,6,7",0,0,1,0,0,1,1
chr19,58499616,58499722,2,"6,7",0,0,0,0,0,1,1
chr19,58519326,58519346,2,"5,7",0,0,0,0,1,0,1
chr19,58554943,58555002,3,"2,5,7",0,1,0,0,1,0,1
chr19,58555002,58555009,4,"2,3,5,7",0,1,1,0,1,0,1
chr19,58555009,58555027,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr19,58555027,58555055,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr19,58555055,58555241,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr19,58555241,58555249,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr19,58555249,58555250,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr19,58555250,58555262,4,"2,5,6,7",0,1,0,0,1,1,1
chr19,58555262,58555299,3,"2,5,7",0,1,0,0,1,0,1
chr19,58575256,58575404,3,"1,3,7",1,0,1,0,0,0,1
chr19,58575404,58575446,2,"3,7",0,0,1,0,0,0,1
chr19,58581120,58581328,4,"1,3,6,7",1,0,1,0,0,1,1
chr19,58581328,58581380,3,"3,6,7",0,0,1,0,0,1,1
chr19,58581380,58581396,2,"6,7",0,0,0,0,0,1,1
chr2,264669,264712,2,"6,7",0,0,0,0,0,1,1
chr2,264712,264962,3,"1,6,7",1,0,0,0,0,1,1
chr2,264962,264969,2,"6,7",0,0,0,0,0,1,1
chr2,677302,677646,2,"3,7",0,0,1,0,0,0,1
chr2,3378010,3378017,2,"5,7",0,0,0,0,1,0,1
chr2,3378017,3378059,3,"2,5,7",0,1,0,0,1,0,1
chr2,3378059,3378141,4,"2,3,5,7",0,1,1,0,1,0,1
chr2,3378141,3378168,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr2,6847333,6847341,2,"3,7",0,0,1,0,0,0,1
chr2,6847341,6847346,3,"3,4,7",0,0,1,1,0,0,1
chr2,6847346,6847389,4,"2,3,4,7",0,1,1,1,0,0,1
chr2,6847389,6847409,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr2,6847409,6847430,6,"1,2,3,4,5,7",1,1,1,1,1,0,1
chr2,6847430,6847507,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr2,6847507,6847508,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr2,6847508,6847521,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr2,6847521,6847567,4,"2,3,4,7",0,1,1,1,0,0,1
chr2,6847567,6847581,3,"3,4,7",0,0,1,1,0,0,1
chr2,6847581,6847597,2,"3,7",0,0,1,0,0,0,1
chr2,6909857,6910100,2,"3,7",0,0,1,0,0,0,1
chr2,8598240,8598332,3,"2,5,7",0,1,0,0,1,0,1
chr2,8598332,8598342,4,"2,3,5,7",0,1,1,0,1,0,1
chr2,8598342,8598362,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr2,8598362,8598382,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr2,8598382,8598585,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr2,8598585,8598588,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr2,8598588,8598600,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr2,8678979,8679229,2,"1,7",1,0,0,0,0,0,1
chr2,9142678,9142928,2,"1,7",1,0,0,0,0,0,1
chr2,9555611,9555955,2,"3,7",0,0,1,0,0,0,1
chr2,10447956,10448061,2,"2,7",0,1,0,0,0,0,1
chr2,10448582,10448890,2,"3,7",0,0,1,0,0,0,1
chr2,10689999,10690041,2,"2,7",0,1,0,0,0,0,1
chr2,10690041,10690168,3,"2,5,7",0,1,0,0,1,0,1
chr2,11688258,11688439,3,"1,5,7",1,0,0,0,1,0,1
chr2,11688439,11688702,2,"5,7",0,0,0,0,1,0,1
chr2,11744065,11744066,4,"1,5,6,7",1,0,0,0,1,1,1
chr2,11744066,11744195,5,"1,3,5,6,7",1,0,1,0,1,1,1
chr2,11744195,11744234,4,"1,5,6,7",1,0,0,0,1,1,1
chr2,11744234,11744289,3,"5,6,7",0,0,0,0,1,1,1
chr2,11744289,11744405,2,"5,7",0,0,0,0,1,0,1
chr2,11830126,11830143,2,"2,7",0,1,0,0,0,0,1
chr2,11830143,11830215,3,"2,5,7",0,1,0,0,1,0,1
chr2,11830215,11830273,4,"2,5,6,7",0,1,0,0,1,1,1
chr2,11830273,11830291,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr2,11830291,11830498,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr2,11830498,11830515,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr2,11830515,11830523,4,"1,2,5,7",1,1,0,0,1,0,1
chr2,11830523,11830529,3,"2,5,7",0,1,0,0,1,0,1
chr2,19348263,19348267,2,"1,7",1,0,0,0,0,0,1
chr2,19348267,19348288,3,"1,2,7",1,1,0,0,0,0,1
chr2,19348288,19348303,4,"1,2,4,7",1,1,0,1,0,0,1
chr2,19348303,19348315,5,"1,2,4,5,7",1,1,0,1,1,0,1
chr2,19348315,19348341,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr2,19348341,19348435,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr2,19348435,19348459,6,"1,2,3,4,5,7",1,1,1,1,1,0,1
chr2,19348459,19348492,5,"1,2,4,5,7",1,1,0,1,1,0,1
chr2,19901669,19902013,2,"3,7",0,0,1,0,0,0,1
chr2,20051768,20051857,2,"5,7",0,0,0,0,1,0,1
chr2,20051857,20052215,3,"2,5,7",0,1,0,0,1,0,1
chr2,20182511,20182861,2,"2,7",0,1,0,0,0,0,1
chr2,24011382,24011398,2,"5,7",0,0,0,0,1,0,1
chr2,24011398,24011446,3,"3,5,7",0,0,1,0,1,0,1
chr2,24011446,24011460,4,"3,4,5,7",0,0,1,1,1,0,1
chr2,24011460,24011482,6,"1,2,3,4,5,7",1,1,1,1,1,0,1
chr2,24011482,24011622,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr2,24011622,24011632,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr2,24011632,24011654,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr2,24011654,24011668,4,"2,4,5,7",0,1,0,1,1,0,1
chr2,24047492,24047717,2,"1,7",1,0,0,0,0,0,1
chr2,24792961,24793477,2,"2,7",0,1,0,0,0,0,1
chr2,25362156,25362324,2,"1,7",1,0,0,0,0,0,1
chr2,26033423,26033502,2,"1,7",1,0,0,0,0,0,1
chr2,26757916,26758030,3,"2,5,7",0,1,0,0,1,0,1
chr2,26758030,26758036,4,"2,3,5,7",0,1,1,0,1,0,1
chr2,26758036,26758056,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr2,26758056,26758069,6,"1,2,3,4,5,7",1,1,1,1,1,0,1
chr2,26758069,26758188,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr2,26758188,26758204,6,"1,2,3,4,5,7",1,1,1,1,1,0,1
chr2,26758204,26758215,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr2,26758215,26758276,4,"2,4,5,7",0,1,0,1,1,0,1
chr2,26758276,26758284,3,"2,5,7",0,1,0,0,1,0,1
chr2,27032765,27032794,3,"2,5,7",0,1,0,0,1,0,1
chr2,27032794,27032962,2,"2,7",0,1,0,0,0,0,1
chr2,27081255,27081312,2,"2,7",0,1,0,0,0,0,1
chr2,27081312,27081321,4,"2,3,5,7",0,1,1,0,1,0,1
chr2,27081321,27081348,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr2,27081348,27081598,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr2,27081598,27081621,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr2,27081621,27081628,4,"2,3,5,7",0,1,1,0,1,0,1
chr2,27356540,27356562,2,"2,7",0,1,0,0,0,0,1
chr2,27356562,27356641,3,"2,5,7",0,1,0,0,1,0,1
chr2,27356641,27356664,4,"2,5,6,7",0,1,0,0,1,1,1
chr2,27356664,27356670,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr2,27356670,27356920,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr2,27356920,27356941,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr2,27356941,27357008,4,"2,3,5,7",0,1,1,0,1,0,1
chr2,27357008,27357056,3,"2,5,7",0,1,0,0,1,0,1
chr2,27357056,27357062,2,"5,7",0,0,0,0,1,0,1
chr2,27370330,27370332,2,"5,7",0,0,0,0,1,0,1
chr2,27370332,27370342,3,"3,5,7",0,0,1,0,1,0,1
chr2,27370342,27370412,4,"2,3,5,7",0,1,1,0,1,0,1
chr2,27370412,27370436,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr2,27370436,27370686,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr2,27370686,27370708,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr2,27582744,27582914,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr2,27582914,27582923,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr2,27582923,27582971,4,"2,5,6,7",0,1,0,0,1,1,1
chr2,27582971,27582983,3,"2,6,7",0,1,0,0,0,1,1
chr2,27582983,27583053,2,"2,7",0,1,0,0,0,0,1
chr2,27628824,27629113,2,"3,7",0,0,1,0,0,0,1
chr2,28751406,28751471,2,"3,7",0,0,1,0,0,0,1
chr2,28894307,28894497,3,"2,5,7",0,1,0,0,1,0,1
chr2,28894497,28894671,2,"2,7",0,1,0,0,0,0,1
chr2,30146571,30146575,2,"1,7",1,0,0,0,0,0,1
chr2,30146575,30146576,3,"1,5,7",1,0,0,0,1,0,1
chr2,30146576,30146606,4,"1,2,5,7",1,1,0,0,1,0,1
chr2,30146606,30146619,5,"1,2,4,5,7",1,1,0,1,1,0,1
chr2,30146619,30146652,6,"1,2,3,4,5,7",1,1,1,1,1,0,1
chr2,30146652,30146748,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr2,30146748,30146782,6,"1,2,3,4,5,7",1,1,1,1,1,0,1
chr2,30146782,30146784,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr2,30146784,30146795,4,"1,2,4,7",1,1,0,1,0,0,1
chr2,30146795,30146821,3,"1,4,7",1,0,0,1,0,0,1
chr2,30146821,30146846,2,"4,7",0,0,0,1,0,0,1
chr2,32011007,32011250,2,"3,7",0,0,1,0,0,0,1
chr2,32165590,32165673,3,"2,3,7",0,1,1,0,0,0,1
chr2,32165673,32165684,2,"2,7",0,1,0,0,0,0,1
chr2,37084243,37084274,2,"2,7",0,1,0,0,0,0,1
chr2,37084274,37084289,3,"2,5,7",0,1,0,0,1,0,1
chr2,37084289,37084305,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr2,37084305,37084314,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr2,37084314,37084502,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr2,37084502,37084508,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr2,37084508,37084526,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr2,37084526,37084529,4,"2,4,5,7",0,1,0,1,1,0,1
chr2,37084529,37084550,3,"2,5,7",0,1,0,0,1,0,1
chr2,37084550,37084571,2,"2,7",0,1,0,0,0,0,1
chr2,37231385,37231405,2,"2,7",0,1,0,0,0,0,1
chr2,37231405,37231459,3,"2,5,7",0,1,0,0,1,0,1
chr2,37231459,37231489,4,"2,3,5,7",0,1,1,0,1,0,1
chr2,37231489,37231568,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr2,37231568,37231611,6,"1,2,3,4,5,7",1,1,1,1,1,0,1
chr2,37231611,37231704,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr2,37231704,37231716,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr2,37231716,37231729,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr2,37231729,37231790,4,"2,3,5,7",0,1,1,0,1,0,1
chr2,37925601,37925608,2,"5,7",0,0,0,0,1,0,1
chr2,37925608,37925640,3,"2,5,7",0,1,0,0,1,0,1
chr2,37925640,37925661,4,"2,3,5,7",0,1,1,0,1,0,1
chr2,37925661,37925674,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr2,37925674,37925733,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr2,38603490,38603674,2,"3,7",0,0,1,0,0,0,1
chr2,38665801,38666043,2,"1,7",1,0,0,0,0,0,1
chr2,38751130,38751149,2,"3,7",0,0,1,0,0,0,1
chr2,38751149,38751171,3,"3,6,7",0,0,1,0,0,1,1
chr2,38751171,38751421,4,"1,3,6,7",1,0,1,0,0,1,1
chr2,38751421,38751449,3,"3,6,7",0,0,1,0,0,1,1
chr2,38751449,38751474,2,"3,7",0,0,1,0,0,0,1
chr2,43226816,43226839,2,"2,7",0,1,0,0,0,0,1
chr2,43226839,43226929,3,"2,3,7",0,1,1,0,0,0,1
chr2,43226929,43226941,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,43773881,43774125,2,"1,7",1,0,0,0,0,0,1
chr2,44167815,44167995,2,"6,7",0,0,0,0,0,1,1
chr2,44167995,44168096,3,"1,6,7",1,0,0,0,0,1,1
chr2,44168096,44168245,2,"1,7",1,0,0,0,0,0,1
chr2,44361468,44361487,2,"2,7",0,1,0,0,0,0,1
chr2,44361487,44361656,3,"2,5,7",0,1,0,0,1,0,1
chr2,44361656,44361682,4,"2,4,5,7",0,1,0,1,1,0,1
chr2,44361682,44361691,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr2,44361691,44361693,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr2,44361693,44361896,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr2,44361896,44361903,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr2,44361903,44361929,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr2,44361929,44361930,4,"1,2,5,7",1,1,0,0,1,0,1
chr2,44361930,44361985,3,"2,5,7",0,1,0,0,1,0,1
chr2,44361985,44361999,2,"2,7",0,1,0,0,0,0,1
chr2,46297062,46297132,4,"1,5,6,7",1,0,0,0,1,1,1
chr2,46297132,46297158,3,"5,6,7",0,0,0,0,1,1,1
chr2,46297158,46297425,2,"5,7",0,0,0,0,1,0,1
chr2,46500151,46500470,3,"2,3,7",0,1,1,0,0,0,1
chr2,46500470,46500522,2,"2,7",0,1,0,0,0,0,1
chr2,46542287,46542433,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr2,46542433,46542448,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr2,46542448,46542458,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr2,46542458,46542466,4,"2,5,6,7",0,1,0,0,1,1,1
chr2,46542466,46542605,3,"2,5,7",0,1,0,0,1,0,1
chr2,46542605,46542610,2,"2,7",0,1,0,0,0,0,1
chr2,46616849,46617154,4,"2,3,5,7",0,1,1,0,1,0,1
chr2,46617154,46617158,3,"2,3,7",0,1,1,0,0,0,1
chr2,46617158,46617207,2,"2,7",0,1,0,0,0,0,1
chr2,47402905,47402992,2,"2,7",0,1,0,0,0,0,1
chr2,47402992,47403336,3,"2,3,7",0,1,1,0,0,0,1
chr2,47403336,47403421,2,"2,7",0,1,0,0,0,0,1
chr2,47906797,47907140,2,"3,7",0,0,1,0,0,0,1
chr2,48314137,48314163,2,"3,7",0,0,1,0,0,0,1
chr2,48440335,48440557,2,"3,7",0,0,1,0,0,0,1
chr2,53786697,53787255,2,"3,7",0,0,1,0,0,0,1
chr2,55519346,55519596,2,"1,7",1,0,0,0,0,0,1
chr2,55617779,55618027,2,"3,7",0,0,1,0,0,0,1
chr2,58241124,58241133,2,"5,7",0,0,0,0,1,0,1
chr2,58241133,58241149,3,"5,6,7",0,0,0,0,1,1,1
chr2,58241149,58241399,4,"1,5,6,7",1,0,0,0,1,1,1
chr2,58241399,58241433,3,"5,6,7",0,0,0,0,1,1,1
chr2,58241433,58241473,2,"5,7",0,0,0,0,1,0,1
chr2,61888673,61888692,2,"6,7",0,0,0,0,0,1,1
chr2,61888692,61888693,3,"1,6,7",1,0,0,0,0,1,1
chr2,61888693,61888695,4,"1,2,6,7",1,1,0,0,0,1,1
chr2,61888695,61888942,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr2,61888942,61888973,4,"2,5,6,7",0,1,0,0,1,1,1
chr2,61888973,61889009,3,"2,5,7",0,1,0,0,1,0,1
chr2,63588678,63588725,2,"2,7",0,1,0,0,0,0,1
chr2,63588725,63588729,3,"2,5,7",0,1,0,0,1,0,1
chr2,63588729,63588732,4,"2,4,5,7",0,1,0,1,1,0,1
chr2,63588732,63588761,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr2,63588761,63588768,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr2,63588768,63588969,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr2,63588969,63588993,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr2,63588993,63588994,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr2,63588994,63589002,4,"2,5,6,7",0,1,0,0,1,1,1
chr2,63589002,63589003,3,"2,6,7",0,1,0,0,0,1,1
chr2,63589003,63589033,2,"2,7",0,1,0,0,0,0,1
chr2,63840736,63840777,2,"3,7",0,0,1,0,0,0,1
chr2,63840777,63841027,3,"1,3,7",1,0,1,0,0,0,1
chr2,63841027,63841105,2,"3,7",0,0,1,0,0,0,1
chr2,64654134,64654174,2,"2,7",0,1,0,0,0,0,1
chr2,64654174,64654392,3,"2,3,7",0,1,1,0,0,0,1
chr2,64989206,64989217,2,"5,7",0,0,0,0,1,0,1
chr2,64989217,64989314,3,"3,5,7",0,0,1,0,1,0,1
chr2,64989314,64989336,4,"3,5,6,7",0,0,1,0,1,1,1
chr2,64989336,64989415,5,"1,3,5,6,7",1,0,1,0,1,1,1
chr2,64989415,64989428,4,"3,5,6,7",0,0,1,0,1,1,1
chr2,64989428,64989489,3,"3,5,7",0,0,1,0,1,0,1
chr2,65432562,65432906,2,"3,7",0,0,1,0,0,0,1
chr2,65436178,65436190,2,"4,7",0,0,0,1,0,0,1
chr2,65436190,65436195,3,"2,4,7",0,1,0,1,0,0,1
chr2,65436195,65436222,4,"2,4,5,7",0,1,0,1,1,0,1
chr2,65436222,65436395,5,"1,2,4,5,7",1,1,0,1,1,0,1
chr2,65436395,65436418,4,"2,4,5,7",0,1,0,1,1,0,1
chr2,65436418,65436429,3,"2,5,7",0,1,0,0,1,0,1
chr2,65436429,65436457,4,"2,3,5,7",0,1,1,0,1,0,1
chr2,65436529,65436587,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr2,65436587,65436734,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr2,65436734,65436763,6,"1,2,3,5,6,7",1,1,1,0,1,1,1
chr2,68121127,68121139,2,"3,7",0,0,1,0,0,0,1
chr2,68121139,68121171,3,"3,5,7",0,0,1,0,1,0,1
chr2,68121171,68121243,4,"2,3,5,7",0,1,1,0,1,0,1
chr2,68121243,68121253,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr2,68121253,68121265,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr2,68121265,68121465,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr2,68121465,68121471,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr2,68121471,68121483,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr2,68121483,68121495,4,"2,3,5,7",0,1,1,0,1,0,1
chr2,68121495,68121618,3,"2,5,7",0,1,0,0,1,0,1
chr2,68121618,68121633,2,"2,7",0,1,0,0,0,0,1
chr2,68157526,68157560,2,"3,7",0,0,1,0,0,0,1
chr2,68157560,68157860,3,"3,6,7",0,0,1,0,0,1,1
chr2,68157860,68157870,2,"3,7",0,0,1,0,0,0,1
chr2,68467312,68467334,2,"2,7",0,1,0,0,0,0,1
chr2,68467334,68467392,3,"2,5,7",0,1,0,0,1,0,1
chr2,68467392,68467404,4,"2,5,6,7",0,1,0,0,1,1,1
chr2,68467404,68467416,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr2,68467416,68467631,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr2,68467631,68467632,6,"1,2,4,5,6,7",1,1,0,1,1,1,1
chr2,68467632,68467649,5,"2,4,5,6,7",0,1,0,1,1,1,1
chr2,68467649,68467656,4,"2,4,5,7",0,1,0,1,1,0,1
chr2,68467656,68467711,3,"2,5,7",0,1,0,0,1,0,1
chr2,68467711,68467720,2,"2,7",0,1,0,0,0,0,1
chr2,69178314,69178331,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr2,69178331,69178341,6,"2,3,4,5,6,7",0,1,1,1,1,1,1
chr2,69178341,69178500,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr2,69178500,69178503,6,"1,2,3,4,5,7",1,1,1,1,1,0,1
chr2,69178503,69178529,5,"2,3,4,5,7",0,1,1,1,1,0,1
chr2,69178529,69178537,4,"2,4,5,7",0,1,0,1,1,0,1
chr2,69178537,69178605,3,"2,5,7",0,1,0,0,1,0,1
chr2,69178605,69178628,2,"2,7",0,1,0,0,0,0,1
chr2,69829372,69829389,2,"2,7",0,1,0,0,0,0,1
chr2,69829389,69829492,3,"2,5,7",0,1,0,0,1,0,1
