chrom,start,end,num,list,ENCFF042YRF_RAD21_sorted.bed,ENCFF128EFJ_RAD21_sorted.bed,ENCFF144YNR_RAD21_sorted.bed,ENCFF265WWW_RAD21_sorted.bed,ENCFF407MXA_RAD21_sorted.bed,ENCFF710DZU_RAD21_sorted.bed,ENCFF758ASL_RAD21_sorted.bed,ENCFF961ADY_RAD21_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr16,28277956,28277967,8,"2,3,4,5,6,7,8,9",0,1,1,1,1,1,1,1,1
chr16,28277967,28277970,7,"2,3,4,6,7,8,9",0,1,1,1,0,1,1,1,1
chr16,28277970,28277973,6,"2,3,6,7,8,9",0,1,1,0,0,1,1,1,1
chr16,28277973,28277980,5,"2,3,6,8,9",0,1,1,0,0,1,0,1,1
chr16,28277980,28277987,4,"2,6,8,9",0,1,0,0,0,1,0,1,1
chr16,28277987,28278011,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,28278011,28278035,2,"2,9",0,1,0,0,0,0,0,0,1
chr16,28508082,28508116,2,"1,9",1,0,0,0,0,0,0,0,1
chr16,28508116,28508124,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr16,28508124,28508152,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr16,28508152,28508177,6,"1,2,4,5,6,9",1,1,0,1,1,1,0,0,1
chr16,28508177,28508308,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr16,28508308,28508338,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr16,28508338,28508357,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr16,28508357,28508373,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr16,28508373,28508377,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr16,28508377,28508406,2,"1,9",1,0,0,0,0,0,0,0,1
chr16,28553887,28554251,2,"7,9",0,0,0,0,0,0,1,0,1
chr16,28822563,28822755,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,28822755,28822781,2,"6,9",0,0,0,0,0,1,0,0,1
chr16,28824050,28824505,2,"1,9",1,0,0,0,0,0,0,0,1
chr16,28846361,28846478,2,"1,9",1,0,0,0,0,0,0,0,1
chr16,28846478,28846481,3,"1,5,9",1,0,0,0,1,0,0,0,1
chr16,28846481,28846532,4,"1,4,5,9",1,0,0,1,1,0,0,0,1
chr16,28846532,28846637,5,"1,4,5,6,9",1,0,0,1,1,1,0,0,1
chr16,28846637,28846662,4,"1,5,6,9",1,0,0,0,1,1,0,0,1
chr16,28846662,28846745,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr16,28846745,28846781,2,"6,9",0,0,0,0,0,1,0,0,1
chr16,28863282,28863633,2,"7,9",0,0,0,0,0,0,1,0,1
chr16,28936328,28936342,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,28936342,28936389,2,"6,9",0,0,0,0,0,1,0,0,1
chr16,28945551,28945563,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,28945563,28945572,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr16,28945572,28945584,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr16,28945584,28945613,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr16,28945613,28945617,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr16,28945617,28945634,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr16,28945634,28945820,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr16,28945820,28945827,8,"1,2,3,4,6,7,8,9",1,1,1,1,0,1,1,1,1
chr16,28945827,28945833,7,"1,2,3,6,7,8,9",1,1,1,0,0,1,1,1,1
chr16,28945833,28945837,6,"1,2,6,7,8,9",1,1,0,0,0,1,1,1,1
chr16,28945837,28945881,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr16,28945881,28945889,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr16,28945889,28945898,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,28945898,28945901,2,"2,9",0,1,0,0,0,0,0,0,1
chr16,29290834,29290868,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr16,29290868,29291134,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr16,29291134,29291179,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr16,29291179,29291188,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr16,29291188,29291204,2,"2,9",0,1,0,0,0,0,0,0,1
chr16,29595130,29595133,2,"2,9",0,1,0,0,0,0,0,0,1
chr16,29595133,29595457,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,29595457,29595466,2,"2,9",0,1,0,0,0,0,0,0,1
chr16,29785091,29785125,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,29785125,29785145,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr16,29785145,29785301,5,"2,4,5,6,9",0,1,0,1,1,1,0,0,1
chr16,29785301,29785309,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr16,29785309,29785350,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,29785350,29785369,2,"6,9",0,0,0,0,0,1,0,0,1
chr16,29790369,29790395,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr16,29790395,29790400,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr16,29790400,29790556,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr16,29790556,29790579,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr16,29790579,29790650,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr16,29790650,29790655,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr16,29790655,29790672,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr16,29790672,29790856,2,"7,9",0,0,0,0,0,0,1,0,1
chr16,29816142,29816243,2,"7,9",0,0,0,0,0,0,1,0,1
chr16,29816243,29816247,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr16,29816247,29816272,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr16,29816272,29816289,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr16,29816289,29816298,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr16,29816298,29816408,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr16,29816408,29816423,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr16,29816423,29816443,5,"4,5,6,7,9",0,0,0,1,1,1,1,0,1
chr16,29816443,29816445,4,"4,6,7,9",0,0,0,1,0,1,1,0,1
chr16,29816445,29816464,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr16,29816464,29816506,2,"7,9",0,0,0,0,0,0,1,0,1
chr16,29862951,29863000,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr16,29863000,29863009,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr16,29863009,29863128,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr16,29863128,29863184,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr16,29863184,29863244,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr16,29863244,29863285,2,"7,9",0,0,0,0,0,0,1,0,1
chr16,29863452,29863516,2,"2,9",0,1,0,0,0,0,0,0,1
chr16,29863516,29863539,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr16,29863539,29863700,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr16,29863700,29863739,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,29926269,29926436,2,"6,9",0,0,0,0,0,1,0,0,1
chr16,29943536,29943540,2,"1,9",1,0,0,0,0,0,0,0,1
chr16,29943540,29943579,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr16,29943579,29943734,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr16,29943734,29943747,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr16,29943747,29943920,2,"1,9",1,0,0,0,0,0,0,0,1
chr16,30091854,30091919,2,"1,9",1,0,0,0,0,0,0,0,1
chr16,30091919,30091987,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr16,30091987,30092000,4,"1,5,7,9",1,0,0,0,1,0,1,0,1
chr16,30092000,30092013,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr16,30092013,30092085,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr16,30092085,30092168,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr16,30092168,30092173,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr16,30092173,30092181,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr16,30092181,30092182,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr16,30092182,30092217,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr16,30092565,30092570,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr16,30092570,30092754,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr16,30092754,30092806,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr16,30092806,30092842,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr16,30092842,30092874,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr16,30355582,30355614,2,"6,9",0,0,0,0,0,1,0,0,1
chr16,30430187,30430193,2,"3,9",0,0,1,0,0,0,0,0,1
chr16,30430193,30430206,4,"2,3,8,9",0,1,1,0,0,0,0,1,1
chr16,30430206,30430243,5,"2,3,6,8,9",0,1,1,0,0,1,0,1,1
chr16,30430243,30430246,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr16,30430246,30430260,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr16,30430260,30430270,8,"2,3,4,5,6,7,8,9",0,1,1,1,1,1,1,1,1
chr16,30430270,30430310,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr16,30430310,30430359,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr16,30430359,30430371,7,"1,2,3,6,7,8,9",1,1,1,0,0,1,1,1,1
chr16,30430371,30430374,6,"1,2,3,6,8,9",1,1,1,0,0,1,0,1,1
chr16,30430374,30430407,5,"2,3,6,8,9",0,1,1,0,0,1,0,1,1
chr16,30430407,30430413,4,"2,6,8,9",0,1,0,0,0,1,0,1,1
chr16,30430413,30430436,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,30430436,30430469,2,"6,9",0,0,0,0,0,1,0,0,1
chr16,30430493,30430526,2,"4,9",0,0,0,1,0,0,0,0,1
chr16,30430526,30430535,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr16,30430535,30430604,4,"2,4,5,9",0,1,0,1,1,0,0,0,1
chr16,30430604,30430610,3,"2,4,9",0,1,0,1,0,0,0,0,1
chr16,30430610,30430649,2,"4,9",0,0,0,1,0,0,0,0,1
chr16,30445420,30445435,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,30445435,30445619,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr16,30445619,30445688,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,30445688,30445690,2,"6,9",0,0,0,0,0,1,0,0,1
chr16,30491962,30491985,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr16,30491985,30491991,4,"1,5,7,9",1,0,0,0,1,0,1,0,1
chr16,30491991,30491994,5,"1,4,5,7,9",1,0,0,1,1,0,1,0,1
chr16,30491994,30491995,6,"1,4,5,6,7,9",1,0,0,1,1,1,1,0,1
chr16,30491995,30492145,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr16,30492145,30492147,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr16,30492147,30492150,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr16,30492150,30492169,4,"1,5,7,9",1,0,0,0,1,0,1,0,1
chr16,30492169,30492237,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr16,30492237,30492259,2,"1,9",1,0,0,0,0,0,0,0,1
chr16,30526492,30526609,2,"2,9",0,1,0,0,0,0,0,0,1
chr16,30526884,30527268,2,"1,9",1,0,0,0,0,0,0,0,1
chr16,30571639,30571963,2,"6,9",0,0,0,0,0,1,0,0,1
chr16,30585586,30585616,2,"1,9",1,0,0,0,0,0,0,0,1
chr16,30585616,30585940,3,"1,6,9",1,0,0,0,0,1,0,0,1
chr16,30585940,30585970,2,"1,9",1,0,0,0,0,0,0,0,1
chr16,30598208,30598211,2,"6,9",0,0,0,0,0,1,0,0,1
chr16,30598211,30598221,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,30598221,30598228,4,"2,6,8,9",0,1,0,0,0,1,0,1,1
chr16,30598228,30598243,5,"2,3,6,8,9",0,1,1,0,0,1,0,1,1
chr16,30598243,30598254,6,"2,3,6,7,8,9",0,1,1,0,0,1,1,1,1
chr16,30598254,30598257,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr16,30598257,30598279,8,"2,3,4,5,6,7,8,9",0,1,1,1,1,1,1,1,1
chr16,30598279,30598382,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr16,30598382,30598416,8,"2,3,4,5,6,7,8,9",0,1,1,1,1,1,1,1,1
chr16,30598416,30598418,7,"2,3,4,5,6,8,9",0,1,1,1,1,1,0,1,1
chr16,30598418,30598424,6,"2,3,4,6,8,9",0,1,1,1,0,1,0,1,1
chr16,30598424,30598441,5,"2,3,6,8,9",0,1,1,0,0,1,0,1,1
chr16,30598441,30598448,4,"2,3,6,9",0,1,1,0,0,1,0,0,1
chr16,30598448,30598457,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,30610244,30610271,2,"2,9",0,1,0,0,0,0,0,0,1
chr16,30651361,30651375,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr16,30651375,30651385,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr16,30651385,30651398,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr16,30651398,30651536,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr16,30651536,30651541,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr16,30651541,30651559,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr16,30651559,30651589,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr16,30651589,30651608,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr16,30651608,30651612,2,"2,9",0,1,0,0,0,0,0,0,1
chr16,30657887,30657981,2,"1,9",1,0,0,0,0,0,0,0,1
chr16,30657981,30658000,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr16,30658000,30658005,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr16,30658005,30658019,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr16,30658019,30658032,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr16,30658032,30658166,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr16,30658166,30658170,6,"1,2,4,6,7,9",1,1,0,1,0,1,1,0,1
chr16,30658170,30658175,5,"1,2,4,6,9",1,1,0,1,0,1,0,0,1
chr16,30658175,30658188,4,"1,2,6,9",1,1,0,0,0,1,0,0,1
chr16,30658188,30658190,3,"1,2,9",1,1,0,0,0,0,0,0,1
chr16,30658190,30658271,2,"1,9",1,0,0,0,0,0,0,0,1
chr16,30659116,30659117,2,"7,9",0,0,0,0,0,0,1,0,1
chr16,30814309,30814323,2,"2,9",0,1,0,0,0,0,0,0,1
chr16,30814323,30814354,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,30814354,30814364,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr16,30814364,30814376,5,"2,4,6,7,9",0,1,0,1,0,1,1,0,1
chr16,30814376,30814385,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr16,30814385,30814501,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr16,30814501,30814520,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr16,30814520,30814523,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr16,30814523,30814524,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr16,30814524,30814527,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr16,30814527,30814558,2,"6,9",0,0,0,0,0,1,0,0,1
chr16,30874833,30875021,2,"6,9",0,0,0,0,0,1,0,0,1
chr16,30894093,30894099,2,"6,9",0,0,0,0,0,1,0,0,1
chr16,30894099,30894123,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,30894123,30894167,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr16,30894167,30894194,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr16,30894194,30894309,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr16,30894309,30894417,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr16,30894417,30894434,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr16,30902084,30902182,2,"7,9",0,0,0,0,0,0,1,0,1
chr16,30902182,30902187,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr16,30902187,30902194,4,"2,5,7,9",0,1,0,0,1,0,1,0,1
chr16,30902194,30902204,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr16,30902204,30902360,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr16,30902360,30902370,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr16,30902370,30902378,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr16,30902378,30902427,2,"7,9",0,0,0,0,0,0,1,0,1
chr16,30941897,30941948,2,"7,9",0,0,0,0,0,0,1,0,1
chr16,30941948,30941984,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr16,30941984,30941996,5,"2,3,6,7,9",0,1,1,0,0,1,1,0,1
chr16,30941996,30942008,6,"2,3,6,7,8,9",0,1,1,0,0,1,1,1,1
chr16,30942008,30942017,7,"1,2,3,6,7,8,9",1,1,1,0,0,1,1,1,1
chr16,30942017,30942021,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr16,30942021,30942106,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr16,30942106,30942109,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr16,30942109,30942168,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr16,30942168,30942172,6,"2,5,6,7,8,9",0,1,0,0,1,1,1,1,1
chr16,30942172,30942206,5,"2,6,7,8,9",0,1,0,0,0,1,1,1,1
chr16,30942206,30942212,4,"2,7,8,9",0,1,0,0,0,0,1,1,1
chr16,30942212,30942216,3,"7,8,9",0,0,0,0,0,0,1,1,1
chr16,30942216,30942261,2,"7,9",0,0,0,0,0,0,1,0,1
chr16,30949082,30949218,2,"7,9",0,0,0,0,0,0,1,0,1
chr16,30950196,30950380,2,"5,9",0,0,0,0,1,0,0,0,1
chr16,30957468,30957527,2,"7,9",0,0,0,0,0,0,1,0,1
chr16,30985013,30985018,3,"2,8,9",0,1,0,0,0,0,0,1,1
chr16,30985018,30985033,4,"2,6,8,9",0,1,0,0,0,1,0,1,1
chr16,30985033,30985036,5,"2,6,7,8,9",0,1,0,0,0,1,1,1,1
chr16,30985036,30985038,6,"1,2,6,7,8,9",1,1,0,0,0,1,1,1,1
chr16,30985038,30985062,7,"1,2,5,6,7,8,9",1,1,0,0,1,1,1,1,1
chr16,30985062,30985201,8,"1,2,4,5,6,7,8,9",1,1,0,1,1,1,1,1,1
chr16,30985201,30985212,7,"1,2,4,6,7,8,9",1,1,0,1,0,1,1,1,1
chr16,30985212,30985214,6,"1,2,6,7,8,9",1,1,0,0,0,1,1,1,1
chr16,30985214,30985221,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr16,30985221,30985234,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr16,30985234,30985243,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,30985243,30985260,2,"6,9",0,0,0,0,0,1,0,0,1
chr16,31073314,31073591,2,"1,9",1,0,0,0,0,0,0,0,1
chr16,31073643,31073891,2,"1,9",1,0,0,0,0,0,0,0,1
chr16,31105691,31105710,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr16,31105710,31105760,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr16,31105760,31105766,5,"1,4,6,7,9",1,0,0,1,0,1,1,0,1
chr16,31105766,31105816,6,"1,4,5,6,7,9",1,0,0,1,1,1,1,0,1
chr16,31105816,31105916,5,"1,4,6,7,9",1,0,0,1,0,1,1,0,1
chr16,31105916,31106019,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr16,31106019,31106034,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr16,31106034,31106036,2,"7,9",0,0,0,0,0,0,1,0,1
chr16,31117574,31118103,2,"7,9",0,0,0,0,0,0,1,0,1
chr16,31128800,31129130,2,"2,9",0,1,0,0,0,0,0,0,1
chr16,31142423,31142425,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,31142425,31142444,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr16,31142444,31142464,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr16,31142464,31142500,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr16,31142500,31142588,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr16,31142588,31142648,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr16,31142648,31142659,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr16,31142659,31142662,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr16,31142662,31142668,2,"2,9",0,1,0,0,0,0,0,0,1
chr16,31180081,31180645,2,"7,9",0,0,0,0,0,0,1,0,1
chr16,31215284,31215668,2,"1,9",1,0,0,0,0,0,0,0,1
chr16,31253674,31254010,2,"2,9",0,1,0,0,0,0,0,0,1
chr16,31459006,31459015,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr16,31459015,31459044,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr16,31459044,31459184,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr16,31459184,31459199,5,"2,4,5,6,9",0,1,0,1,1,1,0,0,1
chr16,31459199,31459200,4,"2,4,6,9",0,1,0,1,0,1,0,0,1
chr16,31459200,31459278,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,31459278,31459282,2,"2,9",0,1,0,0,0,0,0,0,1
chr16,31477922,31477962,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr16,31477962,31477969,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr16,31477969,31478000,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr16,31478000,31478081,7,"1,2,4,5,6,7,9",1,1,0,1,1,1,1,0,1
chr16,31478081,31478084,6,"1,2,4,5,7,9",1,1,0,1,1,0,1,0,1
chr16,31478084,31478125,5,"1,2,4,7,9",1,1,0,1,0,0,1,0,1
chr16,31478125,31478183,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr16,31478183,31478214,2,"7,9",0,0,0,0,0,0,1,0,1
chr16,46688585,46688713,5,"2,4,5,6,9",0,1,0,1,1,1,0,0,1
chr16,46688713,46688753,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr16,46688753,46688780,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,46688780,46688786,2,"6,9",0,0,0,0,0,1,0,0,1
chr16,47143407,47143460,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr16,47143460,47143462,4,"1,2,7,9",1,1,0,0,0,0,1,0,1
chr16,47143462,47143481,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr16,47143481,47143627,6,"1,2,5,6,7,9",1,1,0,0,1,1,1,0,1
chr16,47143627,47143632,5,"1,2,5,7,9",1,1,0,0,1,0,1,0,1
chr16,47143632,47143646,4,"1,5,7,9",1,0,0,0,1,0,1,0,1
chr16,47143646,47143709,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr16,47143709,47143730,2,"1,9",1,0,0,0,0,0,0,0,1
chr16,47461042,47461366,2,"6,9",0,0,0,0,0,1,0,0,1
chr16,48623247,48623261,2,"8,9",0,0,0,0,0,0,0,1,1
chr16,48623261,48623262,3,"2,8,9",0,1,0,0,0,0,0,1,1
chr16,48623262,48623297,4,"2,6,8,9",0,1,0,0,0,1,0,1,1
chr16,48623297,48623322,5,"2,5,6,8,9",0,1,0,0,1,1,0,1,1
chr16,48623322,48623327,6,"2,4,5,6,8,9",0,1,0,1,1,1,0,1,1
chr16,48623327,48623330,7,"2,4,5,6,7,8,9",0,1,0,1,1,1,1,1,1
chr16,48623330,48623427,8,"1,2,4,5,6,7,8,9",1,1,0,1,1,1,1,1,1
chr16,48623427,48623458,7,"2,4,5,6,7,8,9",0,1,0,1,1,1,1,1,1
chr16,48623458,48623464,6,"2,4,5,6,7,9",0,1,0,1,1,1,1,0,1
chr16,48623464,48623477,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr16,48623477,48623482,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr16,48623482,48623512,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,48623512,48623514,2,"2,9",0,1,0,0,0,0,0,0,1
chr16,49282122,49282152,2,"2,9",0,1,0,0,0,0,0,0,1
chr16,49282152,49282230,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,49282230,49282242,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr16,49282242,49282398,5,"2,4,5,6,9",0,1,0,1,1,1,0,0,1
chr16,49282398,49282414,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr16,49282414,49282458,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,49282458,49282476,2,"6,9",0,0,0,0,0,1,0,0,1
chr16,50024902,50024906,3,"2,6,9",0,1,0,0,0,1,0,0,1
chr16,50024906,50024925,4,"2,3,6,9",0,1,1,0,0,1,0,0,1
chr16,50024925,50024926,5,"2,3,6,7,9",0,1,1,0,0,1,1,0,1
chr16,50024926,50024938,6,"1,2,3,6,7,9",1,1,1,0,0,1,1,0,1
chr16,50024938,50024945,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr16,50024945,50024997,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr16,50024997,50025093,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr16,50025093,50025126,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr16,50025126,50025139,7,"1,2,5,6,7,8,9",1,1,0,0,1,1,1,1,1
chr16,50025139,50025165,6,"1,2,6,7,8,9",1,1,0,0,0,1,1,1,1
chr16,50025165,50025166,5,"1,2,6,7,9",1,1,0,0,0,1,1,0,1
chr16,50025166,50025167,4,"1,6,7,9",1,0,0,0,0,1,1,0,1
chr16,50025167,50025172,3,"1,7,9",1,0,0,0,0,0,1,0,1
chr16,50025172,50025196,2,"1,9",1,0,0,0,0,0,0,0,1
chr16,50246013,50246018,2,"4,9",0,0,0,1,0,0,0,0,1
chr16,50246018,50246095,3,"4,6,9",0,0,0,1,0,1,0,0,1
chr16,50246095,50246160,4,"4,5,6,9",0,0,0,1,1,1,0,0,1
chr16,50246160,50246169,3,"4,6,9",0,0,0,1,0,1,0,0,1
chr16,50246169,50246249,2,"6,9",0,0,0,0,0,1,0,0,1
