chrom,start,end,num,list,ENCFF395ESB_HDAC2_sorted.bed,ENCFF419CZB_HDAC2_sorted.bed,ENCFF465QDK_HDAC2_sorted.bed,ENCFF496MRB_HDAC2_sorted.bed,ENCFF595GCJ_HDAC2_sorted.bed,ENCFF663JQM_HDAC2_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr2,24016075,24016277,2,"3,7",0,0,1,0,0,0,1
chr2,24021419,24021720,2,"2,7",0,1,0,0,0,0,1
chr2,24047190,24047554,3,"2,3,7",0,1,1,0,0,0,1
chr2,24047554,24047925,2,"3,7",0,0,1,0,0,0,1
chr2,24076254,24076283,2,"1,7",1,0,0,0,0,0,1
chr2,24076283,24076329,3,"1,2,7",1,1,0,0,0,0,1
chr2,24076329,24076476,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,24076476,24076536,3,"1,2,7",1,1,0,0,0,0,1
chr2,24076536,24076584,2,"1,7",1,0,0,0,0,0,1
chr2,24083903,24083955,2,"1,7",1,0,0,0,0,0,1
chr2,24083955,24084227,3,"1,2,7",1,1,0,0,0,0,1
chr2,24084227,24084233,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,24084233,24084951,3,"2,3,7",0,1,1,0,0,0,1
chr2,24123032,24123087,2,"3,7",0,0,1,0,0,0,1
chr2,24123087,24123185,3,"2,3,7",0,1,1,0,0,0,1
chr2,24123185,24123491,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,24123491,24123515,3,"1,2,7",1,1,0,0,0,0,1
chr2,24123515,24123698,2,"2,7",0,1,0,0,0,0,1
chr2,24123740,24123762,2,"2,7",0,1,0,0,0,0,1
chr2,24123762,24124150,3,"2,3,7",0,1,1,0,0,0,1
chr2,24124150,24124158,2,"3,7",0,0,1,0,0,0,1
chr2,24164407,24164756,2,"2,7",0,1,0,0,0,0,1
chr2,24792804,24793274,2,"3,7",0,0,1,0,0,0,1
chr2,24793274,24793335,3,"1,3,7",1,0,1,0,0,0,1
chr2,24793335,24793604,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,24793604,24793731,3,"2,3,7",0,1,1,0,0,0,1
chr2,24793731,24793774,2,"2,7",0,1,0,0,0,0,1
chr2,24827618,24828028,2,"2,7",0,1,0,0,0,0,1
chr2,24971858,24971918,2,"3,7",0,0,1,0,0,0,1
chr2,24971918,24972296,3,"2,3,7",0,1,1,0,0,0,1
chr2,25361952,25362329,2,"2,7",0,1,0,0,0,0,1
chr2,25376779,25377109,2,"1,7",1,0,0,0,0,0,1
chr2,25808534,25808680,2,"3,7",0,0,1,0,0,0,1
chr2,25808680,25808690,3,"3,4,7",0,0,1,1,0,0,1
chr2,25808690,25808711,4,"2,3,4,7",0,1,1,1,0,0,1
chr2,25808711,25808832,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr2,25808832,25808900,4,"2,3,4,7",0,1,1,1,0,0,1
chr2,25808900,25808910,3,"2,3,7",0,1,1,0,0,0,1
chr2,25808910,25809014,2,"3,7",0,0,1,0,0,0,1
chr2,25878549,25878874,2,"1,7",1,0,0,0,0,0,1
chr2,25879108,25879321,3,"2,3,7",0,1,1,0,0,0,1
chr2,25997666,25997835,2,"3,7",0,0,1,0,0,0,1
chr2,25997835,25997865,3,"2,3,7",0,1,1,0,0,0,1
chr2,25997865,25997907,4,"2,3,4,7",0,1,1,1,0,0,1
chr2,25997907,25997939,5,"2,3,4,6,7",0,1,1,1,0,1,1
chr2,25997939,25997973,6,"1,2,3,4,6,7",1,1,1,1,0,1,1
chr2,25997973,25998012,7,"1,2,3,4,5,6,7",1,1,1,1,1,1,1
chr2,25998012,25998043,6,"1,3,4,5,6,7",1,0,1,1,1,1,1
chr2,25998043,25998085,5,"3,4,5,6,7",0,0,1,1,1,1,1
chr2,25998085,25998101,4,"3,5,6,7",0,0,1,0,1,1,1
chr2,26033146,26033296,2,"3,7",0,0,1,0,0,0,1
chr2,26033296,26033614,3,"1,3,7",1,0,1,0,0,0,1
chr2,26033614,26033794,2,"1,7",1,0,0,0,0,0,1
chr2,26033794,26033876,3,"1,2,7",1,1,0,0,0,0,1
chr2,26033876,26034004,2,"2,7",0,1,0,0,0,0,1
chr2,26034004,26034449,3,"2,3,7",0,1,1,0,0,0,1
chr2,26034449,26034484,2,"3,7",0,0,1,0,0,0,1
chr2,26244369,26244699,2,"1,7",1,0,0,0,0,0,1
chr2,26244851,26244870,2,"3,7",0,0,1,0,0,0,1
chr2,26244870,26245044,3,"2,3,7",0,1,1,0,0,0,1
chr2,26245044,26245046,2,"3,7",0,0,1,0,0,0,1
chr2,26456628,26456958,2,"1,7",1,0,0,0,0,0,1
chr2,26562324,26562654,2,"1,7",1,0,0,0,0,0,1
chr2,26764135,26764157,2,"3,7",0,0,1,0,0,0,1
chr2,26764157,26764166,3,"3,4,7",0,0,1,1,0,0,1
chr2,26764166,26764377,4,"2,3,4,7",0,1,1,1,0,0,1
chr2,26764377,26764576,3,"2,3,7",0,1,1,0,0,0,1
chr2,26764576,26764615,2,"3,7",0,0,1,0,0,0,1
chr2,26772353,26772699,2,"2,7",0,1,0,0,0,0,1
chr2,27032771,27033101,2,"1,7",1,0,0,0,0,0,1
chr2,27049919,27050062,2,"3,7",0,0,1,0,0,0,1
chr2,27050062,27050392,3,"1,3,7",1,0,1,0,0,0,1
chr2,27050392,27050707,2,"3,7",0,0,1,0,0,0,1
chr2,27050707,27050728,3,"3,6,7",0,0,1,0,0,1,1
chr2,27050728,27050821,4,"2,3,6,7",0,1,1,0,0,1,1
chr2,27050821,27051125,3,"2,3,7",0,1,1,0,0,0,1
chr2,27051125,27051127,4,"2,3,6,7",0,1,1,0,0,1,1
chr2,27051127,27051199,5,"2,3,5,6,7",0,1,1,0,1,1,1
chr2,27051199,27051210,4,"3,5,6,7",0,0,1,0,1,1,1
chr2,27051210,27051216,3,"3,5,7",0,0,1,0,1,0,1
chr2,27051216,27051347,2,"3,7",0,0,1,0,0,0,1
chr2,27051347,27051468,3,"1,3,7",1,0,1,0,0,0,1
chr2,27051468,27051648,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,27051648,27051677,3,"1,3,7",1,0,1,0,0,0,1
chr2,27051677,27051826,2,"3,7",0,0,1,0,0,0,1
chr2,27081316,27081342,2,"2,7",0,1,0,0,0,0,1
chr2,27081342,27081502,3,"1,2,7",1,1,0,0,0,0,1
chr2,27081502,27081655,2,"1,7",1,0,0,0,0,0,1
chr2,27086364,27086454,2,"3,7",0,0,1,0,0,0,1
chr2,27086454,27086586,3,"1,3,7",1,0,1,0,0,0,1
chr2,27086586,27086623,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,27086623,27086784,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr2,27086784,27086843,4,"2,3,4,7",0,1,1,1,0,0,1
chr2,27086843,27086876,3,"2,3,7",0,1,1,0,0,0,1
chr2,27086969,27087058,3,"2,3,7",0,1,1,0,0,0,1
chr2,27087058,27087067,2,"3,7",0,0,1,0,0,0,1
chr2,27092952,27092996,2,"2,7",0,1,0,0,0,0,1
chr2,27092996,27093004,3,"1,2,7",1,1,0,0,0,0,1
chr2,27093004,27093063,4,"1,2,4,7",1,1,0,1,0,0,1
chr2,27093063,27093192,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr2,27093192,27093224,4,"1,2,4,7",1,1,0,1,0,0,1
chr2,27093224,27093230,3,"1,2,7",1,1,0,0,0,0,1
chr2,27093230,27093326,2,"1,7",1,0,0,0,0,0,1
chr2,27093777,27093800,2,"3,7",0,0,1,0,0,0,1
chr2,27093800,27093875,3,"1,3,7",1,0,1,0,0,0,1
chr2,27093875,27094130,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,27094130,27094257,3,"2,3,7",0,1,1,0,0,0,1
chr2,27094257,27094363,2,"2,7",0,1,0,0,0,0,1
chr2,27123567,27123897,2,"1,7",1,0,0,0,0,0,1
chr2,27133966,27134648,2,"3,7",0,0,1,0,0,0,1
chr2,27191441,27191827,2,"2,7",0,1,0,0,0,0,1
chr2,27211694,27212218,2,"1,7",1,0,0,0,0,0,1
chr2,27212218,27212296,3,"1,3,7",1,0,1,0,0,0,1
chr2,27212296,27212494,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,27212494,27212698,3,"2,3,7",0,1,1,0,0,0,1
chr2,27212698,27212851,2,"2,7",0,1,0,0,0,0,1
chr2,27321011,27321122,2,"3,7",0,0,1,0,0,0,1
chr2,27321122,27321127,3,"1,3,7",1,0,1,0,0,0,1
chr2,27321127,27321300,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,27321300,27321452,3,"1,3,7",1,0,1,0,0,0,1
chr2,27321452,27321453,2,"3,7",0,0,1,0,0,0,1
chr2,27322908,27323152,2,"3,7",0,0,1,0,0,0,1
chr2,27323152,27323316,3,"1,3,7",1,0,1,0,0,0,1
chr2,27323316,27323388,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,27323388,27323447,3,"1,2,7",1,1,0,0,0,0,1
chr2,27356652,27356661,2,"3,7",0,0,1,0,0,0,1
chr2,27356661,27356685,3,"3,4,7",0,0,1,1,0,0,1
chr2,27356685,27356881,4,"1,3,4,7",1,0,1,1,0,0,1
chr2,27356881,27357015,3,"1,3,7",1,0,1,0,0,0,1
chr2,27357015,27357132,2,"3,7",0,0,1,0,0,0,1
chr2,27370310,27370424,2,"3,7",0,0,1,0,0,0,1
chr2,27370424,27370648,3,"2,3,7",0,1,1,0,0,0,1
chr2,27370648,27370790,2,"3,7",0,0,1,0,0,0,1
chr2,27379703,27380172,2,"3,7",0,0,1,0,0,0,1
chr2,27380230,27380560,2,"1,7",1,0,0,0,0,0,1
chr2,27428202,27428257,3,"2,3,7",0,1,1,0,0,0,1
chr2,27428257,27428587,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,27428587,27428822,3,"2,3,7",0,1,1,0,0,0,1
chr2,27428822,27428833,2,"2,7",0,1,0,0,0,0,1
chr2,27428993,27429403,2,"2,7",0,1,0,0,0,0,1
chr2,27489570,27489591,4,"1,2,6,7",1,1,0,0,0,1,1
chr2,27489591,27489804,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr2,27489804,27489863,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,27489863,27489941,3,"2,3,7",0,1,1,0,0,0,1
chr2,27489941,27490071,2,"3,7",0,0,1,0,0,0,1
chr2,27496299,27496378,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,27496378,27496561,3,"1,3,7",1,0,1,0,0,0,1
chr2,27496561,27496652,2,"3,7",0,0,1,0,0,0,1
chr2,27496652,27496661,3,"1,3,7",1,0,1,0,0,0,1
chr2,27496661,27496982,2,"1,7",1,0,0,0,0,0,1
chr2,27582762,27582817,2,"3,7",0,0,1,0,0,0,1
chr2,27582817,27583227,3,"2,3,7",0,1,1,0,0,0,1
chr2,27583227,27583242,2,"3,7",0,0,1,0,0,0,1
chr2,27628780,27628791,2,"3,7",0,0,1,0,0,0,1
chr2,27628791,27628800,3,"2,3,7",0,1,1,0,0,0,1
chr2,27628800,27629130,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,27629130,27629201,3,"2,3,7",0,1,1,0,0,0,1
chr2,27629201,27629260,2,"3,7",0,0,1,0,0,0,1
chr2,27663285,27663302,2,"3,7",0,0,1,0,0,0,1
chr2,27663588,27663718,2,"3,7",0,0,1,0,0,0,1
chr2,27663718,27663912,3,"2,3,7",0,1,1,0,0,0,1
chr2,27663912,27664068,2,"3,7",0,0,1,0,0,0,1
chr2,27763256,27763260,2,"3,7",0,0,1,0,0,0,1
chr2,27763260,27763286,3,"3,5,7",0,0,1,0,1,0,1
chr2,27763286,27763316,4,"1,3,5,7",1,0,1,0,1,0,1
chr2,27763316,27763374,5,"1,3,4,5,7",1,0,1,1,1,0,1
chr2,27763374,27763510,6,"1,2,3,4,5,7",1,1,1,1,1,0,1
chr2,27763510,27763536,5,"1,3,4,5,7",1,0,1,1,1,0,1
chr2,27763536,27763596,4,"1,3,5,7",1,0,1,0,1,0,1
chr2,27763596,27763616,3,"1,3,7",1,0,1,0,0,0,1
chr2,27763616,27763699,2,"3,7",0,0,1,0,0,0,1
chr2,27771564,27771581,2,"3,7",0,0,1,0,0,0,1
chr2,27771581,27771586,3,"2,3,7",0,1,1,0,0,0,1
chr2,27771586,27771679,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,27771679,27771916,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr2,27771916,27771991,4,"2,3,5,7",0,1,1,0,1,0,1
chr2,27771991,27772015,3,"3,5,7",0,0,1,0,1,0,1
chr2,27772015,27772044,2,"3,7",0,0,1,0,0,0,1
chr2,27890072,27890073,2,"3,7",0,0,1,0,0,0,1
chr2,27890219,27890320,2,"6,7",0,0,0,0,0,1,1
chr2,27890320,27890559,3,"2,6,7",0,1,0,0,0,1,1
chr2,27890559,27890730,2,"2,7",0,1,0,0,0,0,1
chr2,28392500,28392643,2,"1,7",1,0,0,0,0,0,1
chr2,28392643,28392767,3,"1,3,7",1,0,1,0,0,0,1
chr2,28392767,28392779,4,"1,3,4,7",1,0,1,1,0,0,1
chr2,28392779,28392830,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr2,28392830,28392902,4,"2,3,4,7",0,1,1,1,0,0,1
chr2,28392902,28392987,3,"3,4,7",0,0,1,1,0,0,1
chr2,28392987,28393123,2,"3,7",0,0,1,0,0,0,1
chr2,28691858,28691974,2,"2,7",0,1,0,0,0,0,1
chr2,28691974,28692268,3,"1,2,7",1,1,0,0,0,0,1
chr2,28692268,28692504,2,"1,7",1,0,0,0,0,0,1
chr2,28709089,28709442,2,"2,7",0,1,0,0,0,0,1
chr2,28751406,28751490,3,"3,5,7",0,0,1,0,1,0,1
chr2,28751490,28751524,4,"2,3,5,7",0,1,1,0,1,0,1
chr2,28751524,28751655,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr2,28751655,28751666,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,28751666,28751776,3,"1,3,7",1,0,1,0,0,0,1
chr2,28751776,28751980,2,"1,7",1,0,0,0,0,0,1
chr2,28894414,28894446,2,"3,7",0,0,1,0,0,0,1
chr2,28894446,28894856,3,"2,3,7",0,1,1,0,0,0,1
chr2,28894856,28894894,2,"3,7",0,0,1,0,0,0,1
chr2,28895061,28895391,2,"1,7",1,0,0,0,0,0,1
chr2,28951916,28952077,2,"3,7",0,0,1,0,0,0,1
chr2,28952077,28952396,3,"1,3,7",1,0,1,0,0,0,1
chr2,28952396,28952407,2,"1,7",1,0,0,0,0,0,1
chr2,30146386,30146426,3,"2,3,7",0,1,1,0,0,0,1
chr2,30146426,30146756,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,30146756,30146767,3,"2,3,7",0,1,1,0,0,0,1
chr2,30146767,30146950,2,"3,7",0,0,1,0,0,0,1
chr2,30447133,30447463,2,"1,7",1,0,0,0,0,0,1
chr2,31812120,31812191,2,"3,7",0,0,1,0,0,0,1
chr2,31812191,31812213,3,"2,3,7",0,1,1,0,0,0,1
chr2,31812213,31812543,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,31812543,31812601,3,"2,3,7",0,1,1,0,0,0,1
chr2,31812601,31812837,2,"3,7",0,0,1,0,0,0,1
chr2,32010832,32010865,2,"1,7",1,0,0,0,0,0,1
chr2,32010865,32010879,3,"1,6,7",1,0,0,0,0,1,1
chr2,32010879,32010918,4,"1,3,6,7",1,0,1,0,0,1,1
chr2,32010918,32011162,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr2,32011162,32011205,4,"2,3,6,7",0,1,1,0,0,1,1
chr2,32011205,32011328,3,"2,3,7",0,1,1,0,0,0,1
chr2,32011328,32011343,2,"3,7",0,0,1,0,0,0,1
chr2,32063224,32063309,2,"3,7",0,0,1,0,0,0,1
chr2,32063309,32063475,3,"2,3,7",0,1,1,0,0,0,1
chr2,32063475,32063644,2,"3,7",0,0,1,0,0,0,1
chr2,32063644,32063704,3,"1,3,7",1,0,1,0,0,0,1
chr2,32063704,32064178,2,"1,7",1,0,0,0,0,0,1
chr2,32165547,32165701,2,"2,7",0,1,0,0,0,0,1
chr2,32165701,32165830,3,"2,3,7",0,1,1,0,0,0,1
chr2,32165830,32165957,2,"2,7",0,1,0,0,0,0,1
chr2,32277748,32277772,2,"2,7",0,1,0,0,0,0,1
chr2,32277772,32277807,3,"1,2,7",1,1,0,0,0,0,1
chr2,32277807,32278102,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,32278102,32278287,3,"2,3,7",0,1,1,0,0,0,1
chr2,32278287,32278363,2,"2,7",0,1,0,0,0,0,1
chr2,32329118,32329165,2,"3,7",0,0,1,0,0,0,1
chr2,32329165,32329180,3,"2,3,7",0,1,1,0,0,0,1
chr2,32329180,32329219,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,32329219,32329439,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr2,32329439,32329510,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,32329510,32329575,3,"2,3,7",0,1,1,0,0,0,1
chr2,32329575,32329580,2,"3,7",0,0,1,0,0,0,1
chr2,32356519,32356658,2,"3,7",0,0,1,0,0,0,1
chr2,32356658,32356685,3,"1,3,7",1,0,1,0,0,0,1
chr2,32356685,32356999,4,"1,3,6,7",1,0,1,0,0,1,1
chr2,32356999,32357025,3,"1,6,7",1,0,0,0,0,1,1
chr2,32357025,32357198,2,"1,7",1,0,0,0,0,0,1
chr2,32357198,32357244,3,"1,2,7",1,1,0,0,0,0,1
chr2,32357244,32357884,2,"2,7",0,1,0,0,0,0,1
chr2,32627494,32627923,2,"3,7",0,0,1,0,0,0,1
chr2,32627923,32628001,3,"2,3,7",0,1,1,0,0,0,1
chr2,32628001,32628221,4,"2,3,4,7",0,1,1,1,0,0,1
chr2,32628221,32628333,3,"2,3,7",0,1,1,0,0,0,1
chr2,32628333,32628561,2,"3,7",0,0,1,0,0,0,1
chr2,32946293,32946557,2,"1,7",1,0,0,0,0,0,1
chr2,33275769,33276025,2,"1,7",1,0,0,0,0,0,1
chr2,33598526,33598948,2,"2,7",0,1,0,0,0,0,1
chr2,33598948,33599125,3,"2,3,7",0,1,1,0,0,0,1
chr2,33599125,33599250,2,"3,7",0,0,1,0,0,0,1
chr2,33599250,33599334,3,"2,3,7",0,1,1,0,0,0,1
chr2,33599334,33599342,4,"2,3,6,7",0,1,1,0,0,1,1
chr2,33599342,33599660,5,"1,2,3,6,7",1,1,1,0,0,1,1
chr2,33599660,33599672,4,"1,3,6,7",1,0,1,0,0,1,1
chr2,33599672,33599674,3,"3,6,7",0,0,1,0,0,1,1
chr2,33599674,33599746,2,"3,7",0,0,1,0,0,0,1
chr2,36355606,36355936,2,"1,7",1,0,0,0,0,0,1
chr2,36357619,36357903,3,"1,2,7",1,1,0,0,0,0,1
chr2,36357903,36358165,2,"2,7",0,1,0,0,0,0,1
chr2,36505922,36505961,2,"2,7",0,1,0,0,0,0,1
chr2,36505961,36506301,3,"2,6,7",0,1,0,0,0,1,1
chr2,36506301,36506332,2,"2,7",0,1,0,0,0,0,1
chr2,36507411,36507680,2,"2,7",0,1,0,0,0,0,1
chr2,36659883,36659889,3,"1,3,7",1,0,1,0,0,0,1
chr2,36659889,36660203,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,36660203,36660239,3,"2,3,7",0,1,1,0,0,0,1
chr2,36966345,36966593,2,"2,7",0,1,0,0,0,0,1
chr2,36966593,36966755,3,"2,3,7",0,1,1,0,0,0,1
chr2,36966755,36966760,2,"3,7",0,0,1,0,0,0,1
chr2,36966760,36966768,3,"3,5,7",0,0,1,0,1,0,1
chr2,36966768,36966833,4,"2,3,5,7",0,1,1,0,1,0,1
chr2,36966833,36967073,5,"1,2,3,5,7",1,1,1,0,1,0,1
chr2,36967073,36967096,4,"1,2,5,7",1,1,0,0,1,0,1
chr2,36967096,36967160,3,"1,2,7",1,1,0,0,0,0,1
chr2,37083774,37084818,2,"3,7",0,0,1,0,0,0,1
chr2,37156778,37156896,2,"3,7",0,0,1,0,0,0,1
chr2,37156896,37157226,3,"1,3,7",1,0,1,0,0,0,1
chr2,37157226,37157545,2,"3,7",0,0,1,0,0,0,1
chr2,37189770,37190130,2,"2,7",0,1,0,0,0,0,1
chr2,37196225,37196369,2,"3,7",0,0,1,0,0,0,1
chr2,37196369,37196699,3,"1,3,7",1,0,1,0,0,0,1
chr2,37196699,37196865,2,"3,7",0,0,1,0,0,0,1
chr2,37231339,37231349,2,"6,7",0,0,0,0,0,1,1
chr2,37231349,37231402,3,"5,6,7",0,0,0,0,1,1,1
chr2,37231402,37231443,4,"1,5,6,7",1,0,0,0,1,1,1
chr2,37231443,37231679,5,"1,2,5,6,7",1,1,0,0,1,1,1
chr2,37231679,37231685,4,"1,2,5,7",1,1,0,0,1,0,1
chr2,37231685,37231732,3,"1,2,7",1,1,0,0,0,0,1
chr2,37231732,37231853,2,"2,7",0,1,0,0,0,0,1
chr2,37324274,37324486,2,"1,7",1,0,0,0,0,0,1
chr2,37324518,37324928,2,"2,7",0,1,0,0,0,0,1
chr2,37918789,37918791,2,"4,7",0,0,0,1,0,0,1
chr2,37918791,37918839,3,"2,4,7",0,1,0,1,0,0,1
chr2,37918839,37918861,4,"2,3,4,7",0,1,1,1,0,0,1
chr2,37918861,37919003,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr2,37919003,37919009,4,"2,3,4,7",0,1,1,1,0,0,1
chr2,37919009,37919015,3,"2,3,7",0,1,1,0,0,0,1
chr2,37919015,37919062,2,"2,7",0,1,0,0,0,0,1
chr2,37925202,37925318,2,"3,7",0,0,1,0,0,0,1
chr2,37925318,37925329,3,"1,3,7",1,0,1,0,0,0,1
chr2,37925329,37925439,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,37925439,37925441,3,"1,3,7",1,0,1,0,0,0,1
chr2,37925441,37925847,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,37925847,37925851,3,"2,3,7",0,1,1,0,0,0,1
chr2,37925851,37925868,2,"3,7",0,0,1,0,0,0,1
chr2,38406011,38406335,2,"2,7",0,1,0,0,0,0,1
chr2,38406556,38406560,2,"2,7",0,1,0,0,0,0,1
chr2,38406560,38406954,3,"2,3,7",0,1,1,0,0,0,1
chr2,38406954,38407040,2,"3,7",0,0,1,0,0,0,1
chr2,38407260,38407555,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,38407555,38407603,3,"2,3,7",0,1,1,0,0,0,1
chr2,38432894,38432961,2,"3,7",0,0,1,0,0,0,1
chr2,38432961,38432995,3,"1,3,7",1,0,1,0,0,0,1
chr2,38432995,38433018,4,"1,3,4,7",1,0,1,1,0,0,1
chr2,38433018,38433215,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr2,38433215,38433240,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,38433240,38433291,3,"1,3,7",1,0,1,0,0,0,1
chr2,38433291,38433303,2,"3,7",0,0,1,0,0,0,1
chr2,38436240,38436288,3,"1,3,7",1,0,1,0,0,0,1
chr2,38436288,38436442,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,38436442,38436502,3,"1,3,7",1,0,1,0,0,0,1
chr2,38436502,38436618,2,"3,7",0,0,1,0,0,0,1
chr2,38535974,38536042,2,"3,7",0,0,1,0,0,0,1
chr2,38536042,38536092,3,"2,3,7",0,1,1,0,0,0,1
chr2,38536092,38536150,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,38536150,38536370,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr2,38536370,38536413,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,38541370,38541602,2,"2,7",0,1,0,0,0,0,1
chr2,38542877,38542896,2,"4,7",0,0,0,1,0,0,1
chr2,38542896,38543097,3,"1,4,7",1,0,0,1,0,0,1
chr2,38543097,38543226,2,"1,7",1,0,0,0,0,0,1
chr2,38602575,38602651,2,"1,7",1,0,0,0,0,0,1
chr2,38602753,38602774,2,"3,7",0,0,1,0,0,0,1
chr2,38602774,38602846,3,"1,3,7",1,0,1,0,0,0,1
chr2,38602846,38603003,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,38603003,38603104,3,"1,3,7",1,0,1,0,0,0,1
chr2,38603104,38603233,2,"3,7",0,0,1,0,0,0,1
chr2,38603478,38603730,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,38611114,38611256,2,"3,7",0,0,1,0,0,0,1
chr2,38611256,38611262,3,"2,3,7",0,1,1,0,0,0,1
chr2,38611262,38611594,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,38611594,38611598,3,"1,2,7",1,1,0,0,0,0,1
chr2,38665721,38665831,2,"3,7",0,0,1,0,0,0,1
chr2,38665831,38665897,3,"1,3,7",1,0,1,0,0,0,1
chr2,38665897,38666117,4,"1,3,4,7",1,0,1,1,0,0,1
chr2,38666117,38666159,3,"1,3,7",1,0,1,0,0,0,1
chr2,38666159,38666161,2,"1,7",1,0,0,0,0,0,1
chr2,38666388,38666443,2,"3,7",0,0,1,0,0,0,1
chr2,38666443,38666466,3,"2,3,7",0,1,1,0,0,0,1
chr2,38666466,38666796,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,38666796,38666853,3,"2,3,7",0,1,1,0,0,0,1
chr2,38666853,38666868,2,"3,7",0,0,1,0,0,0,1
chr2,38677673,38678154,2,"2,7",0,1,0,0,0,0,1
chr2,38750633,38750817,2,"3,7",0,0,1,0,0,0,1
chr2,38750817,38751113,3,"1,3,7",1,0,1,0,0,0,1
chr2,38751113,38751141,2,"1,7",1,0,0,0,0,0,1
chr2,38751141,38751147,3,"1,2,7",1,1,0,0,0,0,1
chr2,38751147,38751173,2,"2,7",0,1,0,0,0,0,1
chr2,38751173,38751325,3,"2,3,7",0,1,1,0,0,0,1
chr2,38751325,38751653,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,38751653,38751655,3,"1,2,7",1,1,0,0,0,0,1
chr2,38751655,38751750,2,"2,7",0,1,0,0,0,0,1
chr2,38777971,38778072,2,"2,7",0,1,0,0,0,0,1
chr2,38778072,38778292,3,"2,4,7",0,1,0,1,0,0,1
chr2,38778292,38778329,2,"2,7",0,1,0,0,0,0,1
chr2,38875527,38875555,2,"3,7",0,0,1,0,0,0,1
chr2,38875555,38875712,3,"2,3,7",0,1,1,0,0,0,1
chr2,38875712,38876186,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,38876186,38876211,3,"1,3,7",1,0,1,0,0,0,1
chr2,38876211,38876241,2,"1,7",1,0,0,0,0,0,1
chr2,38981520,38981604,3,"2,3,7",0,1,1,0,0,0,1
chr2,38981604,38981640,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,38981640,38981860,5,"1,2,3,4,7",1,1,1,1,0,0,1
chr2,38981860,38981921,4,"1,2,3,7",1,1,1,0,0,0,1
chr2,38981921,38981928,3,"1,2,7",1,1,0,0,0,0,1
chr2,38981928,38981934,2,"1,7",1,0,0,0,0,0,1
chr2,39436448,39436503,2,"3,7",0,0,1,0,0,0,1
chr2,39436503,39436913,3,"2,3,7",0,1,1,0,0,0,1
chr2,39436913,39437048,2,"3,7",0,0,1,0,0,0,1
chr2,39437048,39437198,3,"2,3,7",0,1,1,0,0,0,1
chr2,39437198,39437458,2,"2,7",0,1,0,0,0,0,1
chr2,39437773,39437777,2,"3,7",0,0,1,0,0,0,1
chr2,39437777,39437836,3,"1,3,7",1,0,1,0,0,0,1
chr2,39437836,39438056,4,"1,3,4,7",1,0,1,1,0,0,1
chr2,39438056,39438161,3,"1,3,7",1,0,1,0,0,0,1
chr2,39778977,39779456,2,"3,7",0,0,1,0,0,0,1
chr2,41840709,41841082,2,"2,7",0,1,0,0,0,0,1
