chrom,start,end,num,list,ENCFF091VGF_MYC_sorted.bed,ENCFF283AYZ_MYC_sorted.bed,ENCFF592VGA_MYC_sorted.bed,ENCFF669YPX_MYC_sorted.bed,ENCFF777UUX_MYC_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr2,174395840,174395903,2,"2,6",0,1,0,0,0,1
chr2,175030930,175031311,2,"2,6",0,1,0,0,0,1
chr2,175063051,175063587,2,"2,6",0,1,0,0,0,1
chr2,175167783,175167982,2,"3,6",0,0,1,0,0,1
chr2,175167982,175168307,3,"2,3,6",0,1,1,0,0,1
chr2,175168307,175168412,2,"3,6",0,0,1,0,0,1
chr2,175913778,175914374,2,"2,6",0,1,0,0,0,1
chr2,176088130,176088666,2,"2,6",0,1,0,0,0,1
chr2,176097488,176097889,2,"2,6",0,1,0,0,0,1
chr2,176140466,176141048,2,"2,6",0,1,0,0,0,1
chr2,176188174,176188763,2,"2,6",0,1,0,0,0,1
chr2,176269296,176269335,2,"2,6",0,1,0,0,0,1
chr2,176269335,176269880,3,"2,3,6",0,1,1,0,0,1
chr2,176269880,176269938,2,"3,6",0,0,1,0,0,1
chr2,177168321,177168680,2,"2,6",0,1,0,0,0,1
chr2,177187619,177187695,3,"2,3,6",0,1,1,0,0,1
chr2,177187985,177188114,2,"2,6",0,1,0,0,0,1
chr2,177212099,177212425,3,"2,3,6",0,1,1,0,0,1
chr2,177212425,177212619,2,"3,6",0,0,1,0,0,1
chr2,177212927,177213080,2,"2,6",0,1,0,0,0,1
chr2,177213080,177213150,3,"2,3,6",0,1,1,0,0,1
chr2,177213150,177213390,4,"1,2,3,6",1,1,1,0,0,1
chr2,177213390,177213444,3,"2,3,6",0,1,1,0,0,1
chr2,177263454,177263532,3,"2,3,6",0,1,1,0,0,1
chr2,177263532,177263712,4,"2,3,5,6",0,1,1,0,1,1
chr2,177263712,177263815,3,"2,3,6",0,1,1,0,0,1
chr2,177263815,177263824,2,"2,6",0,1,0,0,0,1
chr2,177264658,177265131,2,"2,6",0,1,0,0,0,1
chr2,177265131,177265512,3,"2,3,6",0,1,1,0,0,1
chr2,177265512,177265535,2,"3,6",0,0,1,0,0,1
chr2,177392391,177392442,2,"2,6",0,1,0,0,0,1
chr2,177392442,177392555,3,"2,3,6",0,1,1,0,0,1
chr2,177392555,177392570,4,"1,2,3,6",1,1,1,0,0,1
chr2,177392570,177392618,5,"1,2,3,4,6",1,1,1,1,0,1
chr2,177392618,177392794,6,"1,2,3,4,5,6",1,1,1,1,1,1
chr2,177392794,177392795,5,"1,2,3,5,6",1,1,1,0,1,1
chr2,177392795,177392798,4,"2,3,5,6",0,1,1,0,1,1
chr2,177392798,177392846,3,"2,3,6",0,1,1,0,0,1
chr2,177392846,177392946,2,"2,6",0,1,0,0,0,1
chr2,177397862,177398204,2,"2,6",0,1,0,0,0,1
chr2,177552614,177552748,2,"2,6",0,1,0,0,0,1
chr2,177552758,177553262,2,"2,6",0,1,0,0,0,1
chr2,177618406,177619189,2,"2,6",0,1,0,0,0,1
chr2,178112268,178112878,2,"2,6",0,1,0,0,0,1
chr2,178193525,178194061,2,"2,6",0,1,0,0,0,1
chr2,178413445,178413981,2,"2,6",0,1,0,0,0,1
chr2,178414641,178415018,2,"2,6",0,1,0,0,0,1
chr2,178450687,178450947,2,"2,6",0,1,0,0,0,1
chr2,178450947,178451526,3,"2,3,6",0,1,1,0,0,1
chr2,178451526,178451580,2,"3,6",0,0,1,0,0,1
chr2,178478525,178478691,4,"2,3,5,6",0,1,1,0,1,1
chr2,178478691,178478737,3,"2,3,6",0,1,1,0,0,1
chr2,178479011,178479245,2,"2,6",0,1,0,0,0,1
chr2,178480187,178480217,2,"3,6",0,0,1,0,0,1
chr2,178480217,178480591,3,"2,3,6",0,1,1,0,0,1
chr2,178480591,178480862,2,"2,6",0,1,0,0,0,1
chr2,178522885,178523421,2,"2,6",0,1,0,0,0,1
chr2,179264598,179264675,2,"3,6",0,0,1,0,0,1
chr2,179264675,179265002,3,"2,3,6",0,1,1,0,0,1
chr2,179265002,179265203,2,"2,6",0,1,0,0,0,1
chr2,180980032,180980270,2,"2,6",0,1,0,0,0,1
chr2,180980294,180980442,2,"2,6",0,1,0,0,0,1
chr2,181677888,181678393,2,"2,6",0,1,0,0,0,1
chr2,181892182,181892559,2,"2,6",0,1,0,0,0,1
chr2,181892598,181892732,2,"2,6",0,1,0,0,0,1
chr2,182715977,182716113,2,"2,6",0,1,0,0,0,1
chr2,182716113,182716177,3,"2,3,6",0,1,1,0,0,1
chr2,182716177,182716357,4,"2,3,5,6",0,1,1,0,1,1
chr2,182716357,182716517,3,"2,3,6",0,1,1,0,0,1
chr2,182716517,182716533,2,"2,6",0,1,0,0,0,1
chr2,183078848,183079384,2,"2,6",0,1,0,0,0,1
chr2,183124178,183124198,2,"3,6",0,0,1,0,0,1
chr2,183124198,183124255,3,"2,3,6",0,1,1,0,0,1
chr2,183124255,183124286,4,"1,2,3,6",1,1,1,0,0,1
chr2,183124286,183124466,5,"1,2,3,5,6",1,1,1,0,1,1
chr2,183124466,183124495,4,"1,2,3,6",1,1,1,0,0,1
chr2,183124495,183124582,3,"2,3,6",0,1,1,0,0,1
chr2,183124582,183124698,2,"2,6",0,1,0,0,0,1
chr2,183124698,183124778,3,"2,3,6",0,1,1,0,0,1
chr2,183124778,183125018,4,"1,2,3,6",1,1,1,0,0,1
chr2,183125018,183125053,3,"2,3,6",0,1,1,0,0,1
chr2,185738982,185739119,2,"2,6",0,1,0,0,0,1
chr2,186485965,186486118,2,"2,6",0,1,0,0,0,1
chr2,186486118,186486424,3,"2,3,6",0,1,1,0,0,1
chr2,186486424,186486483,4,"1,2,3,6",1,1,1,0,0,1
chr2,186486483,186486664,5,"1,2,3,4,6",1,1,1,1,0,1
chr2,186486664,186486707,4,"2,3,4,6",0,1,1,1,0,1
chr2,186486707,186486739,3,"2,3,6",0,1,1,0,0,1
chr2,186486739,186486764,2,"2,6",0,1,0,0,0,1
chr2,186589762,186589795,2,"3,6",0,0,1,0,0,1
chr2,186589795,186590138,3,"2,3,6",0,1,1,0,0,1
chr2,186590138,186590166,2,"3,6",0,0,1,0,0,1
chr2,187461536,187462072,2,"2,6",0,1,0,0,0,1
chr2,189440790,189440996,2,"3,6",0,0,1,0,0,1
chr2,189440996,189441024,3,"2,3,6",0,1,1,0,0,1
chr2,189441024,189441194,4,"2,3,5,6",0,1,1,0,1,1
chr2,189441194,189441204,3,"2,5,6",0,1,0,0,1,1
chr2,189441204,189441218,2,"2,6",0,1,0,0,0,1
chr2,189441295,189441366,2,"2,6",0,1,0,0,0,1
chr2,189441366,189441369,3,"2,5,6",0,1,0,0,1,1
chr2,189441369,189441408,4,"1,2,5,6",1,1,0,0,1,1
chr2,189441408,189441546,5,"1,2,3,5,6",1,1,1,0,1,1
chr2,189441546,189441609,4,"1,2,3,6",1,1,1,0,0,1
chr2,189441609,189441812,3,"2,3,6",0,1,1,0,0,1
chr2,189441812,189441829,2,"2,6",0,1,0,0,0,1
chr2,189661382,189661704,2,"2,6",0,1,0,0,0,1
chr2,189674303,189674858,2,"2,6",0,1,0,0,0,1
chr2,189762647,189762948,2,"2,6",0,1,0,0,0,1
chr2,189783958,189784156,2,"2,6",0,1,0,0,0,1
chr2,189784156,189784255,3,"2,5,6",0,1,0,0,1,1
chr2,189784255,189784336,4,"2,3,5,6",0,1,1,0,1,1
chr2,189784336,189784367,3,"2,3,6",0,1,1,0,0,1
chr2,189784367,189784381,4,"2,3,5,6",0,1,1,0,1,1
chr2,189784381,189784547,5,"1,2,3,5,6",1,1,1,0,1,1
chr2,189784547,189784621,4,"1,2,3,6",1,1,1,0,0,1
chr2,189784621,189784885,3,"2,3,6",0,1,1,0,0,1
chr2,190180235,190180496,2,"2,6",0,1,0,0,0,1
chr2,190180496,190180900,3,"2,3,6",0,1,1,0,0,1
chr2,190180900,190181064,2,"2,6",0,1,0,0,0,1
chr2,190343965,190344099,2,"2,6",0,1,0,0,0,1
chr2,190352670,190353206,2,"2,6",0,1,0,0,0,1
chr2,190407953,190408489,2,"2,6",0,1,0,0,0,1
chr2,190533887,190534246,2,"2,6",0,1,0,0,0,1
chr2,190534447,190534545,2,"2,6",0,1,0,0,0,1
chr2,190534545,190534999,3,"2,3,6",0,1,1,0,0,1
chr2,190534999,190535128,2,"3,6",0,0,1,0,0,1
chr2,190648235,190648532,2,"2,6",0,1,0,0,0,1
chr2,190649220,190649274,2,"3,6",0,0,1,0,0,1
chr2,190649274,190649544,3,"2,3,6",0,1,1,0,0,1
chr2,190649544,190649624,2,"3,6",0,0,1,0,0,1
chr2,190880295,190880464,2,"3,6",0,0,1,0,0,1
chr2,190880464,190880914,3,"2,3,6",0,1,1,0,0,1
chr2,190880914,190881000,2,"2,6",0,1,0,0,0,1
chr2,190881357,190881578,2,"3,6",0,0,1,0,0,1
chr2,190881578,190881984,3,"2,3,6",0,1,1,0,0,1
chr2,190881984,190881991,4,"2,3,5,6",0,1,1,0,1,1
chr2,190881991,190882131,3,"2,5,6",0,1,0,0,1,1
chr2,191014073,191014091,2,"2,6",0,1,0,0,0,1
chr2,191014091,191014172,3,"2,3,6",0,1,1,0,0,1
chr2,191014172,191014220,4,"1,2,3,6",1,1,1,0,0,1
chr2,191014220,191014400,5,"1,2,3,5,6",1,1,1,0,1,1
chr2,191014400,191014412,4,"1,2,3,6",1,1,1,0,0,1
chr2,191014412,191014495,3,"2,3,6",0,1,1,0,0,1
chr2,191014495,191014516,2,"2,6",0,1,0,0,0,1
chr2,191020192,191020245,2,"2,6",0,1,0,0,0,1
chr2,191020245,191020262,3,"1,2,6",1,1,0,0,0,1
chr2,191020262,191020272,4,"1,2,3,6",1,1,1,0,0,1
chr2,191020272,191020278,5,"1,2,3,4,6",1,1,1,1,0,1
chr2,191020278,191020458,6,"1,2,3,4,5,6",1,1,1,1,1,1
chr2,191020458,191020485,5,"1,2,3,4,6",1,1,1,1,0,1
chr2,191020485,191020496,4,"2,3,4,6",0,1,1,1,0,1
chr2,191020496,191020785,3,"2,3,6",0,1,1,0,0,1
chr2,191020785,191020797,2,"2,6",0,1,0,0,0,1
chr2,191245137,191245560,2,"2,6",0,1,0,0,0,1
chr2,191245940,191246325,2,"2,6",0,1,0,0,0,1
chr2,191377374,191377544,2,"2,6",0,1,0,0,0,1
chr2,191677889,191677918,2,"3,6",0,0,1,0,0,1
chr2,191677918,191678293,3,"2,3,6",0,1,1,0,0,1
chr2,191678293,191678306,2,"2,6",0,1,0,0,0,1
chr2,191678597,191678648,2,"3,6",0,0,1,0,0,1
chr2,191678648,191678701,3,"2,3,6",0,1,1,0,0,1
chr2,191678701,191678742,4,"1,2,3,6",1,1,1,0,0,1
chr2,191678742,191678844,5,"1,2,3,5,6",1,1,1,0,1,1
chr2,191846281,191847054,2,"2,6",0,1,0,0,0,1
chr2,191882138,191882455,2,"2,6",0,1,0,0,0,1
chr2,196068295,196069022,2,"2,6",0,1,0,0,0,1
chr2,196639496,196640122,2,"2,6",0,1,0,0,0,1
chr2,196799552,196799575,2,"3,6",0,0,1,0,0,1
chr2,196799575,196799630,3,"2,3,6",0,1,1,0,0,1
chr2,196799630,196799651,4,"1,2,3,6",1,1,1,0,0,1
chr2,196799651,196799831,5,"1,2,3,5,6",1,1,1,0,1,1
chr2,196799831,196799870,4,"1,2,3,6",1,1,1,0,0,1
chr2,196799870,196799891,3,"2,3,6",0,1,1,0,0,1
chr2,196799891,196799901,2,"3,6",0,0,1,0,0,1
chr2,197310526,197311062,2,"2,6",0,1,0,0,0,1
chr2,197453391,197453589,2,"2,6",0,1,0,0,0,1
chr2,197453589,197453648,3,"2,3,6",0,1,1,0,0,1
chr2,197453648,197453663,2,"3,6",0,0,1,0,0,1
chr2,197453780,197453979,3,"2,3,6",0,1,1,0,0,1
chr2,197453979,197453993,2,"3,6",0,0,1,0,0,1
chr2,197499598,197499758,2,"2,6",0,1,0,0,0,1
chr2,197499758,197499783,3,"2,4,6",0,1,0,1,0,1
chr2,197499783,197499827,4,"1,2,4,6",1,1,0,1,0,1
chr2,197499827,197499955,5,"1,2,3,4,6",1,1,1,1,0,1
chr2,197499955,197499982,6,"1,2,3,4,5,6",1,1,1,1,1,1
chr2,197499982,197500023,5,"1,2,3,5,6",1,1,1,0,1,1
chr2,197500023,197500031,4,"2,3,5,6",0,1,1,0,1,1
chr2,197500031,197500135,3,"2,5,6",0,1,0,0,1,1
chr2,197500135,197500429,2,"2,6",0,1,0,0,0,1
chr2,197500429,197500691,3,"2,3,6",0,1,1,0,0,1
chr2,197515642,197515669,2,"2,6",0,1,0,0,0,1
chr2,197515669,197516073,3,"2,3,6",0,1,1,0,0,1
chr2,197516073,197516312,2,"2,6",0,1,0,0,0,1
chr2,197705195,197705199,2,"2,6",0,1,0,0,0,1
chr2,197705199,197705262,3,"2,3,6",0,1,1,0,0,1
chr2,197705262,197705502,4,"1,2,3,6",1,1,1,0,0,1
chr2,197705502,197705603,3,"2,3,6",0,1,1,0,0,1
chr2,197705603,197705689,2,"2,6",0,1,0,0,0,1
chr2,199455749,199456015,2,"2,6",0,1,0,0,0,1
chr2,199458961,199459269,2,"3,6",0,0,1,0,0,1
chr2,199459269,199459640,3,"2,3,6",0,1,1,0,0,1
chr2,199459640,199459703,2,"2,6",0,1,0,0,0,1
chr2,199463439,199463703,2,"2,6",0,1,0,0,0,1
chr2,199764099,199764376,2,"2,6",0,1,0,0,0,1
chr2,199911135,199911195,2,"2,6",0,1,0,0,0,1
chr2,199911195,199911277,3,"2,5,6",0,1,0,0,1,1
chr2,199911277,199911375,4,"2,3,5,6",0,1,1,0,1,1
chr2,199911375,199911681,3,"2,3,6",0,1,1,0,0,1
chr2,199911681,199912003,2,"2,6",0,1,0,0,0,1
chr2,199955206,199955317,2,"3,6",0,0,1,0,0,1
chr2,199955317,199955389,3,"2,3,6",0,1,1,0,0,1
chr2,199955389,199955569,4,"2,3,5,6",0,1,1,0,1,1
chr2,199955569,199955610,3,"2,3,6",0,1,1,0,0,1
chr2,199955610,199955803,2,"2,6",0,1,0,0,0,1
chr2,200302911,200303338,2,"2,6",0,1,0,0,0,1
chr2,200305927,200306143,2,"3,6",0,0,1,0,0,1
chr2,200306349,200306511,2,"2,6",0,1,0,0,0,1
chr2,200306511,200306915,3,"2,3,6",0,1,1,0,0,1
chr2,200306915,200306975,2,"2,6",0,1,0,0,0,1
chr2,200481475,200481754,2,"2,6",0,1,0,0,0,1
chr2,200509887,200510291,2,"3,6",0,0,1,0,0,1
chr2,200585771,200585801,2,"2,6",0,1,0,0,0,1
chr2,200585801,200586025,3,"2,4,6",0,1,0,1,0,1
chr2,200586025,200586575,2,"2,6",0,1,0,0,0,1
chr2,200713034,200713486,2,"2,6",0,1,0,0,0,1
chr2,200811479,200812110,2,"2,6",0,1,0,0,0,1
chr2,200812405,200812637,2,"2,6",0,1,0,0,0,1
chr2,200844292,200844312,2,"3,6",0,0,1,0,0,1
chr2,200844312,200844534,3,"2,3,6",0,1,1,0,0,1
chr2,200844534,200844696,2,"3,6",0,0,1,0,0,1
chr2,200864281,200864552,2,"3,6",0,0,1,0,0,1
chr2,200864552,200864558,3,"2,3,6",0,1,1,0,0,1
chr2,200864558,200864685,4,"2,3,5,6",0,1,1,0,1,1
chr2,200864685,200864738,3,"2,5,6",0,1,0,0,1,1
chr2,200864738,200864906,2,"2,6",0,1,0,0,0,1
chr2,200888733,200889074,2,"2,6",0,1,0,0,0,1
chr2,200889074,200889478,3,"2,3,6",0,1,1,0,0,1
chr2,200889478,200889810,2,"2,6",0,1,0,0,0,1
chr2,200963378,200963825,2,"2,6",0,1,0,0,0,1
chr2,201116107,201116221,2,"2,6",0,1,0,0,0,1
chr2,201116244,201116445,2,"2,6",0,1,0,0,0,1
chr2,201116577,201116580,2,"3,6",0,0,1,0,0,1
chr2,201116580,201116765,3,"2,3,6",0,1,1,0,0,1
chr2,201116765,201117175,2,"3,6",0,0,1,0,0,1
chr2,201118355,201118462,2,"3,6",0,0,1,0,0,1
chr2,201118462,201118727,3,"2,3,6",0,1,1,0,0,1
chr2,201118727,201119030,2,"2,6",0,1,0,0,0,1
chr2,201123917,201124472,2,"2,6",0,1,0,0,0,1
chr2,201182908,201182959,2,"2,6",0,1,0,0,0,1
chr2,201204650,201205064,2,"3,6",0,0,1,0,0,1
chr2,201205064,201205456,3,"2,3,6",0,1,1,0,0,1
chr2,201232253,201232582,2,"2,6",0,1,0,0,0,1
chr2,201233331,201233894,2,"2,6",0,1,0,0,0,1
chr2,201642497,201642604,2,"3,6",0,0,1,0,0,1
chr2,201642604,201642901,3,"2,3,6",0,1,1,0,0,1
chr2,201642901,201643158,2,"2,6",0,1,0,0,0,1
chr2,201643158,201643236,3,"2,3,6",0,1,1,0,0,1
chr2,201643236,201643562,2,"3,6",0,0,1,0,0,1
chr2,201780762,201781011,2,"2,6",0,1,0,0,0,1
chr2,202238309,202238845,2,"2,6",0,1,0,0,0,1
chr2,202265568,202265589,2,"2,6",0,1,0,0,0,1
chr2,202265589,202265648,3,"2,3,6",0,1,1,0,0,1
chr2,202265648,202265674,4,"2,3,4,6",0,1,1,1,0,1
chr2,202265674,202265854,5,"2,3,4,5,6",0,1,1,1,1,1
chr2,202265854,202265872,4,"2,3,4,6",0,1,1,1,0,1
chr2,202265872,202265986,3,"2,3,6",0,1,1,0,0,1
chr2,202265986,202266205,4,"1,2,3,6",1,1,1,0,0,1
chr2,202375862,202375946,2,"3,6",0,0,1,0,0,1
chr2,202375946,202376157,3,"2,3,6",0,1,1,0,0,1
chr2,202376157,202376457,2,"3,6",0,0,1,0,0,1
chr2,202376457,202376500,3,"2,3,6",0,1,1,0,0,1
chr2,202376500,202376820,2,"2,6",0,1,0,0,0,1
chr2,202634525,202634558,2,"3,6",0,0,1,0,0,1
chr2,202634558,202634912,3,"2,3,6",0,1,1,0,0,1
chr2,202634912,202634916,2,"3,6",0,0,1,0,0,1
chr2,202634926,202635220,2,"2,6",0,1,0,0,0,1
chr2,202635592,202636026,2,"2,6",0,1,0,0,0,1
chr2,202870744,202871073,2,"3,6",0,0,1,0,0,1
chr2,202871171,202871412,2,"2,6",0,1,0,0,0,1
chr2,202911426,202911470,2,"2,6",0,1,0,0,0,1
chr2,202911470,202911553,3,"2,3,6",0,1,1,0,0,1
chr2,202911553,202911554,4,"1,2,3,6",1,1,1,0,0,1
chr2,202911554,202911569,5,"1,2,3,4,6",1,1,1,1,0,1
chr2,202911569,202911749,6,"1,2,3,4,5,6",1,1,1,1,1,1
chr2,202911749,202911778,5,"1,2,3,4,6",1,1,1,1,0,1
chr2,202911778,202911793,4,"1,2,3,6",1,1,1,0,0,1
chr2,202911793,202911801,3,"2,3,6",0,1,1,0,0,1
chr2,202911801,202911874,2,"3,6",0,0,1,0,0,1
chr2,202912131,202912134,2,"2,6",0,1,0,0,0,1
chr2,202912134,202912314,3,"2,5,6",0,1,0,0,1,1
chr2,202912314,202912391,2,"2,6",0,1,0,0,0,1
chr2,203014793,203015041,2,"2,6",0,1,0,0,0,1
chr2,203238696,203238715,2,"2,6",0,1,0,0,0,1
chr2,203238715,203238767,3,"2,3,6",0,1,1,0,0,1
chr2,203238767,203238947,4,"2,3,5,6",0,1,1,0,1,1
chr2,203238947,203239119,3,"2,3,6",0,1,1,0,0,1
chr2,203239119,203239452,2,"2,6",0,1,0,0,0,1
chr2,203327795,203328331,2,"2,6",0,1,0,0,0,1
chr2,203328607,203329013,2,"2,6",0,1,0,0,0,1
chr2,204545100,204545636,2,"2,6",0,1,0,0,0,1
chr2,204545745,204546242,2,"2,6",0,1,0,0,0,1
chr2,205682187,205682877,2,"2,6",0,1,0,0,0,1
chr2,205944501,205944619,2,"2,6",0,1,0,0,0,1
chr2,205944619,205944921,3,"2,3,6",0,1,1,0,0,1
chr2,205944921,205944972,2,"3,6",0,0,1,0,0,1
chr2,206084419,206084791,2,"2,6",0,1,0,0,0,1
chr2,206085158,206085694,2,"2,6",0,1,0,0,0,1
chr2,206085963,206086324,2,"2,6",0,1,0,0,0,1
chr2,206159813,206159975,2,"2,6",0,1,0,0,0,1
chr2,206159975,206159979,3,"1,2,6",1,1,0,0,0,1
chr2,206159979,206160020,4,"1,2,4,6",1,1,0,1,0,1
chr2,206160020,206160032,5,"1,2,4,5,6",1,1,0,1,1,1
chr2,206160032,206160166,6,"1,2,3,4,5,6",1,1,1,1,1,1
chr2,206160166,206160200,5,"1,2,4,5,6",1,1,0,1,1,1
chr2,206160200,206160203,4,"1,2,4,6",1,1,0,1,0,1
chr2,206160203,206160215,3,"1,2,6",1,1,0,0,0,1
chr2,206160215,206160252,2,"2,6",0,1,0,0,0,1
chr2,206274524,206275060,2,"2,6",0,1,0,0,0,1
chr2,206765518,206765546,2,"5,6",0,0,0,0,1,1
chr2,206765546,206765698,3,"2,5,6",0,1,0,0,1,1
chr2,206765698,206766089,2,"2,6",0,1,0,0,0,1
chr2,207166294,207166320,2,"3,6",0,0,1,0,0,1
chr2,207166320,207166698,3,"2,3,6",0,1,1,0,0,1
chr2,207166698,207166856,2,"2,6",0,1,0,0,0,1
chr2,207529159,207529563,2,"3,6",0,0,1,0,0,1
chr2,207529640,207530176,2,"2,6",0,1,0,0,0,1
chr2,207711089,207711106,2,"2,6",0,1,0,0,0,1
chr2,207711106,207711510,3,"2,3,6",0,1,1,0,0,1
chr2,207711510,207711669,2,"2,6",0,1,0,0,0,1
chr2,207711988,207712257,2,"2,6",0,1,0,0,0,1
chr2,207748041,207748577,2,"2,6",0,1,0,0,0,1
chr2,207769286,207769619,2,"3,6",0,0,1,0,0,1
chr2,207769619,207769956,3,"2,3,6",0,1,1,0,0,1
chr2,207769956,207770324,2,"2,6",0,1,0,0,0,1
chr2,207819973,207820509,2,"2,6",0,1,0,0,0,1
chr2,207828295,207828831,2,"2,6",0,1,0,0,0,1
chr2,208025346,208025435,2,"3,6",0,0,1,0,0,1
chr2,208025435,208025721,3,"2,3,6",0,1,1,0,0,1
chr2,208025721,208025750,2,"3,6",0,0,1,0,0,1
chr2,208254050,208254592,2,"2,6",0,1,0,0,0,1
chr2,208255121,208255224,2,"3,6",0,0,1,0,0,1
chr2,208255224,208255513,3,"2,3,6",0,1,1,0,0,1
chr2,208255513,208255622,2,"3,6",0,0,1,0,0,1
chr2,208265838,208265877,2,"3,6",0,0,1,0,0,1
chr2,208265877,208265930,3,"2,3,6",0,1,1,0,0,1
chr2,208265930,208266170,4,"1,2,3,6",1,1,1,0,0,1
chr2,208266170,208266234,3,"2,3,6",0,1,1,0,0,1
chr2,208266234,208266242,2,"3,6",0,0,1,0,0,1
chr2,209423586,209424122,2,"2,6",0,1,0,0,0,1
chr2,209771659,209771895,2,"2,6",0,1,0,0,0,1
chr2,210002458,210002800,2,"2,6",0,1,0,0,0,1
chr2,210170538,210170681,2,"3,6",0,0,1,0,0,1
chr2,210170681,210170815,3,"2,3,6",0,1,1,0,0,1
chr2,210170815,210171280,2,"3,6",0,0,1,0,0,1
chr2,210476389,210476925,2,"2,6",0,1,0,0,0,1
chr2,213151811,213152000,2,"2,6",0,1,0,0,0,1
chr2,213284260,213284796,2,"2,6",0,1,0,0,0,1
chr2,214809953,214809985,2,"3,6",0,0,1,0,0,1
chr2,214809985,214810317,3,"2,3,6",0,1,1,0,0,1
chr2,215311774,215311953,2,"2,6",0,1,0,0,0,1
chr2,215311953,215311972,3,"2,3,6",0,1,1,0,0,1
chr2,215311972,215311975,4,"1,2,3,6",1,1,1,0,0,1
chr2,215311975,215311996,5,"1,2,3,5,6",1,1,1,0,1,1
chr2,215311996,215312155,6,"1,2,3,4,5,6",1,1,1,1,1,1
chr2,215312155,215312212,5,"1,2,3,4,6",1,1,1,1,0,1
chr2,215312212,215312220,4,"2,3,4,6",0,1,1,1,0,1
chr2,215312220,215312225,3,"2,3,6",0,1,1,0,0,1
chr2,215312225,215312325,2,"2,6",0,1,0,0,0,1
chr2,215435924,215436145,2,"2,6",0,1,0,0,0,1
chr2,216081556,216081603,2,"3,6",0,0,1,0,0,1
chr2,216081603,216081929,3,"2,3,6",0,1,1,0,0,1
chr2,216081929,216081960,2,"3,6",0,0,1,0,0,1
chr2,216109034,216109558,3,"2,3,6",0,1,1,0,0,1
chr2,216109558,216109562,2,"2,6",0,1,0,0,0,1
chr2,216114920,216115075,2,"2,6",0,1,0,0,0,1
chr2,216412393,216412448,2,"3,6",0,0,1,0,0,1
chr2,216412448,216413018,3,"2,3,6",0,1,1,0,0,1
chr2,216498656,216498781,2,"2,6",0,1,0,0,0,1
chr2,216498781,216498863,3,"2,5,6",0,1,0,0,1,1
chr2,216498863,216498878,4,"1,2,5,6",1,1,0,0,1,1
chr2,216498878,216498898,5,"1,2,4,5,6",1,1,0,1,1,1
chr2,216498898,216498961,6,"1,2,3,4,5,6",1,1,1,1,1,1
chr2,216498961,216499060,5,"1,2,3,4,6",1,1,1,1,0,1
chr2,216499060,216499102,4,"1,2,4,6",1,1,0,1,0,1
chr2,216499102,216499103,3,"1,2,6",1,1,0,0,0,1
chr2,216499103,216499244,2,"2,6",0,1,0,0,0,1
chr2,217756477,217756835,2,"2,6",0,1,0,0,0,1
chr2,217899570,217899844,2,"2,6",0,1,0,0,0,1
chr2,217902626,217902858,2,"2,6",0,1,0,0,0,1
chr2,217902858,217902930,3,"2,3,6",0,1,1,0,0,1
chr2,217902930,217902943,4,"1,2,3,6",1,1,1,0,0,1
chr2,217902943,217903123,5,"1,2,3,5,6",1,1,1,0,1,1
chr2,217903123,217903164,4,"1,2,3,6",1,1,1,0,0,1
chr2,217903164,217903170,3,"1,3,6",1,0,1,0,0,1
chr2,217903170,217903249,2,"3,6",0,0,1,0,0,1
chr2,218216934,218217338,2,"3,6",0,0,1,0,0,1
chr2,218264776,218265189,2,"2,6",0,1,0,0,0,1
chr2,218269910,218269918,2,"3,6",0,0,1,0,0,1
chr2,218269918,218270243,3,"2,3,6",0,1,1,0,0,1
chr2,218270243,218270298,2,"3,6",0,0,1,0,0,1
chr2,218270298,218270314,3,"2,3,6",0,1,1,0,0,1
chr2,218270314,218270492,2,"2,6",0,1,0,0,0,1
chr2,218270492,218270526,3,"2,3,6",0,1,1,0,0,1
chr2,218270526,218270617,2,"3,6",0,0,1,0,0,1
chr2,218322718,218323115,2,"2,6",0,1,0,0,0,1
chr2,218323115,218323519,3,"2,3,6",0,1,1,0,0,1
chr2,218323519,218323521,2,"2,6",0,1,0,0,0,1
chr2,218323812,218323844,2,"2,6",0,1,0,0,0,1
chr2,218396010,218396359,3,"2,3,6",0,1,1,0,0,1
chr2,218399534,218399598,2,"2,6",0,1,0,0,0,1
chr2,218399598,218399875,3,"2,3,6",0,1,1,0,0,1
chr2,218400915,218400954,2,"3,6",0,0,1,0,0,1
chr2,218400954,218400986,3,"2,3,6",0,1,1,0,0,1
chr2,218400986,218401226,4,"1,2,3,6",1,1,1,0,0,1
chr2,218401226,218401247,3,"2,3,6",0,1,1,0,0,1
chr2,218401247,218401296,2,"3,6",0,0,1,0,0,1
chr2,218406386,218406517,2,"3,6",0,0,1,0,0,1
chr2,218406517,218406740,3,"2,3,6",0,1,1,0,0,1
chr2,218406740,218406790,2,"3,6",0,0,1,0,0,1
chr2,218407022,218407176,2,"2,6",0,1,0,0,0,1
chr2,218407176,218407319,3,"2,3,6",0,1,1,0,0,1
chr2,218418880,218418940,2,"3,6",0,0,1,0,0,1
chr2,218418940,218419031,3,"2,3,6",0,1,1,0,0,1
chr2,218419031,218419211,4,"2,3,5,6",0,1,1,0,1,1
chr2,218419211,218419285,3,"2,3,6",0,1,1,0,0,1
chr2,218419285,218419414,2,"3,6",0,0,1,0,0,1
chr2,218444529,218445065,2,"2,6",0,1,0,0,0,1
