chrom,start,end,num,list,ENCFF168GFU_MAFK_sorted.bed,ENCFF231CNR_MAFK_sorted.bed,ENCFF239XOI_MAFK_sorted.bed,ENCFF355ALI_MAFK_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr2,676210,676221,3,"1,2,5",1,1,0,0,1
chr2,676221,676256,2,"1,5",1,0,0,0,1
chr2,3377728,3377736,2,"1,5",1,0,0,0,1
chr2,3377736,3377760,3,"1,2,5",1,1,0,0,1
chr2,3377760,3377766,4,"1,2,4,5",1,1,0,1,1
chr2,3377766,3377986,5,"1,2,3,4,5",1,1,1,1,1
chr2,3377986,3377990,4,"1,3,4,5",1,0,1,1,1
chr2,3377990,3377996,3,"1,4,5",1,0,0,1,1
chr2,3377996,3378004,2,"1,5",1,0,0,0,1
chr2,3380203,3380234,2,"1,5",1,0,0,0,1
chr2,3380234,3380285,3,"1,4,5",1,0,0,1,1
chr2,3380285,3380445,4,"1,2,4,5",1,1,0,1,1
chr2,3518752,3518988,2,"4,5",0,0,0,1,1
chr2,3574955,3575179,2,"3,5",0,0,1,0,1
chr2,3652121,3652129,2,"1,5",1,0,0,0,1
chr2,3652129,3652149,3,"1,2,5",1,1,0,0,1
chr2,3652149,3652156,4,"1,2,4,5",1,1,0,1,1
chr2,3652156,3652379,5,"1,2,3,4,5",1,1,1,1,1
chr2,3652379,3652380,4,"1,3,4,5",1,0,1,1,1
chr2,3652380,3652385,3,"1,4,5",1,0,0,1,1
chr2,3652385,3652397,2,"1,5",1,0,0,0,1
chr2,8612827,8613077,2,"2,5",0,1,0,0,1
chr2,10120609,10120789,2,"3,5",0,0,1,0,1
chr2,10285546,10285572,2,"2,5",0,1,0,0,1
chr2,10285572,10285582,3,"1,2,5",1,1,0,0,1
chr2,10285582,10285584,4,"1,2,4,5",1,1,0,1,1
chr2,10285584,10285796,5,"1,2,3,4,5",1,1,1,1,1
chr2,10285796,10285808,4,"1,3,4,5",1,0,1,1,1
chr2,10285808,10285818,3,"1,4,5",1,0,0,1,1
chr2,10285818,10285848,2,"1,5",1,0,0,0,1
chr2,11354414,11354664,2,"2,5",0,1,0,0,1
chr2,11357430,11357706,2,"1,5",1,0,0,0,1
chr2,11389903,11390102,2,"1,5",1,0,0,0,1
chr2,11744130,11744150,2,"4,5",0,0,0,1,1
chr2,11744150,11744153,3,"1,4,5",1,0,0,1,1
chr2,11744153,11744185,4,"1,2,4,5",1,1,0,1,1
chr2,11744185,11744366,5,"1,2,3,4,5",1,1,1,1,1
chr2,11744366,11744403,4,"1,2,3,5",1,1,1,0,1
chr2,11744403,11744409,3,"1,3,5",1,0,1,0,1
chr2,11744409,11744426,2,"1,5",1,0,0,0,1
chr2,15173000,15173031,2,"1,5",1,0,0,0,1
chr2,15173031,15173068,3,"1,3,5",1,0,1,0,1
chr2,15173068,15173076,4,"1,2,3,5",1,1,1,0,1
chr2,15173076,15173172,5,"1,2,3,4,5",1,1,1,1,1
chr2,17538636,17538638,2,"1,5",1,0,0,0,1
chr2,17538638,17538644,3,"1,4,5",1,0,0,1,1
chr2,17538644,17538868,4,"1,3,4,5",1,0,1,1,1
chr2,17538868,17538874,3,"1,4,5",1,0,0,1,1
chr2,17538874,17538912,2,"1,5",1,0,0,0,1
chr2,19358664,19358940,2,"1,5",1,0,0,0,1
chr2,20411444,20411627,2,"1,5",1,0,0,0,1
chr2,20450240,20450296,2,"3,5",0,0,1,0,1
chr2,20450296,20450313,3,"2,3,5",0,1,1,0,1
chr2,20450313,20450322,4,"2,3,4,5",0,1,1,1,1
chr2,20450322,20450407,5,"1,2,3,4,5",1,1,1,1,1
chr2,20450407,20450416,4,"2,3,4,5",0,1,1,1,1
chr2,20450416,20450422,3,"2,3,5",0,1,1,0,1
chr2,20450422,20450464,2,"3,5",0,0,1,0,1
chr2,20579286,20579338,2,"1,5",1,0,0,0,1
chr2,20579338,20579357,3,"1,3,5",1,0,1,0,1
chr2,20579357,20579395,4,"1,3,4,5",1,0,1,1,1
chr2,20579395,20579562,5,"1,2,3,4,5",1,1,1,1,1
chr2,20579562,20579593,3,"2,4,5",0,1,0,1,1
chr2,20579593,20579645,2,"2,5",0,1,0,0,1
chr2,20584270,20584275,2,"1,5",1,0,0,0,1
chr2,20584275,20584298,3,"1,2,5",1,1,0,0,1
chr2,20584298,20584364,4,"1,2,3,5",1,1,1,0,1
chr2,20584364,20584464,5,"1,2,3,4,5",1,1,1,1,1
chr2,20584464,20584522,4,"1,2,3,5",1,1,1,0,1
chr2,20584522,20584525,3,"1,2,5",1,1,0,0,1
chr2,20584525,20584534,2,"1,5",1,0,0,0,1
chr2,20593495,20593510,2,"3,5",0,0,1,0,1
chr2,20593510,20593511,3,"1,3,5",1,0,1,0,1
chr2,20593511,20593522,4,"1,3,4,5",1,0,1,1,1
chr2,20593522,20593719,5,"1,2,3,4,5",1,1,1,1,1
chr2,20593719,20593747,4,"1,2,4,5",1,1,0,1,1
chr2,20593747,20593772,3,"1,2,5",1,1,0,0,1
chr2,20593772,20593786,2,"1,5",1,0,0,0,1
chr2,23360024,23360057,2,"1,5",1,0,0,0,1
chr2,23360057,23360059,3,"1,4,5",1,0,0,1,1
chr2,23360059,23360066,4,"1,2,4,5",1,1,0,1,1
chr2,23360066,23360290,5,"1,2,3,4,5",1,1,1,1,1
chr2,23360290,23360293,4,"1,2,4,5",1,1,0,1,1
chr2,23360293,23360300,3,"1,2,5",1,1,0,0,1
chr2,23360300,23360309,2,"2,5",0,1,0,0,1
chr2,23927097,23927321,2,"3,5",0,0,1,0,1
chr2,24015572,24015804,2,"2,5",0,1,0,0,1
chr2,24076268,24076274,2,"1,5",1,0,0,0,1
chr2,24076274,24076286,3,"1,3,5",1,0,1,0,1
chr2,24076286,24076291,4,"1,2,3,5",1,1,1,0,1
chr2,24076291,24076498,5,"1,2,3,4,5",1,1,1,1,1
chr2,24076498,24076527,4,"1,2,4,5",1,1,0,1,1
chr2,24076527,24076536,3,"1,2,5",1,1,0,0,1
chr2,24076536,24076544,2,"1,5",1,0,0,0,1
chr2,24827692,24827928,2,"4,5",0,0,0,1,1
chr2,25362095,25362097,2,"2,5",0,1,0,0,1
chr2,25362097,25362106,3,"2,3,5",0,1,1,0,1
chr2,25362106,25362107,4,"1,2,3,5",1,1,1,0,1
chr2,25362107,25362223,5,"1,2,3,4,5",1,1,1,1,1
chr2,25362223,25362234,4,"1,2,4,5",1,1,0,1,1
chr2,25362234,25362242,2,"1,5",1,0,0,0,1
chr2,25997770,25997786,2,"2,5",0,1,0,0,1
chr2,25997786,25997787,3,"1,2,5",1,1,0,0,1
chr2,25997787,25997819,4,"1,2,4,5",1,1,0,1,1
chr2,25997819,25998020,5,"1,2,3,4,5",1,1,1,1,1
chr2,25998020,25998023,4,"1,3,4,5",1,0,1,1,1
chr2,25998023,25998043,3,"1,3,5",1,0,1,0,1
chr2,25998043,25998062,2,"1,5",1,0,0,0,1
chr2,26018208,26018265,3,"3,4,5",0,0,1,1,1
chr2,26018265,26018280,4,"1,3,4,5",1,0,1,1,1
chr2,26018280,26018357,5,"1,2,3,4,5",1,1,1,1,1
chr2,26018357,26018405,3,"3,4,5",0,0,1,1,1
chr2,26018405,26018415,2,"4,5",0,0,0,1,1
chr2,27092944,27092945,2,"1,5",1,0,0,0,1
chr2,27092945,27092950,3,"1,2,5",1,1,0,0,1
chr2,27092950,27092962,4,"1,2,3,5",1,1,1,0,1
chr2,27092962,27093174,5,"1,2,3,4,5",1,1,1,1,1
chr2,27093174,27093195,4,"1,2,4,5",1,1,0,1,1
chr2,27093195,27093198,3,"1,4,5",1,0,0,1,1
chr2,27093198,27093220,2,"1,5",1,0,0,0,1
chr2,27134539,27134551,2,"1,5",1,0,0,0,1
chr2,27134551,27134787,3,"1,4,5",1,0,0,1,1
chr2,27134787,27134815,2,"1,5",1,0,0,0,1
chr2,27496391,27496615,2,"3,5",0,0,1,0,1
chr2,27663643,27663919,2,"1,5",1,0,0,0,1
chr2,28709148,28709161,2,"2,5",0,1,0,0,1
chr2,28709161,28709186,3,"1,2,5",1,1,0,0,1
chr2,28709186,28709207,4,"1,2,4,5",1,1,0,1,1
chr2,28709207,28709398,5,"1,2,3,4,5",1,1,1,1,1
chr2,28709398,28709422,4,"1,3,4,5",1,0,1,1,1
chr2,28709422,28709431,3,"1,3,5",1,0,1,0,1
chr2,28709431,28709437,2,"1,5",1,0,0,0,1
chr2,30146447,30146697,2,"2,5",0,1,0,0,1
chr2,30685979,30685992,2,"1,5",1,0,0,0,1
chr2,30685992,30686000,3,"1,2,5",1,1,0,0,1
chr2,30686000,30686010,4,"1,2,4,5",1,1,0,1,1
chr2,30686010,30686234,5,"1,2,3,4,5",1,1,1,1,1
chr2,30686234,30686236,4,"1,2,4,5",1,1,0,1,1
chr2,30686236,30686242,3,"1,2,5",1,1,0,0,1
chr2,30686242,30686252,2,"1,5",1,0,0,0,1
chr2,31812235,31812511,2,"1,5",1,0,0,0,1
chr2,32165584,32165808,2,"3,5",0,0,1,0,1
chr2,32165840,32166064,2,"3,5",0,0,1,0,1
chr2,36660010,36660019,2,"4,5",0,0,0,1,1
chr2,36660019,36660026,3,"3,4,5",0,0,1,1,1
chr2,36660026,36660047,4,"1,3,4,5",1,0,1,1,1
chr2,36660047,36660239,5,"1,2,3,4,5",1,1,1,1,1
chr2,37231548,37231798,2,"2,5",0,1,0,0,1
chr2,38432929,38432971,2,"1,5",1,0,0,0,1
chr2,38432971,38433025,3,"1,2,5",1,1,0,0,1
chr2,38433025,38433205,4,"1,2,3,5",1,1,1,0,1
chr2,38433205,38433221,3,"2,3,5",0,1,1,0,1
chr2,38433221,38433249,2,"3,5",0,0,1,0,1
chr2,38542858,38542861,2,"2,5",0,1,0,0,1
chr2,38542861,38543097,3,"2,4,5",0,1,0,1,1
chr2,38543097,38543108,2,"2,5",0,1,0,0,1
chr2,38875800,38876076,2,"1,5",1,0,0,0,1
chr2,39436779,39436813,2,"1,5",1,0,0,0,1
chr2,39436813,39436825,3,"1,3,5",1,0,1,0,1
chr2,39436825,39437037,4,"1,3,4,5",1,0,1,1,1
chr2,39437037,39437055,3,"1,4,5",1,0,0,1,1
chr2,39437055,39437061,2,"4,5",0,0,0,1,1
chr2,39781088,39781095,2,"1,5",1,0,0,0,1
chr2,39781095,39781118,3,"1,2,5",1,1,0,0,1
chr2,39781118,39781132,4,"1,2,4,5",1,1,0,1,1
chr2,39781132,39781345,5,"1,2,3,4,5",1,1,1,1,1
chr2,39781345,39781354,4,"1,3,4,5",1,0,1,1,1
chr2,39781354,39781356,3,"1,3,5",1,0,1,0,1
chr2,39781356,39781364,2,"1,5",1,0,0,0,1
chr2,41840709,41840805,2,"3,5",0,0,1,0,1
chr2,41840805,41840858,3,"3,4,5",0,0,1,1,1
chr2,41840858,41840926,4,"2,3,4,5",0,1,1,1,1
chr2,41840926,41841041,3,"2,4,5",0,1,0,1,1
chr2,41841041,41841108,2,"2,5",0,1,0,0,1
chr2,42133238,42133244,5,"1,2,3,4,5",1,1,1,1,1
chr2,42133244,42133272,4,"1,2,4,5",1,1,0,1,1
chr2,42133272,42133296,3,"2,4,5",0,1,0,1,1
chr2,42133296,42133308,2,"2,5",0,1,0,0,1
chr2,42135857,42136061,2,"3,5",0,0,1,0,1
chr2,42141727,42141740,2,"2,5",0,1,0,0,1
chr2,42141740,42141755,3,"2,4,5",0,1,0,1,1
chr2,42141755,42141782,4,"2,3,4,5",0,1,1,1,1
chr2,42141782,42141843,5,"1,2,3,4,5",1,1,1,1,1
chr2,42141843,42141854,4,"1,2,4,5",1,1,0,1,1
chr2,42141854,42141889,3,"2,4,5",0,1,0,1,1
chr2,42141889,42141892,2,"2,5",0,1,0,0,1
chr2,42342481,42342493,2,"2,5",0,1,0,0,1
chr2,42342493,42342729,3,"2,4,5",0,1,0,1,1
chr2,42342729,42342731,2,"2,5",0,1,0,0,1
chr2,43877970,43878193,2,"1,5",1,0,0,0,1
chr2,46002509,46002514,3,"2,3,5",0,1,1,0,1
chr2,46002514,46002714,4,"1,2,3,5",1,1,1,0,1
chr2,46002714,46002728,3,"1,2,5",1,1,0,0,1
chr2,46002728,46002790,2,"1,5",1,0,0,0,1
chr2,46541742,46541798,4,"1,3,4,5",1,0,1,1,1
chr2,46541798,46541822,3,"1,4,5",1,0,0,1,1
chr2,46541822,46541826,2,"1,5",1,0,0,0,1
chr2,47076951,47077175,2,"3,5",0,0,1,0,1
chr2,48219761,48220037,2,"1,5",1,0,0,0,1
chr2,54084706,54084873,5,"1,2,3,4,5",1,1,1,1,1
chr2,54084873,54084879,4,"1,2,3,5",1,1,1,0,1
chr2,54084879,54084891,3,"1,2,5",1,1,0,0,1
chr2,54545839,54545938,2,"2,5",0,1,0,0,1
chr2,54545938,54546089,3,"2,4,5",0,1,0,1,1
chr2,54546089,54546174,2,"4,5",0,0,0,1,1
chr2,54572343,54572371,2,"1,5",1,0,0,0,1
chr2,54572371,54572586,3,"1,4,5",1,0,0,1,1
chr2,54579814,54580090,2,"1,5",1,0,0,0,1
chr2,54858369,54858392,2,"1,5",1,0,0,0,1
chr2,54858392,54858399,3,"1,4,5",1,0,0,1,1
chr2,54858399,54858413,4,"1,3,4,5",1,0,1,1,1
chr2,54858413,54858623,5,"1,2,3,4,5",1,1,1,1,1
chr2,54858623,54858628,4,"1,2,4,5",1,1,0,1,1
chr2,54858628,54858645,3,"1,2,5",1,1,0,0,1
chr2,54858645,54858663,2,"2,5",0,1,0,0,1
chr2,55111797,55112044,2,"2,5",0,1,0,0,1
chr2,62485953,62485957,2,"2,5",0,1,0,0,1
chr2,62485957,62485960,3,"2,4,5",0,1,0,1,1
chr2,62485960,62485961,4,"1,2,4,5",1,1,0,1,1
chr2,62485961,62486185,5,"1,2,3,4,5",1,1,1,1,1
chr2,62486185,62486193,4,"1,2,4,5",1,1,0,1,1
chr2,62486193,62486203,3,"1,2,5",1,1,0,0,1
chr2,62486203,62486236,2,"1,5",1,0,0,0,1
chr2,63888661,63888674,2,"1,5",1,0,0,0,1
chr2,63888674,63888685,3,"1,3,5",1,0,1,0,1
chr2,63888685,63888898,4,"1,3,4,5",1,0,1,1,1
chr2,63888898,63888921,3,"1,4,5",1,0,0,1,1
chr2,63888921,63888937,2,"1,5",1,0,0,0,1
chr2,64400849,64401099,2,"2,5",0,1,0,0,1
chr2,64542771,64542850,5,"1,2,3,4,5",1,1,1,1,1
chr2,64542850,64542933,4,"1,2,3,5",1,1,1,0,1
chr2,64542933,64542935,3,"2,3,5",0,1,1,0,1
chr2,64542935,64542945,2,"2,5",0,1,0,0,1
chr2,65373387,65373405,2,"2,5",0,1,0,0,1
chr2,65373405,65373629,3,"2,3,5",0,1,1,0,1
chr2,65373629,65373637,2,"2,5",0,1,0,0,1
chr2,70108814,70108816,2,"4,5",0,0,0,1,1
chr2,70108816,70109050,3,"2,4,5",0,1,0,1,1
chr2,70109050,70109066,2,"2,5",0,1,0,0,1
chr2,70132826,70133076,2,"2,5",0,1,0,0,1
chr2,70142347,70142349,2,"1,5",1,0,0,0,1
chr2,70142349,70142351,3,"1,3,5",1,0,1,0,1
chr2,70142351,70142355,4,"1,3,4,5",1,0,1,1,1
chr2,70142355,70142573,5,"1,2,3,4,5",1,1,1,1,1
chr2,70142573,70142587,4,"1,2,4,5",1,1,0,1,1
chr2,70142587,70142605,3,"1,2,5",1,1,0,0,1
chr2,70142605,70142623,2,"1,5",1,0,0,0,1
chr2,70686909,70686919,2,"2,5",0,1,0,0,1
chr2,70686919,70686926,3,"1,2,5",1,1,0,0,1
chr2,70686926,70686931,4,"1,2,3,5",1,1,1,0,1
chr2,70686931,70687150,5,"1,2,3,4,5",1,1,1,1,1
chr2,70687150,70687159,4,"1,2,4,5",1,1,0,1,1
chr2,70687159,70687167,3,"1,4,5",1,0,0,1,1
chr2,70687167,70687195,2,"1,5",1,0,0,0,1
chr2,70807307,70807338,2,"3,5",0,0,1,0,1
chr2,70807338,70807531,3,"1,3,5",1,0,1,0,1
chr2,70807531,70807614,2,"1,5",1,0,0,0,1
chr2,71130396,71130540,2,"4,5",0,0,0,1,1
chr2,71130540,71130632,3,"3,4,5",0,0,1,1,1
chr2,71130632,71130764,2,"3,5",0,0,1,0,1
chr2,71452658,71452668,2,"3,5",0,0,1,0,1
chr2,71452668,71452866,3,"3,4,5",0,0,1,1,1
chr2,73070867,73070870,2,"1,5",1,0,0,0,1
chr2,73070870,73070904,3,"1,3,5",1,0,1,0,1
chr2,73070904,73070909,4,"1,2,3,5",1,1,1,0,1
chr2,73070909,73071046,5,"1,2,3,4,5",1,1,1,1,1
chr2,73071046,73071052,4,"1,3,4,5",1,0,1,1,1
chr2,73071052,73071094,3,"1,3,5",1,0,1,0,1
chr2,73071094,73071121,2,"1,5",1,0,0,0,1
chr2,73926649,73926814,5,"1,2,3,4,5",1,1,1,1,1
chr2,73926814,73926829,4,"1,2,4,5",1,1,0,1,1
chr2,73926829,73926845,3,"1,2,5",1,1,0,0,1
chr2,73926845,73926848,2,"2,5",0,1,0,0,1
chr2,74429616,74429667,2,"1,5",1,0,0,0,1
chr2,74429667,74429892,3,"1,4,5",1,0,0,1,1
chr2,74429892,74429903,2,"4,5",0,0,0,1,1
chr2,74454861,74454897,2,"3,5",0,0,1,0,1
chr2,74454897,74455085,3,"2,3,5",0,1,1,0,1
chr2,74455085,74455136,2,"2,5",0,1,0,0,1
chr2,74483268,74483518,2,"2,5",0,1,0,0,1
chr2,74529586,74529810,2,"3,5",0,0,1,0,1
chr2,74747759,74747769,2,"4,5",0,0,0,1,1
chr2,74747769,74747827,3,"3,4,5",0,0,1,1,1
chr2,74747827,74747832,4,"1,3,4,5",1,0,1,1,1
chr2,74747832,74747915,5,"1,2,3,4,5",1,1,1,1,1
chr2,74747915,74747919,4,"1,3,4,5",1,0,1,1,1
chr2,74747919,74747993,3,"3,4,5",0,0,1,1,1
chr2,74747993,74747995,2,"4,5",0,0,0,1,1
chr2,75481468,75481533,2,"2,5",0,1,0,0,1
chr2,75481533,75481718,3,"2,4,5",0,1,0,1,1
chr2,75481718,75481720,2,"4,5",0,0,0,1,1
chr2,84925751,84925780,2,"4,5",0,0,0,1,1
chr2,84925780,84925809,3,"2,4,5",0,1,0,1,1
chr2,84925809,84925868,4,"2,3,4,5",0,1,1,1,1
chr2,84963757,84964033,2,"1,5",1,0,0,0,1
chr2,85365614,85365864,2,"2,5",0,1,0,0,1
chr2,85561336,85561367,2,"1,5",1,0,0,0,1
chr2,85561367,85561603,3,"1,4,5",1,0,0,1,1
chr2,85561603,85561612,2,"1,5",1,0,0,0,1
chr2,86440775,86440782,2,"4,5",0,0,0,1,1
chr2,86440782,86440950,3,"1,4,5",1,0,0,1,1
chr2,86563399,86563422,2,"1,5",1,0,0,0,1
chr2,86563422,86563427,3,"1,4,5",1,0,0,1,1
chr2,86563427,86563432,4,"1,3,4,5",1,0,1,1,1
chr2,86563432,86563651,5,"1,2,3,4,5",1,1,1,1,1
chr2,86563651,86563656,4,"1,2,4,5",1,1,0,1,1
chr2,88116085,88116092,2,"1,5",1,0,0,0,1
chr2,88116092,88116114,3,"1,2,5",1,1,0,0,1
chr2,88116114,88116165,4,"1,2,3,5",1,1,1,0,1
chr2,88116165,88116238,5,"1,2,3,4,5",1,1,1,1,1
chr2,88116238,88116338,4,"1,2,3,5",1,1,1,0,1
chr2,88116338,88116342,3,"1,2,5",1,1,0,0,1
chr2,88116342,88116361,2,"1,5",1,0,0,0,1
chr2,88691370,88691620,2,"2,5",0,1,0,0,1
chr2,96187435,96187463,2,"2,5",0,1,0,0,1
chr2,96187463,96187469,3,"2,4,5",0,1,0,1,1
chr2,96187469,96187685,4,"2,3,4,5",0,1,1,1,1
chr2,96187685,96187693,3,"3,4,5",0,0,1,1,1
chr2,96187693,96187699,2,"4,5",0,0,0,1,1
chr2,97664469,97664485,2,"1,5",1,0,0,0,1
chr2,97664485,97664503,3,"1,4,5",1,0,0,1,1
chr2,97664503,97664515,4,"1,2,4,5",1,1,0,1,1
chr2,97664515,97664613,5,"1,2,3,4,5",1,1,1,1,1
chr2,98796110,98796124,2,"2,5",0,1,0,0,1
chr2,98796124,98796360,3,"1,2,5",1,1,0,0,1
chr2,98796360,98796400,2,"1,5",1,0,0,0,1
chr2,99336295,99336545,2,"2,5",0,1,0,0,1
chr2,101986488,101986738,2,"2,5",0,1,0,0,1
chr2,102064312,102064318,2,"1,5",1,0,0,0,1
chr2,102064318,102064324,3,"1,2,5",1,1,0,0,1
chr2,102064324,102064330,4,"1,2,4,5",1,1,0,1,1
chr2,102064330,102064477,5,"1,2,3,4,5",1,1,1,1,1
chr2,102064477,102064496,4,"1,2,4,5",1,1,0,1,1
chr2,102064496,102064505,3,"1,2,5",1,1,0,0,1
chr2,102064505,102064506,2,"1,5",1,0,0,0,1
chr2,107822367,107822400,2,"1,5",1,0,0,0,1
chr2,107822400,107822643,3,"1,2,5",1,1,0,0,1
chr2,107822643,107822650,2,"2,5",0,1,0,0,1
chr2,108719314,108719550,2,"4,5",0,0,0,1,1
chr2,108787031,108787039,2,"3,5",0,0,1,0,1
chr2,108787039,108787071,3,"2,3,5",0,1,1,0,1
chr2,108787071,108787211,4,"2,3,4,5",0,1,1,1,1
chr2,111123151,111123162,2,"2,5",0,1,0,0,1
chr2,111123162,111123169,3,"1,2,5",1,1,0,0,1
chr2,111123169,111123181,4,"1,2,4,5",1,1,0,1,1
chr2,111123181,111123338,5,"1,2,3,4,5",1,1,1,1,1
chr2,113157042,113157066,2,"1,5",1,0,0,0,1
chr2,113167369,113167381,2,"1,5",1,0,0,0,1
chr2,113167381,113167617,3,"1,4,5",1,0,0,1,1
chr2,113167617,113167645,2,"1,5",1,0,0,0,1
chr2,113180466,113180506,2,"1,5",1,0,0,0,1
chr2,113180506,113180730,3,"1,3,5",1,0,1,0,1
chr2,113180730,113180742,2,"1,5",1,0,0,0,1
chr2,113240892,113240895,2,"2,5",0,1,0,0,1
chr2,113240895,113240896,3,"2,3,5",0,1,1,0,1
chr2,113240896,113240961,4,"2,3,4,5",0,1,1,1,1
chr2,113240961,113241030,5,"1,2,3,4,5",1,1,1,1,1
chr2,113241030,113241119,4,"2,3,4,5",0,1,1,1,1
chr2,113241119,113241132,3,"2,4,5",0,1,0,1,1
chr2,113241132,113241142,2,"2,5",0,1,0,0,1
chr2,113978089,113978339,2,"2,5",0,1,0,0,1
chr2,117856407,117856426,2,"1,5",1,0,0,0,1
chr2,117856426,117856434,3,"1,4,5",1,0,0,1,1
chr2,117856434,117856662,4,"1,2,4,5",1,1,0,1,1
chr2,117856662,117856669,3,"1,2,5",1,1,0,0,1
chr2,117856669,117856684,2,"2,5",0,1,0,0,1
chr2,118088121,118088129,2,"1,5",1,0,0,0,1
chr2,118088129,118088160,3,"1,2,5",1,1,0,0,1
chr2,118088160,118088270,4,"1,2,4,5",1,1,0,1,1
chr2,118088270,118088326,5,"1,2,3,4,5",1,1,1,1,1
chr2,118088326,118088379,4,"1,2,4,5",1,1,0,1,1
chr2,118088379,118088396,3,"1,4,5",1,0,0,1,1
chr2,118088396,118088397,2,"1,5",1,0,0,0,1
chr2,119292347,119292362,2,"1,5",1,0,0,0,1
chr2,119292362,119292598,3,"1,4,5",1,0,0,1,1
chr2,119292598,119292623,2,"1,5",1,0,0,0,1
chr2,119431585,119431586,2,"4,5",0,0,0,1,1
chr2,119431586,119431587,3,"2,4,5",0,1,0,1,1
chr2,119431587,119431602,4,"1,2,4,5",1,1,0,1,1
chr2,119431602,119431791,5,"1,2,3,4,5",1,1,1,1,1
chr2,119431791,119431801,4,"1,2,4,5",1,1,0,1,1
chr2,119431801,119431807,3,"2,4,5",0,1,0,1,1
chr2,119431807,119431812,2,"4,5",0,0,0,1,1
chr2,119759516,119759573,2,"1,5",1,0,0,0,1
chr2,119759573,119759792,3,"1,3,5",1,0,1,0,1
chr2,119759792,119759797,2,"3,5",0,0,1,0,1
chr2,120546385,120546399,2,"1,5",1,0,0,0,1
chr2,120546399,120546601,3,"1,3,5",1,0,1,0,1
chr2,121531124,121531148,2,"3,5",0,0,1,0,1
chr2,121531148,121531156,3,"3,4,5",0,0,1,1,1
chr2,121531156,121531177,4,"2,3,4,5",0,1,1,1,1
chr2,121531177,121531247,5,"1,2,3,4,5",1,1,1,1,1
chr2,121531247,121531290,4,"2,3,4,5",0,1,1,1,1
chr2,121531290,121531291,3,"3,4,5",0,0,1,1,1
chr2,121531291,121531348,2,"3,5",0,0,1,0,1
chr2,127387141,127387375,2,"1,5",1,0,0,0,1
chr2,127455171,127455313,2,"1,5",1,0,0,0,1
chr2,127455313,127455447,3,"1,3,5",1,0,1,0,1
chr2,127455447,127455537,2,"3,5",0,0,1,0,1
chr2,127701291,127701541,2,"2,5",0,1,0,0,1
chr2,128195546,128195553,2,"1,5",1,0,0,0,1
chr2,128195553,128195570,3,"1,3,5",1,0,1,0,1
chr2,128195570,128195572,4,"1,3,4,5",1,0,1,1,1
chr2,128195572,128195777,5,"1,2,3,4,5",1,1,1,1,1
chr2,128195777,128195806,4,"1,2,4,5",1,1,0,1,1
chr2,128195806,128195822,3,"1,2,5",1,1,0,0,1
chr2,132416387,132416392,2,"1,5",1,0,0,0,1
chr2,132416392,132416393,3,"1,3,5",1,0,1,0,1
chr2,132416393,132416421,4,"1,2,3,5",1,1,1,0,1
chr2,132416421,132416616,5,"1,2,3,4,5",1,1,1,1,1
chr2,132416616,132416643,4,"1,2,4,5",1,1,0,1,1
chr2,132416643,132416657,3,"1,4,5",1,0,0,1,1
chr2,132416657,132416663,2,"1,5",1,0,0,0,1
chr2,135742521,135742532,2,"1,5",1,0,0,0,1
chr2,135742532,135742535,3,"1,2,5",1,1,0,0,1
chr2,135742535,135742553,4,"1,2,4,5",1,1,0,1,1
chr2,135742553,135742688,5,"1,2,3,4,5",1,1,1,1,1
chr2,137964083,137964333,2,"2,5",0,1,0,0,1
chr2,138110547,138110648,2,"2,5",0,1,0,0,1
chr2,138110648,138110797,3,"2,4,5",0,1,0,1,1
chr2,138110797,138110884,2,"4,5",0,0,0,1,1
chr2,138275990,138276015,2,"1,5",1,0,0,0,1
chr2,138276015,138276037,3,"1,3,5",1,0,1,0,1
chr2,138276037,138276231,4,"1,3,4,5",1,0,1,1,1
chr2,142131453,142131457,2,"4,5",0,0,0,1,1
chr2,142131457,142131475,3,"2,4,5",0,1,0,1,1
chr2,142131475,142131486,4,"1,2,4,5",1,1,0,1,1
chr2,142131486,142131596,5,"1,2,3,4,5",1,1,1,1,1
chr2,142131596,142131604,4,"1,2,4,5",1,1,0,1,1
chr2,142863551,142863617,2,"2,5",0,1,0,0,1
chr2,142863617,142863801,3,"1,2,5",1,1,0,0,1
chr2,142863801,142863893,2,"1,5",1,0,0,0,1
chr2,145823305,145823529,2,"3,5",0,0,1,0,1
chr2,147927158,147927165,2,"1,5",1,0,0,0,1
chr2,147927165,147927187,3,"1,2,5",1,1,0,0,1
chr2,147927187,147927210,4,"1,2,4,5",1,1,0,1,1
chr2,147927210,147927415,5,"1,2,3,4,5",1,1,1,1,1
chr2,147927415,147927423,4,"1,3,4,5",1,0,1,1,1
chr2,147927423,147927434,3,"1,3,5",1,0,1,0,1
chr2,149587304,149587313,2,"1,5",1,0,0,0,1
chr2,149587313,149587563,3,"1,2,5",1,1,0,0,1
chr2,149587563,149587580,2,"1,5",1,0,0,0,1
chr2,158131958,158132234,2,"1,5",1,0,0,0,1
chr2,158457957,158458207,2,"2,5",0,1,0,0,1
chr2,159035953,159035970,2,"4,5",0,0,0,1,1
chr2,159035970,159036189,3,"3,4,5",0,0,1,1,1
chr2,159036189,159036194,2,"3,5",0,0,1,0,1
chr2,159381582,159381603,2,"3,5",0,0,1,0,1
