chrom,start,end,num,list,ENCFF479IYY_MAX_sorted.bed,ENCFF586AUN_MAX_sorted.bed,ENCFF631IHP_MAX_sorted.bed,ENCFF714XUB_MAX_sorted.bed,ENCFF776CUK_MAX_sorted.bed,ENCFF833YNQ_MAX_sorted.bed,ENCFF922DMX_MAX_sorted.bed,ENCFF947ANW_MAX_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr17,8223138,8223193,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr17,8226605,8226631,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,8226631,8226835,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr17,8226867,8227080,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr17,8249133,8249182,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,8249182,8249189,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr17,8249189,8249190,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr17,8249190,8249201,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr17,8249201,8249205,6,"1,3,5,6,7,9",1,0,1,0,1,1,1,0,1
chr17,8249205,8249212,7,"1,3,5,6,7,8,9",1,0,1,0,1,1,1,1,1
chr17,8249212,8249407,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr17,8249407,8249412,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr17,8295650,8295876,2,"6,9",0,0,0,0,0,1,0,0,1
chr17,8383114,8383282,6,"3,5,6,7,8,9",0,0,1,0,1,1,1,1,1
chr17,8383282,8383294,5,"3,5,7,8,9",0,0,1,0,1,0,1,1,1
chr17,8383294,8383346,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr17,8383346,8383375,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr17,8383375,8383559,2,"3,9",0,0,1,0,0,0,0,0,1
chr17,8383559,8383586,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr17,8383586,8383770,4,"3,6,7,9",0,0,1,0,0,1,1,0,1
chr17,8383770,8383799,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr17,8383799,8383903,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,8420370,8420724,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,11997252,11997262,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,11997262,11997606,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr17,11997606,11997736,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,14069337,14069369,2,"3,9",0,0,1,0,0,0,0,0,1
chr17,14069369,14069403,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr17,14069403,14069412,4,"3,6,7,9",0,0,1,0,0,1,1,0,1
chr17,14069412,14069520,5,"3,6,7,8,9",0,0,1,0,0,1,1,1,1
chr17,14069520,14069602,4,"3,6,7,9",0,0,1,0,0,1,1,0,1
chr17,14300700,14300927,4,"2,5,7,9",0,1,0,0,1,0,1,0,1
chr17,14300927,14301007,3,"2,7,9",0,1,0,0,0,0,1,0,1
chr17,14301007,14301050,2,"2,9",0,1,0,0,0,0,0,0,1
chr17,14301050,14301147,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr17,14301147,14301205,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,14309072,14309150,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr17,14309150,14309237,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr17,14309237,14309269,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr17,14309269,14309459,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr17,14309459,14309463,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr17,14309463,14309465,4,"2,5,7,9",0,1,0,0,1,0,1,0,1
chr17,14309465,14309487,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr17,14309487,14309538,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,15260596,15260606,2,"6,9",0,0,0,0,0,1,0,0,1
chr17,15260606,15260627,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr17,15260627,15260831,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr17,15260831,15260856,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr17,15260856,15261037,4,"3,6,7,9",0,0,1,0,0,1,1,0,1
chr17,15651612,15651638,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,15651638,15651779,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr17,15651779,15651806,4,"1,3,7,9",1,0,1,0,0,0,1,0,1
chr17,15651806,15651956,5,"1,3,5,7,9",1,0,1,0,1,0,1,0,1
chr17,15651956,15652036,4,"1,3,5,9",1,0,1,0,1,0,0,0,1
chr17,15652036,15652037,3,"1,3,9",1,0,1,0,0,0,0,0,1
chr17,15699478,15699553,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,15699553,15699757,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr17,15699757,15699822,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,15999445,15999453,2,"2,9",0,1,0,0,0,0,0,0,1
chr17,15999453,15999497,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr17,15999497,15999633,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr17,15999633,15999694,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr17,15999694,15999704,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr17,15999704,15999859,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr17,15999859,15999897,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr17,15999897,15999901,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr17,15999901,15999995,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr17,15999995,16000037,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr17,16000037,16000109,2,"2,9",0,1,0,0,0,0,0,0,1
chr17,16215555,16215563,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,16215563,16215636,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr17,16215636,16215659,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr17,16215659,16215779,3,"3,6,9",0,0,1,0,0,1,0,0,1
chr17,16285872,16286106,3,"3,6,9",0,0,1,0,0,1,0,0,1
chr17,16286106,16286168,4,"3,6,7,9",0,0,1,0,0,1,1,0,1
chr17,16286168,16286289,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr17,16286289,16286309,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr17,16286309,16286379,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr17,16381004,16381193,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,16381262,16381424,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,16438456,16438505,2,"2,9",0,1,0,0,0,0,0,0,1
chr17,16438505,16438520,3,"2,8,9",0,1,0,0,0,0,0,1,1
chr17,16438520,16438530,4,"2,5,8,9",0,1,0,0,1,0,0,1,1
chr17,16438530,16438532,5,"2,5,7,8,9",0,1,0,0,1,0,1,1,1
chr17,16438532,16438546,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr17,16438546,16438555,7,"1,2,3,5,7,8,9",1,1,1,0,1,0,1,1,1
chr17,16438555,16438784,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr17,16438784,16438806,7,"1,2,3,5,7,8,9",1,1,1,0,1,0,1,1,1
chr17,16438806,16438861,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr17,16438861,16438874,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr17,16438874,16439102,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr17,16653519,16653968,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,17042073,17042119,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,17042119,17042277,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr17,17042277,17042412,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,17237081,17237309,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr17,17237309,17237316,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr17,17237316,17237362,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,17237583,17237598,3,"6,8,9",0,0,0,0,0,1,0,1,1
chr17,17237598,17237606,4,"6,7,8,9",0,0,0,0,0,1,1,1,1
chr17,17237606,17237783,5,"5,6,7,8,9",0,0,0,0,1,1,1,1,1
chr17,17237783,17237789,4,"5,6,8,9",0,0,0,0,1,1,0,1,1
chr17,17303193,17303205,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr17,17303205,17303424,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr17,17591320,17591455,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,17591455,17591547,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr17,17591547,17591566,4,"2,5,6,9",0,1,0,0,1,1,0,0,1
chr17,17591566,17591591,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr17,17591591,17591760,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr17,17591760,17591809,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr17,17591809,17591856,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr17,17591856,17591954,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr17,17591954,17592120,4,"2,3,6,9",0,1,1,0,0,1,0,0,1
chr17,17592120,17592180,3,"3,6,9",0,0,1,0,0,1,0,0,1
chr17,17681222,17681660,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,17752113,17752160,4,"2,6,7,9",0,1,0,0,0,1,1,0,1
chr17,17752160,17752390,5,"2,5,6,7,9",0,1,0,0,1,1,1,0,1
chr17,17752390,17752417,4,"2,5,7,9",0,1,0,0,1,0,1,0,1
chr17,17752417,17752475,3,"2,5,9",0,1,0,0,1,0,0,0,1
chr17,17752475,17752610,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,17823508,17823836,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,17836171,17836210,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr17,17836210,17836252,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr17,17836252,17836289,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr17,17836289,17836348,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr17,17836348,17836358,7,"1,2,3,5,7,8,9",1,1,1,0,1,0,1,1,1
chr17,17836358,17836360,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr17,17836360,17836429,7,"1,2,3,5,6,8,9",1,1,1,0,1,1,0,1,1
chr17,17836429,17836522,8,"1,2,3,5,6,7,8,9",1,1,1,0,1,1,1,1,1
chr17,17840037,17840095,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr17,17840095,17840276,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr17,17840276,17840343,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr17,17972340,17972496,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr17,17972496,17972562,2,"3,9",0,0,1,0,0,0,0,0,1
chr17,17972652,17972826,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,17972826,17972933,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr17,17972933,17972989,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,18039081,18039131,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr17,18039131,18039183,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr17,18039183,18039199,5,"3,5,7,8,9",0,0,1,0,1,0,1,1,1
chr17,18039199,18039204,6,"3,4,5,7,8,9",0,0,1,1,1,0,1,1,1
chr17,18039204,18039210,7,"1,3,4,5,7,8,9",1,0,1,1,1,0,1,1,1
chr17,18039210,18039276,8,"1,3,4,5,6,7,8,9",1,0,1,1,1,1,1,1,1
chr17,18039276,18039377,9,"1,2,3,4,5,6,7,8,9",1,1,1,1,1,1,1,1,1
chr17,18039377,18039417,8,"1,2,3,4,5,7,8,9",1,1,1,1,1,0,1,1,1
chr17,18039417,18039425,7,"1,2,3,4,5,8,9",1,1,1,1,1,0,0,1,1
chr17,18039425,18039455,6,"1,3,4,5,8,9",1,0,1,1,1,0,0,1,1
chr17,18039455,18039464,5,"1,3,4,8,9",1,0,1,1,0,0,0,1,1
chr17,18039464,18039475,4,"3,4,8,9",0,0,1,1,0,0,0,1,1
chr17,18039475,18039482,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr17,18087603,18087649,2,"3,9",0,0,1,0,0,0,0,0,1
chr17,18087649,18087663,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr17,18087663,18087722,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr17,18087722,18087766,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr17,18087766,18087810,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr17,18087810,18087941,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr17,18087941,18087987,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr17,18087987,18088021,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr17,18182991,18183185,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,18183215,18183293,2,"3,9",0,0,1,0,0,0,0,0,1
chr17,18183293,18183327,3,"3,6,9",0,0,1,0,0,1,0,0,1
chr17,18183327,18183398,4,"3,6,7,9",0,0,1,0,0,1,1,0,1
chr17,18183398,18183422,5,"2,3,6,7,9",0,1,1,0,0,1,1,0,1
chr17,18183422,18183671,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr17,18183671,18183691,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr17,18183691,18183798,4,"2,3,6,9",0,1,1,0,0,1,0,0,1
chr17,18183798,18183862,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr17,18183862,18183946,2,"3,9",0,0,1,0,0,0,0,0,1
chr17,18225302,18225308,2,"6,9",0,0,0,0,0,1,0,0,1
chr17,18225308,18225542,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr17,18225542,18225969,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,18247221,18247261,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,18247261,18247265,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr17,18247265,18247518,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr17,18247518,18247565,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr17,18247565,18247569,2,"6,9",0,0,0,0,0,1,0,0,1
chr17,18260398,18260631,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr17,18260631,18260685,2,"3,9",0,0,1,0,0,0,0,0,1
chr17,18314708,18314794,2,"3,9",0,0,1,0,0,0,0,0,1
chr17,18314794,18314901,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr17,18314901,18314940,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr17,18314940,18315123,5,"2,3,5,6,9",0,1,1,0,1,1,0,0,1
chr17,18315123,18315198,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr17,18315198,18315376,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr17,18315376,18315398,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr17,18682137,18682482,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,18781068,18781094,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,18781094,18781170,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr17,18781170,18781326,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr17,18781326,18781398,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr17,18781398,18781412,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,18857877,18858208,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,19304204,19304523,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,19377991,19378151,2,"3,9",0,0,1,0,0,0,0,0,1
chr17,19378151,19378163,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr17,19378163,19378189,4,"3,7,8,9",0,0,1,0,0,0,1,1,1
chr17,19378189,19378489,5,"3,5,7,8,9",0,0,1,0,1,0,1,1,1
chr17,19378489,19378507,4,"3,7,8,9",0,0,1,0,0,0,1,1,1
chr17,19378507,19378546,2,"3,9",0,0,1,0,0,0,0,0,1
chr17,20009160,20009221,2,"8,9",0,0,0,0,0,0,0,1,1
chr17,20009221,20009236,3,"6,8,9",0,0,0,0,0,1,0,1,1
chr17,20009236,20009345,4,"5,6,8,9",0,0,0,0,1,1,0,1,1
chr17,20009345,20009405,5,"3,5,6,8,9",0,0,1,0,1,1,0,1,1
chr17,20009405,20009541,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr17,21126770,21127051,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,21127067,21127260,2,"6,9",0,0,0,0,0,1,0,0,1
chr17,21127260,21127371,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr17,21127371,21127517,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,21214438,21214468,2,"8,9",0,0,0,0,0,0,0,1,1
chr17,21214468,21214476,3,"6,8,9",0,0,0,0,0,1,0,1,1
chr17,21214476,21214482,4,"5,6,8,9",0,0,0,0,1,1,0,1,1
chr17,21214482,21214727,5,"5,6,7,8,9",0,0,0,0,1,1,1,1,1
chr17,21214727,21214772,4,"6,7,8,9",0,0,0,0,0,1,1,1,1
chr17,21214772,21214773,3,"7,8,9",0,0,0,0,0,0,1,1,1
chr17,21275747,21275968,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr17,21275968,21275974,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,21275974,21276040,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr17,21276040,21276062,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr17,21284275,21284619,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,21551379,21551774,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,27089035,27089434,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,27089573,27089637,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,27089637,27089648,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr17,27089648,27089698,4,"3,6,7,9",0,0,1,0,0,1,1,0,1
chr17,27089698,27089836,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr17,27089836,27089860,4,"3,6,7,9",0,0,1,0,0,1,1,0,1
chr17,27293885,27293911,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr17,27293911,27293919,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr17,27293919,27293946,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr17,27293946,27293979,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr17,27293979,27294065,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr17,27294065,27294189,6,"2,3,5,6,8,9",0,1,1,0,1,1,0,1,1
chr17,27294189,27294250,5,"2,3,6,8,9",0,1,1,0,0,1,0,1,1
chr17,27294250,27294275,4,"2,3,8,9",0,1,1,0,0,0,0,1,1
chr17,27294275,27294335,3,"2,3,9",0,1,1,0,0,0,0,0,1
chr17,27294335,27294390,2,"3,9",0,0,1,0,0,0,0,0,1
chr17,27332678,27332727,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,27332727,27332768,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr17,27332768,27332833,4,"2,5,7,9",0,1,0,0,1,0,1,0,1
chr17,27332833,27333022,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr17,27333022,27333176,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr17,27333176,27333229,5,"2,3,5,8,9",0,1,1,0,1,0,0,1,1
chr17,27333229,27333232,6,"1,2,3,5,8,9",1,1,1,0,1,0,0,1,1
chr17,27333232,27333247,5,"1,3,5,8,9",1,0,1,0,1,0,0,1,1
chr17,27333247,27333254,6,"1,3,5,7,8,9",1,0,1,0,1,0,1,1,1
chr17,27333254,27333404,7,"1,3,5,6,7,8,9",1,0,1,0,1,1,1,1,1
chr17,27345508,27345636,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,27345636,27345664,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr17,27345664,27345745,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr17,27345745,27345764,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr17,27345764,27345784,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,27353621,27353713,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,27353713,27353749,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr17,27353749,27353759,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr17,27353759,27353870,5,"5,6,7,8,9",0,0,0,0,1,1,1,1,1
chr17,27353870,27353880,4,"5,6,8,9",0,0,0,0,1,1,0,1,1
chr17,27353880,27353898,3,"5,8,9",0,0,0,0,1,0,0,1,1
chr17,27353898,27354062,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,27354062,27354102,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr17,27456211,27456274,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,27456274,27456493,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr17,27456493,27456535,2,"6,9",0,0,0,0,0,1,0,0,1
chr17,28041551,28041581,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,28041581,28041586,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr17,28041586,28041849,4,"5,6,7,9",0,0,0,0,1,1,1,0,1
chr17,28041849,28041885,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr17,28318724,28318755,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr17,28318755,28318787,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr17,28318787,28318814,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr17,28318814,28319026,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr17,28319026,28319029,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr17,28319029,28319047,6,"2,3,5,7,8,9",0,1,1,0,1,0,1,1,1
chr17,28319047,28319235,5,"3,5,7,8,9",0,0,1,0,1,0,1,1,1
chr17,28319235,28319237,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr17,28319237,28319379,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr17,28319379,28319398,2,"3,9",0,0,1,0,0,0,0,0,1
chr17,28335346,28335365,2,"3,9",0,0,1,0,0,0,0,0,1
chr17,28335365,28335368,3,"3,8,9",0,0,1,0,0,0,0,1,1
chr17,28335368,28335470,4,"3,5,8,9",0,0,1,0,1,0,0,1,1
chr17,28335470,28335563,5,"3,5,7,8,9",0,0,1,0,1,0,1,1,1
chr17,28335563,28335676,4,"3,7,8,9",0,0,1,0,0,0,1,1,1
chr17,28335676,28335721,5,"3,5,7,8,9",0,0,1,0,1,0,1,1,1
chr17,28335721,28335840,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr17,28335840,28335957,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr17,28357067,28357328,2,"6,9",0,0,0,0,0,1,0,0,1
chr17,28357334,28357578,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,28357578,28357689,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr17,28357689,28357746,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,28552514,28552692,3,"5,7,9",0,0,0,0,1,0,1,0,1
chr17,28552692,28552782,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,28571425,28571495,2,"8,9",0,0,0,0,0,0,0,1,1
chr17,28571495,28571776,3,"7,8,9",0,0,0,0,0,0,1,1,1
chr17,28571776,28571796,2,"7,9",0,0,0,0,0,0,1,0,1
chr17,28576796,28576809,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,28576809,28576952,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr17,28576952,28576990,4,"3,4,5,9",0,0,1,1,1,0,0,0,1
chr17,28576990,28576991,5,"3,4,5,7,9",0,0,1,1,1,0,1,0,1
chr17,28576991,28577003,6,"3,4,5,6,7,9",0,0,1,1,1,1,1,0,1
chr17,28577003,28577053,7,"2,3,4,5,6,7,9",0,1,1,1,1,1,1,0,1
chr17,28577053,28577134,8,"2,3,4,5,6,7,8,9",0,1,1,1,1,1,1,1,1
chr17,28577134,28577142,7,"3,4,5,6,7,8,9",0,0,1,1,1,1,1,1,1
chr17,28577142,28577192,6,"3,4,5,6,7,9",0,0,1,1,1,1,1,0,1
chr17,28598902,28599210,5,"5,6,7,8,9",0,0,0,0,1,1,1,1,1
chr17,28599210,28599212,4,"5,6,8,9",0,0,0,0,1,1,0,1,1
chr17,28599212,28599282,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr17,28599282,28599355,2,"6,9",0,0,0,0,0,1,0,0,1
chr17,28599579,28599630,2,"6,9",0,0,0,0,0,1,0,0,1
chr17,28599630,28599829,3,"6,7,9",0,0,0,0,0,1,1,0,1
chr17,28645044,28645085,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr17,28645085,28645135,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr17,28645135,28645190,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr17,28645190,28645342,6,"3,5,6,7,8,9",0,0,1,0,1,1,1,1,1
chr17,28645342,28645388,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr17,28645388,28645401,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr17,28645401,28645511,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr17,28645511,28645602,2,"3,9",0,0,1,0,0,0,0,0,1
chr17,28661753,28661972,2,"3,9",0,0,1,0,0,0,0,0,1
chr17,28661972,28662007,3,"3,7,9",0,0,1,0,0,0,1,0,1
chr17,28662007,28662037,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr17,28662093,28662204,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr17,28662204,28662316,4,"3,5,7,9",0,0,1,0,1,0,1,0,1
chr17,28662316,28662339,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr17,28711347,28711376,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,28711376,28711396,3,"3,5,9",0,0,1,0,1,0,0,0,1
chr17,28711396,28711403,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr17,28711403,28711415,5,"3,5,6,7,9",0,0,1,0,1,1,1,0,1
chr17,28711415,28711419,6,"3,5,6,7,8,9",0,0,1,0,1,1,1,1,1
chr17,28711419,28711609,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
chr17,28711609,28711645,6,"2,3,5,6,7,9",0,1,1,0,1,1,1,0,1
chr17,28711645,28711664,5,"2,3,5,7,9",0,1,1,0,1,0,1,0,1
chr17,28711664,28711915,4,"2,3,5,9",0,1,1,0,1,0,0,0,1
chr17,28719837,28719908,2,"5,9",0,0,0,0,1,0,0,0,1
chr17,28719908,28719967,3,"5,6,9",0,0,0,0,1,1,0,0,1
chr17,28719967,28720028,4,"3,5,6,9",0,0,1,0,1,1,0,0,1
chr17,28720028,28720045,5,"1,3,5,6,9",1,0,1,0,1,1,0,0,1
chr17,28720045,28720067,6,"1,2,3,5,6,9",1,1,1,0,1,1,0,0,1
chr17,28720067,28720071,7,"1,2,3,5,6,7,9",1,1,1,0,1,1,1,0,1
chr17,28726022,28726080,7,"2,3,5,6,7,8,9",0,1,1,0,1,1,1,1,1
