chrom,start,end,num,list,ENCFF099EFN_CEBPB_sorted.bed,ENCFF342QGM_CEBPB_sorted.bed,ENCFF757UIC_CEBPB_sorted.bed,ENCFF824TMR_CEBPB_sorted.bed,../ATAC-seq/consensuspeaks_all_targets_10kb_sorted.bed
chr2,238137307,238137439,5,"1,2,3,4,5",1,1,1,1,1
chr2,238137439,238137468,4,"2,3,4,5",0,1,1,1,1
chr2,238137468,238137512,3,"2,4,5",0,1,0,1,1
chr2,238137512,238137525,2,"4,5",0,0,0,1,1
chr2,238288710,238288711,2,"4,5",0,0,0,1,1
chr2,238403928,238404067,2,"4,5",0,0,0,1,1
chr2,238434997,238435009,2,"3,5",0,0,1,0,1
chr2,238435009,238435016,3,"2,3,5",0,1,1,0,1
chr2,238435016,238435019,4,"1,2,3,5",1,1,1,0,1
chr2,238435019,238435182,5,"1,2,3,4,5",1,1,1,1,1
chr2,238435182,238435192,4,"1,2,3,5",1,1,1,0,1
chr2,238435192,238435227,3,"2,3,5",0,1,1,0,1
chr2,238435227,238435233,2,"2,5",0,1,0,0,1
chr2,238449961,238449979,2,"4,5",0,0,0,1,1
chr2,238449979,238449985,3,"1,4,5",1,0,0,1,1
chr2,238449985,238449989,4,"1,2,4,5",1,1,0,1,1
chr2,238449989,238450125,5,"1,2,3,4,5",1,1,1,1,1
chr2,238450125,238450138,4,"1,3,4,5",1,0,1,1,1
chr2,238450138,238450148,3,"1,4,5",1,0,0,1,1
chr2,238450148,238450187,2,"4,5",0,0,0,1,1
chr2,239400976,239400989,2,"3,5",0,0,1,0,1
chr2,239400989,239401000,3,"2,3,5",0,1,1,0,1
chr2,239401000,239401011,4,"1,2,3,5",1,1,1,0,1
chr2,239401011,239401176,5,"1,2,3,4,5",1,1,1,1,1
chr2,239401176,239401178,4,"2,3,4,5",0,1,1,1,1
chr2,239401178,239401206,3,"2,3,5",0,1,1,0,1
chr2,239401206,239401213,2,"2,5",0,1,0,0,1
chr2,239574794,239574808,2,"2,5",0,1,0,0,1
chr2,239574808,239574840,3,"1,2,5",1,1,0,0,1
chr2,239574840,239574978,4,"1,2,4,5",1,1,0,1,1
chr2,239574978,239574984,3,"1,2,5",1,1,0,0,1
chr2,239574984,239575018,2,"2,5",0,1,0,0,1
chr2,240251715,240251854,2,"4,5",0,0,0,1,1
chr2,240256006,240256046,2,"4,5",0,0,0,1,1
chr2,240256046,240256186,3,"2,4,5",0,1,0,1,1
chr2,240256186,240256270,2,"2,5",0,1,0,0,1
chr2,240579778,240579949,3,"3,4,5",0,0,1,1,1
chr2,240579949,240579995,2,"3,5",0,0,1,0,1
chr2,240580145,240580178,2,"3,5",0,0,1,0,1
chr2,240580178,240580328,3,"3,4,5",0,0,1,1,1
chr2,240580328,240580375,2,"3,5",0,0,1,0,1
chr2,240868367,240868407,2,"3,5",0,0,1,0,1
chr2,240868407,240868423,3,"3,4,5",0,0,1,1,1
chr2,240868423,240868436,4,"2,3,4,5",0,1,1,1,1
chr2,240868436,240868479,5,"1,2,3,4,5",1,1,1,1,1
chr2,240868479,240868486,4,"1,3,4,5",1,0,1,1,1
chr2,240868486,240868538,3,"3,4,5",0,0,1,1,1
chr2,240868538,240868566,2,"3,5",0,0,1,0,1
chr2,240960772,240960796,2,"3,5",0,0,1,0,1
chr2,240960796,240960802,3,"3,4,5",0,0,1,1,1
chr2,240960802,240960819,4,"2,3,4,5",0,1,1,1,1
chr2,240960819,240960905,5,"1,2,3,4,5",1,1,1,1,1
chr2,240960905,240960907,4,"2,3,4,5",0,1,1,1,1
chr2,240960907,240960923,3,"2,3,5",0,1,1,0,1
chr2,240960923,240961002,2,"3,5",0,0,1,0,1
chr2,241224731,241224769,2,"4,5",0,0,0,1,1
chr2,241224769,241224795,3,"2,4,5",0,1,0,1,1
chr2,241224795,241224951,4,"1,2,4,5",1,1,0,1,1
chr2,241224951,241224957,3,"1,2,5",1,1,0,0,1
chr2,241315716,241315737,2,"2,5",0,1,0,0,1
chr2,241315737,241315778,3,"2,4,5",0,1,0,1,1
chr2,241315778,241315790,4,"1,2,4,5",1,1,0,1,1
chr2,241315790,241315848,5,"1,2,3,4,5",1,1,1,1,1
chr2,241315848,241315940,4,"1,2,4,5",1,1,0,1,1
chr2,241315940,241315952,3,"1,4,5",1,0,0,1,1
chr2,241315952,241315953,2,"4,5",0,0,0,1,1
chr2,241479557,241479777,2,"4,5",0,0,0,1,1
chr2,241549802,241549967,2,"2,5",0,1,0,0,1
chr2,242080867,242080882,2,"3,5",0,0,1,0,1
chr2,242080882,242080905,3,"3,4,5",0,0,1,1,1
chr2,242080905,242081081,4,"1,3,4,5",1,0,1,1,1
chr2,242081081,242081097,3,"3,4,5",0,0,1,1,1
chr2,242081097,242081102,2,"4,5",0,0,0,1,1
chr20,266871,267091,2,"4,5",0,0,0,1,1
chr20,297151,297163,2,"2,5",0,1,0,0,1
chr20,297163,297186,3,"2,4,5",0,1,0,1,1
chr20,297186,297193,4,"1,2,4,5",1,1,0,1,1
chr20,297193,297318,5,"1,2,3,4,5",1,1,1,1,1
chr20,297318,297335,4,"1,2,4,5",1,1,0,1,1
chr20,297335,297370,3,"2,4,5",0,1,0,1,1
chr20,297370,297375,2,"2,5",0,1,0,0,1
chr20,310402,310622,2,"4,5",0,0,0,1,1
chr20,310715,310749,2,"3,5",0,0,1,0,1
chr20,310749,310751,3,"3,4,5",0,0,1,1,1
chr20,325196,325420,2,"2,5",0,1,0,0,1
chr20,362495,362514,2,"3,5",0,0,1,0,1
chr20,362514,362527,3,"2,3,5",0,1,1,0,1
chr20,362527,362548,4,"2,3,4,5",0,1,1,1,1
chr20,362548,362718,5,"1,2,3,4,5",1,1,1,1,1
chr20,362718,362724,4,"1,2,3,5",1,1,1,0,1
chr20,362724,362725,3,"2,3,5",0,1,1,0,1
chr20,362725,362738,2,"2,5",0,1,0,0,1
chr20,371852,371875,2,"4,5",0,0,0,1,1
chr20,371875,371879,3,"1,4,5",1,0,0,1,1
chr20,371879,371881,4,"1,3,4,5",1,0,1,1,1
chr20,371881,372062,5,"1,2,3,4,5",1,1,1,1,1
chr20,372062,372071,4,"1,2,4,5",1,1,0,1,1
chr20,372071,372072,3,"1,4,5",1,0,0,1,1
chr20,372072,372089,2,"4,5",0,0,0,1,1
chr20,401972,402014,2,"4,5",0,0,0,1,1
chr20,402014,402028,3,"3,4,5",0,0,1,1,1
chr20,402028,402092,4,"1,3,4,5",1,0,1,1,1
chr20,402092,402160,5,"1,2,3,4,5",1,1,1,1,1
chr20,402160,402168,4,"1,3,4,5",1,0,1,1,1
chr20,402168,402183,3,"3,4,5",0,0,1,1,1
chr20,402183,402210,2,"4,5",0,0,0,1,1
chr20,1114140,1114315,2,"4,5",0,0,0,1,1
chr20,1325680,1325888,3,"3,4,5",0,0,1,1,1
chr20,1469988,1470168,2,"4,5",0,0,0,1,1
chr20,1811683,1811687,2,"2,5",0,1,0,0,1
chr20,1811687,1811907,3,"2,4,5",0,1,0,1,1
chr20,2066605,2066609,2,"1,5",1,0,0,0,1
chr20,2066609,2066631,3,"1,3,5",1,0,1,0,1
chr20,2066631,2066758,4,"1,3,4,5",1,0,1,1,1
chr20,2066758,2066781,3,"1,3,5",1,0,1,0,1
chr20,2066781,2066839,2,"3,5",0,0,1,0,1
chr20,2664220,2664396,2,"1,5",1,0,0,0,1
chr20,3076844,3076867,2,"3,5",0,0,1,0,1
chr20,3076867,3076872,3,"1,3,5",1,0,1,0,1
chr20,3076872,3076885,4,"1,2,3,5",1,1,1,0,1
chr20,3076885,3076965,5,"1,2,3,4,5",1,1,1,1,1
chr20,3076965,3077043,4,"1,2,3,5",1,1,1,0,1
chr20,3077043,3077072,3,"2,3,5",0,1,1,0,1
chr20,3077072,3077096,2,"2,5",0,1,0,0,1
chr20,3103756,3103767,2,"3,5",0,0,1,0,1
chr20,3103767,3103781,3,"3,4,5",0,0,1,1,1
chr20,3103781,3103806,4,"1,3,4,5",1,0,1,1,1
chr20,3103806,3103890,5,"1,2,3,4,5",1,1,1,1,1
chr20,3103890,3103906,4,"2,3,4,5",0,1,1,1,1
chr20,3103906,3103966,3,"3,4,5",0,0,1,1,1
chr20,3103966,3103986,2,"3,5",0,0,1,0,1
chr20,3106838,3106968,2,"4,5",0,0,0,1,1
chr20,3204580,3204602,2,"3,5",0,0,1,0,1
chr20,3204602,3204607,3,"3,4,5",0,0,1,1,1
chr20,3204607,3204643,4,"1,3,4,5",1,0,1,1,1
chr20,3204643,3204750,5,"1,2,3,4,5",1,1,1,1,1
chr20,3204750,3204776,4,"1,3,4,5",1,0,1,1,1
chr20,3204776,3204783,3,"3,4,5",0,0,1,1,1
chr20,3204783,3204796,2,"3,5",0,0,1,0,1
chr20,3218876,3218958,2,"2,5",0,1,0,0,1
chr20,3222923,3223147,2,"2,5",0,1,0,0,1
chr20,3225043,3225048,2,"3,5",0,0,1,0,1
chr20,3225048,3225112,3,"2,3,5",0,1,1,0,1
chr20,3225112,3225131,4,"2,3,4,5",0,1,1,1,1
chr20,3225131,3225209,5,"1,2,3,4,5",1,1,1,1,1
chr20,3225209,3225225,4,"2,3,4,5",0,1,1,1,1
chr20,3225225,3225272,3,"2,3,5",0,1,1,0,1
chr20,3225272,3225273,2,"3,5",0,0,1,0,1
chr20,3232228,3232229,2,"1,5",1,0,0,0,1
chr20,3232229,3232404,3,"1,4,5",1,0,0,1,1
chr20,3232404,3232449,2,"4,5",0,0,0,1,1
chr20,3407733,3407953,2,"4,5",0,0,0,1,1
chr20,3483308,3483524,2,"4,5",0,0,0,1,1
chr20,3795853,3796073,2,"4,5",0,0,0,1,1
chr20,3811502,3811511,2,"3,5",0,0,1,0,1
chr20,3811511,3811522,3,"3,4,5",0,0,1,1,1
chr20,3811522,3811593,4,"2,3,4,5",0,1,1,1,1
chr20,3811593,3811643,5,"1,2,3,4,5",1,1,1,1,1
chr20,3811643,3811707,4,"2,3,4,5",0,1,1,1,1
chr20,3811707,3811721,3,"2,3,5",0,1,1,0,1
chr20,3811721,3811746,2,"2,5",0,1,0,0,1
chr20,3820657,3820833,3,"1,4,5",1,0,0,1,1
chr20,3820833,3820877,2,"4,5",0,0,0,1,1
chr20,3846963,3847183,2,"4,5",0,0,0,1,1
chr20,3889215,3889269,2,"4,5",0,0,0,1,1
chr20,3889269,3889435,3,"1,4,5",1,0,0,1,1
chr20,3889435,3889445,2,"1,5",1,0,0,0,1
chr20,4015591,4015811,2,"4,5",0,0,0,1,1
chr20,4222348,4222391,2,"4,5",0,0,0,1,1
chr20,4222391,4222568,3,"2,4,5",0,1,0,1,1
chr20,4222568,4222615,2,"2,5",0,1,0,0,1
chr20,4592565,4592741,2,"1,5",1,0,0,0,1
chr20,4593008,4593050,2,"4,5",0,0,0,1,1
chr20,4761606,4761633,2,"2,5",0,1,0,0,1
chr20,4761633,4761634,3,"2,3,5",0,1,1,0,1
chr20,4761634,4761643,4,"2,3,4,5",0,1,1,1,1
chr20,4761643,4761819,5,"1,2,3,4,5",1,1,1,1,1
chr20,4761819,4761827,4,"2,3,4,5",0,1,1,1,1
chr20,4761827,4761830,3,"2,3,5",0,1,1,0,1
chr20,4761830,4761863,2,"3,5",0,0,1,0,1
chr20,5126431,5126492,2,"1,5",1,0,0,0,1
chr20,5126492,5126514,3,"1,4,5",1,0,0,1,1
chr20,5126514,5126585,4,"1,3,4,5",1,0,1,1,1
chr20,5126585,5126596,3,"1,3,5",1,0,1,0,1
chr20,5126596,5126744,2,"3,5",0,0,1,0,1
chr20,5127021,5127032,2,"3,5",0,0,1,0,1
chr20,5127032,5127062,3,"1,3,5",1,0,1,0,1
chr20,5127062,5127170,4,"1,3,4,5",1,0,1,1,1
chr20,5127170,5127208,3,"1,3,5",1,0,1,0,1
chr20,5127208,5127251,2,"3,5",0,0,1,0,1
chr20,5514276,5514496,2,"4,5",0,0,0,1,1
chr20,5950433,5950653,2,"4,5",0,0,0,1,1
chr20,6007638,6007643,2,"1,5",1,0,0,0,1
chr20,6007643,6007797,3,"1,4,5",1,0,0,1,1
chr20,6007797,6007863,2,"4,5",0,0,0,1,1
chr20,6074284,6074504,2,"4,5",0,0,0,1,1
chr20,7147341,7147353,2,"2,5",0,1,0,0,1
chr20,7147353,7147372,3,"2,4,5",0,1,0,1,1
chr20,7147372,7147548,4,"1,2,4,5",1,1,0,1,1
chr20,7147548,7147565,3,"2,4,5",0,1,0,1,1
chr20,7147565,7147573,2,"4,5",0,0,0,1,1
chr20,7980649,7980665,2,"3,5",0,0,1,0,1
chr20,7980665,7980687,3,"2,3,5",0,1,1,0,1
chr20,7980687,7980688,4,"1,2,3,5",1,1,1,0,1
chr20,7980688,7980842,5,"1,2,3,4,5",1,1,1,1,1
chr20,7980842,7980863,4,"1,2,3,5",1,1,1,0,1
chr20,7980863,7980879,3,"2,3,5",0,1,1,0,1
chr20,7980879,7980889,2,"2,5",0,1,0,0,1
chr20,8019716,8019802,2,"2,5",0,1,0,0,1
chr20,8019802,8019823,3,"2,3,5",0,1,1,0,1
chr20,8019823,8019940,4,"2,3,4,5",0,1,1,1,1
chr20,8019940,8019998,3,"3,4,5",0,0,1,1,1
chr20,8019998,8020032,2,"3,5",0,0,1,0,1
chr20,8132734,8132764,2,"4,5",0,0,0,1,1
chr20,8132764,8132909,3,"1,4,5",1,0,0,1,1
chr20,8250634,8250652,2,"2,5",0,1,0,0,1
chr20,8250652,8250828,3,"1,2,5",1,1,0,0,1
chr20,8250828,8250858,2,"2,5",0,1,0,0,1
chr20,10367828,10367954,2,"4,5",0,0,0,1,1
chr20,10367954,10368048,3,"1,4,5",1,0,0,1,1
chr20,10368048,10368130,2,"1,5",1,0,0,0,1
chr20,10370453,10370471,2,"2,5",0,1,0,0,1
chr20,10370471,10370481,3,"2,3,5",0,1,1,0,1
chr20,10370481,10370524,4,"2,3,4,5",0,1,1,1,1
chr20,10370524,10370634,5,"1,2,3,4,5",1,1,1,1,1
chr20,10370634,10370677,4,"2,3,4,5",0,1,1,1,1
chr20,10370677,10370682,3,"3,4,5",0,0,1,1,1
chr20,10370682,10370701,2,"3,5",0,0,1,0,1
chr20,10604608,10604641,2,"4,5",0,0,0,1,1
chr20,10604641,10604646,3,"1,4,5",1,0,0,1,1
chr20,10604646,10604662,4,"1,3,4,5",1,0,1,1,1
chr20,10604662,10604807,5,"1,2,3,4,5",1,1,1,1,1
chr20,10604807,10604816,4,"1,3,4,5",1,0,1,1,1
chr20,10604816,10604821,3,"3,4,5",0,0,1,1,1
chr20,10604821,10604844,2,"4,5",0,0,0,1,1
chr20,10617610,10617639,2,"4,5",0,0,0,1,1
chr20,10617639,10617815,3,"1,4,5",1,0,0,1,1
chr20,10617815,10617830,2,"4,5",0,0,0,1,1
chr20,10652803,10652841,2,"3,5",0,0,1,0,1
chr20,10652841,10652855,3,"2,3,5",0,1,1,0,1
chr20,10652855,10652877,4,"2,3,4,5",0,1,1,1,1
chr20,10652877,10652961,5,"1,2,3,4,5",1,1,1,1,1
chr20,10652961,10653009,4,"2,3,4,5",0,1,1,1,1
chr20,10653009,10653033,3,"2,3,5",0,1,1,0,1
chr20,10653033,10653065,2,"2,5",0,1,0,0,1
chr20,10671645,10671661,2,"3,5",0,0,1,0,1
chr20,10671661,10671673,3,"3,4,5",0,0,1,1,1
chr20,10671673,10671849,4,"1,3,4,5",1,0,1,1,1
chr20,10671849,10671875,3,"3,4,5",0,0,1,1,1
chr20,10671875,10671881,2,"4,5",0,0,0,1,1
chr20,11912511,11912640,2,"4,5",0,0,0,1,1
chr20,12928930,12929154,2,"2,5",0,1,0,0,1
chr20,13243862,13243872,2,"4,5",0,0,0,1,1
chr20,13243872,13243934,3,"3,4,5",0,0,1,1,1
chr20,13243934,13243979,4,"1,3,4,5",1,0,1,1,1
chr20,13243979,13244058,5,"1,2,3,4,5",1,1,1,1,1
chr20,13244058,13244095,3,"3,4,5",0,0,1,1,1
chr20,13244095,13244102,2,"3,5",0,0,1,0,1
chr20,13245392,13245393,2,"4,5",0,0,0,1,1
chr20,13245393,13245454,3,"2,4,5",0,1,0,1,1
chr20,13245454,13245474,4,"2,3,4,5",0,1,1,1,1
chr20,13245474,13245512,5,"1,2,3,4,5",1,1,1,1,1
chr20,13245512,13245565,4,"1,2,4,5",1,1,0,1,1
chr20,13245565,13245617,3,"2,4,5",0,1,0,1,1
chr20,13245617,13245623,2,"4,5",0,0,0,1,1
chr20,13785330,13785348,2,"4,5",0,0,0,1,1
chr20,13785348,13785550,3,"2,4,5",0,1,0,1,1
chr20,13785550,13785572,2,"2,5",0,1,0,0,1
chr20,14879039,14879042,2,"1,5",1,0,0,0,1
chr20,14879042,14879202,3,"1,4,5",1,0,0,1,1
chr20,14879202,14879215,2,"1,5",1,0,0,0,1
chr20,17570306,17570526,2,"4,5",0,0,0,1,1
chr20,17896894,17896925,2,"1,5",1,0,0,0,1
chr20,17896925,17897070,3,"1,3,5",1,0,1,0,1
chr20,17897070,17897155,2,"3,5",0,0,1,0,1
chr20,17959702,17959790,2,"4,5",0,0,0,1,1
chr20,17959790,17959922,3,"1,4,5",1,0,0,1,1
chr20,17959922,17959966,2,"1,5",1,0,0,0,1
chr20,18144856,18145076,2,"4,5",0,0,0,1,1
chr20,18507480,18507656,2,"1,5",1,0,0,0,1
chr20,19885232,19885247,2,"4,5",0,0,0,1,1
chr20,19885247,19885256,3,"1,4,5",1,0,0,1,1
chr20,19885256,19885285,4,"1,3,4,5",1,0,1,1,1
chr20,19885285,19885341,5,"1,2,3,4,5",1,1,1,1,1
chr20,19885341,19885364,4,"1,3,4,5",1,0,1,1,1
chr20,19885364,19885389,3,"1,4,5",1,0,0,1,1
chr20,19885389,19885429,2,"4,5",0,0,0,1,1
chr20,20017151,20017327,2,"1,5",1,0,0,0,1
chr20,20052714,20052745,2,"2,5",0,1,0,0,1
chr20,20052745,20052938,3,"2,4,5",0,1,0,1,1
chr20,20052938,20052946,2,"4,5",0,0,0,1,1
chr20,21077920,21077964,2,"4,5",0,0,0,1,1
chr20,21077964,21078140,3,"2,4,5",0,1,0,1,1
chr20,21078140,21078188,2,"2,5",0,1,0,0,1
chr20,21135028,21135248,2,"4,5",0,0,0,1,1
chr20,21303723,21303749,2,"4,5",0,0,0,1,1
chr20,21303749,21303769,3,"1,4,5",1,0,0,1,1
chr20,21303769,21303784,4,"1,2,4,5",1,1,0,1,1
chr20,21303784,21303871,5,"1,2,3,4,5",1,1,1,1,1
chr20,21303871,21303900,4,"1,2,4,5",1,1,0,1,1
chr20,21303900,21303910,3,"1,4,5",1,0,0,1,1
chr20,21303910,21303935,2,"4,5",0,0,0,1,1
chr20,22403284,22403287,2,"2,5",0,1,0,0,1
chr20,22403287,22403323,3,"2,4,5",0,1,0,1,1
chr20,22403323,22403499,4,"1,2,4,5",1,1,0,1,1
chr20,22403499,22403507,3,"2,4,5",0,1,0,1,1
chr20,22403507,22403508,2,"2,5",0,1,0,0,1
chr20,22585425,22585436,2,"3,5",0,0,1,0,1
chr20,22585436,22585475,3,"2,3,5",0,1,1,0,1
chr20,22585475,22585516,4,"2,3,4,5",0,1,1,1,1
chr20,22585516,22585608,5,"1,2,3,4,5",1,1,1,1,1
chr20,22585608,22585622,4,"2,3,4,5",0,1,1,1,1
chr20,22585622,22585650,3,"2,3,5",0,1,1,0,1
chr20,23152505,23152725,2,"4,5",0,0,0,1,1
chr20,23361830,23361870,2,"4,5",0,0,0,1,1
chr20,23361870,23361876,3,"3,4,5",0,0,1,1,1
chr20,23361876,23361893,4,"1,3,4,5",1,0,1,1,1
chr20,23361893,23362078,5,"1,2,3,4,5",1,1,1,1,1
chr20,23362078,23362085,4,"1,3,4,5",1,0,1,1,1
chr20,23362085,23362087,3,"3,4,5",0,0,1,1,1
chr20,23362087,23362129,2,"4,5",0,0,0,1,1
chr20,23362721,23362844,2,"4,5",0,0,0,1,1
chr20,23629205,23629425,2,"4,5",0,0,0,1,1
chr20,23661548,23661572,2,"4,5",0,0,0,1,1
chr20,23661572,23661581,3,"3,4,5",0,0,1,1,1
chr20,23661581,23661587,4,"2,3,4,5",0,1,1,1,1
chr20,23661587,23661743,5,"1,2,3,4,5",1,1,1,1,1
chr20,23661743,23661753,4,"1,3,4,5",1,0,1,1,1
chr20,23661753,23661760,3,"3,4,5",0,0,1,1,1
chr20,23661760,23661784,2,"4,5",0,0,0,1,1
chr20,25076763,25076783,4,"2,3,4,5",0,1,1,1,1
chr20,25076783,25076959,5,"1,2,3,4,5",1,1,1,1,1
chr20,25076959,25076969,4,"2,3,4,5",0,1,1,1,1
chr20,25076969,25076979,2,"2,5",0,1,0,0,1
chr20,25195605,25195781,2,"1,5",1,0,0,0,1
chr20,25670024,25670031,2,"1,5",1,0,0,0,1
chr20,25670031,25670041,3,"1,3,5",1,0,1,0,1
chr20,25670041,25670200,4,"1,3,4,5",1,0,1,1,1
chr20,25670200,25670209,3,"3,4,5",0,0,1,1,1
chr20,25670209,25670261,2,"3,5",0,0,1,0,1
chr20,31517321,31517365,2,"4,5",0,0,0,1,1
chr20,31546923,31547147,2,"2,5",0,1,0,0,1
chr20,31572766,31572780,2,"4,5",0,0,0,1,1
chr20,31572780,31572784,3,"3,4,5",0,0,1,1,1
chr20,31572784,31572801,4,"2,3,4,5",0,1,1,1,1
chr20,31572801,31572978,5,"1,2,3,4,5",1,1,1,1,1
chr20,31572978,31572994,4,"2,3,4,5",0,1,1,1,1
chr20,31572994,31573008,3,"2,3,5",0,1,1,0,1
chr20,31573008,31573010,2,"3,5",0,0,1,0,1
chr20,31574480,31574514,2,"4,5",0,0,0,1,1
chr20,31596133,31596357,2,"2,5",0,1,0,0,1
chr20,31607383,31607607,2,"2,5",0,1,0,0,1
chr20,31608668,31608670,2,"3,5",0,0,1,0,1
chr20,31608670,31608693,3,"3,4,5",0,0,1,1,1
chr20,31608693,31608709,4,"2,3,4,5",0,1,1,1,1
chr20,31608709,31608812,5,"1,2,3,4,5",1,1,1,1,1
chr20,31608812,31608826,4,"1,3,4,5",1,0,1,1,1
chr20,31608826,31608860,3,"3,4,5",0,0,1,1,1
chr20,31608860,31608898,2,"3,5",0,0,1,0,1
chr20,31610767,31610783,2,"4,5",0,0,0,1,1
chr20,31610783,31610813,3,"1,4,5",1,0,0,1,1
chr20,31610813,31610814,4,"1,2,4,5",1,1,0,1,1
chr20,31610814,31610997,5,"1,2,3,4,5",1,1,1,1,1
chr20,31610997,31611007,4,"1,2,4,5",1,1,0,1,1
chr20,31611007,31611028,3,"1,4,5",1,0,0,1,1
chr20,31611028,31611041,2,"4,5",0,0,0,1,1
chr20,31612924,31613100,2,"1,5",1,0,0,0,1
chr20,31664368,31664398,2,"2,5",0,1,0,0,1
chr20,31664398,31664574,3,"1,2,5",1,1,0,0,1
chr20,31664574,31664592,2,"2,5",0,1,0,0,1
chr20,31739059,31739072,2,"4,5",0,0,0,1,1
chr20,31739072,31739092,3,"2,4,5",0,1,0,1,1
chr20,31739092,31739268,4,"1,2,4,5",1,1,0,1,1
chr20,31739268,31739279,3,"2,4,5",0,1,0,1,1
chr20,31739279,31739296,2,"2,5",0,1,0,0,1
chr20,31880030,31880066,2,"3,5",0,0,1,0,1
chr20,31880066,31880080,3,"1,3,5",1,0,1,0,1
chr20,31880080,31880232,4,"1,3,4,5",1,0,1,1,1
chr20,31880232,31880242,3,"1,3,5",1,0,1,0,1
chr20,31880242,31880260,2,"3,5",0,0,1,0,1
chr20,32359201,32359421,2,"4,5",0,0,0,1,1
chr20,32685778,32685808,2,"3,5",0,0,1,0,1
chr20,32685808,32685831,3,"3,4,5",0,0,1,1,1
chr20,32685831,32685849,4,"1,3,4,5",1,0,1,1,1
chr20,32685849,32685918,5,"1,2,3,4,5",1,1,1,1,1
chr20,32685918,32685930,4,"2,3,4,5",0,1,1,1,1
chr20,32685930,32685953,3,"3,4,5",0,0,1,1,1
chr20,32685953,32686008,2,"3,5",0,0,1,0,1
chr20,32686121,32686128,2,"3,5",0,0,1,0,1
chr20,32686128,32686348,3,"3,4,5",0,0,1,1,1
chr20,32686348,32686351,2,"3,5",0,0,1,0,1
chr20,32709012,32709232,2,"4,5",0,0,0,1,1
chr20,32709840,32710060,2,"4,5",0,0,0,1,1
chr20,32820199,32820423,2,"2,5",0,1,0,0,1
chr20,33007477,33007697,2,"4,5",0,0,0,1,1
chr20,33009623,33009799,2,"1,5",1,0,0,0,1
chr20,33401520,33401696,2,"1,5",1,0,0,0,1
chr20,33489660,33489792,2,"4,5",0,0,0,1,1
chr20,33701797,33701989,2,"2,5",0,1,0,0,1
chr20,33702230,33702264,2,"2,5",0,1,0,0,1
chr20,33702264,33702289,3,"2,4,5",0,1,0,1,1
chr20,33702289,33702374,4,"1,2,4,5",1,1,0,1,1
chr20,33732147,33732323,2,"1,5",1,0,0,0,1
chr20,33733949,33733960,2,"2,5",0,1,0,0,1
chr20,33733960,33733991,3,"2,3,5",0,1,1,0,1
chr20,33733991,33734034,4,"1,2,3,5",1,1,1,0,1
chr20,33734034,33734130,5,"1,2,3,4,5",1,1,1,1,1
chr20,33734130,33734167,4,"1,2,3,5",1,1,1,0,1
chr20,33734167,33734173,3,"2,3,5",0,1,1,0,1
chr20,33734173,33734190,2,"3,5",0,0,1,0,1
chr20,33993846,33994022,2,"1,5",1,0,0,0,1
chr20,34003370,34003378,2,"3,5",0,0,1,0,1
chr20,34003378,34003423,3,"3,4,5",0,0,1,1,1
chr20,34003423,34003598,4,"1,3,4,5",1,0,1,1,1
chr20,34003598,34003599,3,"1,3,5",1,0,1,0,1
chr20,34003599,34003600,2,"3,5",0,0,1,0,1
chr20,34408020,34408039,2,"4,5",0,0,0,1,1
chr20,34408039,34408094,3,"1,4,5",1,0,0,1,1
chr20,34408094,34408098,4,"1,3,4,5",1,0,1,1,1
chr20,34408098,34408224,5,"1,2,3,4,5",1,1,1,1,1
chr20,34408224,34408229,3,"2,4,5",0,1,0,1,1
chr20,34408229,34408255,2,"4,5",0,0,0,1,1
chr20,34515847,34515857,2,"1,5",1,0,0,0,1
chr20,34515857,34516023,3,"1,4,5",1,0,0,1,1
chr20,34516023,34516077,2,"4,5",0,0,0,1,1
chr20,34704377,34704823,2,"2,5",0,1,0,0,1
chr20,34874294,34874335,2,"2,5",0,1,0,0,1
chr20,34875993,34876015,2,"2,5",0,1,0,0,1
chr20,34876015,34876022,3,"1,2,5",1,1,0,0,1
chr20,34876022,34876035,4,"1,2,3,5",1,1,1,0,1
chr20,34876035,34876159,5,"1,2,3,4,5",1,1,1,1,1
chr20,34876159,34876191,4,"1,2,3,5",1,1,1,0,1
chr20,34876191,34876217,3,"2,3,5",0,1,1,0,1
chr20,34876217,34876252,2,"3,5",0,0,1,0,1
chr20,35542239,35542293,2,"4,5",0,0,0,1,1
chr20,35542293,35542459,3,"1,4,5",1,0,0,1,1
chr20,35542459,35542469,2,"1,5",1,0,0,0,1
chr20,35617590,35617643,2,"1,5",1,0,0,0,1
chr20,35617643,35617766,3,"1,2,5",1,1,0,0,1
chr20,35617766,35617865,2,"2,5",0,1,0,0,1
chr20,35635769,35635989,2,"4,5",0,0,0,1,1
chr20,35665021,35665195,2,"4,5",0,0,0,1,1
chr20,35699188,35699364,2,"1,5",1,0,0,0,1
chr20,35771804,35771841,2,"3,5",0,0,1,0,1
chr20,35771841,35771886,3,"1,3,5",1,0,1,0,1
chr20,35771886,35771945,4,"1,3,4,5",1,0,1,1,1
chr20,35771945,35772017,3,"1,3,5",1,0,1,0,1
chr20,35772017,35772034,2,"3,5",0,0,1,0,1
chr20,36070476,36070502,2,"3,5",0,0,1,0,1
chr20,36070502,36070508,3,"1,3,5",1,0,1,0,1
chr20,36070508,36070552,4,"1,2,3,5",1,1,1,0,1
chr20,36070552,36070676,5,"1,2,3,4,5",1,1,1,1,1
